time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,593.49,12.66,38.46,4.88,20.4,25.55
2024-12-15T04:00,781.04,16.24,26.75,5.13,30.19,38.73
2024-12-15T05:00,1008.84,21.61,21.01,7.0,47.59,59.65
2024-12-15T06:00,1042.56,21.83,13.03,7.39,50.55,63.59
2024-12-15T07:00,1043.49,21.68,17.3,7.27,49.98,61.56
2024-12-15T08:00,827.75,16.39,23.66,5.36,36.15,46.61
2024-12-15T09:00,844.85,18.42,24.0,6.54,40.2,50.45
2024-12-15T10:00,845.11,19.64,23.59,7.51,37.77,47.03
2024-12-15T11:00,883.54,21.82,23.42,8.45,44.78,53.57
2024-12-15T12:00,774.97,16.86,28.92,6.59,32.3,40.18
2024-12-15T13:00,673.14,15.58,33.71,5.67,29.22,35.57
2024-12-15T14:00,430.4,5.52,53.61,2.08,14.17,17.7
2024-12-15T15:00,358.05,4.25,55.08,1.49,10.2,13.29
2024-12-15T16:00,355.83,4.07,54.75,1.41,10.1,13.11
2024-12-15T17:00,386.91,5.18,51.06,1.72,11.34,14.41
2024-12-15T18:00,444.2,7.47,45.51,2.56,13.47,17.61
2024-12-15T19:00,614.77,11.5,40.78,4.72,22.84,28.3
2024-12-15T20:00,860.85,18.14,25.82,6.75,40.68,50.8
2024-12-15T21:00,897.15,19.37,25.12,6.98,41.59,53.34
2024-12-15T22:00,1018.64,22.41,19.2,8.22,48.63,62.33
2024-12-15T23:00,957.07,20.85,20.68,7.18,44.14,56.97
2024-12-16T00:00,943.01,20.12,27.59,7.03,47.91,60.02
2024-12-16T01:00,1210.0,25.39,17.08,9.17,66.32,81.0
2024-12-16T02:00,1350.31,25.65,15.46,10.0,72.79,88.34
2024-12-16T03:00,1491.81,26.64,9.45,9.73,86.96,103.68
2024-12-16T04:00,1506.91,25.78,10.12,9.13,92.38,109.33
2024-12-16T05:00,1486.69,26.61,8.47,9.08,92.9,109.44
2024-12-16T06:00,1356.11,23.71,9.17,8.34,81.7,97.3
2024-12-16T07:00,1369.29,24.2,10.57,8.59,82.42,97.96
2024-12-16T08:00,1238.95,23.94,9.71,8.63,65.69,80.05
2024-12-16T09:00,1158.27,24.87,15.44,10.34,60.95,73.14
2024-12-16T10:00,950.65,20.33,38.43,11.22,46.79,58.61
2024-12-16T11:00,988.94,22.54,39.34,12.38,51.57,64.71
2024-12-16T12:00,747.15,18.3,47.95,11.35,34.12,42.83
2024-12-16T13:00,756.32,17.06,50.71,9.74,35.61,43.5
2024-12-16T14:00,712.0,17.83,54.78,10.88,34.73,41.8
2024-12-16T15:00,678.95,16.0,60.28,9.71,33.28,39.69
2024-12-16T16:00,754.5,17.86,63.09,10.38,43.16,51.22
2024-12-16T17:00,762.95,14.96,66.39,9.12,42.57,51.0
2024-12-16T18:00,1163.84,26.7,39.27,9.63,69.5,83.04
2024-12-16T19:00,1270.06,26.91,34.03,9.13,73.11,88.07
2024-12-16T20:00,1341.17,25.95,22.63,9.22,70.98,87.12
2024-12-16T21:00,1455.76,28.79,25.75,11.72,84.39,105.79
2024-12-16T22:00,1660.01,31.21,16.69,11.31,98.05,122.65
2024-12-16T23:00,1615.75,32.31,18.65,11.54,92.96,117.85
2024-12-17T00:00,1910.64,34.21,11.98,15.74,110.49,131.23
