time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,509.75,7.12,64.76,5.35,42.6,49.17
2024-12-15T04:00,491.59,5.94,65.68,4.48,38.22,44.56
2024-12-15T05:00,481.12,5.53,73.88,5.76,37.66,45.06
2024-12-15T06:00,461.88,4.77,87.18,5.43,44.69,56.45
2024-12-15T07:00,455.36,4.58,76.36,4.97,36.04,43.66
2024-12-15T08:00,518.99,4.42,70.53,4.38,46.1,52.77
2024-12-15T09:00,509.18,4.63,70.24,3.87,43.35,49.48
2024-12-15T10:00,505.61,6.88,62.92,5.09,36.72,43.02
2024-12-15T11:00,519.26,7.06,63.3,4.9,40.47,46.44
2024-12-15T12:00,517.14,7.63,60.99,4.12,33.64,38.79
2024-12-15T13:00,506.51,9.06,58.47,4.98,30.73,35.91
2024-12-15T14:00,501.47,6.7,60.13,4.75,30.12,35.0
2024-12-15T15:00,488.36,4.77,63.94,4.84,32.93,38.47
2024-12-15T16:00,499.12,4.86,64.48,4.93,35.77,41.72
2024-12-15T17:00,493.45,4.39,68.21,4.84,38.72,45.01
2024-12-15T18:00,506.98,4.22,71.55,4.52,44.0,50.63
2024-12-15T19:00,505.34,4.34,71.01,4.34,42.84,49.66
2024-12-15T20:00,515.47,4.9,70.06,4.43,42.57,49.23
2024-12-15T21:00,504.05,4.39,69.17,3.78,40.51,47.28
2024-12-15T22:00,510.27,4.32,70.08,3.89,43.56,50.58
2024-12-15T23:00,507.05,4.23,70.66,3.76,44.47,52.51
2024-12-16T00:00,554.22,5.24,62.68,3.19,53.32,63.26
2024-12-16T01:00,577.47,6.3,49.87,2.75,47.11,58.2
2024-12-16T02:00,569.88,5.56,58.74,3.57,56.04,66.2
2024-12-16T03:00,543.99,4.94,52.61,3.36,46.02,54.98
2024-12-16T04:00,550.16,5.06,49.43,3.14,45.71,54.88
2024-12-16T05:00,532.22,4.87,50.99,3.3,41.93,50.44
2024-12-16T06:00,538.27,4.85,48.58,2.69,40.17,48.61
2024-12-16T07:00,524.46,4.77,50.83,2.84,39.42,47.88
2024-12-16T08:00,531.27,4.36,64.17,3.12,51.59,60.54
2024-12-16T09:00,548.88,5.07,62.89,2.84,47.81,58.37
2024-12-16T10:00,481.79,4.13,66.35,2.4,42.71,52.47
2024-12-16T11:00,499.33,4.52,65.95,3.13,39.14,47.21
2024-12-16T12:00,514.67,4.22,66.66,3.26,47.06,54.59
2024-12-16T13:00,526.78,4.41,63.33,3.22,46.88,53.82
2024-12-16T14:00,518.82,4.63,60.32,2.65,40.91,48.96
2024-12-16T15:00,525.93,4.91,56.65,2.43,39.3,47.79
2024-12-16T16:00,521.11,4.84,59.6,2.4,39.82,48.7
2024-12-16T17:00,528.15,4.99,63.36,2.77,45.0,55.14
2024-12-16T18:00,559.34,5.23,64.52,2.81,55.68,67.02
2024-12-16T19:00,568.37,5.57,56.75,2.87,48.6,56.64
2024-12-16T20:00,574.65,5.96,50.74,2.93,44.25,52.35
2024-12-16T21:00,518.97,4.99,52.58,3.61,39.12,47.57
2024-12-16T22:00,529.36,5.34,46.84,3.26,35.91,43.46
2024-12-16T23:00,547.13,5.03,45.65,2.92,42.04,50.38
2024-12-17T00:00,598.79,6.0,42.68,2.84,49.4,58.81
2024-12-17T01:00,576.2,6.07,43.2,2.79,52.89,64.06
2024-12-17T02:00,627.38,7.06,42.6,3.02,62.84,76.72
2024-12-17T03:00,645.5,7.36,43.13,2.97,67.95,81.67
2024-12-17T04:00,702.81,8.71,29.23,2.69,66.37,81.97
2024-12-17T05:00,691.22,8.05,29.15,2.59,66.78,81.55
2024-12-17T06:00,666.76,7.52,34.14,2.71,67.89,82.13
2024-12-17T07:00,658.7,7.7,33.06,2.65,63.87,77.68
2024-12-17T08:00,679.99,7.76,26.18,2.62,50.21,62.43
2024-12-17T09:00,666.45,7.62,30.24,2.85,49.07,60.36
2024-12-17T10:00,616.78,7.41,35.23,3.45,47.98,59.31
2024-12-17T11:00,622.9,7.29,48.75,3.94,42.37,54.38
2024-12-17T12:00,554.64,6.56,58.64,3.97,31.19,42.57
2024-12-17T13:00,531.92,6.21,63.75,4.92,41.46,53.33
2024-12-17T14:00,541.07,6.64,66.69,6.38,57.67,70.89
2024-12-17T15:00,571.03,7.1,63.65,6.13,62.13,73.76
2024-12-17T16:00,573.21,6.69,52.47,3.16,54.74,65.7
2024-12-17T17:00,583.12,7.1,49.14,3.22,52.04,62.34
2024-12-17T18:00,618.56,8.68,45.13,4.07,49.15,60.3
2024-12-17T19:00,602.08,7.18,40.04,3.04,47.17,58.37
