time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,628.45,12.17,52.61,7.13,45.58,56.73
2024-12-15T04:00,586.37,10.6,53.42,7.47,41.4,50.12
2024-12-15T05:00,581.4,11.04,53.23,7.22,40.63,50.07
2024-12-15T06:00,546.88,9.82,55.9,7.55,38.34,46.5
2024-12-15T07:00,561.11,10.09,55.94,7.52,40.48,49.07
2024-12-15T08:00,578.24,11.13,55.59,7.04,39.39,49.04
2024-12-15T09:00,691.21,15.24,51.59,7.82,50.8,64.57
2024-12-15T10:00,674.41,12.75,42.72,7.23,45.72,53.18
2024-12-15T11:00,709.25,14.2,41.27,6.81,47.82,60.27
2024-12-15T12:00,636.35,11.96,51.87,6.74,46.6,57.63
2024-12-15T13:00,567.87,10.34,53.4,6.65,38.16,47.26
2024-12-15T14:00,570.35,10.4,58.83,7.35,43.29,52.77
2024-12-15T15:00,757.11,16.61,40.67,7.4,51.27,65.4
2024-12-15T16:00,731.11,14.99,43.49,7.71,50.67,61.09
2024-12-15T17:00,705.06,14.94,40.79,9.06,44.53,52.72
2024-12-15T18:00,665.43,12.93,39.11,6.75,38.81,46.73
2024-12-15T19:00,1135.34,26.68,27.9,10.23,86.75,118.34
2024-12-15T20:00,991.47,22.2,30.43,8.74,75.82,99.19
2024-12-15T21:00,930.78,19.6,33.72,9.08,68.15,86.8
2024-12-15T22:00,1428.48,34.48,16.57,12.88,116.27,155.63
2024-12-15T23:00,791.48,14.98,34.29,6.78,52.18,61.91
2024-12-16T00:00,1201.79,26.39,22.56,10.38,89.84,118.02
2024-12-16T01:00,1465.68,33.76,13.39,12.14,110.97,151.42
2024-12-16T02:00,1374.24,31.74,17.52,11.53,102.57,139.66
2024-12-16T03:00,1308.74,30.59,18.33,11.26,94.27,129.33
2024-12-16T04:00,1317.55,30.57,17.54,11.01,99.22,134.33
2024-12-16T05:00,1412.75,33.19,15.09,11.81,108.92,146.86
2024-12-16T06:00,1516.26,34.81,13.3,12.34,119.85,161.06
2024-12-16T07:00,1345.19,30.8,13.53,9.98,108.19,141.58
2024-12-16T08:00,1290.06,30.11,18.17,11.41,101.43,133.93
2024-12-16T09:00,1378.48,29.78,14.1,10.64,114.46,144.72
2024-12-16T10:00,1381.5,32.59,17.41,12.82,123.08,153.24
2024-12-16T11:00,886.2,16.37,45.91,8.74,89.28,106.19
2024-12-16T12:00,727.2,11.64,66.06,9.31,81.55,94.32
2024-12-16T13:00,551.83,6.6,86.35,7.97,55.11,65.16
2024-12-16T14:00,504.05,5.14,96.78,6.93,54.88,64.03
2024-12-16T15:00,504.32,5.53,106.4,7.54,58.76,68.62
2024-12-16T16:00,520.97,5.37,106.37,8.42,65.79,75.73
2024-12-16T17:00,617.04,8.22,112.87,11.44,86.08,98.67
2024-12-16T18:00,848.58,18.84,93.44,14.68,102.63,121.65
2024-12-16T19:00,1311.87,34.99,50.16,17.69,126.81,159.44
2024-12-16T20:00,1519.79,42.03,32.08,16.58,133.93,175.08
2024-12-16T21:00,1495.55,40.31,35.57,16.97,133.61,175.31
2024-12-16T22:00,1385.15,39.25,31.47,15.35,117.91,156.99
2024-12-16T23:00,1374.8,36.73,27.77,13.31,115.69,154.1
2024-12-17T00:00,1320.04,35.15,22.09,11.77,107.83,148.55
2024-12-17T01:00,1380.24,36.97,17.15,12.68,112.46,153.31
2024-12-17T02:00,1542.52,37.37,10.27,11.72,125.45,169.13
2024-12-17T03:00,1419.55,33.73,11.12,10.76,114.48,155.08
2024-12-17T04:00,1534.23,36.67,8.63,11.7,133.26,177.45
2024-12-17T05:00,1452.71,33.73,9.26,10.28,127.94,169.95
2024-12-17T06:00,1455.27,32.67,8.76,9.25,128.33,169.09
2024-12-17T07:00,1553.05,35.05,6.34,10.22,134.02,176.0
2024-12-17T08:00,1730.06,38.19,9.37,12.77,147.59,195.07
2024-12-17T09:00,1438.32,28.77,20.87,11.56,129.43,167.54
2024-12-17T10:00,1357.76,26.1,27.63,13.08,124.1,159.53
2024-12-17T11:00,1165.44,19.98,57.86,12.78,122.88,150.8
2024-12-17T12:00,596.13,7.17,107.61,10.27,78.91,90.66
2024-12-17T13:00,531.58,5.44,117.62,10.79,76.56,86.56
2024-12-17T14:00,544.4,5.09,127.67,10.96,84.57,95.81
2024-12-17T15:00,576.15,6.83,120.68,12.06,88.28,99.64
2024-12-17T16:00,556.71,5.55,132.19,11.37,90.77,102.71
2024-12-17T17:00,552.82,5.57,126.34,10.74,85.6,97.35
2024-12-17T18:00,613.28,8.47,118.57,11.1,84.7,98.13
2024-12-17T19:00,818.94,18.2,91.73,13.8,94.09,113.74
2024-12-17T20:00,1253.66,31.72,59.12,16.41,127.22,157.21
2024-12-17T21:00,1565.65,40.63,28.5,15.74,141.59,180.2
2024-12-17T22:00,1315.1,32.84,28.1,13.42,109.24,143.72
2024-12-17T23:00,1255.49,30.1,26.81,11.39,103.85,137.02
2024-12-18T00:00,1239.83,27.41,27.58,11.09,105.97,137.22
2024-12-18T01:00,1148.48,27.3,29.13,10.71,93.21,121.29
2024-12-18T02:00,1273.6,31.78,25.64,12.01,102.28,137.04
2024-12-18T03:00,1171.91,27.94,21.43,10.0,87.1,120.11
2024-12-18T04:00,1346.21,32.99,18.21,11.61,104.01,140.89
2024-12-18T05:00,1128.25,25.67,30.35,11.06,95.63,123.72
2024-12-18T06:00,1084.22,25.28,30.49,10.34,85.81,112.79
2024-12-18T07:00,1329.35,31.59,22.06,11.95,103.92,137.6
2024-12-18T08:00,1342.11,31.34,22.31,11.78,102.37,137.03
2024-12-18T09:00,967.53,22.37,41.32,11.25,82.78,104.74
