time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,1720.93,30.81,9.3,10.62,79.49,92.34
2024-12-15T04:00,1592.26,27.47,10.47,9.64,76.9,88.36
2024-12-15T05:00,1428.04,24.91,11.85,8.6,67.4,79.55
2024-12-15T06:00,1370.24,25.69,12.74,9.08,63.03,73.82
2024-12-15T07:00,1160.06,21.81,18.32,7.69,52.88,61.92
2024-12-15T08:00,1202.2,20.69,18.25,6.94,56.67,65.74
2024-12-15T09:00,725.13,14.03,30.29,5.59,28.3,34.36
2024-12-15T10:00,734.11,14.69,28.9,6.27,27.6,33.74
2024-12-15T11:00,757.62,12.99,45.32,6.13,33.78,40.17
2024-12-15T12:00,753.95,12.75,47.05,6.11,33.68,40.47
2024-12-15T13:00,690.85,11.08,52.94,5.35,29.7,35.41
2024-12-15T14:00,689.18,15.04,42.98,6.43,26.4,35.26
2024-12-15T15:00,678.45,14.84,41.81,6.46,25.15,34.09
2024-12-15T16:00,868.1,19.94,36.43,8.24,36.39,45.86
2024-12-15T17:00,1167.25,26.4,23.46,9.78,48.88,57.16
2024-12-15T18:00,1103.87,23.48,21.71,8.49,45.64,53.55
2024-12-15T19:00,1255.66,25.23,16.7,9.33,55.42,65.43
2024-12-15T20:00,1296.66,26.11,22.66,9.48,58.92,68.29
2024-12-15T21:00,1439.94,27.6,18.37,10.77,65.36,75.76
2024-12-15T22:00,1523.02,28.19,10.92,9.36,71.09,84.21
2024-12-15T23:00,1361.87,27.63,12.47,10.12,63.72,74.29
2024-12-16T00:00,1621.21,27.72,11.82,8.93,80.48,94.77
2024-12-16T01:00,1646.95,27.89,10.37,9.11,79.28,92.68
2024-12-16T02:00,1065.7,18.95,23.36,6.43,48.41,59.19
2024-12-16T03:00,1106.56,19.92,23.49,8.06,51.41,63.03
2024-12-16T04:00,940.44,18.76,24.24,6.33,42.3,51.08
2024-12-16T05:00,1177.1,22.8,22.66,7.12,57.1,69.99
2024-12-16T06:00,1186.28,21.81,28.47,7.13,58.21,70.26
2024-12-16T07:00,978.47,20.55,31.01,7.18,44.34,56.37
2024-12-16T08:00,986.31,17.58,34.0,6.39,50.44,61.07
2024-12-16T09:00,850.27,14.27,41.72,5.5,42.37,50.93
2024-12-16T10:00,750.0,11.68,54.77,5.59,40.59,49.4
2024-12-16T11:00,722.73,9.5,73.36,5.91,40.02,47.78
2024-12-16T12:00,567.26,5.98,96.39,5.0,31.68,38.06
2024-12-16T13:00,526.65,4.96,100.18,4.76,29.88,34.69
2024-12-16T14:00,492.67,4.44,102.62,4.47,27.22,31.74
2024-12-16T15:00,523.11,5.18,104.42,5.12,30.33,35.58
2024-12-16T16:00,517.75,5.36,101.91,5.08,28.54,33.4
2024-12-16T17:00,586.74,8.54,88.96,5.65,27.76,33.04
2024-12-16T18:00,716.95,14.57,63.07,7.49,29.36,35.61
2024-12-16T19:00,1075.52,26.55,35.26,10.22,46.11,57.39
2024-12-16T20:00,1229.09,27.76,25.5,9.48,52.32,67.45
2024-12-16T21:00,1526.36,30.77,20.62,9.92,73.64,92.07
2024-12-16T22:00,1872.69,33.38,15.64,10.53,95.73,116.76
2024-12-16T23:00,1607.41,29.16,21.78,9.15,82.06,99.7
2024-12-17T00:00,1351.08,25.25,28.3,7.95,67.39,81.87
2024-12-17T01:00,1222.04,23.37,30.24,7.31,60.15,72.6
2024-12-17T02:00,1202.64,22.62,28.4,7.37,61.27,74.87
2024-12-17T03:00,1310.95,23.87,28.93,7.7,68.94,83.05
2024-12-17T04:00,1160.1,22.58,27.66,7.54,57.52,71.6
2024-12-17T05:00,1550.73,26.3,25.13,8.28,86.05,102.06
2024-12-17T06:00,1487.87,25.04,21.14,8.66,81.44,97.56
