time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,450.69,7.62,74.83,10.74,43.73,49.1
2024-12-15T04:00,414.7,7.21,76.05,10.92,34.71,39.34
2024-12-15T05:00,403.21,6.79,78.87,10.75,34.53,38.99
2024-12-15T06:00,389.47,6.56,79.9,10.94,35.12,39.84
2024-12-15T07:00,381.77,6.14,81.7,10.72,34.64,39.38
2024-12-15T08:00,384.84,6.04,83.79,10.5,36.9,41.81
2024-12-15T09:00,391.78,6.17,83.72,10.42,38.79,44.01
2024-12-15T10:00,381.04,5.83,84.33,10.48,36.81,41.72
2024-12-15T11:00,380.57,5.39,86.91,10.43,37.81,43.07
2024-12-15T12:00,432.09,6.9,78.8,10.76,47.81,53.98
2024-12-15T13:00,443.07,7.5,75.78,10.67,44.01,49.69
2024-12-15T14:00,444.18,7.04,76.87,10.62,46.17,52.47
2024-12-15T15:00,482.69,7.88,70.54,8.7,53.9,60.86
2024-12-15T16:00,521.43,9.39,64.15,8.63,57.07,65.11
2024-12-15T17:00,520.05,7.3,62.54,8.5,70.67,79.05
2024-12-15T18:00,594.8,6.61,60.18,6.04,101.68,111.28
2024-12-15T19:00,541.74,7.99,50.2,6.52,81.27,89.06
2024-12-15T20:00,587.93,9.97,56.03,10.28,79.65,89.3
2024-12-15T21:00,536.43,8.61,66.65,10.8,71.64,79.99
2024-12-15T22:00,594.13,8.56,66.49,9.56,73.9,83.43
2024-12-15T23:00,571.88,7.22,55.99,6.96,93.79,103.85
2024-12-16T00:00,600.42,6.83,56.31,5.3,105.27,115.55
2024-12-16T01:00,570.48,8.25,48.25,5.9,83.59,92.57
2024-12-16T02:00,546.23,8.26,56.64,8.76,71.8,79.29
2024-12-16T03:00,526.82,8.75,64.79,10.69,71.27,79.64
2024-12-16T04:00,475.62,7.49,68.51,10.11,60.33,67.55
2024-12-16T05:00,461.68,7.26,76.9,10.86,53.45,60.07
2024-12-16T06:00,435.39,6.83,80.42,11.77,51.14,57.49
2024-12-16T07:00,455.25,7.41,76.7,10.76,53.67,61.12
2024-12-16T08:00,475.31,7.95,69.4,9.31,56.7,64.73
2024-12-16T09:00,475.72,7.46,74.85,10.12,57.94,65.64
2024-12-16T10:00,466.11,6.93,81.53,13.49,55.69,62.8
2024-12-16T11:00,457.99,5.81,92.84,15.02,65.04,72.34
2024-12-16T12:00,445.99,6.42,91.15,16.72,68.04,76.16
2024-12-16T13:00,436.44,4.97,100.23,15.83,68.1,75.36
2024-12-16T14:00,450.66,5.45,98.38,16.07,73.45,81.96
2024-12-16T15:00,440.97,5.55,101.48,14.14,67.56,75.98
2024-12-16T16:00,451.46,5.49,105.57,16.32,69.8,78.11
2024-12-16T17:00,444.27,5.09,111.2,17.59,67.18,75.65
2024-12-16T18:00,477.14,6.98,88.93,13.8,64.51,72.9
2024-12-16T19:00,562.24,10.02,66.39,8.99,71.19,79.93
2024-12-16T20:00,629.28,12.76,44.95,5.74,78.91,88.9
2024-12-16T21:00,680.5,13.62,35.93,5.97,94.0,106.36
2024-12-16T22:00,717.85,15.54,31.68,6.21,93.62,107.12
2024-12-16T23:00,701.39,15.95,35.92,7.06,84.19,96.46
2024-12-17T00:00,622.46,11.28,45.91,6.58,75.55,84.54
2024-12-17T01:00,658.15,13.2,37.41,5.58,77.3,88.66
2024-12-17T02:00,554.36,9.79,47.29,5.83,69.17,78.2
2024-12-17T03:00,583.38,10.52,49.48,6.94,70.0,79.68
2024-12-17T04:00,625.3,12.54,49.3,7.56,65.29,75.1
2024-12-17T05:00,597.04,11.85,50.09,7.27,67.16,76.82
2024-12-17T06:00,610.43,12.0,49.27,7.88,65.49,75.02
2024-12-17T07:00,587.45,11.92,43.99,6.45,66.12,76.03
2024-12-17T08:00,518.55,8.64,50.13,5.66,72.75,81.5
2024-12-17T09:00,583.14,10.49,46.1,7.2,70.07,79.43
2024-12-17T10:00,507.37,8.18,69.32,12.42,71.68,79.56
2024-12-17T11:00,474.7,4.97,105.98,16.62,78.97,86.0
2024-12-17T12:00,487.04,5.09,111.05,16.87,83.84,91.28
2024-12-17T13:00,473.37,4.69,113.44,16.13,81.07,87.88
2024-12-17T14:00,442.51,4.02,112.35,13.28,71.82,78.55
2024-12-17T15:00,426.24,4.03,112.09,13.94,74.55,81.8
2024-12-17T16:00,436.85,3.87,117.45,13.03,81.81,89.21
2024-12-17T17:00,433.9,5.25,107.45,14.38,73.22,81.31
2024-12-17T18:00,443.44,5.61,100.99,12.89,71.55,79.62
2024-12-17T19:00,482.46,6.03,99.05,13.14,78.37,87.1
2024-12-17T20:00,473.13,6.13,99.26,14.46,78.11,86.9
2024-12-17T21:00,493.93,7.28,87.64,12.98,77.18,85.98
2024-12-17T22:00,514.75,7.15,85.75,11.29,77.34,87.09
2024-12-17T23:00,501.5,6.85,81.03,11.11,77.25,87.06
2024-12-18T00:00,528.95,8.5,60.99,8.01,77.57,87.14
2024-12-18T01:00,527.52,8.98,58.83,7.89,73.46,82.35
2024-12-18T02:00,523.82,8.51,57.07,7.05,70.05,78.43
2024-12-18T03:00,531.78,9.31,55.89,7.85,70.06,78.85
2024-12-18T04:00,526.4,9.55,50.1,7.6,75.18,84.35
2024-12-18T05:00,517.95,8.72,53.51,7.84,75.29,83.76
2024-12-18T06:00,526.92,9.27,51.81,6.97,74.21,82.99
2024-12-18T07:00,519.56,9.39,52.49,6.91,72.46,81.78
2024-12-18T08:00,511.07,9.02,53.56,7.68,73.78,83.32
2024-12-18T09:00,505.14,7.98,70.39,10.87,79.33,88.5
2024-12-18T10:00,476.57,5.49,107.02,18.12,89.03,97.95
2024-12-18T11:00,446.47,3.41,115.92,14.52,86.26,97.02
2024-12-18T12:00,410.91,2.69,119.74,11.58,75.72,85.69
2024-12-18T13:00,399.53,2.1,131.93,13.59,65.9,73.08
2024-12-18T14:00,394.02,2.43,132.39,14.44,68.52,76.02
2024-12-18T15:00,392.96,2.49,132.95,13.97,68.13,76.15
2024-12-18T16:00,396.8,2.79,130.19,13.09,69.05,77.34
2024-12-18T17:00,408.39,3.02,129.1,13.49,74.07,81.85
2024-12-18T18:00,420.71,3.58,121.16,14.97,72.78,79.79
2024-12-18T19:00,479.78,5.8,99.89,12.09,71.9,80.11
2024-12-18T20:00,525.87,8.97,75.85,8.25,67.96,75.93
2024-12-18T21:00,612.15,11.26,50.22,6.13,84.69,96.0
2024-12-18T22:00,608.45,11.49,43.33,5.48,85.57,96.68
2024-12-18T23:00,564.28,10.13,45.36,4.76,75.06,84.02
2024-12-19T00:00,582.31,11.43,48.09,6.5,73.0,82.82
2024-12-19T01:00,644.57,13.44,43.32,7.26,76.06,87.18
2024-12-19T02:00,596.98,12.72,44.15,6.63,70.5,81.12
2024-12-19T03:00,590.0,12.63,46.99,7.27,69.65,80.46
2024-12-19T04:00,604.11,12.79,48.94,7.35,67.88,79.73
2024-12-19T05:00,601.98,11.46,48.07,6.75,77.87,89.9
2024-12-19T06:00,583.51,11.44,52.68,8.96,69.57,81.65
2024-12-19T07:00,508.18,8.9,66.79,9.78,57.31,66.38
2024-12-19T08:00,472.29,7.93,74.7,10.81,52.29,60.43
2024-12-19T09:00,453.68,6.84,81.08,10.74,57.28,65.51
2024-12-19T10:00,507.02,7.47,86.05,13.1,58.1,66.48
2024-12-19T11:00,422.92,4.27,109.78,17.65,66.14,74.61
2024-12-19T12:00,406.0,3.34,114.17,11.37,57.64,65.26
2024-12-19T13:00,426.27,2.91,119.93,11.06,70.27,79.87
2024-12-19T14:00,429.36,2.86,121.82,12.1,70.89,80.34
2024-12-19T15:00,459.97,3.77,122.09,13.05,77.46,87.4
2024-12-19T16:00,454.35,3.93,124.88,13.48,77.97,87.73
2024-12-19T17:00,461.79,4.99,116.85,12.49,73.02,83.27
2024-12-19T18:00,410.69,4.29,114.27,10.31,58.77,67.57
2024-12-19T19:00,470.53,7.39,89.52,11.22,65.99,76.91
2024-12-19T20:00,529.36,10.0,65.36,9.21,65.04,76.01
2024-12-19T21:00,565.08,10.44,55.49,7.48,74.68,88.39
2024-12-19T22:00,575.84,10.63,52.97,7.58,78.06,91.9
2024-12-19T23:00,587.13,10.35,50.26,6.19,82.88,97.67
2024-12-20T00:00,618.23,11.94,42.4,6.12,82.48,96.88
2024-12-20T01:00,604.69,11.82,42.28,6.09,82.99,96.42
2024-12-20T02:00,612.83,12.36,41.25,6.22,80.12,92.62
2024-12-20T03:00,632.28,13.2,39.31,6.32,79.08,91.25
2024-12-20T04:00,667.93,13.99,24.93,4.12,72.72,84.11
2024-12-20T05:00,640.98,14.27,23.83,4.07,66.61,77.55
2024-12-20T06:00,631.84,13.38,31.68,4.26,67.99,77.66
2024-12-20T07:00,685.9,15.84,30.32,4.92,71.25,80.97
2024-12-20T08:00,714.36,16.47,36.13,5.97,81.92,92.72
2024-12-20T09:00,619.3,12.16,51.84,7.92,81.12,94.86
2024-12-20T10:00,551.37,9.14,66.04,10.77,75.98,90.32
2024-12-20T11:00,432.67,4.02,122.41,22.58,69.08,78.95
2024-12-20T12:00,384.99,3.22,136.47,25.19,68.68,79.74
2024-12-20T13:00,387.54,3.12,138.53,20.61,67.72,78.21
2024-12-20T14:00,397.23,3.24,133.48,19.74,65.73,74.48
2024-12-20T15:00,423.94,2.72,136.64,17.49,75.24,84.35
2024-12-20T16:00,442.56,2.28,135.81,14.13,75.98,84.08
2024-12-20T17:00,433.94,3.12,125.63,11.49,67.91,75.27
2024-12-20T18:00,517.32,7.13,87.31,11.2,68.28,76.64
2024-12-20T19:00,524.89,8.74,86.04,12.69,74.67,85.06
2024-12-20T20:00,591.01,10.87,70.42,10.45,78.88,89.06
2024-12-20T21:00,606.93,12.52,50.65,7.31,64.3,73.9
2024-12-20T22:00,610.28,11.92,44.69,6.44,77.68,89.34
2024-12-20T23:00,639.05,13.13,42.87,6.26,76.9,87.54
2024-12-21T00:00,637.63,12.43,42.74,5.36,77.21,86.93
2024-12-21T01:00,618.22,12.24,40.67,5.22,73.56,82.72
2024-12-21T02:00,655.15,13.55,39.86,5.53,72.71,81.86
2024-12-21T03:00,663.78,13.02,38.79,5.12,72.34,82.12
2024-12-21T04:00,681.64,14.56,35.28,5.98,77.03,88.5
2024-12-21T05:00,687.81,15.06,33.04,6.0,70.22,81.0
2024-12-21T06:00,661.81,15.05,22.23,3.75,65.95,75.81
2024-12-21T07:00,661.73,14.96,20.65,3.94,69.1,79.21
2024-12-21T08:00,641.21,13.64,28.45,4.72,81.52,92.17
2024-12-21T09:00,635.32,13.11,32.85,4.76,81.26,92.22
2024-12-21T10:00,537.16,5.88,99.67,19.09,82.79,92.03
2024-12-21T11:00,432.86,3.81,126.88,25.04,82.73,91.87
2024-12-21T12:00,410.51,3.09,135.25,25.13,81.68,90.78
2024-12-21T13:00,399.94,2.99,135.36,21.95,78.29,87.67
2024-12-21T14:00,403.55,3.15,136.38,21.03,78.34,88.75
2024-12-21T15:00,397.67,3.3,133.68,17.76,72.76,81.28
2024-12-21T16:00,398.73,3.39,133.35,17.29,71.94,80.68
2024-12-21T17:00,441.39,4.91,112.19,14.61,75.12,83.34
2024-12-21T18:00,484.77,6.39,96.53,12.68,75.12,83.68
2024-12-21T19:00,529.6,8.26,82.68,11.26,69.9,78.03
2024-12-21T20:00,557.73,9.68,77.42,11.75,81.44,90.7
2024-12-21T21:00,587.66,11.3,58.83,9.78,78.06,88.06
2024-12-21T22:00,623.11,13.4,46.02,6.91,71.77,81.59
2024-12-21T23:00,616.22,12.72,44.73,6.59,67.27,76.9
2024-12-22T00:00,619.73,12.67,42.81,6.28,68.1,77.73
2024-12-22T01:00,612.57,12.54,46.25,6.81,62.93,73.14
2024-12-22T02:00,648.88,13.26,51.52,8.18,66.47,77.38
2024-12-22T03:00,620.82,12.78,52.77,8.03,61.48,71.76
2024-12-22T04:00,632.04,13.43,52.5,8.23,59.04,69.28
2024-12-22T05:00,631.67,13.48,51.83,8.4,61.33,71.75
2024-12-22T06:00,614.34,12.94,47.13,7.74,64.85,75.02
2024-12-22T07:00,585.67,11.91,54.11,8.33,63.8,72.97
2024-12-22T08:00,527.68,10.05,62.9,8.31,55.74,63.89
2024-12-22T09:00,454.2,6.98,80.14,13.51,59.93,67.39
2024-12-22T10:00,447.74,6.5,87.93,15.43,64.5,72.13
2024-12-22T11:00,441.79,4.85,111.18,18.51,79.61,89.36
2024-12-22T12:00,430.83,3.75,116.97,15.4,76.95,85.84
2024-12-22T13:00,403.34,2.25,132.47,13.55,67.84,76.91
2024-12-22T14:00,401.91,2.36,130.44,13.72,68.76,77.13
2024-12-22T15:00,398.23,2.51,134.12,14.65,69.62,78.84
2024-12-22T16:00,393.1,2.51,135.25,14.35,66.88,75.72
2024-12-22T17:00,405.19,2.66,130.9,14.43,68.16,77.69
2024-12-22T18:00,436.86,5.35,103.07,14.13,64.91,73.26
2024-12-22T19:00,453.32,5.62,95.4,12.39,58.03,64.79
2024-12-22T20:00,542.22,8.8,79.3,10.92,72.84,81.92
2024-12-22T21:00,526.74,9.74,53.16,8.19,74.34,84.37
2024-12-22T22:00,562.83,10.12,45.55,6.04,78.92,89.11
2024-12-22T23:00,538.23,10.65,42.09,5.96,74.09,83.87
