time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,1093.38,35.59,43.27,37.04,96.83,108.68
2024-12-15T04:00,1071.63,36.0,50.16,41.27,93.93,105.41
2024-12-15T05:00,734.48,28.97,60.08,39.43,77.06,85.19
2024-12-15T06:00,886.2,31.65,43.37,34.7,73.14,83.08
2024-12-15T07:00,819.44,30.63,43.24,33.16,68.86,78.11
2024-12-15T08:00,891.94,34.8,43.46,37.9,76.34,86.89
2024-12-15T09:00,802.9,33.23,42.38,35.48,69.98,79.51
2024-12-15T10:00,792.99,33.26,38.82,35.82,68.67,78.37
2024-12-15T11:00,968.9,35.37,38.63,36.19,82.89,93.81
2024-12-15T12:00,1480.47,40.81,21.55,36.3,107.93,123.29
2024-12-15T13:00,959.52,33.63,50.53,38.55,84.46,95.77
2024-12-15T14:00,944.57,36.42,45.79,38.7,81.2,92.01
2024-12-15T15:00,905.43,35.6,44.4,40.36,78.75,89.18
2024-12-15T16:00,871.23,28.68,49.69,29.7,70.07,80.56
2024-12-15T17:00,1006.96,29.7,52.74,33.09,82.86,93.99
2024-12-15T18:00,910.21,32.35,47.03,39.99,82.73,92.93
2024-12-15T19:00,1137.47,36.06,49.58,41.12,99.59,112.15
2024-12-15T20:00,1512.73,40.51,31.72,39.05,117.4,133.53
2024-12-15T21:00,1303.86,38.42,30.75,35.65,106.29,120.09
2024-12-15T22:00,1055.97,35.01,24.6,33.07,78.8,87.92
2024-12-15T23:00,1090.01,33.21,18.06,23.01,88.97,99.28
2024-12-16T00:00,1528.04,36.85,20.75,24.63,133.15,149.48
2024-12-16T01:00,1069.65,33.59,13.86,25.11,76.39,84.87
2024-12-16T02:00,1430.38,32.66,41.51,24.21,123.1,138.72
2024-12-16T03:00,1353.54,31.72,48.19,26.1,123.88,138.74
2024-12-16T04:00,1183.76,30.43,54.54,27.53,103.82,114.99
2024-12-16T05:00,1464.46,37.16,26.01,25.06,132.9,148.41
2024-12-16T06:00,1393.7,36.78,28.89,26.67,131.48,145.8
2024-12-16T07:00,1419.39,36.27,25.07,25.78,129.32,144.26
2024-12-16T08:00,1477.9,38.06,20.25,25.95,135.22,150.23
2024-12-16T09:00,1410.48,33.95,31.51,24.6,129.14,144.01
2024-12-16T10:00,943.62,21.8,90.68,25.65,114.56,126.95
2024-12-16T11:00,898.85,22.09,107.54,25.19,112.03,124.72
2024-12-16T12:00,1178.06,28.59,96.19,26.03,125.38,142.15
2024-12-16T13:00,1614.11,38.62,60.14,26.38,140.61,162.44
2024-12-16T14:00,2353.19,56.2,26.84,23.93,186.64,217.32
2024-12-16T15:00,1825.33,43.78,48.32,22.18,155.12,181.65
2024-12-16T16:00,2127.37,49.41,33.91,22.36,169.96,200.18
2024-12-16T17:00,2299.92,52.08,25.95,24.15,174.05,205.55
2024-12-16T18:00,1813.89,41.88,34.93,17.49,160.99,186.68
2024-12-16T19:00,1642.44,38.22,40.24,16.83,154.22,178.32
2024-12-16T20:00,1400.3,33.55,49.89,18.44,136.82,157.01
2024-12-16T21:00,1246.35,30.54,49.14,19.83,120.79,138.18
2024-12-16T22:00,1718.35,39.88,37.79,28.98,149.19,170.2
2024-12-16T23:00,1862.9,40.73,37.28,32.91,152.6,174.88
2024-12-17T00:00,1828.89,39.72,31.22,29.12,150.03,172.1
