time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,338.43,1.81,78.1,1.95,19.72,21.75
2024-12-15T04:00,344.51,1.87,78.7,1.96,20.26,22.33
2024-12-15T05:00,335.02,1.86,77.09,1.93,19.79,21.94
2024-12-15T06:00,332.54,1.87,76.2,1.99,19.01,21.16
2024-12-15T07:00,337.6,2.0,74.56,1.98,18.61,20.82
2024-12-15T08:00,345.94,2.1,74.72,2.04,18.89,20.9
2024-12-15T09:00,336.64,1.93,76.65,1.84,18.02,20.09
2024-12-15T10:00,338.05,1.78,80.79,1.87,19.38,21.15
2024-12-15T11:00,355.08,1.93,79.37,1.79,19.78,21.48
2024-12-15T12:00,346.33,1.81,78.94,1.78,19.04,20.88
2024-12-15T13:00,336.72,1.84,77.69,1.69,17.19,18.94
2024-12-15T14:00,336.76,1.9,75.74,1.77,17.06,18.9
2024-12-15T15:00,331.27,1.88,75.58,1.64,15.93,17.62
2024-12-15T16:00,323.32,1.9,74.24,1.59,14.68,16.41
2024-12-15T17:00,326.15,1.88,74.99,1.64,15.8,17.7
2024-12-15T18:00,318.77,1.8,76.79,1.69,16.49,18.86
2024-12-15T19:00,318.29,1.77,77.31,1.65,16.27,18.5
2024-12-15T20:00,313.48,1.75,78.09,1.65,15.87,18.62
2024-12-15T21:00,338.53,2.02,78.5,2.07,18.54,21.77
2024-12-15T22:00,331.95,1.66,84.73,1.97,19.01,24.96
2024-12-15T23:00,319.14,1.65,81.46,1.52,15.01,20.26
2024-12-16T00:00,319.52,1.76,79.55,1.55,15.76,20.1
2024-12-16T01:00,323.24,2.04,75.81,1.67,16.46,20.26
2024-12-16T02:00,329.42,1.77,81.26,1.81,17.78,22.85
2024-12-16T03:00,336.03,1.92,80.77,1.82,18.5,22.78
2024-12-16T04:00,381.74,2.69,83.28,3.05,27.5,32.84
2024-12-16T05:00,389.39,2.62,81.94,3.62,30.86,35.86
2024-12-16T06:00,408.15,3.0,81.14,3.51,29.78,34.7
2024-12-16T07:00,388.98,2.55,80.98,2.95,24.47,29.28
2024-12-16T08:00,359.41,2.45,84.16,1.96,20.82,25.8
