time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,1369.61,51.13,21.7,27.41,117.17,135.72
2024-12-15T04:00,1318.07,49.62,21.86,28.77,113.04,130.8
2024-12-15T05:00,1367.37,47.73,23.83,26.86,119.63,136.46
2024-12-15T06:00,1577.6,50.67,24.22,25.24,139.44,159.28
2024-12-15T07:00,1683.17,53.84,22.28,25.78,139.08,162.17
2024-12-15T08:00,1516.22,53.76,19.46,26.06,125.79,146.23
2024-12-15T09:00,1505.36,52.43,21.62,24.43,124.3,144.71
2024-12-15T10:00,1242.68,46.71,21.61,27.32,106.94,123.49
2024-12-15T11:00,1136.82,44.66,26.09,27.3,97.57,113.0
2024-12-15T12:00,1054.68,45.65,21.78,31.07,88.89,103.22
2024-12-15T13:00,930.32,40.12,29.8,34.64,79.41,90.69
2024-12-15T14:00,845.03,34.68,34.55,33.19,69.81,80.26
2024-12-15T15:00,725.59,32.26,33.83,30.73,51.82,61.15
2024-12-15T16:00,1097.1,42.54,20.02,26.04,99.34,111.24
2024-12-15T17:00,1145.96,43.58,19.16,27.47,100.51,113.27
2024-12-15T18:00,1352.98,47.66,17.15,25.5,118.67,135.07
2024-12-15T19:00,1435.09,49.23,13.76,23.17,123.11,141.72
2024-12-15T20:00,2134.35,54.27,20.37,22.15,172.6,201.4
2024-12-15T21:00,2186.57,53.83,22.35,23.42,180.06,209.23
2024-12-15T22:00,1711.0,51.22,25.13,23.75,144.27,170.1
2024-12-15T23:00,2123.59,53.27,23.3,23.63,173.05,202.61
2024-12-16T00:00,2121.48,52.68,28.95,25.38,176.04,206.65
2024-12-16T01:00,2118.97,57.4,21.11,25.04,170.07,200.08
2024-12-16T02:00,1826.35,47.93,33.2,24.56,150.12,176.35
2024-12-16T03:00,2136.24,57.03,20.19,24.69,171.22,200.35
2024-12-16T04:00,2286.01,57.52,14.55,22.39,191.81,222.17
2024-12-16T05:00,2437.6,57.34,11.4,23.26,191.4,223.13
2024-12-16T06:00,1847.75,47.79,24.83,23.44,158.56,181.34
2024-12-16T07:00,2768.56,56.21,17.2,18.31,240.57,277.07
2024-12-16T08:00,2048.32,53.31,19.79,23.98,178.69,205.33
2024-12-16T09:00,2243.45,57.91,17.63,23.52,184.12,214.77
2024-12-16T10:00,2556.35,58.75,19.42,24.39,203.79,236.91
2024-12-16T11:00,2528.19,62.88,12.76,22.51,198.43,231.54
2024-12-16T12:00,2373.5,65.71,11.15,22.11,187.58,219.21
2024-12-16T13:00,1001.81,30.58,101.85,42.18,129.88,143.51
2024-12-16T14:00,833.5,26.47,111.86,42.86,123.15,135.0
2024-12-16T15:00,800.29,25.03,125.09,46.04,125.6,136.94
2024-12-16T16:00,820.95,24.92,127.74,43.05,124.32,135.95
2024-12-16T17:00,980.91,30.76,105.69,35.54,124.86,141.02
2024-12-16T18:00,1290.45,38.44,86.23,32.16,132.67,154.36
2024-12-16T19:00,1671.36,44.09,69.55,28.83,152.58,180.23
2024-12-16T20:00,1673.8,41.54,76.86,27.77,154.95,183.32
2024-12-16T21:00,2135.92,52.24,58.18,30.03,173.16,210.21
2024-12-16T22:00,3423.59,69.36,13.77,31.93,240.89,294.39
2024-12-16T23:00,3597.92,67.6,12.11,26.17,269.58,321.3
2024-12-17T00:00,3676.09,69.72,9.6,27.2,267.99,320.39
2024-12-17T01:00,3888.72,72.07,6.17,26.94,282.28,336.55
2024-12-17T02:00,4071.49,72.09,5.27,28.09,289.68,346.44
2024-12-17T03:00,3993.83,71.04,5.89,29.79,285.75,341.41
2024-12-17T04:00,4067.51,70.56,7.06,27.25,295.7,352.79
2024-12-17T05:00,3396.42,69.7,7.2,24.96,258.48,307.1
2024-12-17T06:00,3811.94,70.21,7.46,27.85,282.31,334.79
2024-12-17T07:00,3714.37,69.3,6.11,23.73,279.35,330.97
2024-12-17T08:00,3568.87,69.09,7.77,26.43,269.57,319.95
2024-12-17T09:00,2687.63,56.95,42.82,34.7,224.58,263.3
2024-12-17T10:00,1404.7,36.69,88.35,41.09,150.4,172.6
2024-12-17T11:00,1201.08,33.29,109.42,44.88,152.24,168.64
2024-12-17T12:00,850.04,25.29,133.65,41.26,130.37,143.43
2024-12-17T13:00,756.46,16.64,159.89,31.65,135.09,148.36
2024-12-17T14:00,728.67,14.44,166.93,28.71,134.46,148.59
2024-12-17T15:00,788.4,18.02,154.67,28.48,129.76,143.16
2024-12-17T16:00,862.81,22.05,148.83,27.56,132.12,146.61
2024-12-17T17:00,958.52,28.01,129.86,30.38,135.52,150.86
2024-12-17T18:00,1057.25,33.45,110.76,29.36,141.11,157.72
2024-12-17T19:00,1124.0,35.8,89.15,25.49,136.29,154.22
2024-12-17T20:00,1778.27,52.17,41.27,24.8,155.52,184.2
2024-12-17T21:00,1624.24,47.82,44.01,19.69,166.09,194.52
2024-12-17T22:00,2428.15,59.92,17.29,18.74,201.05,237.83
2024-12-17T23:00,2643.01,63.35,9.18,22.15,204.87,242.16
2024-12-18T00:00,2680.71,65.12,7.38,21.42,201.47,237.93
2024-12-18T01:00,2853.75,59.19,7.42,19.16,209.14,248.96
2024-12-18T02:00,3059.47,58.68,7.03,18.83,237.24,280.32
2024-12-18T03:00,3003.31,57.32,5.38,17.58,230.61,269.97
2024-12-18T04:00,2903.96,55.36,8.46,17.59,222.65,260.76
2024-12-18T05:00,2943.02,54.83,9.54,17.34,234.6,273.26
2024-12-18T06:00,3308.68,62.86,5.14,21.82,250.98,294.22
2024-12-18T07:00,3243.28,62.81,6.38,23.0,243.31,287.16
2024-12-18T08:00,2950.56,62.48,15.57,26.65,227.62,268.5
2024-12-18T09:00,1866.36,47.53,53.26,31.4,162.8,190.47
2024-12-18T10:00,1332.34,41.27,87.2,43.11,169.72,187.08
2024-12-18T11:00,988.11,30.24,107.91,41.38,136.47,150.34
2024-12-18T12:00,660.46,14.76,132.48,29.14,106.52,118.05
2024-12-18T13:00,630.83,12.14,156.86,27.84,108.56,119.99
2024-12-18T14:00,768.92,17.51,155.62,30.74,128.92,143.96
2024-12-18T15:00,744.04,17.19,157.94,28.92,121.34,136.96
2024-12-18T16:00,759.2,18.02,155.35,28.41,122.61,136.88
2024-12-18T17:00,862.67,24.63,139.23,31.69,131.8,146.67
2024-12-18T18:00,918.14,27.59,126.14,30.9,126.21,141.77
2024-12-18T19:00,1167.05,35.76,103.23,28.84,135.31,155.19
2024-12-18T20:00,1186.93,35.41,96.22,28.19,130.1,149.75
2024-12-18T21:00,1227.57,35.95,97.44,27.47,139.26,157.56
2024-12-18T22:00,1716.25,49.45,66.11,27.19,164.66,189.94
2024-12-18T23:00,1747.67,51.11,50.27,27.16,156.12,181.9
2024-12-19T00:00,1986.57,50.35,51.63,26.53,164.13,192.75
2024-12-19T01:00,2624.06,61.39,31.77,29.05,194.58,230.99
2024-12-19T02:00,3539.87,72.88,8.28,33.88,249.06,298.46
2024-12-19T03:00,3846.82,72.83,8.64,35.85,268.58,323.9
2024-12-19T04:00,3922.24,75.13,5.67,37.66,276.76,331.31
2024-12-19T05:00,3943.77,76.01,4.39,37.58,280.49,334.29
2024-12-19T06:00,3582.17,71.73,8.86,35.73,256.98,307.64
2024-12-19T07:00,3446.33,66.15,17.31,34.36,250.88,300.7
2024-12-19T08:00,2604.69,59.29,27.64,29.77,202.88,241.73
2024-12-19T09:00,1368.01,41.24,78.85,37.02,137.99,160.31
2024-12-19T10:00,1258.4,35.51,87.46,38.69,138.97,160.01
2024-12-19T11:00,817.42,23.72,124.9,40.95,125.08,137.2
2024-12-19T12:00,666.13,15.57,130.4,30.57,99.31,110.57
2024-12-19T13:00,628.22,12.28,154.76,28.06,106.51,117.92
2024-12-19T14:00,612.76,11.19,161.73,26.65,104.28,115.31
2024-12-19T15:00,681.62,13.59,159.45,26.38,118.02,131.6
2024-12-19T16:00,672.61,13.49,158.14,25.5,113.6,126.65
2024-12-19T17:00,735.66,16.31,152.21,26.8,120.59,134.36
2024-12-19T18:00,877.89,22.92,135.76,30.77,123.92,141.2
2024-12-19T19:00,949.81,24.88,124.18,28.26,119.21,137.72
2024-12-19T20:00,1399.07,40.2,85.54,27.79,133.35,156.91
2024-12-19T21:00,2206.99,60.08,45.27,26.59,177.48,212.36
2024-12-19T22:00,2880.45,63.48,26.12,29.12,216.25,260.72
2024-12-19T23:00,3073.49,68.87,17.21,31.28,223.11,270.95
2024-12-20T00:00,2859.06,65.61,24.34,31.54,218.13,260.86
2024-12-20T01:00,3486.98,70.85,14.3,33.95,253.43,304.15
2024-12-20T02:00,3655.18,71.45,12.8,33.64,263.66,316.43
2024-12-20T03:00,3473.33,65.42,26.15,33.9,253.05,302.06
2024-12-20T04:00,3585.51,64.54,26.04,32.23,265.77,315.6
2024-12-20T05:00,4094.76,70.05,15.92,30.77,301.48,356.07
2024-12-20T06:00,4015.18,69.13,14.07,26.99,307.61,358.46
2024-12-20T07:00,4223.56,73.21,10.1,29.37,316.74,373.37
2024-12-20T08:00,4170.93,72.14,10.43,28.5,313.93,369.59
2024-12-20T09:00,3992.55,64.28,22.9,28.76,308.28,361.79
2024-12-20T10:00,1089.77,35.76,97.35,45.59,128.26,150.29
2024-12-20T11:00,1035.01,29.2,117.83,40.43,138.59,160.76
2024-12-20T12:00,750.23,14.29,202.61,46.6,167.48,191.11
2024-12-20T13:00,760.5,12.24,225.5,47.83,182.41,208.67
2024-12-20T14:00,688.99,12.83,181.74,33.54,137.48,153.33
2024-12-20T15:00,684.24,12.88,178.47,32.24,132.66,148.04
2024-12-20T16:00,678.93,13.26,170.24,30.1,125.85,139.9
2024-12-20T17:00,679.07,12.88,158.79,26.0,125.14,138.29
2024-12-20T18:00,813.89,21.19,122.88,23.93,114.79,128.23
2024-12-20T19:00,1148.72,34.08,86.31,21.88,123.79,142.92
2024-12-20T20:00,2219.93,59.32,40.56,23.56,186.16,218.33
2024-12-20T21:00,3417.28,72.62,11.03,25.94,258.12,307.59
2024-12-20T22:00,3709.36,70.69,5.83,27.55,282.54,335.11
2024-12-20T23:00,4123.17,68.35,2.74,24.9,305.04,361.58
2024-12-21T00:00,4151.42,60.44,3.65,18.0,327.51,378.7
2024-12-21T01:00,3952.07,60.7,3.94,21.31,313.76,363.92
2024-12-21T02:00,3646.29,58.2,2.72,16.0,306.81,351.1
2024-12-21T03:00,3381.4,52.89,5.29,13.22,290.69,330.69
2024-12-21T04:00,3402.02,51.22,4.9,12.63,294.01,333.72
2024-12-21T05:00,3288.65,51.37,3.03,12.25,285.14,322.93
2024-12-21T06:00,3179.03,51.03,4.49,12.2,282.98,319.7
2024-12-21T07:00,3204.0,53.29,3.48,12.39,280.52,317.48
2024-12-21T08:00,3237.07,54.68,4.19,13.26,283.33,320.5
2024-12-21T09:00,2920.01,55.06,6.32,15.7,258.59,291.06
2024-12-21T10:00,2658.24,59.31,20.75,24.12,222.82,255.11
2024-12-21T11:00,1389.25,40.02,68.34,33.41,140.41,160.98
2024-12-21T12:00,1295.42,41.23,83.79,45.1,159.31,175.28
2024-12-21T13:00,1025.82,30.16,107.94,39.31,135.37,149.31
2024-12-21T14:00,910.16,23.12,130.03,32.18,129.59,142.75
2024-12-21T15:00,808.57,22.06,130.15,29.68,118.73,130.85
2024-12-21T16:00,885.01,25.85,118.85,28.36,120.31,133.58
2024-12-21T17:00,865.05,26.98,100.43,26.32,111.11,123.44
2024-12-21T18:00,874.32,25.03,99.52,20.73,101.44,115.04
2024-12-21T19:00,1437.9,44.47,46.96,26.9,141.53,163.23
2024-12-21T20:00,1603.16,46.49,41.24,23.68,145.42,169.94
2024-12-21T21:00,1725.28,49.0,35.32,23.5,151.95,178.9
2024-12-21T22:00,2189.76,57.77,17.96,25.63,167.18,198.15
2024-12-21T23:00,2500.05,61.2,18.51,25.81,187.36,220.45
2024-12-22T00:00,2291.42,59.92,20.76,31.8,169.15,199.67
2024-12-22T01:00,2221.17,61.99,26.91,28.87,174.37,204.63
2024-12-22T02:00,1680.74,47.8,49.5,24.94,155.37,179.78
2024-12-22T03:00,1833.6,50.84,48.69,27.47,165.64,193.86
2024-12-22T04:00,2528.56,58.77,33.22,31.73,200.11,236.6
2024-12-22T05:00,2928.17,63.52,25.68,34.07,222.41,262.74
2024-12-22T06:00,3009.06,66.34,22.57,32.53,229.72,270.87
2024-12-22T07:00,3194.49,67.89,22.35,36.17,238.14,283.29
2024-12-22T08:00,3013.27,64.63,24.06,33.99,226.81,269.53
2024-12-22T09:00,1417.96,40.39,80.92,39.2,142.24,166.56
2024-12-22T10:00,967.36,30.85,104.37,40.67,127.85,146.63
2024-12-22T11:00,819.14,21.31,136.37,36.33,133.52,146.85
2024-12-22T12:00,689.36,13.67,167.67,28.41,126.26,139.44
2024-12-22T13:00,649.8,12.34,179.28,29.89,124.06,136.86
2024-12-22T14:00,668.25,12.92,177.42,29.97,128.75,142.12
2024-12-22T15:00,656.02,12.29,171.21,27.2,123.36,136.2
2024-12-22T16:00,629.34,10.37,159.46,22.04,115.33,127.14
2024-12-22T17:00,618.45,9.93,158.0,21.13,110.96,122.21
2024-12-22T18:00,645.32,12.13,152.53,24.28,109.13,120.62
2024-12-22T19:00,719.98,16.84,129.32,25.19,107.99,121.34
2024-12-22T20:00,1492.45,43.53,76.29,27.82,131.68,155.82
2024-12-22T21:00,1687.93,45.16,69.07,26.18,153.22,179.76
2024-12-22T22:00,2129.83,56.78,39.86,26.95,175.12,208.76
2024-12-22T23:00,3097.42,67.04,16.52,28.43,229.64,275.0
