time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,275.53,1.61,65.39,0.62,6.66,9.67
2024-12-15T04:00,280.45,1.54,68.13,0.61,7.31,10.3
2024-12-15T05:00,283.67,1.66,69.53,0.6,6.94,9.52
2024-12-15T06:00,288.8,1.62,72.89,0.58,7.26,9.91
2024-12-15T07:00,291.31,1.73,70.27,0.61,7.24,9.85
2024-12-15T08:00,288.76,1.75,70.52,0.61,7.26,10.19
2024-12-15T09:00,280.41,1.46,71.47,0.62,7.7,12.07
2024-12-15T10:00,354.41,3.38,66.0,1.28,12.73,15.59
2024-12-15T11:00,296.57,1.82,69.86,0.88,8.7,12.0
2024-12-15T12:00,287.35,1.64,70.02,0.83,8.05,11.37
2024-12-15T13:00,319.6,2.45,67.69,1.03,9.29,11.88
2024-12-15T14:00,295.7,1.79,70.21,0.84,8.31,10.79
2024-12-15T15:00,293.61,1.75,69.98,0.82,7.82,10.22
2024-12-15T16:00,289.97,1.63,70.52,0.84,8.32,11.35
2024-12-15T17:00,294.2,1.97,64.44,0.84,8.16,11.18
2024-12-15T18:00,285.3,1.79,65.13,0.78,7.77,10.75
2024-12-15T19:00,293.86,1.79,66.82,0.82,8.9,12.8
2024-12-15T20:00,287.02,1.56,70.4,0.86,11.44,17.68
2024-12-15T21:00,309.05,1.71,72.16,0.99,10.44,18.69
2024-12-15T22:00,354.21,2.55,72.19,1.3,13.56,21.33
2024-12-15T23:00,366.65,3.09,73.57,1.61,14.76,22.05
2024-12-16T00:00,376.69,3.88,71.92,1.98,15.97,23.84
2024-12-16T01:00,366.83,3.41,72.32,1.63,15.35,22.51
2024-12-16T02:00,297.88,1.5,73.78,0.66,9.47,14.47
2024-12-16T03:00,300.11,1.66,72.37,0.68,9.06,12.72
2024-12-16T04:00,309.85,1.83,71.06,0.75,9.45,13.0
2024-12-16T05:00,316.97,1.87,71.14,0.77,9.93,13.42
2024-12-16T06:00,395.05,3.71,63.15,1.28,14.47,17.8
2024-12-16T07:00,427.41,3.81,64.54,1.1,14.35,17.92
2024-12-16T08:00,511.25,6.12,56.9,1.79,22.02,26.18
2024-12-16T09:00,701.51,9.41,48.54,2.56,33.68,39.04
2024-12-16T10:00,786.47,9.67,52.09,3.67,43.27,52.45
2024-12-16T11:00,881.2,10.77,55.28,3.73,50.65,57.81
2024-12-16T12:00,716.22,10.0,63.42,4.16,37.42,44.53
2024-12-16T13:00,595.38,6.48,71.71,2.85,30.07,35.32
2024-12-16T14:00,545.09,5.41,71.51,2.31,27.31,32.57
2024-12-16T15:00,587.72,6.74,74.83,2.95,34.63,41.51
2024-12-16T16:00,454.94,3.14,87.28,1.84,27.75,34.75
2024-12-16T17:00,432.15,3.11,82.59,1.67,24.78,31.22
2024-12-16T18:00,308.84,1.75,73.02,0.95,12.04,18.05
2024-12-16T19:00,306.05,1.7,71.91,0.91,11.69,17.6
2024-12-16T20:00,312.92,1.64,68.36,0.81,11.6,16.83
2024-12-16T21:00,305.74,1.45,68.33,0.74,11.98,17.46
2024-12-16T22:00,292.07,1.37,65.6,0.66,9.69,15.36
2024-12-16T23:00,293.28,1.44,63.72,0.65,9.46,14.92
2024-12-17T00:00,360.79,2.53,65.36,0.98,13.87,19.75
2024-12-17T01:00,390.38,2.76,69.91,1.01,14.4,19.86
2024-12-17T02:00,426.39,3.66,64.07,1.15,14.36,17.72
2024-12-17T03:00,456.68,3.76,69.85,1.21,19.57,23.79
2024-12-17T04:00,486.7,4.4,67.22,1.52,24.18,29.89
2024-12-17T05:00,535.46,5.17,65.26,1.54,26.52,31.72
2024-12-17T06:00,655.61,7.03,60.61,2.21,39.22,46.78
2024-12-17T07:00,727.59,7.77,60.41,2.35,46.05,54.42
2024-12-17T08:00,1009.42,11.72,50.34,3.2,72.71,83.77
2024-12-17T09:00,948.76,11.41,52.94,3.68,59.99,69.72
2024-12-17T10:00,865.36,11.47,56.05,4.06,52.84,61.44
2024-12-17T11:00,800.81,8.3,77.81,3.44,49.71,59.14
2024-12-17T12:00,563.14,6.24,85.34,4.33,31.46,37.49
2024-12-17T13:00,520.13,4.97,90.53,3.86,28.21,33.42
2024-12-17T14:00,470.89,4.32,91.71,3.29,25.63,30.73
2024-12-17T15:00,402.71,3.24,87.8,2.14,20.49,25.29
2024-12-17T16:00,342.88,2.43,77.74,1.34,14.47,19.37
2024-12-17T17:00,293.16,1.25,71.93,0.73,10.96,16.49
2024-12-17T18:00,294.74,1.25,69.59,0.72,9.95,15.22
2024-12-17T19:00,292.99,1.32,62.91,0.66,8.59,12.47
2024-12-17T20:00,293.49,1.41,62.98,0.64,8.88,13.54
2024-12-17T21:00,292.95,1.44,64.68,0.66,8.86,13.48
2024-12-17T22:00,312.04,1.68,72.21,0.77,13.33,19.77
2024-12-17T23:00,344.97,1.92,71.45,0.93,16.18,22.88
2024-12-18T00:00,352.43,2.79,64.66,0.97,13.56,19.97
2024-12-18T01:00,427.88,3.83,66.67,1.36,20.06,26.42
2024-12-18T02:00,455.34,4.51,61.96,1.38,19.35,24.62
2024-12-18T03:00,505.33,4.87,62.62,1.5,22.44,27.26
2024-12-18T04:00,509.99,4.7,65.45,1.53,27.32,32.85
2024-12-18T05:00,514.37,4.34,70.07,1.45,28.47,35.02
2024-12-18T06:00,539.39,4.27,71.85,1.48,33.18,38.95
2024-12-18T07:00,551.23,4.72,68.1,1.8,35.23,41.41
2024-12-18T08:00,729.19,7.14,59.6,2.27,48.92,56.56
2024-12-18T09:00,955.13,10.23,50.59,3.26,63.33,72.71
2024-12-18T10:00,993.27,11.36,58.55,4.58,70.72,80.72
2024-12-18T11:00,830.33,9.08,73.46,3.91,58.42,66.63
2024-12-18T12:00,706.82,5.47,98.13,4.02,53.74,61.05
2024-12-18T13:00,587.06,6.27,108.72,6.36,42.28,49.49
2024-12-18T14:00,524.9,4.55,97.95,4.06,29.67,35.59
2024-12-18T15:00,515.03,5.55,96.39,4.48,30.33,35.59
2024-12-18T16:00,540.19,6.14,97.22,4.57,32.67,38.53
2024-12-18T17:00,468.59,5.01,79.87,2.86,23.08,28.41
2024-12-18T18:00,324.01,1.71,78.97,0.98,15.86,21.68
2024-12-18T19:00,290.58,1.3,60.98,0.64,8.13,12.32
2024-12-18T20:00,255.88,1.0,60.75,0.52,7.68,11.76
2024-12-18T21:00,265.78,1.01,59.2,0.53,8.03,12.07
2024-12-18T22:00,291.86,1.31,58.69,0.58,7.48,11.17
2024-12-18T23:00,294.99,1.44,63.5,0.64,8.06,12.32
2024-12-19T00:00,324.3,1.77,64.02,0.81,10.92,15.2
2024-12-19T01:00,385.73,2.56,61.98,0.88,12.89,16.7
2024-12-19T02:00,434.53,3.52,62.19,1.23,16.6,19.72
2024-12-19T03:00,582.81,5.36,64.5,1.79,27.47,30.99
2024-12-19T04:00,562.76,5.35,62.56,1.7,24.73,27.93
2024-12-19T05:00,506.09,4.19,64.96,1.34,20.45,24.47
2024-12-19T06:00,633.16,7.02,44.62,1.62,25.5,28.5
2024-12-19T07:00,706.27,7.95,51.02,1.89,31.21,34.68
2024-12-19T08:00,591.53,5.09,66.0,1.85,28.74,32.78
2024-12-19T09:00,526.85,4.78,66.39,1.63,19.74,23.31
2024-12-19T10:00,715.21,8.11,48.98,2.54,32.03,37.45
2024-12-19T11:00,786.68,9.04,52.23,3.23,37.06,41.96
2024-12-19T12:00,654.95,6.51,76.86,3.2,34.22,38.48
2024-12-19T13:00,603.74,5.5,84.94,3.17,34.27,38.95
2024-12-19T14:00,604.35,6.71,80.28,4.43,31.46,35.98
2024-12-19T15:00,616.69,7.35,83.67,4.66,36.74,42.01
2024-12-19T16:00,564.79,4.52,103.4,2.57,48.31,54.02
2024-12-19T17:00,322.8,1.6,71.92,0.84,12.12,15.68
2024-12-19T18:00,327.88,1.69,69.27,0.89,12.26,15.45
2024-12-19T19:00,327.68,1.65,69.46,0.81,12.16,15.42
2024-12-19T20:00,325.8,1.61,70.25,0.76,14.47,18.47
2024-12-19T21:00,333.61,1.68,73.5,0.81,17.13,21.46
2024-12-19T22:00,305.24,1.43,65.03,0.65,8.99,13.74
2024-12-19T23:00,297.53,1.44,63.05,0.65,8.77,13.35
2024-12-20T00:00,335.34,1.84,65.03,0.74,11.52,16.35
2024-12-20T01:00,377.7,2.65,70.53,1.26,18.33,25.47
2024-12-20T02:00,310.37,1.7,69.96,0.8,12.49,19.99
2024-12-20T03:00,320.66,2.16,65.32,0.86,12.37,19.5
2024-12-20T04:00,394.23,3.37,65.63,1.15,16.32,22.18
2024-12-20T05:00,464.62,4.38,63.66,1.29,18.8,24.31
2024-12-20T06:00,516.83,5.05,63.68,1.68,23.11,28.58
2024-12-20T07:00,516.55,4.9,67.13,1.62,23.49,28.96
2024-12-20T08:00,685.79,7.7,59.03,2.13,36.97,43.28
2024-12-20T09:00,707.36,8.05,65.54,2.74,38.8,46.61
2024-12-20T10:00,645.21,7.72,68.06,3.18,36.17,44.24
2024-12-20T11:00,818.41,9.41,80.4,5.16,63.26,74.89
2024-12-20T12:00,548.79,4.39,118.23,5.84,43.5,52.14
2024-12-20T13:00,545.61,4.54,111.49,4.8,39.73,47.81
2024-12-20T14:00,544.64,4.88,105.7,4.65,37.17,45.1
2024-12-20T15:00,539.78,5.15,98.1,3.7,36.0,43.24
2024-12-20T16:00,399.56,3.97,75.64,2.01,15.85,21.47
2024-12-20T17:00,305.64,1.57,71.45,0.89,12.47,18.41
2024-12-20T18:00,300.34,1.54,61.0,0.72,9.43,13.63
2024-12-20T19:00,305.15,1.56,72.16,0.88,13.34,19.82
2024-12-20T20:00,316.02,1.89,76.69,1.02,14.06,20.98
2024-12-20T21:00,335.4,1.68,80.37,1.06,18.94,28.18
2024-12-20T22:00,396.25,2.63,81.48,1.45,25.43,34.42
2024-12-20T23:00,334.47,1.91,75.5,1.05,16.52,25.46
2024-12-21T00:00,335.79,1.88,75.25,1.1,15.66,24.71
2024-12-21T01:00,335.87,2.18,74.21,1.18,14.41,23.06
2024-12-21T02:00,344.36,2.44,73.81,1.22,15.12,23.83
2024-12-21T03:00,464.47,3.75,78.11,1.68,29.1,36.72
2024-12-21T04:00,554.36,5.49,75.0,2.03,37.35,46.3
2024-12-21T05:00,590.38,5.05,78.57,2.04,44.15,52.54
2024-12-21T06:00,630.04,5.1,82.04,2.22,52.77,63.2
2024-12-21T07:00,499.05,4.1,81.29,1.78,35.28,45.49
2024-12-21T08:00,458.87,3.57,76.21,1.56,25.2,33.52
2024-12-21T09:00,442.42,3.06,84.04,1.55,28.57,39.53
2024-12-21T10:00,580.04,4.22,89.44,2.0,41.55,49.77
2024-12-21T11:00,607.53,4.82,97.7,3.43,44.51,54.7
2024-12-21T12:00,613.15,5.29,127.25,6.75,51.3,60.08
2024-12-21T13:00,591.29,4.87,132.54,6.64,48.73,57.01
2024-12-21T14:00,569.03,5.58,117.89,5.95,40.26,47.33
2024-12-21T15:00,524.01,5.59,99.01,4.4,31.92,38.69
2024-12-21T16:00,424.82,4.57,79.25,2.41,18.3,24.2
2024-12-21T17:00,339.71,2.05,74.01,1.14,14.42,20.09
2024-12-21T18:00,281.45,1.26,60.65,0.67,9.57,15.19
2024-12-21T19:00,275.08,1.24,69.6,0.76,11.08,18.74
2024-12-21T20:00,300.52,1.65,74.3,0.93,12.56,19.5
2024-12-21T21:00,371.0,2.37,80.87,1.44,24.26,32.95
2024-12-21T22:00,408.03,2.69,83.61,1.55,26.72,36.25
2024-12-21T23:00,349.32,2.1,79.51,1.21,18.96,27.76
2024-12-22T00:00,329.75,1.86,75.29,1.03,14.48,23.29
2024-12-22T01:00,337.79,2.05,74.62,1.06,14.92,23.66
2024-12-22T02:00,335.97,1.91,75.8,1.01,13.49,21.78
2024-12-22T03:00,522.86,5.27,67.61,1.49,24.34,32.64
2024-12-22T04:00,503.59,3.89,77.0,1.73,32.57,38.67
2024-12-22T05:00,603.28,5.21,70.48,1.9,44.6,52.04
2024-12-22T06:00,717.33,6.93,69.63,2.13,54.42,62.09
2024-12-22T07:00,682.0,5.95,76.98,2.2,55.5,66.01
2024-12-22T08:00,690.97,6.15,70.75,2.33,48.03,56.36
2024-12-22T09:00,653.04,6.47,67.84,2.2,39.79,47.3
2024-12-22T10:00,650.3,6.18,65.7,1.99,40.0,45.1
2024-12-22T11:00,929.24,12.19,51.59,4.02,57.65,66.14
2024-12-22T12:00,912.62,9.89,72.79,4.7,66.64,76.27
2024-12-22T13:00,552.06,5.79,84.48,4.42,28.54,34.87
2024-12-22T14:00,534.95,4.39,100.65,3.96,32.2,38.67
