time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,878.13,19.13,20.42,6.57,38.38,48.01
2024-12-15T04:00,1202.74,24.04,11.53,7.8,61.26,73.9
2024-12-15T05:00,1327.39,21.56,11.54,7.2,71.14,85.34
2024-12-15T06:00,1193.2,21.27,8.37,6.61,55.94,67.81
2024-12-15T07:00,1253.6,22.89,11.23,7.73,64.68,76.25
2024-12-15T08:00,1150.52,19.89,14.63,7.55,55.81,67.26
2024-12-15T09:00,1020.04,19.95,15.27,7.34,48.84,58.8
2024-12-15T10:00,997.63,20.55,18.64,7.86,47.75,57.31
2024-12-15T11:00,835.23,16.28,43.53,7.49,40.88,48.29
2024-12-15T12:00,769.57,14.77,44.72,6.53,35.66,41.94
2024-12-15T13:00,683.89,13.2,47.25,5.95,28.11,33.33
2024-12-15T14:00,614.22,14.03,36.67,4.49,21.69,25.74
2024-12-15T15:00,603.27,14.39,34.95,4.87,21.1,25.13
2024-12-15T16:00,554.04,12.58,35.67,4.32,17.44,21.62
2024-12-15T17:00,592.46,13.68,32.4,4.83,19.43,24.56
2024-12-15T18:00,671.38,15.27,29.75,5.56,24.22,30.06
2024-12-15T19:00,790.65,18.51,24.04,6.59,30.08,37.37
2024-12-15T20:00,944.01,21.59,18.79,7.5,39.41,48.24
2024-12-15T21:00,1134.42,24.77,12.96,8.54,52.6,64.26
2024-12-15T22:00,1212.55,25.14,9.16,8.53,60.81,73.52
2024-12-15T23:00,1327.83,22.05,7.44,6.84,69.45,82.42
2024-12-16T00:00,1316.3,22.25,6.93,6.98,68.2,81.62
2024-12-16T01:00,1406.55,20.63,8.39,6.9,69.08,83.8
2024-12-16T02:00,1626.66,21.74,6.15,7.46,87.93,103.86
2024-12-16T03:00,1700.51,22.84,5.78,8.2,93.89,111.66
2024-12-16T04:00,1447.44,21.34,10.05,7.29,75.69,91.18
2024-12-16T05:00,1708.57,22.41,9.63,8.02,97.01,114.85
2024-12-16T06:00,1472.18,19.98,12.55,6.99,83.49,96.97
2024-12-16T07:00,1657.72,23.22,7.29,7.1,95.82,112.4
2024-12-16T08:00,1322.73,19.47,15.93,6.56,75.76,88.26
2024-12-16T09:00,1348.42,23.2,20.39,8.04,76.17,92.84
2024-12-16T10:00,1014.44,19.21,37.03,10.26,52.85,65.7
2024-12-16T11:00,860.57,15.35,52.23,7.87,44.29,52.66
2024-12-16T12:00,707.31,11.23,69.24,6.72,37.4,44.01
2024-12-16T13:00,674.53,9.32,68.05,5.88,36.08,43.7
2024-12-16T14:00,603.75,8.47,77.37,6.14,32.51,38.81
2024-12-16T15:00,605.13,8.87,76.98,6.03,31.59,37.34
2024-12-16T16:00,610.68,8.34,85.57,6.39,34.59,41.1
2024-12-16T17:00,621.12,10.01,79.05,7.09,35.12,41.43
2024-12-16T18:00,872.87,18.92,51.32,9.5,43.57,53.32
2024-12-16T19:00,979.97,21.1,38.8,8.82,43.95,55.07
2024-12-16T20:00,971.41,22.39,36.98,8.73,44.51,56.36
2024-12-16T21:00,1316.17,24.82,30.24,9.47,75.49,93.16
2024-12-16T22:00,1526.33,24.63,23.04,8.96,88.61,108.62
2024-12-16T23:00,1509.9,26.27,19.91,9.2,89.51,110.27
2024-12-17T00:00,1585.57,26.85,19.28,8.66,93.78,115.55
2024-12-17T01:00,1553.68,25.56,18.29,8.14,94.74,115.91
2024-12-17T02:00,1549.13,25.18,20.9,8.47,93.69,113.66
2024-12-17T03:00,1722.52,24.6,18.76,8.31,110.05,132.79
2024-12-17T04:00,1769.19,28.74,18.38,9.82,109.17,131.84
2024-12-17T05:00,1397.77,23.76,16.14,7.45,81.14,100.45
2024-12-17T06:00,1743.18,22.51,7.92,7.87,105.33,126.16
2024-12-17T07:00,1501.83,21.53,13.36,7.66,89.56,107.14
2024-12-17T08:00,1586.42,22.6,20.3,7.82,98.85,118.62
2024-12-17T09:00,1354.19,21.73,26.84,9.14,78.99,95.93
2024-12-17T10:00,1133.33,20.04,32.17,10.01,59.34,71.98
2024-12-17T11:00,840.94,14.79,58.19,9.27,46.27,57.37
2024-12-17T12:00,699.31,11.94,78.84,9.56,41.48,51.47
2024-12-17T13:00,655.59,9.99,83.03,7.74,39.12,47.25
2024-12-17T14:00,591.61,6.86,104.04,6.79,39.41,46.6
2024-12-17T15:00,624.35,6.61,111.96,6.86,45.31,54.34
2024-12-17T16:00,579.73,6.69,105.59,5.67,38.62,45.31
2024-12-17T17:00,611.55,8.35,98.78,6.09,39.74,46.8
2024-12-17T18:00,723.07,12.29,84.18,7.21,44.55,53.02
2024-12-17T19:00,1418.3,29.05,27.38,10.81,68.61,84.18
2024-12-17T20:00,1479.22,28.96,25.82,11.2,72.86,90.17
2024-12-17T21:00,1636.98,30.91,18.71,11.41,80.31,100.1
2024-12-17T22:00,1630.18,31.5,26.23,13.21,95.07,116.73
2024-12-17T23:00,1590.05,23.04,15.46,8.73,88.55,106.5
2024-12-18T00:00,1565.48,23.27,11.56,8.35,82.38,99.86
2024-12-18T01:00,1746.67,23.3,5.77,8.52,90.7,108.87
2024-12-18T02:00,1985.43,23.31,4.27,9.26,108.31,126.85
2024-12-18T03:00,1716.67,20.93,7.22,8.04,95.3,114.26
2024-12-18T04:00,1569.32,20.57,6.92,8.2,82.81,99.84
2024-12-18T05:00,1559.07,22.61,16.21,9.01,84.56,105.37
2024-12-18T06:00,1422.6,23.23,15.7,8.65,73.5,91.65
2024-12-18T07:00,1467.72,21.7,16.33,7.76,79.41,97.32
2024-12-18T08:00,1727.55,23.56,17.5,8.64,101.0,120.51
2024-12-18T09:00,1374.82,24.37,24.29,9.51,78.8,96.38
2024-12-18T10:00,1090.73,21.82,44.89,11.97,60.12,74.47
2024-12-18T11:00,777.86,12.52,87.9,10.22,50.41,60.99
2024-12-18T12:00,748.35,11.03,95.68,9.28,51.25,60.81
2024-12-18T13:00,565.62,5.36,117.06,6.37,40.58,47.6
2024-12-18T14:00,582.18,5.29,128.37,7.01,45.86,53.35
2024-12-18T15:00,486.63,4.62,112.91,4.93,29.7,35.7
2024-12-18T16:00,489.69,5.36,101.3,4.77,26.3,32.24
2024-12-18T17:00,577.94,8.82,80.52,5.15,27.6,34.37
2024-12-18T18:00,700.34,12.36,77.82,6.64,35.9,44.37
2024-12-18T19:00,724.84,13.14,78.64,7.58,40.64,48.6
2024-12-18T20:00,1312.18,26.9,38.72,10.45,68.99,83.8
2024-12-18T21:00,1423.49,28.99,28.89,10.5,74.24,91.81
2024-12-18T22:00,1457.25,28.59,26.68,10.28,77.61,96.02
2024-12-18T23:00,1577.85,22.53,7.31,8.07,75.45,93.26
2024-12-19T00:00,1632.92,22.26,6.99,7.82,82.2,99.51
2024-12-19T01:00,1652.75,21.96,6.32,7.87,82.69,99.42
2024-12-19T02:00,1886.18,23.3,4.02,8.79,98.8,116.67
2024-12-19T03:00,1961.92,25.04,4.89,10.05,100.86,118.19
2024-12-19T04:00,2144.89,23.62,3.64,10.22,116.18,133.34
2024-12-19T05:00,2167.35,23.95,2.43,9.89,120.33,138.33
2024-12-19T06:00,1767.82,21.81,4.87,7.63,97.35,114.02
2024-12-19T07:00,1475.68,22.22,10.02,8.1,78.53,94.43
2024-12-19T08:00,1569.21,26.14,18.08,9.25,86.77,106.83
2024-12-19T09:00,1041.57,18.59,30.56,9.36,52.17,63.81
2024-12-19T10:00,877.81,16.71,51.21,10.07,45.47,57.12
2024-12-19T11:00,704.66,11.21,79.77,8.88,43.75,53.16
2024-12-19T12:00,640.16,8.98,86.08,7.28,39.07,45.98
2024-12-19T13:00,521.99,4.5,109.31,5.26,34.71,41.99
2024-12-19T14:00,537.64,4.79,110.27,5.55,36.05,43.51
2024-12-19T15:00,514.04,4.17,109.58,5.08,33.91,40.4
2024-12-19T16:00,550.14,5.83,108.62,5.19,37.84,43.98
2024-12-19T17:00,550.07,7.5,95.03,5.81,31.66,38.34
2024-12-19T18:00,660.1,10.46,94.5,6.9,43.09,50.25
2024-12-19T19:00,771.39,13.48,75.37,7.65,43.99,52.64
2024-12-19T20:00,1206.2,25.11,37.2,10.37,59.54,73.49
2024-12-19T21:00,1398.77,28.16,26.68,10.23,71.29,88.64
2024-12-19T22:00,1057.56,20.59,36.1,7.88,55.02,69.62
2024-12-19T23:00,1144.14,19.23,19.5,6.7,55.46,70.14
2024-12-20T00:00,1516.5,23.18,10.52,9.31,75.01,92.44
2024-12-20T01:00,1691.59,24.0,7.14,8.62,87.5,105.34
2024-12-20T02:00,1632.33,21.96,10.77,8.06,88.4,107.81
2024-12-20T03:00,1774.51,23.67,9.04,9.19,103.61,122.55
2024-12-20T04:00,1717.12,27.51,17.52,9.3,105.52,128.68
2024-12-20T05:00,1470.25,23.97,23.31,8.33,93.14,112.55
2024-12-20T06:00,1422.63,22.39,19.59,8.34,76.36,93.69
2024-12-20T07:00,1557.19,22.07,19.24,8.04,89.85,107.34
2024-12-20T08:00,1628.3,25.86,19.44,9.0,97.91,118.48
2024-12-20T09:00,1320.53,21.51,29.16,8.47,79.95,97.79
2024-12-20T10:00,1013.82,18.31,50.77,10.81,56.38,70.23
2024-12-20T11:00,822.93,13.17,83.6,9.67,54.03,68.34
2024-12-20T12:00,603.35,5.98,122.01,7.43,44.13,53.23
2024-12-20T13:00,578.51,4.85,127.76,6.56,45.97,53.85
2024-12-20T14:00,604.37,4.97,143.12,7.93,54.08,63.19
2024-12-20T15:00,630.46,4.91,148.84,8.21,57.36,67.02
2024-12-20T16:00,604.9,6.96,112.93,5.96,42.95,50.18
2024-12-20T17:00,614.68,7.72,111.49,6.43,41.51,49.16
2024-12-20T18:00,729.7,11.66,100.05,8.19,52.94,62.28
2024-12-20T19:00,747.48,12.69,93.18,8.18,52.25,61.62
2024-12-20T20:00,759.15,13.81,89.06,8.37,50.63,60.29
2024-12-20T21:00,1566.88,32.11,26.25,11.61,82.69,103.74
2024-12-20T22:00,1361.33,24.04,31.18,8.39,81.14,101.99
2024-12-20T23:00,1280.34,21.33,24.47,7.07,68.36,87.69
2024-12-21T00:00,1477.04,21.13,16.18,7.13,81.86,100.0
2024-12-21T01:00,1428.13,19.83,13.34,6.4,78.09,96.57
2024-12-21T02:00,1609.35,20.66,7.55,7.33,87.68,106.92
2024-12-21T03:00,2128.72,27.48,4.6,11.3,118.93,139.52
2024-12-21T04:00,2149.92,28.83,3.49,11.87,120.5,141.35
2024-12-21T05:00,1723.34,21.86,5.19,7.96,94.56,112.87
2024-12-21T06:00,1727.7,21.85,4.55,7.63,93.59,109.41
2024-12-21T07:00,1857.95,21.47,4.45,7.68,105.81,123.22
2024-12-21T08:00,1499.52,20.6,9.78,7.5,83.14,100.31
2024-12-21T09:00,1386.96,20.34,11.69,8.12,72.05,89.84
2024-12-21T10:00,1301.92,22.56,31.48,11.31,75.94,92.83
2024-12-21T11:00,959.85,15.96,69.13,10.41,61.72,75.16
2024-12-21T12:00,629.5,6.27,119.13,7.06,47.57,57.0
2024-12-21T13:00,569.81,5.09,123.19,6.71,44.75,52.93
2024-12-21T14:00,561.37,4.66,130.27,6.83,47.07,55.79
2024-12-21T15:00,604.81,7.35,115.78,6.38,41.62,49.99
2024-12-21T16:00,581.81,6.62,115.3,5.67,41.18,49.42
2024-12-21T17:00,586.27,7.78,109.83,6.52,38.37,46.21
2024-12-21T18:00,717.65,11.93,98.07,7.86,46.93,55.96
2024-12-21T19:00,888.69,15.36,87.68,8.99,55.74,67.63
2024-12-21T20:00,803.44,14.7,78.04,7.83,50.62,61.07
2024-12-21T21:00,1468.5,31.34,27.24,11.29,76.7,95.92
2024-12-21T22:00,1459.4,28.56,25.28,9.7,77.48,97.09
2024-12-21T23:00,1275.69,20.22,16.57,6.84,66.55,83.69
2024-12-22T00:00,1307.0,21.64,14.34,6.97,67.45,85.04
2024-12-22T01:00,1273.5,20.15,12.12,6.28,65.29,82.3
2024-12-22T02:00,1381.65,20.52,11.66,6.59,72.92,90.34
2024-12-22T03:00,1506.35,21.05,8.9,6.98,80.87,98.97
2024-12-22T04:00,1589.98,21.58,8.58,7.48,85.2,102.4
2024-12-22T05:00,1789.22,22.58,6.15,8.19,99.22,117.64
2024-12-22T06:00,2053.71,23.24,3.32,9.43,113.25,131.79
2024-12-22T07:00,1661.17,21.4,6.5,7.7,90.73,108.07
