time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,306.68,2.53,64.2,1.52,10.32,12.16
2024-12-15T04:00,314.1,2.86,63.19,1.66,10.21,11.71
2024-12-15T05:00,331.15,3.19,62.46,1.82,11.12,12.53
2024-12-15T06:00,302.14,2.49,68.15,1.56,11.3,13.07
2024-12-15T07:00,307.53,2.55,67.96,1.55,10.95,12.92
2024-12-15T08:00,321.09,3.06,69.88,1.94,11.39,12.88
2024-12-15T09:00,321.4,2.92,68.95,1.85,11.48,12.85
2024-12-15T10:00,328.32,3.4,61.46,1.83,9.89,11.41
2024-12-15T11:00,322.41,3.16,58.84,1.61,8.05,9.39
2024-12-15T12:00,339.72,3.27,58.49,1.7,8.94,10.27
2024-12-15T13:00,302.23,2.5,61.78,1.45,9.05,10.53
2024-12-15T14:00,311.79,2.38,70.13,1.57,11.2,12.89
2024-12-15T15:00,310.2,2.41,67.77,1.58,11.42,13.07
2024-12-15T16:00,310.31,2.29,68.83,1.55,12.53,14.22
2024-12-15T17:00,334.91,2.3,71.07,1.57,17.77,19.85
2024-12-15T18:00,338.07,2.33,71.04,1.6,19.31,22.04
2024-12-15T19:00,323.36,2.48,75.82,1.74,14.98,16.95
2024-12-15T20:00,323.93,2.44,72.93,2.0,15.73,18.86
2024-12-15T21:00,330.71,2.54,69.75,1.92,14.08,16.53
2024-12-15T22:00,333.79,2.52,68.94,1.8,13.49,16.22
2024-12-15T23:00,331.18,2.36,71.15,1.72,13.74,17.11
2024-12-16T00:00,330.97,2.53,74.2,1.83,13.29,16.83
2024-12-16T01:00,323.04,2.11,77.11,1.73,13.55,17.04
2024-12-16T02:00,333.52,2.24,76.91,1.84,13.92,16.92
2024-12-16T03:00,336.67,2.26,77.66,1.82,14.06,17.23
2024-12-16T04:00,341.95,2.35,77.36,1.85,14.29,17.32
2024-12-16T05:00,349.49,2.51,77.68,2.09,15.95,19.04
2024-12-16T06:00,339.58,2.36,76.04,1.97,14.25,16.99
2024-12-16T07:00,339.06,2.34,76.67,1.94,13.89,17.08
2024-12-16T08:00,331.16,2.23,75.24,1.73,12.71,16.02
2024-12-16T09:00,321.24,2.1,75.77,1.62,12.74,16.31
2024-12-16T10:00,320.45,2.4,75.2,1.75,11.7,15.19
2024-12-16T11:00,319.89,2.31,75.83,1.68,11.77,15.71
2024-12-16T12:00,341.2,2.17,79.19,1.93,16.71,20.32
2024-12-16T13:00,315.36,1.84,80.4,1.65,13.7,17.37
2024-12-16T14:00,345.45,1.54,88.72,2.31,15.95,19.6
2024-12-16T15:00,335.3,1.6,87.5,1.91,15.05,18.86
2024-12-16T16:00,324.96,2.04,85.83,1.83,16.75,21.02
2024-12-16T17:00,342.81,2.27,86.35,2.12,18.29,22.8
2024-12-16T18:00,351.91,2.29,87.9,2.34,20.59,25.27
2024-12-16T19:00,334.6,2.45,78.36,2.49,16.25,21.11
2024-12-16T20:00,329.86,2.48,77.72,1.98,13.33,18.47
2024-12-16T21:00,332.77,2.36,78.63,1.67,12.85,18.03
2024-12-16T22:00,339.78,2.44,78.42,1.72,13.64,18.94
2024-12-16T23:00,347.56,2.56,78.33,2.02,15.88,21.38
2024-12-17T00:00,359.18,2.68,79.42,2.13,18.65,23.72
2024-12-17T01:00,380.39,3.02,76.0,2.67,21.13,26.15
2024-12-17T02:00,387.15,3.01,74.36,2.38,19.86,24.89
2024-12-17T03:00,404.89,3.25,69.52,2.6,20.39,25.31
2024-12-17T04:00,418.29,3.4,69.48,3.04,21.6,26.59
2024-12-17T05:00,403.14,3.08,74.19,2.58,23.68,29.78
2024-12-17T06:00,390.9,3.19,71.82,2.3,25.59,31.27
2024-12-17T07:00,398.63,3.18,74.75,2.83,30.24,36.36
2024-12-17T08:00,398.68,3.92,68.24,2.3,22.82,27.33
2024-12-17T09:00,336.88,2.51,70.74,2.01,16.21,19.7
2024-12-17T10:00,325.4,1.51,79.67,1.59,12.21,15.7
2024-12-17T11:00,325.25,1.55,80.76,1.68,10.97,13.35
2024-12-17T12:00,331.92,1.43,83.01,2.09,12.69,15.09
2024-12-17T13:00,329.85,1.31,84.26,2.04,12.81,15.3
2024-12-17T14:00,335.86,1.29,85.86,1.74,12.58,15.63
2024-12-17T15:00,319.47,1.36,83.0,1.58,11.42,14.4
2024-12-17T16:00,332.68,1.61,85.48,1.77,17.15,20.71
2024-12-17T17:00,332.07,1.7,83.34,1.64,17.24,20.68
2024-12-17T18:00,338.15,2.01,87.4,2.02,18.84,23.05
