time,co,no2,o3,so2,pm2_5,pm10,aqi
2020-12-02 05:00:00,393.87,5.44,18.6,1.24,25.57,27.94,4
2020-12-02 06:00:00,393.87,5.74,19.31,1.25,25.69,27.88,4
2020-12-02 07:00:00,410.56,7.2,16.27,1.57,26.45,28.82,4
2020-12-02 08:00:00,467.3,8.4,11.0,1.85,27.28,29.91,4
2020-12-02 09:00:00,514.03,6.17,8.23,1.24,26.47,29.31,4
2020-12-02 10:00:00,514.03,5.27,9.66,0.8,26.72,29.56,4
2020-12-02 11:00:00,410.56,1.02,70.1,0.77,43.95,45.75,4
2020-12-02 12:00:00,370.5,0.58,77.25,0.6900000000000001,39.58,41.05,4
2020-12-02 13:00:00,347.14,0.48,79.39,0.62,35.99,37.26,4
2020-12-02 14:00:00,330.45,0.56,78.68,0.59,33.25,34.39,4
2020-12-02 15:00:00,313.76,0.75,75.1,0.5700000000000001,30.64,31.68,4
2020-12-02 16:00:00,300.41,0.98,72.24,0.5700000000000001,27.8,28.76,4
2020-12-02 17:00:00,323.77,3.04,55.08,0.78,27.48,28.56,4
2020-12-02 18:00:00,367.17,5.74,36.12,1.06,28.7,30.1,4
2020-12-02 19:00:00,393.87,7.11,27.18,1.28,30.17,32.01,4
2020-12-02 20:00:00,410.56,7.11,24.32,1.52,32.35,34.74,4
2020-12-02 21:00:00,417.23,6.26,22.35,1.49,34.23,37.06,4
2020-12-02 22:00:00,420.57,6.0,21.46,1.43,35.56,38.68,4
2020-12-02 23:00:00,427.25,6.0,20.74,1.31,36.13,39.31,4
2020-12-03 00:00:00,433.92,5.83,18.6,1.0,35.87,38.87,4
2020-12-03 01:00:00,453.95,5.44,16.27,0.6900000000000001,34.05,36.76,4
2020-12-03 02:00:00,460.63,4.71,15.02,0.49,32.58,35.09,4
2020-12-03 03:00:00,447.27,3.81,14.48,0.4,31.94,34.36,4
2020-12-03 04:00:00,447.27,3.17,13.95,0.35000000000000003,31.79,34.11,4
2020-12-03 05:00:00,460.63,2.96,13.05,0.35000000000000003,30.26,32.49,4
2020-12-03 06:00:00,467.3,2.87,12.34,0.35000000000000003,29.26,31.44,4
2020-12-03 07:00:00,480.65,3.26,11.62,0.48,30.26,32.58,4
2020-12-03 08:00:00,514.03,4.58,10.37,0.66,29.31,31.63,4
2020-12-03 09:00:00,534.06,4.8,11.09,0.7000000000000001,27.12,29.23,4
2020-12-03 10:00:00,534.06,3.98,16.09,0.66,26.16,28.02,4
2020-12-03 11:00:00,473.98,1.52,45.78,0.76,25.06,26.06,4
2020-12-03 12:00:00,440.6,0.92,57.22,0.9500000000000001,23.02,23.83,3
2020-12-03 13:00:00,413.9,0.76,63.66,1.03,21.74,22.51,3
2020-12-03 14:00:00,387.19,0.7000000000000001,66.52,1.0,21.08,21.83,3
2020-12-03 15:00:00,363.83,0.68,67.95,0.89,20.43,21.11,3
2020-12-03 16:00:00,350.48,0.72,68.67,0.8200000000000001,19.41,20.04,2
2020-12-03 17:00:00,350.48,1.06,66.52,0.8200000000000001,18.96,19.59,2
2020-12-03 18:00:00,360.49,1.5899999999999999,61.51,0.86,19.72,20.43,2
2020-12-03 19:00:00,370.5,1.82,57.94,0.88,21.0,21.82,3
2020-12-03 20:00:00,390.53,1.9300000000000002,53.64,0.92,22.48,23.44,3
2020-12-03 21:00:00,410.56,2.12,47.92,0.9500000000000001,23.91,25.04,3
2020-12-03 22:00:00,427.25,2.34,43.63,0.98,25.21,26.47,4
2020-12-03 23:00:00,433.92,2.36,41.13,0.97,26.57,27.91,4
2020-12-04 00:00:00,440.6,2.27,39.34,0.92,27.53,28.93,4
2020-12-04 01:00:00,447.27,2.23,37.55,0.88,27.95,29.43,4
2020-12-04 02:00:00,440.6,2.08,36.84,0.81,27.8,29.3,4
2020-12-04 03:00:00,433.92,1.99,34.33,0.6900000000000001,27.93,29.46,4
2020-12-04 04:00:00,433.92,1.9300000000000002,32.19,0.6000000000000001,27.65,29.2,4
2020-12-04 05:00:00,427.25,1.97,30.04,0.54,27.26,28.74,4
2020-12-04 06:00:00,427.25,1.9300000000000002,29.68,0.52,27.02,28.38,4
2020-12-04 07:00:00,423.91,1.9500000000000002,31.47,0.5700000000000001,27.5,28.75,4
2020-12-04 08:00:00,427.25,2.1,33.98,0.6900000000000001,27.85,28.97,4
2020-12-04 09:00:00,433.92,1.99,35.05,0.8,28.58,29.58,4
2020-12-04 10:00:00,440.6,1.69,37.91,0.92,30.03,30.95,4
2020-12-04 11:00:00,440.6,1.27,45.06,1.07,30.21,31.02,4
2020-12-04 12:00:00,427.25,1.1400000000000001,50.78,1.13,27.7,28.39,4
2020-12-04 13:00:00,423.91,1.1400000000000001,53.64,1.16,24.99,25.6,3
2020-12-04 14:00:00,413.9,1.08,55.08,1.15,22.55,23.09,3
2020-12-04 15:00:00,403.88,0.96,57.22,1.1,20.91,21.41,3
2020-12-04 16:00:00,393.87,0.91,58.65,1.04,19.79,20.31,2
2020-12-04 17:00:00,397.21,1.67,54.36,1.01,19.77,20.39,2
2020-12-04 18:00:00,410.56,2.91,45.42,1.03,20.7,21.5,3
2020-12-04 19:00:00,417.23,3.43,40.05,1.0,21.68,22.68,3
2020-12-04 20:00:00,423.91,3.43,36.12,0.98,21.98,23.21,3
2020-12-04 21:00:00,423.91,3.26,33.26,0.93,21.62,22.98,3
2020-12-04 22:00:00,420.57,3.34,32.19,0.91,21.18,22.57,3
2020-12-04 23:00:00,417.23,3.38,30.4,0.85,21.01,22.4,3
2020-12-05 00:00:00,413.9,3.56,25.75,0.72,21.22,22.66,3
2020-12-05 01:00:00,410.56,3.6,21.46,0.61,21.32,22.84,3
2020-12-05 02:00:00,397.21,3.13,18.42,0.47000000000000003,21.56,23.13,3
2020-12-05 03:00:00,380.52,2.66,16.09,0.38,21.82,23.44,3
2020-12-05 04:00:00,370.5,2.55,14.31,0.35000000000000003,21.82,23.51,3
2020-12-05 05:00:00,370.5,2.79,12.34,0.34,21.68,23.46,3
2020-12-05 06:00:00,367.17,2.96,11.09,0.34,21.57,23.4,3
2020-12-05 07:00:00,377.18,3.38,11.0,0.46,21.93,23.83,3
2020-12-05 08:00:00,403.88,4.2,11.62,0.66,21.67,23.66,3
2020-12-05 09:00:00,423.91,3.98,14.84,0.68,20.86,22.81,3
2020-12-05 10:00:00,410.56,3.47,22.35,0.63,20.42,22.17,3
2020-12-05 11:00:00,340.46,0.81,54.36,0.54,15.18,15.99,2
2020-12-05 12:00:00,307.08,0.41000000000000003,63.66,0.43,12.58,13.14,2
2020-12-05 13:00:00,290.39,0.32,67.23,0.39,12.05,12.53,2
2020-12-05 14:00:00,283.72,0.32,68.67,0.38,12.74,13.21,2
2020-12-05 15:00:00,280.38,0.38,69.38,0.4,13.72,14.21,2
2020-12-05 16:00:00,280.38,0.48,69.38,0.44,14.6,15.11,2
2020-12-05 17:00:00,290.39,1.37,60.08,0.5700000000000001,15.79,16.4,2
2020-12-05 18:00:00,313.76,2.79,47.92,0.74,17.53,18.34,2
2020-12-05 19:00:00,327.11,3.38,42.56,0.8300000000000001,19.72,20.8,2
2020-12-05 20:00:00,333.79,3.3,40.05,0.92,21.68,23.05,3
2020-12-05 21:00:00,330.45,2.74,38.62,0.89,23.09,24.66,3
2020-12-05 22:00:00,327.11,2.44,38.62,0.89,24.26,25.96,3
2020-12-05 23:00:00,323.77,2.34,38.62,0.89,25.59,27.37,4
2020-12-06 00:00:00,327.11,2.29,35.05,0.86,27.0,28.84,4
2020-12-06 01:00:00,333.79,2.21,31.11,0.8300000000000001,27.85,29.78,4
2020-12-06 02:00:00,330.45,2.14,25.39,0.71,28.27,30.29,4
2020-12-06 03:00:00,320.44,2.12,19.13,0.5700000000000001,28.6,30.71,4
2020-12-06 04:00:00,313.76,2.16,14.84,0.47000000000000003,28.75,30.88,4
2020-12-06 05:00:00,310.42,2.34,12.52,0.4,28.42,30.5,4
2020-12-06 06:00:00,310.42,2.61,11.09,0.41000000000000003,28.32,30.37,4
2020-12-06 07:00:00,323.77,3.64,8.67,0.68,29.08,31.36,4
2020-12-06 08:00:00,367.17,4.97,5.63,0.9500000000000001,29.26,31.74,4
2020-12-06 09:00:00,410.56,3.51,5.99,0.7000000000000001,29.1,31.73,4
2020-12-06 10:00:00,420.57,3.26,12.34,0.55,29.63,32.2,4
2020-12-06 11:00:00,350.48,0.54,74.39,0.91,31.78,32.96,4
2020-12-06 12:00:00,340.46,0.34,78.68,0.89,31.66,32.69,4
2020-12-06 13:00:00,337.12,0.32,79.39,0.86,30.76,31.74,4
2020-12-06 14:00:00,330.45,0.34,79.39,0.78,28.93,29.79,4
2020-12-06 15:00:00,327.11,0.37,79.39,0.76,28.64,29.45,4
2020-12-06 16:00:00,327.11,0.46,79.39,0.77,29.38,30.21,4
2020-12-06 17:00:00,363.83,3.21,67.23,1.25,30.42,31.46,4
2020-12-06 18:00:00,433.92,7.97,59.37,2.3,32.1,33.49,4
2020-12-06 19:00:00,500.68,11.65,55.08,3.22,34.51,36.3,4
2020-12-06 20:00:00,547.41,13.37,49.35,3.76,36.12,38.34,4
2020-12-06 21:00:00,567.44,13.54,42.56,3.8200000000000003,36.89,39.47,4
2020-12-06 22:00:00,560.76,12.51,37.55,3.52,37.33,40.11,4
2020-12-06 23:00:00,500.68,8.48,28.61,1.83,36.04,38.44,4
2020-12-07 00:00:00,460.63,6.17,22.35,0.97,34.84,36.98,4
2020-12-07 01:00:00,423.91,4.54,21.82,0.59,33.57,35.56,4
2020-12-07 02:00:00,380.52,2.96,29.68,0.43,31.75,33.41,4
2020-12-07 03:00:00,357.15,2.21,29.68,0.33,30.79,32.34,4
2020-12-07 04:00:00,337.12,1.69,30.4,0.29,29.65,31.12,4
2020-12-07 05:00:00,337.12,1.9100000000000001,23.6,0.32,29.71,31.3,4
2020-12-07 06:00:00,343.8,2.79,16.81,0.5,30.31,32.17,4
2020-12-07 07:00:00,370.5,4.93,13.59,1.06,31.6,33.88,4
2020-12-07 08:00:00,447.27,8.23,11.8,2.12,32.91,35.75,4
2020-12-07 09:00:00,514.03,7.45,12.34,2.18,33.45,36.63,4
2020-12-07 10:00:00,514.03,6.08,15.38,1.25,33.95,37.05,4
2020-12-07 11:00:00,367.17,0.81,63.66,0.68,32.16,33.52,4
2020-12-07 12:00:00,357.15,0.43,70.1,0.67,30.18,31.28,4
2020-12-07 13:00:00,350.48,0.39,70.81,0.67,28.59,29.64,4
2020-12-07 14:00:00,347.14,0.41000000000000003,71.53,0.6900000000000001,27.92,28.94,4
2020-12-07 15:00:00,343.8,0.44,72.96,0.73,27.98,28.98,4
2020-12-07 16:00:00,350.48,0.51,75.1,0.89,29.88,30.96,4
2020-12-07 17:00:00,363.83,1.5,65.8,1.06,31.97,33.2,4
2020-12-07 18:00:00,390.53,3.09,50.78,1.13,33.83,35.29,4
2020-12-07 19:00:00,410.56,3.9,42.56,1.19,36.0,37.78,4
2020-12-07 20:00:00,423.91,4.33,36.48,1.3599999999999999,36.67,38.86,4
2020-12-07 21:00:00,440.6,4.71,28.61,1.46,36.14,38.8,4
2020-12-07 22:00:00,453.95,5.31,23.96,1.62,35.88,38.94,4
2020-12-07 23:00:00,467.3,6.08,20.92,1.79,36.4,39.75,4
2020-12-08 00:00:00,473.98,6.77,18.06,1.88,36.25,39.72,4
2020-12-08 01:00:00,494.0,7.28,16.63,1.9100000000000001,35.53,39.01,4
2020-12-08 02:00:00,494.0,7.37,16.27,1.8599999999999999,35.62,39.06,4
2020-12-08 03:00:00,494.0,7.2,16.45,1.8,36.7,40.09,4
2020-12-08 04:00:00,500.68,7.45,17.52,1.83,37.83,41.13,4
2020-12-08 05:00:00,527.38,8.57,18.42,2.03,38.05,41.23,4
2020-12-08 06:00:00,554.09,9.94,18.77,2.27,38.53,41.66,4
2020-12-08 07:00:00,580.79,11.65,17.7,2.74,40.82,44.17,4
2020-12-08 08:00:00,660.9,14.57,16.09,3.67,42.7,46.35,4
2020-12-08 09:00:00,714.3,13.02,15.56,3.13,43.32,47.11,4
2020-12-08 10:00:00,707.63,10.8,13.59,1.48,41.82,45.4,4
2020-12-08 11:00:00,487.33,1.76,63.66,1.1,37.06,38.58,4
2020-12-08 12:00:00,447.27,0.91,71.53,1.03,33.57,34.83,4
2020-12-08 13:00:00,420.57,0.68,72.96,0.9400000000000001,30.78,31.91,4
2020-12-08 14:00:00,390.53,0.55,74.39,0.81,27.23,28.2,4
2020-12-08 15:00:00,360.49,0.5,74.39,0.7000000000000001,24.44,25.25,3
2020-12-08 16:00:00,343.8,0.53,73.67,0.65,23.1,23.84,3
2020-12-08 17:00:00,383.85,4.03,61.51,1.3,23.84,24.82,3
2020-12-08 18:00:00,473.98,10.11,52.93,2.65,26.04,27.47,4
2020-12-08 19:00:00,554.09,14.74,47.21,3.87,28.43,30.36,4
2020-12-08 20:00:00,620.84,16.97,41.49,4.65,30.97,33.51,4
2020-12-08 21:00:00,667.57,17.65,35.41,5.13,33.2,36.29,4
2020-12-08 22:00:00,700.95,17.99,30.76,5.31,35.04,38.57,4
2020-12-08 23:00:00,707.63,18.34,26.82,5.31,36.57,40.37,4
2020-12-09 00:00:00,707.63,17.82,23.6,5.07,37.64,41.35,4
2020-12-09 01:00:00,680.92,16.11,20.92,4.41,37.95,41.46,4
2020-12-09 02:00:00,660.9,14.57,19.85,3.99,38.41,41.77,4
2020-12-09 03:00:00,654.22,13.88,20.03,3.79,38.98,42.2,4
2020-12-09 04:00:00,640.87,13.02,20.39,3.55,39.46,42.56,4
2020-12-09 05:00:00,607.49,11.48,21.82,3.13,38.94,41.86,4
2020-12-09 06:00:00,587.46,10.71,22.35,2.89,38.58,41.42,4
2020-12-09 07:00:00,600.82,12.34,19.85,3.19,39.83,42.89,4
2020-12-09 08:00:00,647.54,14.22,18.24,4.05,40.67,44.12,4
2020-12-09 09:00:00,694.28,13.37,20.92,4.65,41.69,45.37,4
2020-12-09 10:00:00,680.92,11.65,22.71,3.13,41.83,45.24,4
2020-12-09 11:00:00,357.15,1.18,70.1,0.6900000000000001,30.19,31.33,4
2020-12-09 12:00:00,337.12,0.65,70.81,0.61,30.05,31.12,4
2020-12-09 13:00:00,330.45,0.56,70.1,0.59,29.7,30.77,4
2020-12-09 14:00:00,323.77,0.55,70.81,0.5700000000000001,29.49,30.51,4
2020-12-09 15:00:00,320.44,0.5,70.81,0.56,29.95,30.98,4
2020-12-09 16:00:00,320.44,0.55,70.81,0.5700000000000001,30.56,31.61,4
2020-12-09 17:00:00,373.84,4.24,59.37,1.33,31.54,32.86,4
2020-12-09 18:00:00,473.98,10.54,51.5,2.8,33.72,35.47,4
2020-12-09 19:00:00,560.76,15.77,45.78,4.17,36.27,38.5,4
2020-12-09 20:00:00,640.87,18.51,40.41,5.01,38.68,41.48,4
2020-12-09 21:00:00,687.6,19.36,35.76,5.36,40.72,43.94,4
2020-12-09 22:00:00,714.3,19.36,33.62,5.42,42.53,46.05,4
2020-12-09 23:00:00,734.33,19.88,31.83,5.48,44.05,47.75,4
2020-12-10 00:00:00,741.01,19.71,29.68,5.36,45.08,48.71,4
2020-12-10 01:00:00,720.98,17.65,28.25,4.71,45.06,48.49,4
2020-12-10 02:00:00,660.9,14.4,26.11,3.73,44.66,47.89,4
2020-12-10 03:00:00,587.46,10.28,19.31,2.09,43.67,46.75,4
2020-12-10 04:00:00,520.71,6.6,14.48,0.75,42.1,44.92,4
2020-12-10 05:00:00,403.88,2.5300000000000002,43.99,0.64,38.75,40.62,4
2020-12-10 06:00:00,373.84,1.76,44.7,0.45,38.55,40.38,4
2020-12-10 07:00:00,373.84,2.1,40.77,0.46,38.99,40.93,4
2020-12-10 08:00:00,383.85,2.83,36.84,0.62,38.87,40.96,4
2020-12-10 09:00:00,387.19,2.59,36.48,0.68,38.45,40.6,4
2020-12-10 10:00:00,380.52,1.8399999999999999,40.05,0.63,38.64,40.84,4
2020-12-10 11:00:00,353.81,0.6000000000000001,64.37,0.51,37.59,39.26,4
2020-12-10 12:00:00,330.45,0.36,67.95,0.45,34.71,36.12,4
2020-12-10 13:00:00,320.44,0.35000000000000003,67.95,0.45,32.56,33.88,4
2020-12-10 14:00:00,307.08,0.34,67.95,0.44,29.46,30.62,4
2020-12-10 15:00:00,297.07,0.31,67.95,0.43,27.41,28.46,4
2020-12-10 16:00:00,297.07,0.35000000000000003,67.95,0.45,27.01,28.06,4
2020-12-10 17:00:00,340.46,3.47,44.35,0.8300000000000001,27.78,29.03,4
2020-12-10 18:00:00,400.54,7.28,21.99,1.19,29.19,30.8,4
2020-12-10 19:00:00,440.6,9.17,13.95,1.54,30.88,32.94,4
2020-12-10 20:00:00,467.3,10.8,11.98,2.18,32.64,35.28,4
2020-12-10 21:00:00,500.68,12.0,10.73,2.65,34.52,37.66,4
2020-12-10 22:00:00,527.38,12.85,9.74,3.04,36.22,39.73,4
2020-12-10 23:00:00,540.73,13.54,9.39,3.31,37.56,41.25,4
2020-12-11 00:00:00,554.09,13.88,9.57,3.4,38.69,42.33,4
2020-12-11 01:00:00,560.76,13.54,10.73,3.25,39.49,42.98,4
2020-12-11 02:00:00,560.76,12.85,12.34,3.1,40.08,43.43,4
2020-12-11 03:00:00,554.09,12.34,13.41,2.98,40.83,44.06,4
2020-12-11 04:00:00,547.41,11.48,13.95,2.8,41.4,44.55,4
2020-12-11 05:00:00,527.38,10.11,15.38,2.5300000000000002,41.64,44.71,4
2020-12-11 06:00:00,527.38,9.85,16.27,2.47,42.13,45.18,4
2020-12-11 07:00:00,567.44,12.17,14.84,3.07,43.97,47.29,4
2020-12-11 08:00:00,634.19,14.4,12.88,4.11,45.24,48.9,4
2020-12-11 09:00:00,694.28,13.88,17.35,5.19,46.5,50.43,4
2020-12-11 10:00:00,687.6,13.37,27.18,4.77,47.1,50.89,4
2020-12-11 11:00:00,373.84,0.93,66.52,0.9500000000000001,35.03,36.38,4
2020-12-11 12:00:00,353.81,0.46,65.8,0.78,33.15,34.33,4
2020-12-11 13:00:00,343.8,0.4,64.37,0.76,32.75,33.9,4
2020-12-11 14:00:00,347.14,0.5,65.8,0.8200000000000001,33.89,35.09,4
2020-12-11 15:00:00,353.81,0.51,67.23,0.89,35.72,36.98,4
2020-12-11 16:00:00,353.81,0.5700000000000001,67.23,0.9,36.4,37.69,4
2020-12-11 17:00:00,407.22,4.63,55.79,1.6800000000000002,37.12,38.66,4
2020-12-11 18:00:00,514.03,11.65,45.78,3.22,39.56,41.59,4
2020-12-11 19:00:00,614.17,17.31,40.05,4.59,42.68,45.27,4
2020-12-11 20:00:00,694.28,20.39,34.69,5.42,45.41,48.58,4
2020-12-11 21:00:00,741.01,21.42,28.97,5.66,46.89,50.53,4
2020-12-11 22:00:00,761.03,21.25,25.03,5.6,48.64,52.65,4
2020-12-11 23:00:00,774.38,21.76,23.25,5.66,50.76,54.89,5
2020-12-12 00:00:00,774.38,21.42,22.89,5.48,51.83,55.78,5
2020-12-12 01:00:00,741.01,18.85,23.6,4.77,51.39,54.96,5
2020-12-12 02:00:00,694.28,15.94,25.39,4.05,51.17,54.42,5
2020-12-12 03:00:00,660.9,14.05,26.46,3.64,51.4,54.45,5
2020-12-12 04:00:00,640.87,12.68,26.11,3.31,51.66,54.59,5
2020-12-12 05:00:00,594.14,10.54,25.75,2.77,50.8,53.56,5
2020-12-12 06:00:00,554.09,9.0,25.39,2.38,50.26,52.94,5
2020-12-12 07:00:00,540.73,9.0,23.25,2.33,50.73,53.47,5
2020-12-12 08:00:00,514.03,6.51,18.42,1.3900000000000001,48.35,50.82,4
2020-12-12 09:00:00,500.68,4.46,20.74,1.03,47.25,49.64,4
