time,co,no2,o3,so2,pm2_5,pm10,aqi
2020-11-28 00:00:00,1295.09,26.73,2.64,5.36,57.31,84.95,5
2020-11-28 01:00:00,1495.36,22.28,0.15,4.89,69.25,99.04,5
2020-11-28 02:00:00,1548.77,17.99,0.04,4.53,75.03,105.07,5
2020-11-28 03:00:00,1588.82,18.17,0.03,3.99,79.09,107.06,5
2020-11-28 04:00:00,1522.06,22.62,0.47000000000000003,3.87,75.86,98.12,5
2020-11-28 05:00:00,1028.06,21.08,14.31,3.8200000000000003,45.74,57.98,4
2020-11-28 06:00:00,700.95,13.71,26.11,3.52,27.3,34.77,4
2020-11-28 07:00:00,554.09,10.11,31.83,3.8200000000000003,19.37,25.61,2
2020-11-28 08:00:00,494.0,7.54,38.27,4.11,16.25,22.13,2
2020-11-28 09:00:00,487.33,7.37,47.21,4.77,16.31,22.35,2
2020-11-28 10:00:00,487.33,7.54,67.23,5.54,19.0,25.13,2
2020-11-28 11:00:00,417.23,4.54,101.57,5.36,21.51,26.17,3
2020-11-28 12:00:00,400.54,3.17,131.61,6.02,30.45,34.93,4
2020-11-28 13:00:00,427.25,3.21,165.94,8.23,46.29,51.29,4
2020-11-28 14:00:00,467.3,4.88,177.38,10.49,55.72,61.28,5
2020-11-28 15:00:00,500.68,6.6,173.09,11.33,58.41,64.41,5
2020-11-28 16:00:00,540.73,8.14,173.09,11.44,62.45,69.22,5
2020-11-28 17:00:00,567.44,9.43,161.65,10.37,59.39,66.4,5
2020-11-28 18:00:00,567.44,10.11,137.33,9.06,50.59,57.24,5
2020-11-28 19:00:00,567.44,10.45,113.01,8.23,42.09,48.54,4
2020-11-28 20:00:00,727.65,15.59,77.25,7.63,42.95,52.18,4
2020-11-28 21:00:00,1014.71,22.62,43.99,7.57,53.69,67.6,5
2020-11-28 22:00:00,1295.09,27.42,24.32,8.11,67.59,85.06,5
2020-11-28 23:00:00,1441.96,29.47,15.02,8.23,77.53,92.89,5
2020-11-29 00:00:00,1441.96,27.42,11.98,6.62,76.57,88.33,5
2020-11-29 01:00:00,1348.5,24.68,13.95,5.6,70.51,78.92,5
2020-11-29 02:00:00,1068.12,20.39,26.11,5.9,54.55,60.6,5
2020-11-29 03:00:00,1121.52,20.56,21.46,5.6,60.01,66.36,5
2020-11-29 04:00:00,1268.39,21.42,15.02,5.42,71.86,78.62,5
2020-11-29 05:00:00,1428.6,22.28,9.12,5.19,83.67,91.22,5
2020-11-29 06:00:00,1562.12,22.96,4.96,5.07,89.58,97.83,5
2020-11-29 07:00:00,1628.88,24.33,2.2800000000000002,5.54,85.14,93.76,5
2020-11-29 08:00:00,1188.28,20.39,15.2,6.68,48.84,53.64,4
2020-11-29 09:00:00,1041.41,16.11,19.13,5.07,37.8,41.58,4
2020-11-29 10:00:00,894.55,11.48,29.68,4.17,33.71,36.69,4
2020-11-29 11:00:00,687.6,7.45,46.49,3.25,29.91,31.97,4
2020-11-29 12:00:00,607.49,6.34,52.93,3.13,29.25,30.94,4
2020-11-29 13:00:00,580.79,6.0,55.08,3.07,28.52,30.03,4
2020-11-29 14:00:00,587.46,6.43,54.36,3.46,27.95,29.51,4
2020-11-29 15:00:00,620.84,7.63,47.21,3.87,27.69,29.56,4
2020-11-29 16:00:00,647.54,8.14,41.49,3.79,27.3,29.44,4
2020-11-29 17:00:00,767.71,11.65,28.61,4.23,31.17,34.6,4
2020-11-29 18:00:00,961.3,16.97,15.38,5.13,38.32,43.97,4
2020-11-29 19:00:00,1108.17,19.71,8.58,5.78,44.39,52.48,4
2020-11-29 20:00:00,1201.63,20.39,5.72,6.08,48.92,58.99,4
2020-11-29 21:00:00,1201.63,19.54,5.23,5.84,50.9,61.79,5
2020-11-29 22:00:00,1174.93,18.51,5.41,5.48,51.23,62.13,5
2020-11-29 23:00:00,1121.52,17.14,6.08,4.95,50.19,60.05,5
2020-11-30 00:00:00,1028.06,15.42,7.06,4.17,46.57,53.7,4
2020-11-30 01:00:00,934.6,13.71,8.94,3.93,40.62,45.59,4
2020-11-30 02:00:00,814.44,12.0,12.16,4.05,33.55,37.25,4
2020-11-30 03:00:00,754.36,10.97,13.77,3.76,29.42,32.39,4
2020-11-30 04:00:00,694.28,10.03,16.27,3.52,25.88,28.32,4
2020-11-30 05:00:00,627.52,9.17,19.31,3.43,22.29,24.2,3
2020-11-30 06:00:00,580.79,8.74,21.46,3.52,20.18,21.88,3
2020-11-30 07:00:00,560.76,8.82,22.71,3.87,19.42,21.53,2
2020-11-30 08:00:00,560.76,9.51,23.6,4.23,18.95,22.03,2
2020-11-30 09:00:00,554.09,10.03,24.68,4.95,18.6,22.54,2
2020-11-30 10:00:00,547.41,10.28,26.46,5.72,18.26,22.52,2
2020-11-30 11:00:00,473.98,7.97,36.84,4.65,14.85,18.16,2
2020-11-30 12:00:00,440.6,6.86,40.77,4.17,13.33,16.33,2
2020-11-30 13:00:00,440.6,7.11,41.13,4.11,13.08,16.03,2
2020-11-30 14:00:00,480.65,9.94,37.91,5.96,14.71,17.81,2
2020-11-30 15:00:00,554.09,14.05,32.9,8.23,18.19,21.7,2
2020-11-30 16:00:00,620.84,17.48,27.9,9.66,21.96,25.93,3
2020-11-30 17:00:00,1001.36,27.42,9.12,9.42,36.08,45.2,4
2020-11-30 18:00:00,1562.12,28.79,0.16,11.21,58.67,75.27,5
2020-11-30 19:00:00,2109.53,26.73,0.0,16.21,85.9,110.67,5
2020-11-30 20:00:00,2536.77,27.08,0.0,21.22,110.14,140.76,5
2020-11-30 21:00:00,2696.99,23.99,0.0,17.64,125.11,157.65,5
2020-11-30 22:00:00,2670.29,22.28,0.0,12.76,129.32,157.7,5
