time,co,no2,o3,so2,pm2_5,pm10
2020-11-28 00:00:00,417.23,1.8900000000000001,69.38,1.3599999999999999,27.87,28.94
2020-11-28 01:00:00,397.21,2.04,68.67,1.3599999999999999,25.19,26.18
2020-11-28 02:00:00,383.85,2.16,65.09,1.42,22.97,24.0
2020-11-28 03:00:00,410.56,2.5300000000000002,60.08,1.48,23.1,24.13
2020-11-28 04:00:00,473.98,3.13,54.36,1.65,26.34,27.5
2020-11-28 05:00:00,500.68,3.17,55.08,1.9100000000000001,30.41,32.16
2020-11-28 06:00:00,473.98,3.0,57.94,2.03,31.55,34.49
2020-11-28 07:00:00,447.27,2.91,61.51,2.15,31.66,35.73
2020-11-28 08:00:00,423.91,2.7199999999999998,65.8,2.27,32.46,37.8
2020-11-28 09:00:00,413.9,2.5700000000000003,71.53,2.38,34.98,41.18
2020-11-28 10:00:00,420.57,2.51,77.25,2.5,38.43,44.5
2020-11-28 11:00:00,433.92,2.55,80.82,2.56,41.51,46.51
2020-11-28 12:00:00,447.27,2.44,83.69,2.59,45.47,50.04
2020-11-28 13:00:00,473.98,2.19,86.55,2.65,49.9,54.06
2020-11-28 14:00:00,453.95,1.9100000000000001,87.98,2.56,47.4,50.55
2020-11-28 15:00:00,447.27,1.82,90.84,2.68,45.33,47.58
2020-11-28 16:00:00,473.98,1.9100000000000001,98.71,2.98,50.44,52.41
2020-11-28 17:00:00,500.68,1.9500000000000002,103.0,3.34,55.14,57.34
2020-11-28 18:00:00,520.71,2.23,91.55,3.8200000000000003,52.59,55.53
2020-11-28 19:00:00,527.38,3.13,70.1,4.23,43.06,46.62
2020-11-28 20:00:00,534.06,4.37,52.21,4.53,34.24,37.69
2020-11-28 21:00:00,540.73,5.4,42.2,4.77,28.88,31.81
2020-11-28 22:00:00,527.38,5.57,38.27,4.89,26.5,29.14
2020-11-28 23:00:00,514.03,5.1,37.55,4.71,24.88,27.15
2020-11-29 00:00:00,500.68,4.58,37.55,4.35,23.39,25.22
2020-11-29 01:00:00,500.68,4.46,36.84,4.05,21.42,22.89
2020-11-29 02:00:00,500.68,4.58,34.69,3.93,19.95,21.2
2020-11-29 03:00:00,494.0,4.37,35.76,3.79,19.48,20.86
2020-11-29 04:00:00,467.3,3.73,41.49,3.58,19.3,20.77
2020-11-29 05:00:00,433.92,2.96,50.07,3.2800000000000002,18.91,20.38
2020-11-29 06:00:00,393.87,2.44,59.37,2.86,17.84,19.1
2020-11-29 07:00:00,373.84,2.34,65.09,2.62,17.93,19.04
2020-11-29 08:00:00,363.83,2.23,68.67,2.5300000000000002,19.19,20.24
2020-11-29 09:00:00,353.81,2.16,71.53,2.47,20.02,21.13
2020-11-29 10:00:00,337.12,2.19,72.24,2.35,18.58,19.67
2020-11-29 11:00:00,323.77,2.25,70.81,2.3,16.06,17.05
2020-11-29 12:00:00,310.42,2.14,70.1,2.27,14.15,15.17
2020-11-29 13:00:00,297.07,1.8599999999999999,69.38,2.18,13.23,14.41
2020-11-29 14:00:00,283.72,1.69,70.1,2.09,12.97,14.32
2020-11-29 15:00:00,280.38,1.5899999999999999,70.81,1.97,13.15,14.73
2020-11-29 16:00:00,273.71,1.54,71.53,1.88,13.42,15.13
2020-11-29 17:00:00,267.03,1.3900000000000001,73.67,1.79,14.3,16.42
2020-11-29 18:00:00,267.03,1.35,74.39,1.82,15.62,18.18
2020-11-29 19:00:00,267.03,1.34,75.1,1.83,17.22,20.17
2020-11-29 20:00:00,270.37,1.35,74.39,1.85,18.02,21.63
2020-11-29 21:00:00,270.37,1.3599999999999999,74.39,1.82,17.69,22.47
2020-11-29 22:00:00,270.37,1.3599999999999999,74.39,1.73,15.83,21.39
2020-11-29 23:00:00,273.71,1.44,73.67,1.6800000000000002,13.94,18.85
2020-11-30 00:00:00,283.72,1.8900000000000001,72.96,1.85,13.1,16.81
2020-11-30 01:00:00,290.39,2.29,73.67,1.97,12.63,15.7
2020-11-30 02:00:00,287.06,2.27,75.1,2.0,12.5,15.33
2020-11-30 03:00:00,273.71,2.01,77.25,2.0,12.81,15.57
2020-11-30 04:00:00,267.03,1.97,77.96,2.03,13.16,15.94
2020-11-30 05:00:00,260.35,1.99,77.96,1.97,13.66,16.48
2020-11-30 06:00:00,257.02,1.99,77.96,1.88,14.11,17.18
2020-11-30 07:00:00,253.68,2.19,77.25,1.9100000000000001,14.08,17.41
2020-11-30 08:00:00,250.34,2.21,77.25,1.8599999999999999,14.55,18.23
2020-11-30 09:00:00,250.34,2.21,78.68,1.77,15.73,19.76
2020-11-30 10:00:00,253.68,2.29,80.82,1.7000000000000002,16.87,20.92
2020-11-30 11:00:00,260.35,2.36,82.97,1.7000000000000002,18.24,23.71
2020-11-30 12:00:00,263.69,2.16,84.4,1.73,19.01,27.05
2020-11-30 13:00:00,263.69,1.78,85.83,1.6800000000000002,19.31,28.93
2020-11-30 14:00:00,263.69,1.56,85.12,1.67,18.96,26.71
2020-11-30 15:00:00,273.71,1.48,84.4,1.73,19.24,24.67
2020-11-30 16:00:00,283.72,1.48,82.97,1.82,21.03,25.96
2020-11-30 17:00:00,290.39,1.34,81.54,1.8599999999999999,23.73,29.56
2020-11-30 18:00:00,290.39,1.2,81.54,1.8900000000000001,25.84,34.06
2020-11-30 19:00:00,280.38,1.17,82.25,1.85,26.3,38.6
2020-11-30 20:00:00,263.69,1.1400000000000001,83.69,1.73,25.34,42.92
2020-11-30 21:00:00,247.0,1.11,84.4,1.6099999999999999,23.21,42.69
2020-11-30 22:00:00,233.65,1.08,84.4,1.49,20.96,40.92
2020-11-30 23:00:00,223.64,1.1400000000000001,84.4,1.45,19.01,37.76
2020-12-01 00:00:00,226.97,1.4100000000000001,84.4,1.51,17.13,36.46
2020-12-01 01:00:00,226.97,1.6099999999999999,84.4,1.46,15.03,36.55
2020-12-01 02:00:00,233.65,1.54,85.12,1.4,13.73,35.74
2020-12-01 03:00:00,236.99,1.31,86.55,1.3599999999999999,13.08,33.19
2020-12-01 04:00:00,243.66,1.17,87.98,1.34,13.15,31.09
2020-12-01 05:00:00,247.0,1.0,90.12,1.27,13.53,31.68
2020-12-01 06:00:00,243.66,0.88,91.55,1.18,13.91,33.9
2020-12-01 07:00:00,240.33,0.98,92.98,1.21,14.91,35.1
2020-12-01 08:00:00,236.99,1.15,92.98,1.27,16.23,33.52
2020-12-01 09:00:00,233.65,1.34,90.84,1.3599999999999999,18.29,30.64
2020-12-01 10:00:00,236.99,1.65,85.83,1.51,19.83,28.91
2020-12-01 11:00:00,243.66,2.01,82.25,1.7000000000000002,20.2,27.08
2020-12-01 12:00:00,257.02,2.14,82.97,1.83,19.87,25.54
2020-12-01 13:00:00,253.68,1.8900000000000001,84.4,1.74,18.43,23.44
2020-12-01 14:00:00,236.99,1.5899999999999999,84.4,1.6099999999999999,16.82,21.59
2020-12-01 15:00:00,223.64,1.44,84.4,1.55,15.57,20.35
2020-12-01 16:00:00,216.96,1.4100000000000001,85.12,1.52,14.87,19.66
2020-12-01 17:00:00,213.62,1.27,85.83,1.57,15.84,20.75
2020-12-01 18:00:00,220.3,1.18,85.12,1.83,18.15,23.5
2020-12-01 19:00:00,230.31,1.19,85.83,2.12,19.26,24.91
2020-12-01 20:00:00,233.65,1.2,88.69,2.27,19.47,25.51
2020-12-01 21:00:00,236.99,1.21,91.55,2.38,19.78,26.67
2020-12-01 22:00:00,240.33,1.23,94.41,2.41,20.19,28.43
