time,co,no2,o3,so2,pm2_5,pm10,aqi
2020-11-28 00:00:00,720.98,5.36,85.83,5.31,155.41,164.3,5
2020-11-28 01:00:00,714.3,4.54,82.25,4.65,157.95,166.64,5
2020-11-28 02:00:00,654.22,3.56,76.53,3.58,135.09,143.86,5
2020-11-28 03:00:00,567.44,2.91,75.82,2.89,100.66,108.71,5
2020-11-28 04:00:00,527.38,2.16,92.98,3.55,89.39,95.66,5
2020-11-28 05:00:00,500.68,1.5899999999999999,104.43,4.35,81.01,86.29,5
2020-11-28 06:00:00,420.57,1.5899999999999999,95.84,3.55,55.81,62.09,5
2020-11-28 07:00:00,383.85,1.8599999999999999,100.14,3.64,48.34,58.02,4
2020-11-28 08:00:00,423.91,2.4,107.29,4.71,58.94,71.96,5
2020-11-28 09:00:00,480.65,2.61,108.72,5.07,66.86,76.7,5
2020-11-28 10:00:00,500.68,2.5300000000000002,101.57,4.89,65.36,71.74,5
2020-11-28 11:00:00,507.36,2.55,92.98,5.13,61.85,67.22,5
2020-11-28 12:00:00,520.71,2.87,84.4,6.02,60.02,66.32,5
2020-11-28 13:00:00,527.38,3.34,81.54,6.91,61.54,69.9,5
2020-11-28 14:00:00,540.73,3.38,88.69,7.09,67.84,76.8,5
2020-11-28 15:00:00,554.09,3.21,101.57,6.5,76.11,85.53,5
2020-11-28 16:00:00,567.44,3.17,113.01,5.9,82.53,92.1,5
2020-11-28 17:00:00,580.79,3.51,120.16,5.6,86.49,95.88,5
2020-11-28 18:00:00,594.14,3.81,124.45,5.36,87.83,96.78,5
2020-11-28 19:00:00,600.82,3.81,125.89,5.07,87.94,97.18,5
2020-11-28 20:00:00,600.82,3.56,125.89,4.95,90.79,100.96,5
2020-11-28 21:00:00,607.49,3.6,115.87,4.95,87.79,96.02,5
2020-11-28 22:00:00,600.82,3.9,101.57,5.07,76.43,81.34,5
2020-11-28 23:00:00,580.79,4.37,84.4,5.48,59.71,63.14,5
2020-11-29 00:00:00,554.09,4.88,68.67,5.9,45.69,48.2,4
2020-11-29 01:00:00,547.41,4.33,68.67,5.72,42.76,44.72,4
2020-11-29 02:00:00,540.73,3.3,74.39,5.19,43.66,45.34,4
2020-11-29 03:00:00,520.71,2.91,71.53,4.53,38.58,40.1,4
2020-11-29 04:00:00,494.0,2.38,75.82,3.99,36.91,38.42,4
2020-11-29 05:00:00,500.68,2.01,85.83,4.23,42.64,44.25,4
2020-11-29 06:00:00,534.06,1.82,100.14,5.66,59.21,60.95,5
2020-11-29 07:00:00,580.79,1.8900000000000001,108.72,7.99,75.16,76.77,5
2020-11-29 08:00:00,614.17,2.31,103.0,8.94,79.05,80.9,5
2020-11-29 09:00:00,627.52,2.49,95.84,8.46,77.5,79.79,5
2020-11-29 10:00:00,634.19,2.46,91.55,7.63,74.55,77.13,5
2020-11-29 11:00:00,627.52,2.5300000000000002,86.55,7.09,69.88,72.53,5
2020-11-29 12:00:00,627.52,2.79,80.82,6.97,64.95,67.4,5
2020-11-29 13:00:00,627.52,3.43,74.39,6.91,62.54,65.24,5
