time,co,no2,o3,so2,pm2_5,pm10,aqi
2020-12-01 23:00:00,534.06,4.67,80.11,6.91,96.39,103.78,5
2020-12-02 00:00:00,534.06,4.28,78.68,7.15,95.59,102.96,5
2020-12-02 01:00:00,527.38,3.81,80.11,7.45,94.56,101.92,5
2020-12-02 02:00:00,520.71,3.68,82.97,8.35,92.38,99.68,5
2020-12-02 03:00:00,520.71,3.51,81.54,8.11,91.43,98.55,5
2020-12-02 04:00:00,520.71,3.47,78.68,7.75,90.0,96.94,5
2020-12-02 05:00:00,514.03,3.47,76.53,7.33,87.94,94.65,5
2020-12-02 06:00:00,500.68,3.43,73.67,6.86,84.67,91.09,5
2020-12-02 07:00:00,494.0,3.68,71.53,6.74,80.83,87.01,5
2020-12-02 08:00:00,480.65,4.28,72.24,8.11,76.77,82.5,5
2020-12-02 09:00:00,494.0,5.01,71.53,9.66,77.14,83.05,5
2020-12-02 10:00:00,507.36,5.66,71.53,10.73,79.47,85.74,5
2020-12-02 11:00:00,507.36,5.66,77.96,10.37,77.19,83.25,5
2020-12-02 12:00:00,500.68,5.91,81.54,10.37,74.88,80.77,5
2020-12-02 13:00:00,500.68,6.08,84.4,10.85,72.97,78.69,5
2020-12-02 14:00:00,494.0,6.17,87.26,11.21,71.04,76.6,5
2020-12-02 15:00:00,487.33,6.26,87.98,11.09,70.34,75.79,5
2020-12-02 16:00:00,480.65,6.43,87.26,11.09,70.06,75.45,5
2020-12-02 17:00:00,480.65,6.43,87.26,10.37,69.87,75.08,5
2020-12-02 18:00:00,473.98,6.26,87.26,9.42,69.38,74.42,5
2020-12-02 19:00:00,473.98,6.17,83.69,8.46,68.75,73.66,5
2020-12-02 20:00:00,487.33,7.03,72.24,8.23,69.58,74.95,5
2020-12-02 21:00:00,500.68,8.82,55.79,8.58,67.93,73.92,5
2020-12-02 22:00:00,514.03,9.77,47.92,8.82,65.43,71.76,5
2020-12-02 23:00:00,520.71,9.25,50.07,9.42,69.1,75.43,5
2020-12-03 00:00:00,527.38,7.97,55.79,9.78,76.68,82.52,5
2020-12-03 01:00:00,527.38,6.51,61.51,9.06,80.67,85.74,5
2020-12-03 02:00:00,514.03,5.48,62.94,7.63,78.66,83.09,5
2020-12-03 03:00:00,507.36,5.48,59.37,7.03,73.39,77.65,5
2020-12-03 04:00:00,507.36,6.26,52.93,7.39,67.81,72.19,5
2020-12-03 05:00:00,514.03,7.45,45.42,7.99,65.61,70.7,5
2020-12-03 06:00:00,534.06,9.0,39.34,8.58,66.25,72.46,5
2020-12-03 07:00:00,547.41,11.14,32.19,8.7,66.63,73.37,5
2020-12-03 08:00:00,547.41,12.34,27.18,8.46,63.4,69.74,5
2020-12-03 09:00:00,547.41,10.97,30.04,8.35,60.41,65.98,5
2020-12-03 10:00:00,547.41,10.37,41.49,8.82,61.68,66.61,5
2020-12-03 11:00:00,527.38,8.82,69.38,8.82,66.51,70.5,5
2020-12-03 12:00:00,527.38,7.03,98.71,8.94,79.78,83.33,5
2020-12-03 13:00:00,520.71,5.23,125.89,9.3,93.24,96.51,5
2020-12-03 14:00:00,514.03,4.16,143.05,9.42,98.57,101.52,5
2020-12-03 15:00:00,520.71,4.07,151.63,9.78,100.31,103.07,5
2020-12-03 16:00:00,527.38,4.71,151.63,10.49,99.68,102.35,5
2020-12-03 17:00:00,540.73,5.44,141.62,10.61,96.61,99.24,5
2020-12-03 18:00:00,554.09,5.23,128.75,8.7,94.4,96.9,5
2020-12-03 19:00:00,567.44,5.18,114.44,7.75,96.68,99.12,5
2020-12-03 20:00:00,547.41,4.5,110.15,8.11,97.69,100.16,5
2020-12-03 21:00:00,520.71,3.94,110.15,8.82,97.97,100.62,5
2020-12-03 22:00:00,514.03,3.94,107.29,9.42,97.74,100.61,5
2020-12-03 23:00:00,520.71,4.16,101.57,9.78,95.2,98.31,5
2020-12-04 00:00:00,520.71,4.41,91.55,9.89,90.9,94.18,5
2020-12-04 01:00:00,527.38,4.97,80.11,10.01,85.22,88.62,5
2020-12-04 02:00:00,527.38,5.74,67.95,9.54,76.13,79.37,5
2020-12-04 03:00:00,520.71,6.51,57.94,8.46,64.54,67.34,5
2020-12-04 04:00:00,514.03,7.37,48.64,7.39,53.86,56.25,5
2020-12-04 05:00:00,507.36,8.82,39.34,6.62,45.69,47.79,4
2020-12-04 06:00:00,507.36,10.88,30.4,6.2,39.24,41.19,4
2020-12-04 07:00:00,514.03,13.02,23.96,6.08,35.09,37.04,4
2020-12-04 08:00:00,514.03,12.68,23.6,6.14,32.04,34.02,4
2020-12-04 09:00:00,507.36,9.85,28.61,6.26,28.87,30.87,4
2020-12-04 10:00:00,487.33,8.14,39.34,6.5,28.37,30.38,4
2020-12-04 11:00:00,453.95,6.17,63.66,7.63,31.06,32.81,4
2020-12-04 12:00:00,447.27,4.67,85.83,8.7,41.41,43.12,4
2020-12-04 13:00:00,453.95,3.94,105.86,10.61,54.48,56.27,5
2020-12-04 14:00:00,453.95,3.68,121.59,12.16,62.24,64.03,5
2020-12-04 15:00:00,460.63,3.98,125.89,13.11,66.11,67.91,5
2020-12-04 16:00:00,467.3,4.84,125.89,14.19,68.07,69.94,5
2020-12-04 17:00:00,494.0,6.0,114.44,11.68,66.72,68.9,5
2020-12-04 18:00:00,514.03,6.08,101.57,7.45,63.12,65.58,5
2020-12-04 19:00:00,507.36,5.23,90.84,4.77,58.83,61.46,5
2020-12-04 20:00:00,494.0,4.03,85.83,3.87,57.27,59.84,5
2020-12-04 21:00:00,487.33,3.64,86.55,4.95,60.08,62.63,5
2020-12-04 22:00:00,487.33,3.68,90.84,7.15,65.14,67.99,5
2020-12-04 23:00:00,494.0,3.81,95.84,9.42,69.6,72.88,5
2020-12-05 00:00:00,507.36,4.11,91.55,9.78,73.21,76.89,5
2020-12-05 01:00:00,514.03,4.33,84.4,9.54,75.96,80.1,5
2020-12-05 02:00:00,527.38,4.88,75.82,9.54,78.43,83.05,5
2020-12-05 03:00:00,534.06,5.57,66.52,9.3,79.95,84.86,5
2020-12-05 04:00:00,540.73,6.17,58.65,8.82,78.67,83.63,5
2020-12-05 05:00:00,547.41,6.86,50.78,8.23,75.2,80.04,5
2020-12-05 06:00:00,547.41,7.71,43.99,7.75,68.69,73.19,5
2020-12-05 07:00:00,554.09,9.34,37.19,7.63,61.26,65.41,5
2020-12-05 08:00:00,560.76,9.94,33.62,7.75,54.07,57.93,5
2020-12-05 09:00:00,560.76,9.0,36.48,7.87,49.46,53.17,4
2020-12-05 10:00:00,560.76,9.17,47.92,8.35,50.05,53.65,5
2020-12-05 11:00:00,480.65,6.0,87.98,9.06,46.52,48.83,4
2020-12-05 12:00:00,453.95,4.11,113.01,8.94,52.65,54.61,5
2020-12-05 13:00:00,453.95,3.26,130.18,9.54,59.8,61.71,5
2020-12-05 14:00:00,453.95,3.34,141.62,11.21,65.4,67.4,5
2020-12-05 15:00:00,453.95,4.2,145.91,14.19,68.78,70.89,5
2020-12-05 16:00:00,460.63,5.36,143.05,16.21,68.94,71.19,5
2020-12-05 17:00:00,527.38,7.63,121.59,11.44,72.2,75.08,5
2020-12-05 18:00:00,647.54,10.97,97.28,7.15,78.84,82.68,5
2020-12-05 19:00:00,714.3,13.02,78.68,5.25,84.33,89.15,5
2020-12-05 20:00:00,734.33,13.37,59.37,3.87,88.96,94.86,5
2020-12-05 21:00:00,720.98,12.34,40.77,2.86,90.89,97.73,5
2020-12-05 22:00:00,680.92,10.54,28.25,2.35,90.65,98.24,5
2020-12-05 23:00:00,640.87,9.25,20.21,2.0,89.4,97.29,5
2020-12-06 00:00:00,607.49,7.71,17.7,1.42,88.19,95.23,5
2020-12-06 01:00:00,567.44,6.26,17.7,0.97,86.16,92.08,5
2020-12-06 02:00:00,547.41,5.48,17.7,0.8,84.94,90.27,5
2020-12-06 03:00:00,554.09,5.48,17.35,0.81,85.29,90.44,5
2020-12-06 04:00:00,560.76,5.74,17.7,0.92,86.43,91.51,5
2020-12-06 05:00:00,574.11,6.0,17.52,1.0,87.65,92.68,5
2020-12-06 06:00:00,587.46,6.26,15.74,1.06,88.38,93.64,5
2020-12-06 07:00:00,627.52,7.54,13.77,1.49,89.75,96.0,5
2020-12-06 08:00:00,674.25,7.28,19.31,2.21,90.13,96.73,5
2020-12-06 09:00:00,700.95,6.26,27.9,2.5,91.99,98.71,5
2020-12-06 10:00:00,687.6,5.31,47.21,2.8,96.36,102.9,5
2020-12-06 11:00:00,487.33,3.26,130.18,16.21,70.83,74.34,5
2020-12-06 12:00:00,467.3,2.91,144.48,17.41,70.56,73.65,5
2020-12-06 13:00:00,467.3,3.0,153.07,20.03,76.24,79.46,5
2020-12-06 14:00:00,480.65,3.43,158.79,22.89,83.52,87.11,5
2020-12-06 15:00:00,494.0,4.11,158.79,24.56,89.52,93.57,5
2020-12-06 16:00:00,507.36,4.76,154.5,22.89,92.69,97.18,5
2020-12-06 17:00:00,547.41,5.66,137.33,14.78,94.69,99.62,5
2020-12-06 18:00:00,614.17,7.28,120.16,9.06,100.59,106.11,5
2020-12-06 19:00:00,660.9,8.31,111.58,7.03,106.15,112.23,5
2020-12-06 20:00:00,667.57,7.71,108.72,5.96,109.63,116.0,5
2020-12-06 21:00:00,647.54,6.43,103.0,5.01,110.24,116.58,5
2020-12-06 22:00:00,614.17,5.27,97.28,4.17,109.71,115.96,5
2020-12-06 23:00:00,594.14,4.71,89.41,3.61,107.77,113.9,5
2020-12-07 00:00:00,580.79,4.24,80.82,2.95,106.18,111.92,5
2020-12-07 01:00:00,574.11,3.73,72.24,2.47,104.5,110.1,5
2020-12-07 02:00:00,560.76,3.43,61.51,1.8900000000000001,101.8,107.43,5
2020-12-07 03:00:00,547.41,3.51,47.92,1.45,99.39,105.18,5
2020-12-07 04:00:00,540.73,3.81,37.55,1.19,98.83,104.96,5
2020-12-07 05:00:00,534.06,3.9,31.11,1.04,99.09,105.32,5
2020-12-07 06:00:00,527.38,3.94,28.25,0.98,99.61,105.66,5
2020-12-07 07:00:00,547.41,4.54,31.47,1.27,99.37,105.42,5
2020-12-07 08:00:00,567.44,4.41,52.21,2.03,97.94,103.47,5
2020-12-07 09:00:00,567.44,3.81,62.23,2.83,93.68,99.15,5
2020-12-07 10:00:00,540.73,3.0,76.53,4.29,90.08,95.72,5
2020-12-07 11:00:00,440.6,2.29,127.32,9.66,71.63,75.38,5
2020-12-07 12:00:00,423.91,2.14,135.9,10.25,68.19,71.65,5
2020-12-07 13:00:00,420.57,2.29,141.62,11.21,68.37,71.8,5
2020-12-07 14:00:00,427.25,3.0,145.91,13.23,70.55,74.19,5
2020-12-07 15:00:00,433.92,4.03,145.91,15.97,73.21,77.08,5
2020-12-07 16:00:00,447.27,5.14,141.62,17.64,76.71,80.85,5
2020-12-07 17:00:00,587.46,10.37,105.86,11.92,85.0,90.65,5
2020-12-07 18:00:00,801.09,17.14,65.09,6.86,94.89,102.37,5
2020-12-07 19:00:00,894.55,19.54,42.92,5.07,99.01,107.94,5
2020-12-07 20:00:00,867.84,17.48,32.9,4.11,98.77,108.15,5
2020-12-07 21:00:00,754.36,12.85,31.11,2.86,93.42,102.18,5
2020-12-07 22:00:00,620.84,8.31,39.7,2.3,85.6,92.9,5
2020-12-07 23:00:00,467.3,3.13,77.96,3.04,77.29,82.29,5
2020-12-08 00:00:00,460.63,2.7,82.25,4.11,78.89,83.48,5
2020-12-08 01:00:00,473.98,2.64,82.25,5.66,83.14,87.9,5
2020-12-08 02:00:00,494.0,2.68,80.11,6.97,88.41,93.81,5
2020-12-08 03:00:00,514.03,3.0,76.53,8.35,94.03,100.25,5
2020-12-08 04:00:00,534.06,3.56,73.67,9.42,99.96,107.01,5
2020-12-08 05:00:00,547.41,4.11,69.38,9.42,103.85,111.37,5
2020-12-08 06:00:00,560.76,4.8,62.94,8.94,102.3,110.05,5
2020-12-08 07:00:00,574.11,5.91,55.79,8.82,95.62,103.25,5
2020-12-08 08:00:00,580.79,6.68,50.07,8.58,86.7,93.91,5
2020-12-08 09:00:00,580.79,5.83,50.78,8.11,81.18,88.05,5
2020-12-08 10:00:00,574.11,4.88,61.51,7.75,82.92,89.61,5
2020-12-08 11:00:00,514.03,3.73,90.84,10.01,75.93,81.04,5
2020-12-08 12:00:00,500.68,3.21,108.72,11.21,80.81,85.62,5
2020-12-08 13:00:00,507.36,3.21,121.59,12.64,87.14,92.01,5
2020-12-08 14:00:00,514.03,3.86,130.18,14.19,90.47,95.57,5
2020-12-08 15:00:00,527.38,4.88,134.47,16.93,96.65,102.06,5
2020-12-08 16:00:00,547.41,5.83,135.9,18.12,102.95,108.67,5
2020-12-08 17:00:00,667.57,10.8,105.86,12.52,108.87,115.68,5
2020-12-08 18:00:00,841.14,17.31,75.1,8.46,112.79,120.99,5
2020-12-08 19:00:00,974.66,21.42,57.94,7.33,115.08,124.81,5
2020-12-08 20:00:00,1054.76,23.65,52.93,8.46,117.8,128.51,5
2020-12-08 21:00:00,1054.76,24.33,47.92,8.94,116.59,128.01,5
2020-12-08 22:00:00,988.01,22.62,36.12,7.99,112.65,124.94,5
2020-12-08 23:00:00,907.9,20.56,24.68,6.91,106.41,119.31,5
2020-12-09 00:00:00,821.11,17.82,17.7,5.6,100.14,112.03,5
2020-12-09 01:00:00,734.33,14.05,13.77,4.11,92.87,103.09,5
2020-12-09 02:00:00,660.9,10.63,10.55,2.89,86.04,95.18,5
2020-12-09 03:00:00,620.84,8.4,7.87,2.06,80.66,88.96,5
2020-12-09 04:00:00,600.82,7.2,6.26,1.54,78.01,85.32,5
2020-12-09 05:00:00,587.46,6.68,6.88,1.16,75.91,82.21,5
2020-12-09 06:00:00,580.79,6.6,9.74,1.13,75.13,80.91,5
2020-12-09 07:00:00,600.82,7.88,15.74,2.0,77.43,83.56,5
2020-12-09 08:00:00,554.09,5.66,55.79,5.25,79.25,84.81,5
2020-12-09 09:00:00,554.09,4.97,72.24,6.44,80.29,86.14,5
2020-12-09 10:00:00,527.38,3.77,92.98,8.7,80.66,86.39,5
2020-12-09 11:00:00,407.22,3.86,121.59,20.27,62.86,66.34,5
2020-12-09 12:00:00,387.19,3.73,131.61,22.65,61.46,64.45,5
2020-12-09 13:00:00,390.53,3.77,143.05,26.46,66.48,69.59,5
2020-12-09 14:00:00,400.54,4.2,151.63,30.04,73.49,76.96,5
2020-12-09 15:00:00,413.9,5.01,155.93,31.95,80.31,84.23,5
2020-12-09 16:00:00,427.25,5.91,153.07,30.52,84.79,89.11,5
2020-12-09 17:00:00,494.0,7.11,138.76,20.27,92.3,97.32,5
2020-12-09 18:00:00,594.14,9.25,124.45,12.64,101.9,107.89,5
2020-12-09 19:00:00,674.25,10.71,115.87,10.01,112.65,119.75,5
2020-12-09 20:00:00,707.63,10.28,113.01,9.06,123.19,131.08,5
2020-12-09 21:00:00,694.28,8.65,108.72,7.99,130.09,138.27,5
2020-12-09 22:00:00,654.22,6.94,100.14,6.91,132.75,140.93,5
2020-12-09 23:00:00,614.17,5.74,92.98,5.9,132.52,140.61,5
2020-12-10 00:00:00,580.79,4.76,84.4,4.89,131.01,138.57,5
2020-12-10 01:00:00,554.09,3.68,78.68,4.29,129.36,136.47,5
2020-12-10 02:00:00,534.06,3.21,70.1,3.55,126.86,133.7,5
2020-12-10 03:00:00,527.38,3.26,57.94,2.68,123.56,130.21,5
2020-12-10 04:00:00,527.38,3.56,48.64,2.15,119.07,125.58,5
2020-12-10 05:00:00,520.71,3.73,41.84,1.8599999999999999,111.42,117.62,5
2020-12-10 06:00:00,500.68,3.98,36.84,1.71,101.15,107.03,5
2020-12-10 07:00:00,500.68,5.06,33.98,1.97,92.95,99.12,5
2020-12-10 08:00:00,494.0,5.06,49.35,2.77,91.48,97.52,5
2020-12-10 09:00:00,500.68,4.5,52.93,2.8,96.9,102.83,5
2020-12-10 10:00:00,507.36,3.47,67.23,3.4,109.17,115.15,5
2020-12-10 11:00:00,427.25,2.59,123.02,10.61,96.93,101.07,5
2020-12-10 12:00:00,413.9,2.59,133.04,12.52,93.63,97.4,5
2020-12-10 13:00:00,423.91,2.91,138.76,15.5,97.79,101.66,5
2020-12-10 14:00:00,447.27,3.77,145.91,19.55,105.5,109.9,5
2020-12-10 15:00:00,480.65,4.97,150.2,22.41,114.19,119.37,5
2020-12-10 16:00:00,507.36,6.08,150.2,21.94,121.07,127.07,5
2020-12-10 17:00:00,560.76,6.86,143.05,15.02,126.59,133.18,5
2020-12-10 18:00:00,640.87,8.31,131.61,10.13,133.59,140.8,5
2020-12-10 19:00:00,700.95,9.25,124.45,8.7,140.29,148.14,5
2020-12-10 20:00:00,707.63,8.74,121.59,7.99,144.2,152.22,5
2020-12-10 21:00:00,680.92,7.37,117.3,7.57,143.66,151.51,5
2020-12-10 22:00:00,647.54,6.0,111.58,6.86,139.15,146.67,5
2020-12-10 23:00:00,620.84,5.18,105.86,5.84,133.65,140.9,5
2020-12-11 00:00:00,600.82,4.5,98.71,4.53,128.6,135.49,5
2020-12-11 01:00:00,587.46,3.68,92.98,3.58,125.16,131.9,5
2020-12-11 02:00:00,574.11,3.09,90.12,2.98,123.03,129.74,5
2020-12-11 03:00:00,554.09,2.74,90.84,2.77,120.27,126.79,5
2020-12-11 04:00:00,540.73,2.61,91.55,2.89,115.71,121.93,5
2020-12-11 05:00:00,520.71,2.68,95.84,3.61,111.87,117.74,5
2020-12-11 06:00:00,520.71,2.91,97.28,4.59,111.97,117.86,5
2020-12-11 07:00:00,534.06,3.56,98.71,6.32,116.53,122.84,5
2020-12-11 08:00:00,547.41,4.63,104.43,11.21,123.54,130.45,5
2020-12-11 09:00:00,567.44,5.83,103.0,15.14,130.9,138.42,5
2020-12-11 10:00:00,574.11,6.77,103.0,18.84,134.72,142.26,5
2020-12-11 11:00:00,540.73,6.77,110.15,20.74,126.58,133.06,5
2020-12-11 12:00:00,527.38,6.34,118.73,22.17,123.67,129.29,5
2020-12-11 13:00:00,520.71,5.57,130.18,22.89,124.29,129.28,5
2020-12-11 14:00:00,520.71,5.57,140.19,23.84,130.69,135.5,5
2020-12-11 15:00:00,560.76,6.34,145.91,24.56,146.59,151.79,5
2020-12-11 16:00:00,594.14,7.54,144.48,24.08,159.57,165.04,5
2020-12-11 17:00:00,640.87,8.82,133.04,21.22,172.73,178.61,5
2020-12-11 18:00:00,694.28,9.34,123.02,19.07,184.79,191.37,5
2020-12-11 19:00:00,714.3,9.0,115.87,17.17,188.31,195.18,5
2020-12-11 20:00:00,720.98,8.31,108.72,13.71,184.55,191.53,5
2020-12-11 21:00:00,714.3,7.37,98.71,10.13,181.81,189.0,5
2020-12-11 22:00:00,707.63,6.26,89.41,7.63,180.44,187.82,5
2020-12-11 23:00:00,694.28,5.4,82.97,6.02,179.76,187.04,5
2020-12-12 00:00:00,667.57,4.37,81.54,5.25,175.86,182.6,5
2020-12-12 01:00:00,634.19,3.3,84.4,4.89,169.21,175.18,5
2020-12-12 02:00:00,614.17,2.7199999999999998,87.98,4.95,160.73,165.37,5
2020-12-12 03:00:00,600.82,2.79,85.12,5.19,155.3,158.6,5
2020-12-12 04:00:00,607.49,3.94,78.68,7.63,156.94,159.64,5
2020-12-12 05:00:00,640.87,5.74,71.53,10.61,166.37,169.09,5
2020-12-12 06:00:00,674.25,5.66,66.52,9.66,168.1,170.71,5
2020-12-12 07:00:00,687.6,4.93,59.37,7.57,156.06,158.22,5
2020-12-12 08:00:00,687.6,5.23,51.5,7.03,139.59,141.47,5
2020-12-12 09:00:00,674.25,5.57,50.07,8.94,130.12,131.98,5
2020-12-12 10:00:00,654.22,5.1,58.65,13.47,134.68,136.57,5
2020-12-12 11:00:00,600.82,4.84,80.82,18.36,132.53,134.05,5
2020-12-12 12:00:00,574.11,4.8,94.41,20.98,131.97,133.34,5
2020-12-12 13:00:00,560.76,5.14,100.14,20.98,123.64,124.91,5
2020-12-12 14:00:00,560.76,6.0,98.71,18.84,113.22,114.48,5
2020-12-12 15:00:00,554.09,6.17,104.43,17.41,111.45,112.75,5
2020-12-12 16:00:00,554.09,6.34,110.15,16.69,115.04,116.4,5
2020-12-12 17:00:00,567.44,6.77,114.44,15.97,122.54,124.18,5
2020-12-12 18:00:00,600.82,6.94,114.44,15.26,132.0,134.1,5
2020-12-12 19:00:00,627.52,6.86,113.01,14.78,140.1,142.56,5
