time,co,no2,o3,so2,pm2_5,pm10
2020-11-28 00:00:00,473.98,7.88,30.76,4.17,14.06,17.11
2020-11-28 01:00:00,620.84,9.94,28.61,4.59,14.01,17.14
2020-11-28 02:00:00,607.49,8.48,35.76,3.25,10.81,13.06
2020-11-28 03:00:00,467.3,5.1,46.49,2.18,9.05,10.41
2020-11-28 04:00:00,380.52,2.34,59.37,1.45,9.91,10.43
2020-11-28 05:00:00,380.52,1.99,62.23,1.3599999999999999,13.91,14.28
2020-11-28 06:00:00,370.5,1.9300000000000002,61.51,1.27,16.2,16.54
2020-11-28 07:00:00,363.83,2.25,58.65,1.3,14.74,15.09
2020-11-28 08:00:00,390.53,2.83,53.64,1.42,15.09,15.47
2020-11-28 09:00:00,413.9,3.3,49.35,1.52,16.27,16.71
2020-11-28 10:00:00,423.91,3.73,47.92,1.5899999999999999,17.3,17.86
2020-11-28 11:00:00,417.23,3.86,49.35,1.67,19.49,20.3
2020-11-28 12:00:00,397.21,3.47,52.21,1.6800000000000002,21.09,22.13
2020-11-28 13:00:00,377.18,2.87,55.79,1.55,21.15,22.21
2020-11-28 14:00:00,363.83,2.42,60.08,1.42,21.16,22.12
2020-11-28 15:00:00,353.81,2.08,62.94,1.31,20.39,21.25
2020-11-28 16:00:00,367.17,1.8900000000000001,65.8,1.27,21.37,22.04
2020-11-28 17:00:00,407.22,1.74,70.1,1.33,25.48,25.96
2020-11-28 18:00:00,447.27,1.54,72.96,1.54,30.91,31.33
2020-11-28 19:00:00,453.95,1.4100000000000001,74.39,1.77,31.54,31.9
2020-11-28 20:00:00,453.95,1.3900000000000001,73.67,1.9100000000000001,30.43,30.76
2020-11-28 21:00:00,467.3,1.4100000000000001,73.67,2.06,30.94,31.28
2020-11-28 22:00:00,494.0,1.54,71.53,2.21,32.19,32.6
2020-11-28 23:00:00,520.71,1.9100000000000001,63.66,2.41,32.94,33.47
2020-11-29 00:00:00,547.41,3.0,51.5,2.77,31.25,31.93
2020-11-29 01:00:00,574.11,4.67,37.55,3.13,27.31,28.09
2020-11-29 02:00:00,580.79,5.44,28.25,3.13,23.07,23.76
2020-11-29 03:00:00,540.73,4.76,26.46,2.71,19.7,20.28
2020-11-29 04:00:00,494.0,3.68,31.47,2.27,17.68,18.15
2020-11-29 05:00:00,447.27,2.83,36.84,1.85,16.36,16.71
2020-11-29 06:00:00,440.6,2.44,39.7,1.6400000000000001,16.09,16.39
2020-11-29 07:00:00,440.6,2.36,41.84,1.6099999999999999,15.89,16.17
2020-11-29 08:00:00,433.92,2.5700000000000003,41.84,1.55,14.91,15.18
2020-11-29 09:00:00,420.57,2.83,42.56,1.45,14.02,14.26
2020-11-29 10:00:00,407.22,3.26,44.35,1.4,13.75,13.99
2020-11-29 11:00:00,397.21,3.6,45.78,1.48,13.64,13.91
2020-11-29 12:00:00,387.19,3.51,47.21,1.54,13.94,14.27
2020-11-29 13:00:00,367.17,3.0,50.07,1.48,13.99,14.37
2020-11-29 14:00:00,347.14,2.51,52.21,1.3900000000000001,13.55,13.94
2020-11-29 15:00:00,330.45,2.21,53.64,1.31,12.5,12.9
2020-11-29 16:00:00,313.76,2.01,54.36,1.25,10.91,11.27
2020-11-29 17:00:00,293.73,1.71,55.08,1.13,9.55,9.81
2020-11-29 18:00:00,280.38,1.56,54.36,1.18,8.62,8.84
2020-11-29 19:00:00,270.37,1.44,53.64,1.18,7.83,8.04
2020-11-29 20:00:00,263.69,1.34,53.64,1.09,7.32,7.51
2020-11-29 21:00:00,263.69,1.26,53.64,1.01,7.71,7.91
2020-11-29 22:00:00,267.03,1.26,53.64,0.97,8.72,8.92
2020-11-29 23:00:00,273.71,1.48,53.64,1.06,9.4,9.64
2020-11-30 00:00:00,297.07,2.27,52.93,1.33,9.45,9.8
2020-11-30 01:00:00,327.11,3.34,51.5,1.6400000000000001,9.45,9.96
2020-11-30 02:00:00,333.79,3.64,50.07,1.74,8.58,9.15
2020-11-30 03:00:00,320.44,3.21,48.64,1.6800000000000002,7.86,8.41
2020-11-30 04:00:00,313.76,2.79,50.78,1.65,7.29,7.75
2020-11-30 05:00:00,310.42,2.4,54.36,1.58,7.47,7.86
2020-11-30 06:00:00,310.42,2.21,55.79,1.49,8.04,8.39
2020-11-30 07:00:00,310.42,2.42,55.79,1.5899999999999999,8.64,8.98
2020-11-30 08:00:00,310.42,2.74,54.36,1.7000000000000002,9.15,9.51
2020-11-30 09:00:00,310.42,3.13,52.93,1.6800000000000002,9.43,9.8
2020-11-30 10:00:00,313.76,3.73,52.93,1.65,9.8,10.17
2020-11-30 11:00:00,310.42,3.98,53.64,1.6099999999999999,9.81,10.18
2020-11-30 12:00:00,297.07,3.64,55.79,1.54,9.6,9.99
2020-11-30 13:00:00,280.38,3.0,58.65,1.3599999999999999,9.29,9.71
2020-11-30 14:00:00,273.71,2.5300000000000002,61.51,1.21,9.14,9.55
2020-11-30 15:00:00,267.03,2.19,63.66,1.12,9.16,9.56
2020-11-30 16:00:00,267.03,1.9300000000000002,65.09,1.06,9.23,9.6
2020-11-30 17:00:00,263.69,1.63,65.09,0.98,8.64,8.94
2020-11-30 18:00:00,263.69,1.35,63.66,0.98,7.62,7.89
2020-11-30 19:00:00,267.03,1.23,62.94,1.0,6.46,6.71
2020-11-30 20:00:00,273.71,1.17,61.51,1.03,5.54,5.77
2020-11-30 21:00:00,277.04,1.15,60.8,1.09,5.5,5.75
