time,co,no2,o3,so2,pm2_5,pm10,aqi
2020-11-30 00:00:00,734.33,9.51,0.51,2.03,32.35,33.93,4
2020-11-30 01:00:00,634.19,6.94,1.6800000000000002,1.1,27.26,28.48,4
2020-11-30 02:00:00,507.36,4.84,7.33,0.73,19.94,20.78,2
2020-11-30 03:00:00,427.25,3.38,12.16,0.61,15.37,15.98,2
2020-11-30 04:00:00,377.18,2.68,19.49,0.59,12.62,13.03,2
2020-11-30 05:00:00,343.8,2.34,28.25,0.6000000000000001,10.82,11.12,2
2020-11-30 06:00:00,333.79,2.4,28.61,0.6000000000000001,9.99,10.32,1
2020-11-30 07:00:00,347.14,3.09,27.18,0.81,9.86,10.32,1
2020-11-30 08:00:00,370.5,4.41,27.9,1.22,9.94,10.53,1
2020-11-30 09:00:00,377.18,5.01,32.9,1.54,9.75,10.45,1
2020-11-30 10:00:00,363.83,4.33,43.27,1.71,9.74,10.41,1
2020-11-30 11:00:00,330.45,2.23,65.09,1.6400000000000001,11.15,11.7,2
2020-11-30 12:00:00,330.45,1.65,71.53,1.51,12.94,13.54,2
2020-11-30 13:00:00,330.45,1.4100000000000001,70.81,1.22,12.4,12.96,2
2020-11-30 14:00:00,333.79,1.67,65.8,1.16,11.52,12.04,2
2020-11-30 15:00:00,343.8,2.27,59.37,1.25,11.2,11.73,2
2020-11-30 16:00:00,353.81,2.91,50.78,1.25,10.54,11.07,2
2020-11-30 17:00:00,357.15,3.6,42.2,1.18,9.4,9.9,1
2020-11-30 18:00:00,357.15,3.9,37.55,1.06,8.05,8.5,1
2020-11-30 19:00:00,353.81,3.56,38.98,0.9400000000000001,7.09,7.51,1
2020-11-30 20:00:00,347.14,3.13,42.56,0.89,6.86,7.29,1
2020-11-30 21:00:00,343.8,3.0,41.84,0.89,7.13,7.62,1
2020-11-30 22:00:00,337.12,3.0,39.7,0.91,7.36,7.92,1
2020-11-30 23:00:00,333.79,3.04,37.91,0.89,7.35,7.91,1
2020-12-01 00:00:00,317.1,2.79,40.05,0.71,6.85,7.27,1
2020-12-01 01:00:00,297.07,2.29,45.06,0.58,6.28,6.58,1
2020-12-01 02:00:00,283.72,1.8599999999999999,48.64,0.51,5.88,6.12,1
2020-12-01 03:00:00,280.38,1.74,47.21,0.52,5.8,6.03,1
2020-12-01 04:00:00,280.38,1.71,45.06,0.55,5.94,6.18,1
2020-12-01 05:00:00,280.38,1.69,43.99,0.6000000000000001,6.2,6.45,1
2020-12-01 06:00:00,280.38,1.74,43.63,0.68,6.47,6.76,1
2020-12-01 07:00:00,290.39,2.08,43.99,0.89,6.9,7.26,1
2020-12-01 08:00:00,297.07,2.38,50.78,1.09,7.32,7.75,1
2020-12-01 09:00:00,293.73,2.49,56.51,1.19,7.7,8.2,1
2020-12-01 10:00:00,277.04,2.14,63.66,1.19,7.92,8.4,1
2020-12-01 11:00:00,250.34,1.3599999999999999,74.39,0.92,7.75,8.12,1
2020-12-01 12:00:00,240.33,1.18,76.53,0.91,7.97,8.36,1
2020-12-01 13:00:00,236.99,1.1,77.96,0.93,8.24,8.82,1
2020-12-01 14:00:00,236.99,1.18,78.68,1.01,8.81,9.78,1
2020-12-01 15:00:00,240.33,1.37,77.96,1.16,9.64,11.17,1
2020-12-01 16:00:00,240.33,1.56,77.25,1.22,10.31,12.78,2
2020-12-01 17:00:00,257.02,2.64,70.81,1.51,11.62,15.43,2
2020-12-01 18:00:00,283.72,3.98,62.23,1.71,13.05,18.04,2
2020-12-01 19:00:00,300.41,4.67,56.51,1.79,14.2,20.03,2
2020-12-01 20:00:00,317.1,4.97,50.78,1.82,15.05,21.52,2
2020-12-01 21:00:00,327.11,4.97,45.42,1.7000000000000002,15.41,22.47,2
2020-12-01 22:00:00,330.45,4.84,39.7,1.55,15.41,22.87,2
2020-12-01 23:00:00,337.12,4.84,34.69,1.42,15.25,22.97,2
2020-12-02 00:00:00,330.45,4.67,32.54,1.15,14.4,22.41,2
2020-12-02 01:00:00,313.76,4.07,33.62,0.9500000000000001,13.19,21.65,2
2020-12-02 02:00:00,300.41,3.51,32.54,0.8200000000000001,12.31,20.82,2
2020-12-02 03:00:00,293.73,3.26,31.11,0.76,11.71,19.96,2
2020-12-02 04:00:00,290.39,3.17,30.4,0.75,11.22,19.0,2
2020-12-02 05:00:00,290.39,3.13,31.83,0.78,10.59,17.6,2
2020-12-02 06:00:00,287.06,3.04,35.05,0.84,9.77,15.52,1
2020-12-02 07:00:00,290.39,3.13,42.2,1.1,8.94,13.29,1
2020-12-02 08:00:00,287.06,2.87,53.64,1.43,8.37,11.18,1
2020-12-02 09:00:00,277.04,2.64,64.37,1.6800000000000002,8.87,10.76,1
2020-12-02 10:00:00,253.68,1.82,78.68,1.76,10.01,11.68,2
2020-12-02 11:00:00,223.64,0.79,87.98,1.43,11.35,12.83,2
2020-12-02 12:00:00,233.65,0.71,90.12,1.57,14.48,16.13,2
2020-12-02 13:00:00,240.33,0.71,92.98,1.65,15.62,17.4,2
2020-12-02 14:00:00,243.66,0.74,94.41,1.71,16.2,18.39,2
2020-12-02 15:00:00,247.0,0.96,92.98,1.79,16.79,19.68,2
2020-12-02 16:00:00,250.34,1.32,90.84,1.83,16.75,20.36,2
2020-12-02 17:00:00,260.35,2.21,85.83,2.0,15.89,19.89,2
2020-12-02 18:00:00,273.71,3.09,79.39,2.06,14.6,18.7,2
2020-12-02 19:00:00,280.38,3.34,75.1,2.0,13.62,17.64,2
2020-12-02 20:00:00,353.81,5.91,52.21,2.12,15.32,19.48,2
2020-12-02 21:00:00,413.9,7.54,32.19,2.03,17.31,21.92,2
2020-12-02 22:00:00,433.92,7.71,21.28,1.9100000000000001,18.2,23.43,2
2020-12-02 23:00:00,453.95,7.97,12.52,1.82,19.0,24.8,2
2020-12-03 00:00:00,460.63,7.63,5.45,1.3,19.07,24.9,2
2020-12-03 01:00:00,440.6,5.83,2.03,0.8300000000000001,18.52,23.95,2
2020-12-03 02:00:00,393.87,3.47,1.07,0.54,17.34,22.08,2
2020-12-03 03:00:00,353.81,2.44,1.19,0.45,15.81,19.8,2
2020-12-03 04:00:00,323.77,2.27,1.7000000000000002,0.43,14.2,17.51,2
2020-12-03 05:00:00,293.73,2.21,2.5300000000000002,0.43,11.83,14.5,2
2020-12-03 06:00:00,280.38,2.14,2.73,0.48,10.59,13.01,2
2020-12-03 07:00:00,290.39,1.82,3.31,0.75,10.32,12.82,2
2020-12-03 08:00:00,353.81,1.9500000000000002,6.08,1.3900000000000001,11.63,14.53,2
2020-12-03 09:00:00,467.3,4.5,17.17,2.21,14.52,17.96,2
2020-12-03 10:00:00,534.06,6.68,63.66,2.8,18.68,22.65,2
2020-12-03 11:00:00,270.37,1.21,89.41,1.3599999999999999,7.41,10.23,2
2020-12-03 12:00:00,247.0,0.79,92.98,1.24,6.54,9.41,2
2020-12-03 13:00:00,240.33,0.73,92.98,1.24,6.7,9.88,2
2020-12-03 14:00:00,247.0,1.1400000000000001,94.41,1.7000000000000002,7.71,11.38,2
2020-12-03 15:00:00,267.03,1.8399999999999999,95.84,2.44,9.56,14.02,2
2020-12-03 16:00:00,283.72,2.55,94.41,2.71,11.39,17.01,2
2020-12-03 17:00:00,390.53,6.86,65.09,2.89,14.83,21.75,2
2020-12-03 18:00:00,507.36,11.48,40.05,3.1,18.15,26.02,2
2020-12-03 19:00:00,554.09,13.02,26.82,3.13,20.09,28.69,3
2020-12-03 20:00:00,534.06,12.51,20.03,2.95,20.59,29.67,3
2020-12-03 21:00:00,507.36,10.63,14.13,2.33,20.17,29.31,3
2020-12-03 22:00:00,480.65,8.74,9.92,1.77,20.2,29.16,3
2020-12-03 23:00:00,447.27,7.45,12.52,1.46,19.41,27.45,2
2020-12-04 00:00:00,417.23,6.77,13.05,1.07,18.75,26.28,2
2020-12-04 01:00:00,377.18,5.66,12.7,0.76,18.03,25.04,2
2020-12-04 02:00:00,323.77,3.94,14.13,0.54,16.9,23.18,2
2020-12-04 03:00:00,293.73,2.91,16.09,0.5,17.18,23.14,2
2020-12-04 04:00:00,287.06,2.46,17.35,0.5700000000000001,19.97,26.3,2
2020-12-04 05:00:00,297.07,2.27,17.7,0.67,25.1,32.21,4
2020-12-04 06:00:00,313.76,2.21,16.81,0.75,31.19,39.24,4
2020-12-04 07:00:00,340.46,2.36,15.74,0.9500000000000001,37.12,46.25,4
2020-12-04 08:00:00,373.84,2.31,16.63,1.33,40.62,50.57,4
2020-12-04 09:00:00,403.88,3.04,25.03,1.76,42.27,52.68,4
2020-12-04 10:00:00,440.6,3.64,51.5,2.27,44.64,55.34,4
2020-12-04 11:00:00,330.45,1.65,94.41,3.01,30.78,38.79,4
2020-12-04 12:00:00,333.79,1.33,104.43,3.22,31.76,39.05,4
2020-12-04 13:00:00,360.49,1.37,114.44,3.58,37.38,44.88,4
2020-12-04 14:00:00,383.85,1.9500000000000002,114.44,3.73,39.55,46.71,4
2020-12-04 15:00:00,400.54,2.7,105.86,3.93,37.82,44.09,4
2020-12-04 16:00:00,400.54,3.26,97.28,3.87,31.87,36.55,4
2020-12-04 17:00:00,480.65,7.8,65.8,3.73,27.58,31.42,4
2020-12-04 18:00:00,587.46,13.37,43.63,4.59,27.98,32.14,4
2020-12-04 19:00:00,627.52,16.79,33.26,5.36,30.78,35.96,4
2020-12-04 20:00:00,647.54,17.99,24.32,5.54,33.41,39.49,4
2020-12-04 21:00:00,654.22,16.97,13.41,4.95,35.41,42.02,4
2020-12-04 22:00:00,627.52,13.37,5.8100000000000005,3.67,35.65,42.57,4
2020-12-04 23:00:00,580.79,8.82,2.79,2.09,32.97,39.44,4
2020-12-05 00:00:00,527.38,6.34,2.2800000000000002,1.13,28.62,33.92,4
2020-12-05 01:00:00,473.98,4.8,2.37,0.66,25.3,29.2,4
2020-12-05 02:00:00,413.9,3.43,4.2,0.47000000000000003,23.13,25.75,3
2020-12-05 03:00:00,397.21,2.79,5.59,0.45,24.09,26.04,3
2020-12-05 04:00:00,410.56,2.5700000000000003,7.51,0.53,26.41,28.08,4
2020-12-05 05:00:00,427.25,2.64,10.28,0.72,27.37,29.03,4
2020-12-05 06:00:00,447.27,2.74,8.94,0.73,26.35,28.09,4
2020-12-05 07:00:00,453.95,2.68,8.49,0.86,23.94,25.78,3
2020-12-05 08:00:00,473.98,2.27,14.31,1.13,22.79,24.72,3
2020-12-05 09:00:00,507.36,2.91,29.68,1.52,24.84,26.92,3
2020-12-05 10:00:00,560.76,3.17,60.8,2.18,31.84,34.09,4
2020-12-05 11:00:00,480.65,1.56,92.98,3.13,39.12,40.45,4
2020-12-05 12:00:00,473.98,1.33,105.86,3.1,45.75,47.03,4
2020-12-05 13:00:00,480.65,1.37,114.44,3.16,52.33,53.81,5
2020-12-05 14:00:00,473.98,1.6099999999999999,114.44,3.16,53.81,55.58,5
2020-12-05 15:00:00,460.63,1.9100000000000001,111.58,3.22,51.25,53.3,5
2020-12-05 16:00:00,447.27,2.27,104.43,3.31,46.44,48.75,4
2020-12-05 17:00:00,480.65,4.58,80.11,3.19,43.1,45.68,4
2020-12-05 18:00:00,547.41,7.37,51.5,2.83,45.19,48.13,4
2020-12-05 19:00:00,567.44,7.8,33.26,2.18,51.24,54.51,5
2020-12-05 20:00:00,554.09,7.03,24.32,1.67,55.08,58.59,5
2020-12-05 21:00:00,527.38,5.74,19.13,1.3,52.69,56.07,5
2020-12-05 22:00:00,494.0,4.63,15.02,1.06,43.41,46.36,4
2020-12-05 23:00:00,453.95,3.73,13.59,0.85,31.22,33.58,4
2020-12-06 00:00:00,420.57,3.26,11.44,0.64,24.96,27.15,3
2020-12-06 01:00:00,397.21,2.87,11.27,0.52,24.07,26.29,3
2020-12-06 02:00:00,380.52,2.49,12.88,0.45,24.94,27.16,3
2020-12-06 03:00:00,370.5,2.31,14.13,0.42,25.12,27.22,4
2020-12-06 04:00:00,360.49,2.21,14.13,0.41000000000000003,24.28,26.22,3
2020-12-06 05:00:00,353.81,2.16,13.05,0.43,22.72,24.47,3
2020-12-06 06:00:00,353.81,2.19,11.62,0.48,21.1,22.68,3
2020-12-06 07:00:00,370.5,2.55,10.28,0.68,19.99,21.57,2
2020-12-06 08:00:00,403.88,3.21,9.66,1.03,19.1,20.79,2
2020-12-06 09:00:00,440.6,3.64,12.7,1.33,18.75,20.58,2
2020-12-06 10:00:00,473.98,3.94,24.68,1.67,19.45,21.42,2
2020-12-06 11:00:00,433.92,2.29,64.37,2.27,15.31,16.2,2
2020-12-06 12:00:00,427.25,2.31,67.95,2.33,14.57,15.37,2
2020-12-06 13:00:00,447.27,2.74,69.38,2.71,16.15,17.08,2
2020-12-06 14:00:00,460.63,3.38,67.95,2.89,20.11,21.48,3
2020-12-06 15:00:00,467.3,3.94,63.66,2.86,23.86,25.8,3
2020-12-06 16:00:00,480.65,4.24,60.08,2.86,25.47,27.78,4
2020-12-06 17:00:00,567.44,8.05,42.92,3.04,27.97,30.77,4
2020-12-06 18:00:00,714.3,13.02,23.25,3.4,32.76,36.22,4
2020-12-06 19:00:00,747.68,14.22,14.48,3.43,36.55,40.65,4
2020-12-06 20:00:00,727.65,13.88,11.18,3.52,38.18,42.69,4
2020-12-06 21:00:00,687.6,11.31,5.8100000000000005,2.62,37.8,42.46,4
2020-12-06 22:00:00,627.52,8.05,1.83,1.74,33.78,38.34,4
2020-12-06 23:00:00,554.09,5.1,0.48,1.12,27.65,31.85,4
2020-12-07 00:00:00,487.33,3.3,0.2,0.7000000000000001,21.58,25.18,3
2020-12-07 01:00:00,440.6,2.5300000000000002,0.2,0.58,16.82,19.88,2
2020-12-07 02:00:00,383.85,2.7199999999999998,0.58,0.48,11.81,14.23,2
2020-12-07 03:00:00,350.48,2.7,0.9400000000000001,0.44,9.72,11.82,1
2020-12-07 04:00:00,337.12,2.59,1.25,0.44,9.55,11.46,1
2020-12-07 05:00:00,330.45,2.5700000000000003,1.6099999999999999,0.46,9.99,11.75,1
2020-12-07 06:00:00,327.11,2.66,2.2800000000000002,0.52,10.63,12.37,2
2020-12-07 07:00:00,337.12,3.04,3.44,0.79,11.45,13.36,2
2020-12-07 08:00:00,370.5,3.51,5.41,1.21,12.18,14.15,2
2020-12-07 09:00:00,403.88,4.03,7.42,1.45,12.64,14.59,2
2020-12-07 10:00:00,410.56,4.28,13.23,1.49,12.71,14.62,2
2020-12-07 11:00:00,350.48,2.96,47.92,1.65,9.65,10.64,1
2020-12-07 12:00:00,347.14,2.46,54.36,1.65,8.98,9.78,1
2020-12-07 13:00:00,353.81,2.44,55.79,1.58,8.59,9.3,1
2020-12-07 14:00:00,340.46,1.99,56.51,1.12,6.98,7.49,1
2020-12-07 15:00:00,340.46,2.12,52.21,1.09,6.55,7.02,1
2020-12-07 16:00:00,347.14,2.5300000000000002,47.21,1.19,6.44,6.91,1
2020-12-07 17:00:00,447.27,7.2,28.61,1.85,9.24,10.29,1
2020-12-07 18:00:00,607.49,12.85,10.73,2.56,14.3,16.27,2
2020-12-07 19:00:00,707.63,14.22,3.22,3.2800000000000002,19.16,22.03,2
2020-12-07 20:00:00,814.44,16.11,0.72,4.71,24.85,28.71,3
2020-12-07 21:00:00,821.11,12.34,0.18,3.79,27.74,31.78,4
2020-12-07 22:00:00,700.95,6.6,0.11,2.12,25.39,28.41,4
2020-12-07 23:00:00,560.76,3.81,0.2,1.21,20.42,22.53,3
2020-12-08 00:00:00,473.98,3.13,0.23,0.71,16.15,17.6,2
2020-12-08 01:00:00,417.23,2.91,0.44,0.49,12.99,14.11,2
2020-12-08 02:00:00,363.83,3.17,2.5,0.36,9.04,10.17,1
2020-12-08 03:00:00,347.14,2.49,1.92,0.35000000000000003,8.27,9.52,1
2020-12-08 04:00:00,330.45,2.1,1.32,0.37,8.01,9.33,1
2020-12-08 05:00:00,313.76,1.8900000000000001,0.8300000000000001,0.41000000000000003,7.95,9.35,1
2020-12-08 06:00:00,300.41,1.8,0.68,0.48,7.87,9.4,1
2020-12-08 07:00:00,303.75,1.9500000000000002,0.8200000000000001,0.75,8.12,9.91,1
2020-12-08 08:00:00,333.79,2.83,2.59,1.18,8.54,10.59,1
2020-12-08 09:00:00,357.15,3.94,5.72,1.45,8.84,11.04,1
2020-12-08 10:00:00,357.15,4.5,14.48,1.57,9.0,11.23,1
2020-12-08 11:00:00,287.06,1.99,56.51,1.16,6.53,7.6,1
2020-12-08 12:00:00,290.39,1.44,66.52,1.22,7.18,8.16,1
2020-12-08 13:00:00,307.08,1.44,72.24,1.6099999999999999,8.74,9.79,1
2020-12-08 14:00:00,330.45,1.8,72.96,2.0,10.52,11.62,2
2020-12-08 15:00:00,357.15,2.46,70.1,2.33,12.04,13.14,2
2020-12-08 16:00:00,380.52,3.3,65.8,2.83,13.25,14.35,2
2020-12-08 17:00:00,467.3,6.08,50.07,3.37,15.85,17.18,2
2020-12-08 18:00:00,580.79,9.0,30.76,3.25,19.29,21.03,2
2020-12-08 19:00:00,634.19,9.6,19.67,2.8,21.83,23.97,3
2020-12-08 20:00:00,714.3,10.11,11.98,2.74,26.05,28.45,4
2020-12-08 21:00:00,794.41,10.45,5.99,2.95,31.84,34.56,4
2020-12-08 22:00:00,821.11,10.63,2.19,3.43,35.75,38.54,4
2020-12-08 23:00:00,774.38,9.94,0.9400000000000001,3.2800000000000002,35.55,38.19,4
2020-12-09 00:00:00,667.57,7.28,1.07,1.62,31.71,33.78,4
2020-12-09 01:00:00,554.09,5.23,2.24,0.75,26.14,27.5,4
2020-12-09 02:00:00,407.22,3.38,7.33,0.51,16.83,17.6,2
2020-12-09 03:00:00,377.18,2.59,4.47,0.46,15.45,16.24,2
2020-12-09 04:00:00,370.5,2.31,2.95,0.5,16.83,17.74,2
2020-12-09 05:00:00,370.5,2.16,2.08,0.52,19.36,20.44,2
2020-12-09 06:00:00,380.52,2.08,1.79,0.5700000000000001,22.12,23.34,3
2020-12-09 07:00:00,403.88,2.27,1.81,0.81,24.23,25.73,3
2020-12-09 08:00:00,453.95,2.79,2.86,1.19,25.37,27.1,4
2020-12-09 09:00:00,487.33,3.64,6.44,1.51,25.37,27.25,4
2020-12-09 10:00:00,507.36,4.41,15.91,1.71,25.02,26.96,4
2020-12-09 11:00:00,473.98,3.43,50.07,2.15,21.68,22.87,3
2020-12-09 12:00:00,473.98,3.0,57.22,2.06,20.74,21.85,3
2020-12-09 13:00:00,480.65,2.7199999999999998,59.37,1.94,19.34,20.39,2
2020-12-09 14:00:00,467.3,2.34,61.51,1.55,16.04,16.89,2
2020-12-09 15:00:00,460.63,2.42,57.94,1.4,14.44,15.19,2
2020-12-09 16:00:00,460.63,2.61,53.64,1.37,14.43,15.19,2
2020-12-09 17:00:00,547.41,6.86,34.69,1.9100000000000001,17.57,18.95,2
2020-12-09 18:00:00,654.22,11.48,15.56,2.35,22.27,24.65,3
2020-12-09 19:00:00,700.95,12.34,7.6,2.68,25.64,29.03,4
2020-12-09 20:00:00,747.68,12.85,3.93,3.49,29.25,33.71,4
2020-12-09 21:00:00,767.71,11.14,1.57,3.2800000000000002,31.73,36.99,4
2020-12-09 22:00:00,734.33,8.31,0.59,2.5300000000000002,31.68,37.33,4
2020-12-09 23:00:00,674.25,5.66,0.24,1.74,29.36,34.87,4
2020-12-10 00:00:00,600.82,3.86,0.14,1.0,25.44,30.23,4
2020-12-10 01:00:00,520.71,2.96,0.18,0.64,20.53,24.31,3
2020-12-10 02:00:00,410.56,3.09,0.5,0.47000000000000003,12.66,15.35,2
2020-12-10 03:00:00,363.83,2.5700000000000003,0.53,0.43,9.79,12.07,1
2020-12-10 04:00:00,343.8,2.29,0.48,0.45,8.72,10.71,1
2020-12-10 05:00:00,340.46,2.27,0.48,0.52,8.49,10.26,1
2020-12-10 06:00:00,333.79,2.36,0.52,0.55,8.2,9.86,1
2020-12-10 07:00:00,337.12,2.49,0.78,0.77,8.36,10.21,1
2020-12-10 08:00:00,370.5,2.44,2.46,1.21,9.19,11.39,1
2020-12-10 09:00:00,440.6,3.81,5.41,1.83,11.12,13.7,2
2020-12-10 10:00:00,554.09,7.28,17.52,2.68,14.9,17.77,2
2020-12-10 11:00:00,423.91,2.59,70.1,2.35,13.97,14.99,2
2020-12-10 12:00:00,440.6,1.8599999999999999,85.83,2.44,17.22,18.15,2
2020-12-10 13:00:00,480.65,1.82,98.71,2.59,23.32,24.38,3
2020-12-10 14:00:00,480.65,2.08,98.71,2.5,25.22,26.39,4
2020-12-10 15:00:00,480.65,2.61,92.98,2.62,24.73,25.99,3
2020-12-10 16:00:00,480.65,3.21,86.55,2.74,23.35,24.67,3
2020-12-10 17:00:00,594.14,8.4,53.64,2.89,26.01,27.9,4
2020-12-10 18:00:00,767.71,13.54,20.92,2.8,32.07,34.93,4
2020-12-10 19:00:00,814.44,13.02,7.15,2.5,36.71,40.69,4
2020-12-10 20:00:00,821.11,11.31,2.2800000000000002,2.65,40.19,45.21,4
2020-12-10 21:00:00,821.11,9.17,0.73,2.5300000000000002,42.85,48.55,4
2020-12-10 22:00:00,794.41,7.03,0.32,2.27,43.46,49.24,4
2020-12-10 23:00:00,747.68,5.57,0.2,1.85,42.13,46.59,4
2020-12-11 00:00:00,674.25,4.24,0.15,1.18,37.71,40.72,4
2020-12-11 01:00:00,600.82,4.03,0.4,0.78,31.44,33.42,4
2020-12-11 02:00:00,527.38,4.24,0.98,0.5700000000000001,23.61,25.08,3
2020-12-11 03:00:00,507.36,3.21,0.7000000000000001,0.51,19.57,20.92,2
2020-12-11 04:00:00,500.68,2.68,0.44,0.54,18.01,19.29,2
2020-12-11 05:00:00,507.36,2.51,0.26,0.63,17.93,19.47,2
2020-12-11 06:00:00,507.36,2.31,0.24,0.66,17.6,19.39,2
2020-12-11 07:00:00,527.38,2.96,0.85,1.01,17.02,19.13,2
2020-12-11 08:00:00,480.65,4.11,19.13,1.5899999999999999,10.25,11.19,2
2020-12-11 09:00:00,527.38,5.36,26.11,2.83,12.5,13.62,2
2020-12-11 10:00:00,600.82,7.03,31.47,4.17,16.61,17.92,2
2020-12-11 11:00:00,447.27,4.24,47.21,2.56,12.49,13.24,2
2020-12-11 12:00:00,397.21,3.43,49.35,2.06,10.07,10.71,2
2020-12-11 13:00:00,383.85,3.26,50.07,1.97,9.85,10.57,1
2020-12-11 14:00:00,377.18,3.21,51.5,2.0,10.54,11.38,2
2020-12-11 15:00:00,390.53,3.47,52.21,2.3,12.72,13.74,2
2020-12-11 16:00:00,413.9,3.86,53.64,2.62,15.74,17.02,2
2020-12-11 17:00:00,554.09,9.08,35.05,2.86,21.64,23.82,3
2020-12-11 18:00:00,767.71,15.42,13.23,3.16,28.99,32.29,4
2020-12-11 19:00:00,854.49,16.45,3.76,3.7,33.75,38.04,4
2020-12-11 20:00:00,894.55,18.34,1.1400000000000001,5.25,36.99,42.09,4
2020-12-11 21:00:00,907.9,18.51,0.27,6.14,39.68,45.34,4
2020-12-11 22:00:00,867.84,15.94,0.14,5.84,39.54,45.21,4
2020-12-11 23:00:00,774.38,11.65,0.11,4.53,36.43,40.87,4
2020-12-12 00:00:00,680.92,7.71,0.08,2.71,31.91,35.08,4
2020-12-12 01:00:00,607.49,6.26,0.13,1.58,27.54,29.82,4
2020-12-12 02:00:00,507.36,3.94,0.15,0.79,21.9,23.46,3
2020-12-12 03:00:00,427.25,2.16,0.17,0.51,17.43,18.67,2
2020-12-12 04:00:00,390.53,1.76,0.2,0.47000000000000003,15.12,16.3,2
2020-12-12 05:00:00,377.18,1.76,0.2,0.48,14.13,15.31,2
2020-12-12 06:00:00,373.84,1.9100000000000001,0.27,0.51,13.79,15.04,2
2020-12-12 07:00:00,393.87,2.79,0.9500000000000001,0.74,14.02,15.46,2
2020-12-12 08:00:00,373.84,3.68,13.05,0.89,10.19,11.31,2
2020-12-12 09:00:00,433.92,4.67,18.42,1.52,11.78,13.29,2
2020-12-12 10:00:00,494.0,5.1,35.05,2.06,14.86,16.73,2
