time,co,no2,o3,so2,pm2_5,pm10,aqi
2020-11-30 13:00:00,257.02,1.31,54.36,0.55,5.48,5.6,1
2020-11-30 14:00:00,267.03,1.54,54.36,0.61,5.8,5.92,1
2020-11-30 15:00:00,277.04,1.71,53.64,0.63,6.15,6.27,1
2020-11-30 16:00:00,280.38,1.97,54.36,0.63,6.38,6.51,1
2020-11-30 17:00:00,287.06,2.4,55.08,0.65,6.74,6.86,1
2020-11-30 18:00:00,287.06,2.61,55.79,0.66,7.14,7.26,1
2020-11-30 19:00:00,273.71,2.25,57.94,0.6000000000000001,6.97,7.11,1
2020-11-30 20:00:00,257.02,1.76,60.08,0.5,6.35,6.49,1
2020-11-30 21:00:00,243.66,1.46,60.8,0.44,5.99,6.13,1
2020-11-30 22:00:00,233.65,1.3,60.08,0.41000000000000003,5.52,5.66,1
2020-11-30 23:00:00,230.31,1.27,58.65,0.41000000000000003,4.96,5.08,1
2020-12-01 00:00:00,226.97,1.09,56.51,0.37,4.57,4.66,1
2020-12-01 01:00:00,226.97,0.85,55.08,0.34,4.25,4.34,1
2020-12-01 02:00:00,226.97,0.74,52.93,0.35000000000000003,4.32,4.42,1
2020-12-01 03:00:00,230.31,0.72,50.78,0.37,4.47,4.58,1
2020-12-01 04:00:00,230.31,0.73,49.35,0.41000000000000003,4.53,4.65,1
2020-12-01 05:00:00,230.31,0.78,48.64,0.45,4.58,4.71,1
2020-12-01 06:00:00,226.97,0.96,47.92,0.51,4.6,4.75,1
2020-12-01 07:00:00,233.65,1.76,47.21,0.7000000000000001,4.55,4.76,1
2020-12-01 08:00:00,243.66,2.66,47.92,0.88,4.5,4.77,1
2020-12-01 09:00:00,233.65,2.46,48.64,0.86,4.82,5.18,1
2020-12-01 10:00:00,220.3,1.82,49.35,0.77,5.41,5.97,1
2020-12-01 11:00:00,213.62,1.5,50.07,0.72,5.82,6.78,1
2020-12-01 12:00:00,210.29,1.44,50.78,0.71,6.54,7.99,1
2020-12-01 13:00:00,208.62,1.48,51.5,0.72,7.24,9.22,1
2020-12-01 14:00:00,211.95,1.74,52.21,0.8200000000000001,7.79,10.6,1
2020-12-01 15:00:00,213.62,1.8900000000000001,52.21,0.89,8.47,12.05,1
2020-12-01 16:00:00,220.3,2.16,52.21,0.92,8.54,12.2,1
2020-12-01 17:00:00,230.31,2.55,53.64,0.92,8.15,11.78,1
2020-12-01 18:00:00,233.65,2.7,55.79,0.91,7.97,11.98,1
2020-12-01 19:00:00,223.64,2.23,58.65,0.8,7.72,11.83,1
2020-12-01 20:00:00,216.96,1.65,63.66,0.66,6.59,10.15,1
2020-12-01 21:00:00,208.62,1.27,67.23,0.5700000000000001,4.78,7.8100000000000005,1
2020-12-01 22:00:00,208.62,1.11,69.38,0.56,4.07,6.67,1
2020-12-01 23:00:00,208.62,1.06,70.81,0.56,3.7800000000000002,5.8,1
2020-12-02 00:00:00,206.95,0.87,70.1,0.51,3.49,4.92,1
2020-12-02 01:00:00,203.61,0.64,69.38,0.5,3.34,4.42,1
2020-12-02 02:00:00,203.61,0.55,67.23,0.5,3.31,4.12,1
2020-12-02 03:00:00,201.94,0.5,65.09,0.49,3.12,3.68,1
2020-12-02 04:00:00,191.93,0.48,64.37,0.49,2.92,3.32,1
2020-12-02 05:00:00,180.24,0.49,62.94,0.51,2.99,3.32,1
2020-12-02 06:00:00,176.91,0.59,62.23,0.5700000000000001,3.89,4.28,1
2020-12-02 07:00:00,186.92,1.02,61.51,0.72,5.19,5.7,1
2020-12-02 08:00:00,203.61,1.4100000000000001,62.23,0.92,6.82,7.4,1
2020-12-02 09:00:00,208.62,1.31,64.37,1.03,8.37,9.01,1
2020-12-02 10:00:00,208.62,1.0,67.23,1.06,9.28,10.02,1
2020-12-02 11:00:00,206.95,0.8300000000000001,69.38,1.06,8.45,9.3,1
2020-12-02 12:00:00,208.62,0.76,69.38,1.04,9.22,10.39,1
2020-12-02 13:00:00,210.29,0.77,68.67,1.03,10.01,11.64,2
2020-12-02 14:00:00,213.62,0.9400000000000001,67.23,1.07,10.1,12.14,2
2020-12-02 15:00:00,220.3,1.16,65.8,1.15,10.45,12.86,2
2020-12-02 16:00:00,226.97,1.5,63.66,1.18,10.37,12.93,2
2020-12-02 17:00:00,233.65,2.16,62.23,1.19,10.11,12.74,2
2020-12-02 18:00:00,240.33,2.5700000000000003,61.51,1.18,9.15,11.78,1
2020-12-02 19:00:00,230.31,2.25,62.94,1.06,7.89,10.3,1
2020-12-02 20:00:00,223.64,1.71,65.8,0.91,6.62,8.55,1
2020-12-02 21:00:00,220.3,1.4100000000000001,67.95,0.86,6.85,8.61,1
2020-12-02 22:00:00,223.64,1.34,67.95,0.87,7.0,8.76,1
2020-12-02 23:00:00,220.3,1.35,67.23,0.84,6.49,8.21,1
2020-12-03 00:00:00,213.62,1.15,67.23,0.74,5.76,7.36,1
2020-12-03 01:00:00,208.62,0.86,67.95,0.66,5.8100000000000005,7.54,1
2020-12-03 02:00:00,201.94,0.7000000000000001,67.23,0.6000000000000001,5.44,7.26,1
2020-12-03 03:00:00,196.93,0.61,67.23,0.5700000000000001,4.64,6.39,1
2020-12-03 04:00:00,195.27,0.56,67.95,0.58,4.1,5.74,1
2020-12-03 05:00:00,195.27,0.56,68.67,0.61,3.8,5.42,1
2020-12-03 06:00:00,196.93,0.68,67.23,0.67,4.1,6.18,1
2020-12-03 07:00:00,205.28,1.21,65.09,0.78,4.57,7.11,1
2020-12-03 08:00:00,213.62,1.8,63.66,0.93,5.21,8.26,1
2020-12-03 09:00:00,213.62,1.65,65.09,1.06,6.5,10.79,1
2020-12-03 10:00:00,208.62,1.21,67.95,1.15,8.42,13.95,1
2020-12-03 11:00:00,205.28,1.0,69.38,1.21,9.55,15.26,1
2020-12-03 12:00:00,203.61,0.89,69.38,1.21,9.8,15.19,1
2020-12-03 13:00:00,206.95,0.88,69.38,1.27,10.45,15.9,2
2020-12-03 14:00:00,210.29,1.0,69.38,1.33,10.71,16.61,2
2020-12-03 15:00:00,211.95,1.13,67.95,1.33,10.6,16.77,2
2020-12-03 16:00:00,213.62,1.3900000000000001,65.8,1.33,11.06,18.32,2
2020-12-03 17:00:00,223.64,2.12,63.66,1.45,12.28,20.41,2
2020-12-03 18:00:00,236.99,2.68,65.09,1.5899999999999999,13.27,20.87,2
2020-12-03 19:00:00,243.66,2.44,68.67,1.54,14.13,21.25,2
2020-12-03 20:00:00,250.34,2.08,70.1,1.62,15.76,22.79,2
2020-12-03 21:00:00,270.37,1.8399999999999999,71.53,2.3,21.02,29.33,3
2020-12-03 22:00:00,303.75,1.78,74.39,3.43,29.17,39.0,4
2020-12-03 23:00:00,337.12,1.76,77.25,4.29,38.3,49.67,4
2020-12-04 00:00:00,347.14,1.5,79.39,4.17,42.59,54.93,4
2020-12-04 01:00:00,327.11,1.13,78.68,3.43,38.88,51.1,4
2020-12-04 02:00:00,293.73,0.9400000000000001,74.39,2.56,30.18,40.78,4
2020-12-04 03:00:00,267.03,0.88,70.1,2.0,21.56,30.01,3
2020-12-04 04:00:00,267.03,0.96,65.09,1.97,16.97,24.22,2
2020-12-04 05:00:00,300.41,1.29,58.65,2.5300000000000002,16.88,24.04,2
2020-12-04 06:00:00,340.46,1.78,51.5,3.1,17.76,24.56,2
2020-12-04 07:00:00,367.17,2.64,47.21,3.4,16.78,22.05,2
2020-12-04 08:00:00,380.52,3.43,44.7,3.64,14.34,17.97,2
2020-12-04 09:00:00,373.84,3.0,47.21,3.61,13.56,16.64,2
2020-12-04 10:00:00,350.48,2.14,52.93,3.43,14.36,17.34,2
2020-12-04 11:00:00,323.77,1.6099999999999999,57.94,3.13,14.84,17.87,2
2020-12-04 12:00:00,300.41,1.6099999999999999,58.65,2.77,13.49,16.32,2
2020-12-04 13:00:00,293.73,1.8900000000000001,58.65,2.77,12.35,14.9,2
2020-12-04 14:00:00,303.75,2.4,58.65,2.92,12.0,14.13,2
2020-12-04 15:00:00,323.77,2.68,58.65,3.07,12.59,14.11,2
2020-12-04 16:00:00,333.79,2.96,59.37,3.01,13.15,14.16,2
2020-12-04 17:00:00,340.46,3.43,60.08,3.01,14.65,15.34,2
2020-12-04 18:00:00,353.81,3.51,60.8,3.43,16.92,17.53,2
2020-12-04 19:00:00,373.84,3.04,62.94,4.47,19.41,20.0,2
2020-12-04 20:00:00,403.88,2.7199999999999998,62.94,5.25,20.23,20.77,3
2020-12-04 21:00:00,427.25,3.34,56.51,5.72,20.91,21.6,3
2020-12-04 22:00:00,440.6,4.71,47.21,5.72,19.62,20.62,2
2020-12-04 23:00:00,447.27,5.57,41.13,5.31,16.75,17.81,2
2020-12-05 00:00:00,440.6,5.27,38.98,4.71,14.33,15.3,2
2020-12-05 01:00:00,427.25,4.46,38.27,4.11,12.53,13.41,2
2020-12-05 02:00:00,413.9,4.03,37.55,3.7,11.24,12.04,2
2020-12-05 03:00:00,407.22,3.9,36.12,3.43,9.55,10.24,1
2020-12-05 04:00:00,403.88,4.28,33.62,3.4,9.24,9.96,1
2020-12-05 05:00:00,410.56,5.1,30.4,3.49,9.32,10.07,1
2020-12-05 06:00:00,417.23,5.66,27.54,3.55,9.2,9.95,1
2020-12-05 07:00:00,417.23,5.74,27.18,3.61,8.16,8.83,1
2020-12-05 08:00:00,417.23,5.4,28.97,3.73,7.3,7.92,1
2020-12-05 09:00:00,410.56,4.46,33.62,3.87,6.51,7.06,1
2020-12-05 10:00:00,397.21,3.21,40.41,3.8200000000000003,6.93,7.41,1
2020-12-05 11:00:00,380.52,2.29,46.49,3.64,7.98,8.42,1
2020-12-05 12:00:00,363.83,1.9300000000000002,48.64,3.4,8.84,9.23,1
2020-12-05 13:00:00,367.17,1.78,50.07,3.46,10.2,10.57,2
2020-12-05 14:00:00,373.84,1.9300000000000002,52.21,3.55,13.56,14.05,2
2020-12-05 15:00:00,383.85,2.19,53.64,3.49,18.94,19.73,2
2020-12-05 16:00:00,373.84,2.49,57.22,2.98,22.31,23.58,3
2020-12-05 17:00:00,360.49,2.83,61.51,2.5300000000000002,21.74,23.46,3
2020-12-05 18:00:00,343.8,2.79,65.8,2.24,19.38,21.32,2
2020-12-05 19:00:00,327.11,2.25,69.38,1.97,15.33,16.87,2
2020-12-05 20:00:00,307.08,1.67,69.38,1.6400000000000001,11.58,12.49,2
2020-12-05 21:00:00,303.75,1.37,67.95,1.5899999999999999,11.5,12.2,2
2020-12-05 22:00:00,330.45,1.32,65.8,1.97,12.95,13.56,2
2020-12-05 23:00:00,363.83,1.4100000000000001,60.8,2.56,13.34,13.86,2
2020-12-06 00:00:00,400.54,1.56,55.08,3.19,13.17,13.66,2
2020-12-06 01:00:00,433.92,1.78,50.07,3.7,12.75,13.29,2
2020-12-06 02:00:00,440.6,1.9500000000000002,46.49,3.73,11.53,12.02,2
2020-12-06 03:00:00,417.23,1.78,46.49,3.22,9.21,9.6,1
2020-12-06 04:00:00,380.52,1.46,47.92,2.56,6.87,7.17,1
2020-12-06 05:00:00,353.81,1.26,49.35,2.15,5.67,5.93,1
2020-12-06 06:00:00,343.8,1.27,49.35,2.03,4.97,5.2,1
2020-12-06 07:00:00,350.48,1.69,47.92,2.09,4.79,5.04,1
2020-12-06 08:00:00,360.49,2.38,46.49,2.21,4.46,4.7,1
2020-12-06 09:00:00,360.49,2.36,45.78,2.21,3.85,4.07,1
2020-12-06 10:00:00,347.14,1.8399999999999999,47.21,2.12,3.81,4.01,1
2020-12-06 11:00:00,323.77,1.46,49.35,1.8900000000000001,4.28,4.48,1
2020-12-06 12:00:00,303.75,1.34,50.78,1.55,4.64,4.86,1
2020-12-06 13:00:00,287.06,1.32,52.21,1.3,5.05,5.29,1
2020-12-06 14:00:00,283.72,1.54,52.21,1.21,5.85,6.13,1
2020-12-06 15:00:00,290.39,1.8599999999999999,50.78,1.27,7.77,8.14,1
2020-12-06 16:00:00,300.41,2.29,50.78,1.33,9.53,9.98,1
2020-12-06 17:00:00,310.42,2.79,51.5,1.4,10.52,11.04,2
2020-12-06 18:00:00,307.08,2.79,52.93,1.37,9.55,10.03,1
2020-12-06 19:00:00,293.73,2.29,56.51,1.19,7.94,8.33,1
2020-12-06 20:00:00,280.38,1.76,60.08,1.03,6.55,6.84,1
2020-12-06 21:00:00,273.71,1.4100000000000001,63.66,0.97,6.05,6.29,1
2020-12-06 22:00:00,273.71,1.25,65.8,0.98,5.86,6.09,1
2020-12-06 23:00:00,280.38,1.2,65.8,1.01,5.48,5.7,1
2020-12-07 00:00:00,283.72,1.03,65.8,1.03,4.99,5.18,1
2020-12-07 01:00:00,287.06,0.88,65.8,1.09,5.07,5.25,1
2020-12-07 02:00:00,283.72,0.76,65.8,1.06,5.18,5.35,1
2020-12-07 03:00:00,273.71,0.6900000000000001,65.09,0.98,5.08,5.23,1
2020-12-07 04:00:00,263.69,0.64,64.37,0.89,4.62,4.76,1
2020-12-07 05:00:00,253.68,0.65,63.66,0.81,4.26,4.38,1
2020-12-07 06:00:00,250.34,0.78,62.23,0.8,4.57,4.71,1
2020-12-07 07:00:00,257.02,1.44,58.65,0.89,5.06,5.26,1
2020-12-07 08:00:00,270.37,2.38,55.08,1.01,4.5600000000000005,4.76,1
2020-12-07 09:00:00,273.71,2.4,52.21,0.9500000000000001,3.29,3.45,1
2020-12-07 10:00:00,263.69,1.9100000000000001,50.07,0.8300000000000001,2.77,2.91,1
2020-12-07 11:00:00,257.02,1.5899999999999999,49.35,0.72,3.37,3.49,1
2020-12-07 12:00:00,257.02,1.52,48.64,0.66,4.88,4.99,1
2020-12-07 13:00:00,267.03,1.63,47.21,0.63,5.79,5.91,1
2020-12-07 14:00:00,273.71,1.8900000000000001,45.42,0.71,6.08,6.21,1
2020-12-07 15:00:00,263.69,2.01,45.06,0.78,5.0,5.14,1
2020-12-07 16:00:00,250.34,2.25,45.42,0.81,4.8,4.96,1
2020-12-07 17:00:00,243.66,2.68,46.49,0.85,5.02,5.21,1
2020-12-07 18:00:00,240.33,2.79,47.21,0.86,4.68,4.9,1
2020-12-07 19:00:00,230.31,2.38,49.35,0.8,4.19,4.41,1
2020-12-07 20:00:00,223.64,1.9100000000000001,52.21,0.72,4.19,4.41,1
2020-12-07 21:00:00,220.3,1.6099999999999999,55.08,0.66,4.5,4.73,1
2020-12-07 22:00:00,216.96,1.44,57.22,0.63,4.4,4.63,1
2020-12-07 23:00:00,220.3,1.32,60.8,0.6000000000000001,4.09,4.31,1
2020-12-08 00:00:00,230.31,1.09,65.09,0.77,5.11,5.35,1
2020-12-08 01:00:00,250.34,0.86,68.67,1.21,7.71,8.02,1
2020-12-08 02:00:00,273.71,0.76,70.1,1.71,10.33,10.72,2
2020-12-08 03:00:00,290.39,0.75,69.38,2.15,11.3,11.7,2
2020-12-08 04:00:00,310.42,0.78,67.95,2.56,12.38,12.84,2
2020-12-08 05:00:00,333.79,0.89,65.8,3.16,14.16,14.71,2
2020-12-08 06:00:00,367.17,1.1400000000000001,62.23,3.99,14.09,14.65,2
2020-12-08 07:00:00,397.21,1.8399999999999999,58.65,4.95,12.12,12.59,2
2020-12-08 08:00:00,410.56,2.66,57.22,5.36,10.76,11.17,2
2020-12-08 09:00:00,397.21,2.5700000000000003,59.37,4.89,11.13,11.51,2
2020-12-08 10:00:00,363.83,2.01,61.51,3.93,11.25,11.6,2
2020-12-08 11:00:00,340.46,1.71,60.08,3.19,11.84,12.18,2
2020-12-08 12:00:00,327.11,1.5899999999999999,58.65,2.71,12.88,13.24,2
2020-12-08 13:00:00,320.44,1.65,57.22,2.41,13.63,14.02,2
2020-12-08 14:00:00,317.1,1.8900000000000001,56.51,2.38,13.76,14.13,2
2020-12-08 15:00:00,313.76,2.06,55.08,2.35,11.9,12.22,2
2020-12-08 16:00:00,307.08,2.27,55.08,2.35,10.97,11.26,2
2020-12-08 17:00:00,317.1,2.7,55.08,2.68,12.04,12.36,2
2020-12-08 18:00:00,337.12,3.0,52.93,3.2800000000000002,15.34,15.76,2
2020-12-08 19:00:00,353.81,2.74,52.21,3.87,17.02,17.55,2
2020-12-08 20:00:00,373.84,2.38,52.21,4.53,17.82,18.55,2
2020-12-08 21:00:00,397.21,2.08,56.51,5.01,17.29,18.23,2
2020-12-08 22:00:00,423.91,1.9300000000000002,62.23,5.36,15.27,16.13,2
2020-12-08 23:00:00,440.6,1.9100000000000001,64.37,5.13,12.84,13.36,2
2020-12-09 00:00:00,440.6,1.63,65.09,4.17,10.22,10.5,2
2020-12-09 01:00:00,433.92,1.31,64.37,3.55,8.48,8.66,1
2020-12-09 02:00:00,433.92,1.25,61.51,3.13,9.62,9.77,1
2020-12-09 03:00:00,413.9,1.22,57.22,2.41,10.15,10.29,2
2020-12-09 04:00:00,370.5,1.1400000000000001,54.36,1.6099999999999999,9.11,9.24,1
2020-12-09 05:00:00,323.77,1.07,53.64,1.0,7.43,7.53,1
2020-12-09 06:00:00,287.06,1.1400000000000001,52.21,0.72,6.04,6.14,1
2020-12-09 07:00:00,277.04,1.9100000000000001,50.78,0.72,5.87,6.02,1
2020-12-09 08:00:00,283.72,3.13,47.92,0.93,5.95,6.17,1
2020-12-09 09:00:00,283.72,3.17,47.21,1.01,5.83,6.12,1
2020-12-09 10:00:00,273.71,2.49,47.21,0.97,5.8,6.13,1
2020-12-09 11:00:00,260.35,2.08,47.92,0.91,5.15,5.49,1
2020-12-09 12:00:00,250.34,1.9100000000000001,48.64,0.88,4.45,4.78,1
2020-12-09 13:00:00,250.34,1.9500000000000002,47.92,0.88,4.12,4.43,1
2020-12-09 14:00:00,253.68,2.46,45.78,0.9500000000000001,3.99,4.28,1
2020-12-09 15:00:00,263.69,3.09,42.92,1.07,4.05,4.35,1
2020-12-09 16:00:00,280.38,4.03,40.05,1.22,4.21,4.54,1
2020-12-09 17:00:00,297.07,4.93,37.91,1.33,4.53,4.89,1
2020-12-09 18:00:00,303.75,4.97,37.19,1.28,5.07,5.45,1
2020-12-09 19:00:00,297.07,4.03,38.27,1.12,5.21,5.57,1
2020-12-09 20:00:00,280.38,2.87,40.77,0.91,4.49,4.8,1
2020-12-09 21:00:00,263.69,2.19,42.92,0.77,3.98,4.26,1
2020-12-09 22:00:00,263.69,1.9100000000000001,43.99,0.72,4.27,4.53,1
2020-12-09 23:00:00,270.37,1.8900000000000001,44.7,0.72,4.49,4.73,1
2020-12-10 00:00:00,277.04,1.63,45.42,0.67,3.99,4.16,1
2020-12-10 01:00:00,277.04,1.19,46.49,0.6000000000000001,3.27,3.4,1
2020-12-10 02:00:00,277.04,0.93,46.49,0.55,2.9,3.02,1
2020-12-10 03:00:00,277.04,0.84,45.42,0.54,2.9,3.04,1
2020-12-10 04:00:00,277.04,0.81,44.7,0.53,2.92,3.07,1
2020-12-10 05:00:00,280.38,0.86,44.7,0.52,2.92,3.08,1
2020-12-10 06:00:00,290.39,1.07,44.7,0.56,3.0,3.17,1
2020-12-10 07:00:00,310.42,2.08,42.92,0.75,3.2800000000000002,3.51,1
2020-12-10 08:00:00,350.48,3.51,40.41,1.06,3.44,3.7199999999999998,1
2020-12-10 09:00:00,377.18,3.73,38.98,1.25,3.61,3.9,1
2020-12-10 10:00:00,383.85,3.21,39.7,1.31,4.2,4.49,1
2020-12-10 11:00:00,380.52,2.91,43.99,1.28,4.21,4.42,1
2020-12-10 12:00:00,370.5,2.5700000000000003,46.49,1.21,4.06,4.22,1
2020-12-10 13:00:00,363.83,2.31,47.21,1.16,4.04,4.18,1
2020-12-10 14:00:00,373.84,2.83,45.78,1.37,4.8100000000000005,4.99,1
2020-12-10 15:00:00,400.54,3.9,43.99,1.7000000000000002,6.57,6.85,1
2020-12-10 16:00:00,420.57,4.97,40.77,1.8900000000000001,8.08,8.45,1
2020-12-10 17:00:00,433.92,6.34,36.48,2.0,9.05,9.5,1
2020-12-10 18:00:00,453.95,7.37,31.11,2.0,9.74,10.24,1
2020-12-10 19:00:00,460.63,6.86,28.61,1.83,11.27,11.84,2
2020-12-10 20:00:00,453.95,5.18,28.97,1.57,13.73,14.37,2
2020-12-10 21:00:00,433.92,3.81,31.11,1.31,15.9,16.53,2
2020-12-10 22:00:00,410.56,3.17,32.19,1.13,15.6,16.19,2
2020-12-10 23:00:00,393.87,3.09,31.11,1.03,13.96,14.48,2
2020-12-11 00:00:00,377.18,2.74,29.33,0.86,12.1,12.52,2
2020-12-11 01:00:00,353.81,1.99,27.9,0.67,10.28,10.63,2
2020-12-11 02:00:00,330.45,1.48,26.82,0.54,8.8,9.11,1
2020-12-11 03:00:00,317.1,1.23,25.75,0.5,7.73,8.03,1
2020-12-11 04:00:00,310.42,1.1400000000000001,25.39,0.48,6.99,7.29,1
2020-12-11 05:00:00,307.08,1.13,26.46,0.47000000000000003,6.28,6.55,1
2020-12-11 06:00:00,310.42,1.35,26.46,0.52,5.77,6.04,1
2020-12-11 07:00:00,330.45,2.46,25.75,0.78,6.03,6.38,1
2020-12-11 08:00:00,353.81,3.43,27.18,1.13,6.11,6.48,1
2020-12-11 09:00:00,350.48,3.21,32.9,1.31,5.8,6.17,1
2020-12-11 10:00:00,327.11,2.42,41.49,1.33,5.99,6.35,1
2020-12-11 11:00:00,277.04,1.63,43.99,1.04,4.48,4.75,1
2020-12-11 12:00:00,257.02,1.8399999999999999,39.7,1.0,3.66,3.89,1
2020-12-11 13:00:00,250.34,2.49,33.98,1.01,3.31,3.54,1
2020-12-11 14:00:00,270.37,3.9,28.97,1.25,3.5,3.76,1
2020-12-11 15:00:00,307.08,5.4,26.82,1.58,4.09,4.43,1
2020-12-11 16:00:00,353.81,6.94,25.39,1.83,4.66,5.05,1
2020-12-11 17:00:00,407.22,8.82,22.53,2.06,4.78,5.22,1
2020-12-11 18:00:00,460.63,10.2,17.52,2.18,5.09,5.61,1
2020-12-11 19:00:00,480.65,9.43,14.31,1.97,5.59,6.24,1
2020-12-11 20:00:00,467.3,6.86,15.02,1.6099999999999999,6.76,7.53,1
2020-12-11 21:00:00,427.25,4.63,18.77,1.24,7.5,8.26,1
2020-12-11 22:00:00,390.53,3.47,22.53,1.01,7.46,8.13,1
2020-12-11 23:00:00,363.83,3.21,23.25,0.91,7.04,7.6,1
2020-12-12 00:00:00,337.12,2.79,21.28,0.73,6.37,6.83,1
2020-12-12 01:00:00,297.07,1.71,19.85,0.47000000000000003,5.57,5.94,1
2020-12-12 02:00:00,263.69,1.07,18.77,0.34,4.84,5.16,1
2020-12-12 03:00:00,240.33,0.8300000000000001,18.24,0.29,4.26,4.54,1
2020-12-12 04:00:00,223.64,0.71,18.77,0.29,3.74,4.01,1
2020-12-12 05:00:00,213.62,0.6900000000000001,19.67,0.29,3.16,3.4,1
2020-12-12 06:00:00,213.62,0.9500000000000001,19.67,0.36,2.7800000000000002,3.03,1
