time,co,no2,o3,so2,pm2_5,pm10,aqi
2020-11-29 15:00:00,507.36,1.99,124.45,5.42,70.11,73.96,5
2020-11-29 16:00:00,514.03,2.7199999999999998,124.45,5.84,72.5,76.64,5
2020-11-29 17:00:00,587.46,7.45,100.14,6.2,76.97,82.11,5
2020-11-29 18:00:00,714.3,14.57,69.38,6.44,83.03,89.79,5
2020-11-29 19:00:00,821.11,19.36,52.93,6.91,89.55,97.82,5
2020-11-29 20:00:00,894.55,22.62,43.63,7.99,96.69,106.95,5
2020-11-29 21:00:00,947.95,26.39,36.84,9.54,100.93,112.58,5
2020-11-29 22:00:00,988.01,30.16,33.26,12.04,100.89,112.67,5
2020-11-29 23:00:00,974.66,28.79,35.76,12.99,97.92,108.65,5
2020-11-30 00:00:00,934.6,23.99,38.98,10.61,93.99,103.91,5
2020-11-30 01:00:00,881.2,19.02,42.92,8.82,89.8,99.26,5
2020-11-30 02:00:00,814.44,15.25,45.06,7.45,85.05,93.92,5
2020-11-30 03:00:00,761.03,13.2,45.42,6.62,80.95,89.48,5
2020-11-30 04:00:00,720.98,12.68,44.7,6.5600000000000005,78.83,87.24,5
2020-11-30 05:00:00,700.95,13.02,44.35,7.03,77.87,86.28,5
2020-11-30 06:00:00,687.6,12.85,45.78,7.45,78.9,87.09,5
2020-11-30 07:00:00,694.28,13.02,49.35,8.11,80.67,88.51,5
2020-11-30 08:00:00,687.6,12.51,57.94,9.06,79.04,86.25,5
2020-11-30 09:00:00,674.25,10.2,66.52,8.94,76.59,83.52,5
2020-11-30 10:00:00,660.9,7.88,82.97,8.94,80.04,86.73,5
2020-11-30 11:00:00,600.82,4.37,107.29,7.39,82.41,87.66,5
2020-11-30 12:00:00,574.11,2.68,124.45,6.86,87.59,92.55,5
2020-11-30 13:00:00,574.11,2.1,138.76,7.21,96.54,101.92,5
2020-11-30 14:00:00,574.11,1.9100000000000001,144.48,6.97,99.43,104.69,5
2020-11-30 15:00:00,567.44,2.1,143.05,6.32,97.11,102.07,5
2020-11-30 16:00:00,574.11,2.79,140.19,6.26,95.78,100.86,5
2020-11-30 17:00:00,634.19,6.68,117.3,6.08,96.95,102.84,5
2020-11-30 18:00:00,747.68,12.17,87.98,5.96,100.53,107.47,5
2020-11-30 19:00:00,847.82,15.25,71.53,5.9,105.35,113.1,5
2020-11-30 20:00:00,907.9,16.79,60.8,5.72,110.58,119.5,5
2020-11-30 21:00:00,947.95,17.31,51.5,5.78,115.88,126.43,5
2020-11-30 22:00:00,1001.36,18.34,43.27,6.68,122.47,135.23,5
2020-11-30 23:00:00,1068.12,21.08,35.05,8.11,129.39,144.26,5
2020-12-01 00:00:00,1134.87,23.99,27.54,8.94,134.71,151.09,5
2020-12-01 01:00:00,1201.63,27.42,21.64,9.54,139.25,157.5,5
2020-12-01 02:00:00,1241.68,28.1,18.95,9.18,141.45,159.94,5
2020-12-01 03:00:00,1201.63,25.71,20.39,8.11,138.11,155.22,5
2020-12-01 04:00:00,1081.47,21.94,27.54,7.99,128.16,142.73,5
2020-12-01 05:00:00,894.55,17.48,41.13,8.82,112.75,124.31,5
2020-12-01 06:00:00,781.06,14.74,47.21,8.23,104.14,114.07,5
2020-12-01 07:00:00,727.65,14.22,51.5,8.35,98.54,107.55,5
2020-12-01 08:00:00,714.3,15.59,54.36,9.06,94.62,103.4,5
2020-12-01 09:00:00,700.95,16.45,55.79,9.66,90.37,99.5,5
2020-12-01 10:00:00,674.25,15.77,60.08,10.49,88.39,97.99,5
2020-12-01 11:00:00,607.49,11.82,75.1,10.61,85.35,93.64,5
2020-12-01 12:00:00,574.11,9.68,82.97,10.01,81.52,88.8,5
2020-12-01 13:00:00,574.11,9.85,84.4,10.37,78.72,86.03,5
2020-12-01 14:00:00,580.79,9.94,85.83,10.49,78.14,85.39,5
2020-12-01 15:00:00,594.14,10.2,85.12,10.49,79.19,86.49,5
2020-12-01 16:00:00,607.49,11.14,83.69,10.73,80.41,88.06,5
2020-12-01 17:00:00,761.03,20.05,60.08,10.49,86.3,95.57,5
2020-12-01 18:00:00,988.01,33.59,38.98,12.76,95.94,107.31,5
2020-12-01 19:00:00,1174.93,42.84,30.4,16.21,105.17,117.7,5
2020-12-01 20:00:00,1295.09,47.3,28.25,18.84,112.77,126.35,5
2020-12-01 21:00:00,1375.2,50.04,27.9,20.5,119.89,134.17,5
2020-12-01 22:00:00,1455.31,50.72,28.25,22.17,127.79,142.53,5
2020-12-01 23:00:00,1495.36,48.67,31.11,22.65,133.47,147.74,5
2020-12-02 00:00:00,1455.31,43.87,30.4,20.74,136.93,150.5,5
2020-12-02 01:00:00,1295.09,35.3,28.97,14.78,137.44,151.02,5
2020-12-02 02:00:00,1028.06,24.68,33.62,9.89,129.1,143.26,5
2020-12-02 03:00:00,974.66,23.65,30.4,9.06,125.37,140.57,5
2020-12-02 04:00:00,947.95,23.31,28.97,8.82,122.2,137.63,5
2020-12-02 05:00:00,907.9,22.96,30.04,9.3,119.52,134.72,5
2020-12-02 06:00:00,847.82,21.94,33.26,10.13,116.9,130.83,5
2020-12-02 07:00:00,807.76,21.76,37.19,11.33,115.59,128.35,5
2020-12-02 08:00:00,787.74,22.62,40.41,12.76,113.07,124.89,5
2020-12-02 09:00:00,761.03,21.94,41.84,12.99,108.34,119.7,5
2020-12-02 10:00:00,727.65,20.05,46.49,12.88,103.33,114.33,5
2020-12-02 11:00:00,647.54,14.57,63.66,11.56,95.25,104.27,5
2020-12-02 12:00:00,607.49,11.48,72.96,9.66,87.9,96.1,5
2020-12-02 13:00:00,600.82,10.54,78.68,9.18,84.91,93.23,5
2020-12-02 14:00:00,580.79,9.6,85.12,8.7,82.65,90.61,5
2020-12-02 15:00:00,567.44,8.74,90.12,8.11,81.36,88.97,5
2020-12-02 16:00:00,574.11,8.74,92.98,8.35,82.28,89.89,5
2020-12-02 17:00:00,654.22,13.02,77.96,8.11,84.85,93.39,5
2020-12-02 18:00:00,787.74,19.71,54.36,7.57,88.84,98.9,5
2020-12-02 19:00:00,894.55,22.96,40.05,7.15,92.49,103.59,5
2020-12-02 20:00:00,974.66,24.68,29.68,7.15,98.39,111.94,5
2020-12-02 21:00:00,1028.06,26.73,22.35,7.87,104.79,120.21,5
2020-12-02 22:00:00,1068.12,28.79,17.88,9.42,111.64,127.06,5
2020-12-02 23:00:00,1068.12,30.85,14.48,10.85,117.31,131.33,5
2020-12-03 00:00:00,1041.41,32.22,13.95,11.8,117.75,129.79,5
2020-12-03 01:00:00,961.3,30.5,17.88,12.52,111.83,122.95,5
2020-12-03 02:00:00,821.11,23.31,27.54,12.04,102.11,112.2,5
2020-12-03 03:00:00,707.63,16.79,33.98,10.01,98.12,107.28,5
2020-12-03 04:00:00,647.54,13.88,39.34,9.3,96.64,105.68,5
2020-12-03 05:00:00,607.49,11.82,46.49,9.18,94.42,103.7,5
2020-12-03 06:00:00,600.82,10.71,49.35,9.06,90.94,100.23,5
2020-12-03 07:00:00,607.49,10.63,50.07,9.06,87.38,96.32,5
2020-12-03 08:00:00,614.17,11.48,48.64,9.06,81.1,89.57,5
2020-12-03 09:00:00,620.84,11.31,45.42,9.54,72.86,80.75,5
2020-12-03 10:00:00,640.87,9.94,47.21,10.13,70.5,78.15,5
2020-12-03 11:00:00,634.19,7.97,57.22,9.54,72.76,79.93,5
2020-12-03 12:00:00,620.84,7.2,70.81,9.18,78.19,85.24,5
2020-12-03 13:00:00,620.84,7.2,82.97,9.78,85.55,92.71,5
2020-12-03 14:00:00,627.52,7.2,90.84,9.54,90.07,97.05,5
2020-12-03 15:00:00,627.52,7.63,92.98,8.58,91.38,98.13,5
2020-12-03 16:00:00,634.19,9.34,92.98,8.58,92.35,98.97,5
2020-12-03 17:00:00,727.65,16.28,73.67,8.82,95.63,102.95,5
2020-12-03 18:00:00,907.9,26.73,47.92,9.06,102.13,111.37,5
2020-12-03 19:00:00,1068.12,34.27,30.4,9.42,110.22,121.56,5
2020-12-03 20:00:00,1201.63,41.81,20.21,10.49,120.43,134.9,5
2020-12-03 21:00:00,1308.44,50.04,17.7,12.88,129.51,146.31,5
2020-12-03 22:00:00,1268.39,48.67,27.54,18.12,132.55,147.38,5
2020-12-03 23:00:00,947.95,30.85,58.65,26.46,120.83,129.96,5
2020-12-04 00:00:00,794.41,23.31,61.51,21.94,106.89,114.27,5
2020-12-04 01:00:00,707.63,19.36,57.22,18.36,93.23,99.39,5
2020-12-04 02:00:00,640.87,15.77,54.36,15.02,82.56,87.67,5
2020-12-04 03:00:00,594.14,12.85,53.64,12.52,75.32,79.61,5
2020-12-04 04:00:00,560.76,11.31,52.21,11.21,68.69,72.57,5
2020-12-04 05:00:00,547.41,11.14,48.64,10.61,60.63,64.3,5
2020-12-04 06:00:00,547.41,11.82,43.63,10.49,54.13,57.82,5
2020-12-04 07:00:00,560.76,12.68,39.7,10.13,49.28,53.14,4
2020-12-04 08:00:00,580.79,14.22,36.12,10.13,45.63,49.96,4
2020-12-04 09:00:00,594.14,15.25,33.26,10.25,42.91,47.59,4
2020-12-04 10:00:00,594.14,15.08,32.54,10.25,40.42,45.27,4
2020-12-04 11:00:00,567.44,12.0,37.19,9.42,37.89,42.56,4
2020-12-04 12:00:00,547.41,8.91,47.21,8.82,38.43,43.11,4
2020-12-04 13:00:00,540.73,7.2,65.8,8.94,47.01,51.81,4
2020-12-04 14:00:00,534.06,5.31,89.41,8.58,60.14,64.64,5
2020-12-04 15:00:00,514.03,4.03,103.0,7.63,67.43,71.7,5
2020-12-04 16:00:00,507.36,3.98,108.72,7.33,69.2,73.53,5
2020-12-04 17:00:00,560.76,7.45,91.55,6.68,69.83,74.86,5
2020-12-04 18:00:00,660.9,12.34,67.95,6.02,71.18,77.08,5
2020-12-04 19:00:00,741.01,14.74,57.22,5.84,73.32,79.74,5
2020-12-04 20:00:00,787.74,15.25,52.21,5.6,76.57,83.57,5
2020-12-04 21:00:00,801.09,14.74,47.21,5.19,79.18,86.99,5
2020-12-04 22:00:00,867.84,16.28,40.41,5.72,84.43,94.57,5
2020-12-04 23:00:00,1054.76,24.33,31.11,8.46,93.16,106.8,5
2020-12-05 00:00:00,1188.28,31.53,27.54,10.25,98.96,114.58,5
2020-12-05 01:00:00,1188.28,31.19,30.04,9.89,99.46,114.84,5
2020-12-05 02:00:00,1054.76,25.36,35.05,8.58,94.17,107.46,5
2020-12-05 03:00:00,921.25,19.54,38.27,6.91,88.78,99.97,5
2020-12-05 04:00:00,821.11,15.94,39.34,5.72,84.26,93.94,5
2020-12-05 05:00:00,754.36,13.88,39.34,5.01,81.2,89.82,5
2020-12-05 06:00:00,700.95,12.68,39.34,4.83,78.14,85.72,5
2020-12-05 07:00:00,680.92,13.2,40.41,5.84,76.17,82.82,5
2020-12-05 08:00:00,687.6,14.22,41.84,7.33,73.32,79.74,5
2020-12-05 09:00:00,707.63,14.4,40.41,8.46,71.1,77.98,5
2020-12-05 10:00:00,707.63,15.08,40.41,10.13,67.64,74.22,5
2020-12-05 11:00:00,627.52,11.65,50.07,11.21,58.83,63.5,5
2020-12-05 12:00:00,607.49,9.34,62.94,11.09,59.2,63.47,5
2020-12-05 13:00:00,614.17,8.4,82.25,11.92,68.0,72.39,5
2020-12-05 14:00:00,594.14,6.68,104.43,11.44,77.37,81.46,5
2020-12-05 15:00:00,567.44,5.1,117.3,10.25,79.06,82.72,5
2020-12-05 16:00:00,560.76,5.1,121.59,9.89,80.29,83.92,5
2020-12-05 17:00:00,680.92,11.48,82.25,7.33,86.42,91.27,5
2020-12-05 18:00:00,854.49,19.19,45.06,5.72,94.19,100.67,5
2020-12-05 19:00:00,988.01,23.31,31.83,6.02,101.37,108.78,5
2020-12-05 20:00:00,1068.12,25.02,32.9,7.75,108.46,116.63,5
2020-12-05 21:00:00,1108.17,25.71,38.98,10.13,114.49,123.24,5
2020-12-05 22:00:00,1121.52,24.33,50.07,12.04,118.25,127.0,5
2020-12-05 23:00:00,1081.47,21.42,62.94,12.76,119.06,127.23,5
2020-12-06 00:00:00,1028.06,19.02,70.81,12.52,117.97,125.37,5
2020-12-06 01:00:00,1001.36,17.31,73.67,12.04,118.48,125.48,5
2020-12-06 02:00:00,961.3,14.74,77.25,11.21,117.89,124.48,5
2020-12-06 03:00:00,907.9,12.34,79.39,10.25,116.93,123.17,5
2020-12-06 04:00:00,881.2,10.97,79.39,9.54,116.67,122.8,5
2020-12-06 05:00:00,867.84,10.63,75.82,8.94,117.85,123.98,5
2020-12-06 06:00:00,841.14,10.03,66.52,7.75,118.49,124.68,5
2020-12-06 07:00:00,854.49,10.88,51.5,6.2,118.42,124.9,5
2020-12-06 08:00:00,961.3,14.05,31.47,4.59,121.18,128.47,5
2020-12-06 09:00:00,1094.82,13.71,23.25,3.64,125.46,134.2,5
2020-12-06 10:00:00,1161.58,13.54,30.04,3.7,131.51,142.47,5
2020-12-06 11:00:00,600.82,5.91,117.3,11.92,95.34,100.42,5
2020-12-06 12:00:00,554.09,3.51,130.18,8.82,89.75,93.79,5
2020-12-06 13:00:00,560.76,3.0,140.19,8.35,94.35,98.74,5
2020-12-06 14:00:00,554.09,2.5300000000000002,147.34,7.99,96.42,100.93,5
2020-12-06 15:00:00,540.73,2.23,148.77,7.75,97.67,102.35,5
2020-12-06 16:00:00,534.06,2.14,150.2,7.75,98.07,103.1,5
2020-12-06 17:00:00,634.19,7.54,105.86,5.96,103.27,109.76,5
2020-12-06 18:00:00,787.74,14.4,60.08,4.47,112.3,121.29,5
2020-12-06 19:00:00,907.9,18.17,37.91,4.17,120.73,132.17,5
2020-12-06 20:00:00,947.95,18.34,30.76,4.35,130.54,145.47,5
2020-12-06 21:00:00,947.95,16.45,27.54,3.99,138.96,158.07,5
2020-12-06 22:00:00,961.3,15.25,22.89,3.8200000000000003,146.89,169.04,5
2020-12-06 23:00:00,988.01,16.45,21.46,4.65,152.91,176.45,5
2020-12-07 00:00:00,1014.71,18.68,24.68,5.84,158.46,182.0,5
2020-12-07 01:00:00,1041.41,19.19,30.04,6.74,163.27,186.34,5
2020-12-07 02:00:00,1068.12,19.54,38.62,8.11,169.27,190.72,5
2020-12-07 03:00:00,1081.47,19.36,45.78,9.3,174.83,194.65,5
2020-12-07 04:00:00,1081.47,17.99,49.35,9.66,180.24,199.14,5
2020-12-07 05:00:00,1041.41,12.68,36.12,5.36,187.03,205.48,5
2020-12-07 06:00:00,1041.41,9.25,24.32,3.04,194.24,212.02,5
2020-12-07 07:00:00,1108.17,10.2,21.1,4.17,205.73,222.87,5
2020-12-07 08:00:00,1255.04,15.08,25.75,8.23,231.82,249.54,5
2020-12-07 09:00:00,1468.66,19.02,26.46,10.49,251.94,271.09,5
2020-12-07 10:00:00,1602.17,22.62,42.56,13.95,256.06,276.52,5
2020-12-07 11:00:00,807.76,10.63,118.73,16.93,143.35,153.91,5
2020-12-07 12:00:00,687.6,6.51,137.33,14.42,125.43,134.45,5
2020-12-07 13:00:00,654.22,5.1,148.77,13.47,120.76,129.78,5
2020-12-07 14:00:00,620.84,4.03,151.63,11.8,115.34,123.89,5
2020-12-07 15:00:00,614.17,3.86,148.77,10.13,112.01,119.85,5
2020-12-07 16:00:00,634.19,4.41,144.48,9.42,114.18,121.68,5
2020-12-07 17:00:00,720.98,7.97,121.59,8.46,121.16,128.89,5
2020-12-07 18:00:00,867.84,13.2,88.69,7.21,134.35,143.01,5
2020-12-07 19:00:00,961.3,15.08,68.67,6.38,145.79,155.49,5
2020-12-07 20:00:00,1028.06,16.11,50.78,5.6,152.16,163.26,5
2020-12-07 21:00:00,1094.82,16.62,33.98,4.89,157.32,169.59,5
2020-12-07 22:00:00,1121.52,16.45,23.96,4.65,160.46,173.65,5
2020-12-07 23:00:00,1134.87,16.28,17.52,4.29,162.05,175.48,5
2020-12-08 00:00:00,1121.52,15.08,14.66,3.16,160.75,173.37,5
2020-12-08 01:00:00,1041.41,12.17,17.52,2.18,155.59,166.8,5
2020-12-08 02:00:00,854.49,7.37,35.05,2.18,141.1,150.33,5
2020-12-08 03:00:00,761.03,6.0,40.05,2.38,132.51,141.05,5
2020-12-08 04:00:00,741.01,7.63,40.05,3.64,128.58,137.7,5
2020-12-08 05:00:00,787.74,12.51,36.84,5.84,123.9,134.64,5
2020-12-08 06:00:00,841.14,16.45,32.19,6.5,116.97,129.1,5
2020-12-08 07:00:00,881.2,19.71,28.97,6.8,110.54,123.14,5
2020-12-08 08:00:00,907.9,21.42,30.4,7.75,101.39,113.99,5
2020-12-08 09:00:00,881.2,19.19,37.19,8.94,91.29,103.54,5
2020-12-08 10:00:00,801.09,16.28,48.64,9.78,80.7,91.67,5
2020-12-08 11:00:00,607.49,8.65,68.67,8.23,60.94,67.71,5
2020-12-08 12:00:00,554.09,5.83,79.39,7.03,55.56,61.34,5
2020-12-08 13:00:00,527.38,4.07,92.98,6.38,56.49,62.03,5
2020-12-08 14:00:00,527.38,3.3,101.57,5.48,61.74,67.17,5
2020-12-08 15:00:00,547.41,3.6,103.0,4.71,66.85,72.22,5
2020-12-08 16:00:00,567.44,4.84,98.71,4.41,67.72,72.98,5
2020-12-08 17:00:00,694.28,12.34,70.81,4.71,70.85,76.8,5
2020-12-08 18:00:00,894.55,21.59,40.77,5.42,76.26,83.37,5
2020-12-08 19:00:00,1068.12,27.42,26.11,6.02,83.62,92.01,5
2020-12-08 20:00:00,1161.58,31.87,26.46,7.75,90.89,100.45,5
2020-12-08 21:00:00,1241.68,36.33,31.83,10.49,98.59,108.96,5
2020-12-08 22:00:00,1308.44,38.04,36.12,12.52,105.13,116.09,5
2020-12-08 23:00:00,1321.79,36.67,39.7,12.99,107.62,118.7,5
2020-12-09 00:00:00,1281.74,33.93,42.56,12.16,107.63,118.13,5
2020-12-09 01:00:00,1228.33,30.5,45.06,11.21,107.9,117.58,5
2020-12-09 02:00:00,1134.87,25.02,48.64,9.89,106.79,115.77,5
2020-12-09 03:00:00,1041.41,20.05,52.21,8.46,104.32,112.6,5
2020-12-09 04:00:00,1001.36,17.65,53.64,7.75,104.52,112.57,5
2020-12-09 05:00:00,988.01,17.48,53.64,7.63,106.7,114.75,5
2020-12-09 06:00:00,1001.36,17.99,52.93,7.75,108.74,116.79,5
2020-12-09 07:00:00,1054.76,21.25,48.64,8.94,111.1,119.61,5
2020-12-09 08:00:00,1214.98,28.45,39.34,11.21,115.93,125.73,5
2020-12-09 09:00:00,1401.9,28.79,29.33,10.25,123.03,134.57,5
2020-12-09 10:00:00,1508.71,25.02,22.53,5.78,128.77,142.17,5
2020-12-09 11:00:00,680.92,16.97,73.67,26.7,97.17,105.23,5
2020-12-09 12:00:00,600.82,11.48,83.69,20.5,86.89,93.62,5
2020-12-09 13:00:00,587.46,10.03,90.84,18.36,86.85,94.01,5
2020-12-09 14:00:00,567.44,8.23,94.41,15.97,84.46,91.87,5
2020-12-09 15:00:00,540.73,6.6,94.41,14.19,80.02,87.33,5
2020-12-09 16:00:00,520.71,5.83,90.84,13.23,74.73,81.96,5
2020-12-09 17:00:00,554.09,8.31,77.25,11.8,75.29,83.52,5
2020-12-09 18:00:00,640.87,12.68,59.37,9.66,82.54,92.98,5
2020-12-09 19:00:00,720.98,15.08,47.92,7.99,91.42,104.53,5
2020-12-09 20:00:00,834.47,17.14,35.41,6.26,107.61,125.15,5
2020-12-09 21:00:00,974.66,18.34,21.99,4.95,126.02,148.31,5
2020-12-09 22:00:00,1068.12,17.82,13.05,4.53,141.97,166.64,5
2020-12-09 23:00:00,1121.52,17.99,8.14,5.31,151.85,176.79,5
2020-12-10 00:00:00,1148.22,20.05,6.26,6.68,159.16,183.44,5
2020-12-10 01:00:00,1161.58,21.76,6.62,7.57,166.25,189.89,5
2020-12-10 02:00:00,1188.28,22.28,9.66,8.7,171.57,193.62,5
2020-12-10 03:00:00,1188.28,21.76,13.05,9.66,175.35,195.6,5
2020-12-10 04:00:00,1201.63,21.08,15.38,10.01,177.67,196.11,5
2020-12-10 05:00:00,1214.98,21.59,15.38,10.25,182.78,200.55,5
2020-12-10 06:00:00,1214.98,21.08,15.56,10.37,187.19,204.06,5
2020-12-10 07:00:00,1214.98,19.36,14.48,9.54,189.3,203.13,5
2020-12-10 08:00:00,1214.98,16.62,12.34,6.8,190.33,202.88,5
2020-12-10 09:00:00,1268.39,15.42,14.31,5.9,194.22,207.74,5
2020-12-10 10:00:00,1321.79,17.31,25.39,7.57,204.71,220.22,5
2020-12-10 11:00:00,741.01,14.74,94.41,25.51,149.67,160.69,5
2020-12-10 12:00:00,667.57,9.85,111.58,21.22,140.59,150.21,5
2020-12-10 13:00:00,680.92,9.43,120.16,19.55,140.94,150.59,5
2020-12-10 14:00:00,660.9,8.31,123.02,18.12,136.02,145.27,5
2020-12-10 15:00:00,634.19,7.37,123.02,16.93,134.03,143.03,5
2020-12-10 16:00:00,634.19,7.03,124.45,16.21,136.14,145.37,5
2020-12-10 17:00:00,801.09,15.25,90.84,11.92,145.57,156.54,5
2020-12-10 18:00:00,1068.12,27.42,46.49,8.23,157.43,171.42,5
2020-12-10 19:00:00,1268.39,33.93,21.82,6.97,169.12,185.56,5
2020-12-10 20:00:00,1361.85,33.93,11.27,6.26,181.42,202.75,5
2020-12-10 21:00:00,1361.85,30.16,6.62,5.42,193.06,219.73,5
2020-12-10 22:00:00,1348.5,26.05,4.11,5.01,201.22,230.91,5
2020-12-10 23:00:00,1308.44,22.28,3.71,4.65,205.93,235.64,5
2020-12-11 00:00:00,1241.68,19.02,4.83,3.79,206.95,234.32,5
2020-12-11 01:00:00,1148.22,14.91,7.87,2.95,206.79,231.61,5
2020-12-11 02:00:00,1068.12,10.97,13.41,2.65,205.87,227.44,5
2020-12-11 03:00:00,1001.36,8.4,17.7,2.62,205.59,223.92,5
2020-12-11 04:00:00,934.6,7.11,19.85,2.62,206.48,222.75,5
2020-12-11 05:00:00,921.25,7.03,19.85,2.86,210.14,225.76,5
2020-12-11 06:00:00,921.25,8.57,20.56,3.87,215.25,230.71,5
2020-12-11 07:00:00,1014.71,14.4,17.88,6.14,220.66,235.87,5
2020-12-11 08:00:00,1228.33,22.96,11.09,9.66,227.91,244.51,5
2020-12-11 09:00:00,1415.25,22.62,11.18,9.54,234.12,253.68,5
2020-12-11 10:00:00,1441.96,19.71,16.09,5.42,234.69,257.27,5
2020-12-11 11:00:00,567.44,3.17,117.3,11.09,138.14,148.38,5
2020-12-11 12:00:00,507.36,1.8,127.32,10.61,128.82,138.18,5
2020-12-11 13:00:00,507.36,1.56,131.61,10.13,129.68,139.75,5
2020-12-11 14:00:00,514.03,1.69,131.61,9.54,128.43,138.48,5
2020-12-11 15:00:00,514.03,2.06,130.18,9.54,125.49,135.05,5
2020-12-11 16:00:00,520.71,3.13,123.02,11.33,120.92,130.22,5
2020-12-11 17:00:00,580.79,7.37,100.14,13.23,120.39,130.24,5
2020-12-11 18:00:00,687.6,12.51,75.82,12.4,125.73,136.93,5
2020-12-11 19:00:00,774.38,15.25,60.8,10.25,131.55,144.48,5
2020-12-11 20:00:00,827.79,16.11,52.93,9.18,140.09,155.15,5
2020-12-11 21:00:00,854.49,15.08,49.35,8.46,150.54,166.95,5
2020-12-11 22:00:00,867.84,13.71,47.21,7.63,160.8,177.79,5
2020-12-11 23:00:00,867.84,12.34,45.42,7.15,168.28,184.17,5
2020-12-12 00:00:00,854.49,10.97,44.7,6.97,172.45,187.23,5
2020-12-12 01:00:00,834.47,9.51,47.92,7.87,175.84,189.7,5
2020-12-12 02:00:00,801.09,8.4,52.21,9.3,172.13,183.58,5
2020-12-12 03:00:00,801.09,8.31,48.64,9.18,175.23,185.32,5
2020-12-12 04:00:00,814.44,8.57,43.99,8.94,179.52,188.5,5
2020-12-12 05:00:00,841.14,9.6,40.05,8.82,185.37,193.61,5
2020-12-12 06:00:00,867.84,10.63,37.55,8.58,188.78,196.08,5
2020-12-12 07:00:00,867.84,11.65,35.76,8.35,188.43,194.81,5
2020-12-12 08:00:00,894.55,14.4,33.26,8.82,185.3,191.53,5
2020-12-12 09:00:00,961.3,20.05,29.68,10.97,189.4,196.67,5
2020-12-12 10:00:00,1041.41,28.45,24.68,14.42,203.35,212.02,5
2020-12-12 11:00:00,947.95,23.99,37.19,12.4,172.78,179.65,5
2020-12-12 12:00:00,894.55,20.05,44.7,10.97,153.61,159.14,5
2020-12-12 13:00:00,894.55,19.02,47.21,11.09,149.89,154.9,5
2020-12-12 14:00:00,821.11,14.22,55.79,8.94,140.02,144.21,5
2020-12-12 15:00:00,781.06,10.88,60.08,7.03,132.47,136.15,5
2020-12-12 16:00:00,774.38,10.28,57.22,6.26,125.42,128.91,5
2020-12-12 17:00:00,841.14,14.05,42.56,6.91,131.29,135.43,5
