time,co,no2,o3,so2,pm2_5,pm10
2020-11-28 00:00:00,367.17,5.44,43.27,2.27,6.99,9.47
2020-11-28 01:00:00,390.53,5.27,47.21,2.68,7.03,9.64
2020-11-28 02:00:00,397.21,5.06,57.22,3.22,7.66,10.44
2020-11-28 03:00:00,380.52,4.2,76.53,3.55,8.74,11.54
2020-11-28 04:00:00,333.79,2.55,83.69,2.41,6.76,8.55
2020-11-28 05:00:00,323.77,2.74,83.69,2.5,5.85,7.46
2020-11-28 06:00:00,323.77,3.51,81.54,3.04,5.65,7.39
2020-11-28 07:00:00,360.49,6.51,75.82,5.01,6.27,8.59
2020-11-28 08:00:00,413.9,10.8,67.23,7.15,7.36,10.24
2020-11-28 09:00:00,447.27,12.68,59.37,7.63,7.94,10.85
2020-11-28 10:00:00,500.68,14.74,50.78,7.75,8.69,11.68
2020-11-28 11:00:00,600.82,19.54,40.77,8.94,10.75,14.6
2020-11-28 12:00:00,694.28,25.36,31.47,11.56,14.19,19.73
2020-11-28 13:00:00,801.09,33.59,22.35,16.93,19.91,27.63
2020-11-28 14:00:00,881.2,37.01,16.81,19.55,24.62,33.42
2020-11-28 15:00:00,881.2,35.99,14.13,18.6,26.38,34.96
2020-11-28 16:00:00,947.95,36.33,12.16,14.54,28.63,37.24
2020-11-28 17:00:00,1041.41,35.99,9.03,10.49,32.35,40.55
2020-11-28 18:00:00,1054.76,31.53,7.6,7.09,33.95,40.25
2020-11-28 19:00:00,1028.06,25.71,6.88,4.59,34.51,39.23
2020-11-28 20:00:00,1001.36,20.74,6.17,3.22,34.41,38.53
2020-11-28 21:00:00,961.3,16.97,5.32,2.5,33.88,37.84
2020-11-28 22:00:00,881.2,13.88,5.23,2.15,32.08,36.02
2020-11-28 23:00:00,787.74,11.65,6.35,2.06,29.64,33.97
2020-11-29 00:00:00,714.3,10.97,10.28,2.44,26.92,31.74
2020-11-29 01:00:00,574.11,8.31,27.54,2.59,22.02,25.33
2020-11-29 02:00:00,554.09,7.11,38.62,2.62,23.23,25.76
2020-11-29 03:00:00,554.09,5.57,52.93,2.5,27.48,29.47
2020-11-29 04:00:00,554.09,4.97,57.22,2.15,27.59,28.9
2020-11-29 05:00:00,547.41,4.46,55.79,2.03,24.59,25.54
2020-11-29 06:00:00,547.41,3.81,56.51,1.82,22.45,23.2
2020-11-29 07:00:00,554.09,3.68,54.36,1.73,20.79,21.47
2020-11-29 08:00:00,567.44,4.33,50.07,2.0,20.74,21.58
2020-11-29 09:00:00,580.79,5.01,44.7,2.24,20.71,21.7
2020-11-29 10:00:00,614.17,6.94,37.55,2.74,21.06,22.37
2020-11-29 11:00:00,667.57,9.17,28.97,2.98,21.43,23.1
2020-11-29 12:00:00,680.92,9.6,22.89,2.74,21.0,23.03
2020-11-29 13:00:00,694.28,10.45,17.88,2.8,21.4,24.48
2020-11-29 14:00:00,734.33,11.65,13.05,2.98,22.72,27.0
2020-11-29 15:00:00,747.68,11.82,10.1,3.04,23.85,29.0
