time,co,no2,o3,so2,pm2_5,pm10
2020-11-28 00:00:00,514.03,1.65,11.98,0.68,68.31,69.01
2020-11-28 01:00:00,554.09,2.36,15.2,0.98,66.65,67.6
2020-11-28 02:00:00,580.79,2.44,19.67,1.19,63.98,65.43
2020-11-28 03:00:00,580.79,2.19,27.9,1.3599999999999999,59.26,60.95
2020-11-28 04:00:00,447.27,0.78,84.4,2.18,31.36,32.29
2020-11-28 05:00:00,390.53,0.63,87.98,1.85,25.07,25.88
2020-11-28 06:00:00,353.81,0.5700000000000001,88.69,1.7000000000000002,21.74,22.49
2020-11-28 07:00:00,313.76,0.51,86.55,1.49,17.4,18.0
2020-11-28 08:00:00,287.06,0.49,82.97,1.31,14.8,15.3
2020-11-28 09:00:00,277.04,0.51,80.11,1.22,13.24,13.66
2020-11-28 10:00:00,280.38,0.65,76.53,1.19,12.98,13.38
2020-11-28 11:00:00,287.06,0.78,73.67,1.12,12.95,13.34
2020-11-28 12:00:00,290.39,0.81,71.53,0.9500000000000001,12.75,13.16
2020-11-28 13:00:00,307.08,0.84,69.38,0.8,13.59,14.09
2020-11-28 14:00:00,323.77,0.92,65.8,0.72,14.21,14.77
2020-11-28 15:00:00,333.79,1.09,62.94,0.6900000000000001,14.13,14.74
2020-11-28 16:00:00,337.12,1.24,60.8,0.64,13.75,14.36
2020-11-28 17:00:00,333.79,1.3,59.37,0.6000000000000001,13.62,14.22
2020-11-28 18:00:00,327.11,1.23,58.65,0.5700000000000001,13.54,14.12
2020-11-28 19:00:00,323.77,1.1400000000000001,56.51,0.51,13.38,13.96
2020-11-28 20:00:00,327.11,1.04,52.93,0.45,13.03,13.6
2020-11-28 21:00:00,330.45,0.9500000000000001,48.64,0.42,12.72,13.28
2020-11-28 22:00:00,343.8,0.92,43.99,0.43,13.24,13.82
2020-11-28 23:00:00,360.49,1.0,40.41,0.5,15.2,15.89
2020-11-29 00:00:00,383.85,1.35,36.84,0.63,17.8,18.63
2020-11-29 01:00:00,410.56,1.65,34.69,0.8,19.95,20.96
2020-11-29 02:00:00,433.92,1.46,38.62,0.98,20.37,21.48
2020-11-29 03:00:00,433.92,1.07,47.21,1.1,18.66,19.7
2020-11-29 04:00:00,350.48,0.5700000000000001,65.8,0.8300000000000001,12.43,13.07
2020-11-29 05:00:00,310.42,0.45,70.1,0.66,10.91,11.45
2020-11-29 06:00:00,293.73,0.43,70.1,0.58,10.36,10.84
2020-11-29 07:00:00,277.04,0.44,70.81,0.52,9.57,10.01
2020-11-29 08:00:00,267.03,0.43,70.1,0.51,9.82,10.26
2020-11-29 09:00:00,270.37,0.46,68.67,0.51,10.54,10.99
2020-11-29 10:00:00,283.72,0.89,60.8,0.6000000000000001,11.87,12.4
2020-11-29 11:00:00,297.07,1.4100000000000001,51.5,0.7000000000000001,13.15,13.77
2020-11-29 12:00:00,303.75,1.54,46.49,0.71,14.1,14.81
2020-11-29 13:00:00,307.08,1.52,41.13,0.68,14.87,15.72
2020-11-29 14:00:00,303.75,1.54,35.76,0.63,15.53,16.51
2020-11-29 15:00:00,303.75,1.5899999999999999,32.19,0.59,16.15,17.24
2020-11-29 16:00:00,303.75,1.65,29.68,0.53,16.64,17.77
2020-11-29 17:00:00,297.07,1.52,26.46,0.38,16.95,18.05
2020-11-29 18:00:00,293.73,1.29,22.89,0.30000000000000004,17.65,18.76
2020-11-29 19:00:00,293.73,1.17,18.42,0.25,18.58,19.77
2020-11-29 20:00:00,293.73,1.09,13.77,0.23,19.57,20.84
2020-11-29 21:00:00,290.39,1.02,10.82,0.21,20.59,21.94
2020-11-29 22:00:00,293.73,1.02,9.3,0.21,21.48,22.87
2020-11-29 23:00:00,300.41,1.22,8.85,0.25,22.43,23.85
2020-11-30 00:00:00,327.11,2.1,9.3,0.47000000000000003,24.0,25.52
2020-11-30 01:00:00,373.84,2.74,14.84,0.74,26.04,27.67
2020-11-30 02:00:00,407.22,2.66,24.32,0.97,29.13,30.94
2020-11-30 03:00:00,420.57,2.16,39.34,1.18,34.2,36.16
2020-11-30 04:00:00,383.85,0.62,78.68,1.48,36.17,37.44
2020-11-30 05:00:00,370.5,0.5700000000000001,78.68,1.3900000000000001,33.44,34.6
2020-11-30 06:00:00,373.84,0.63,78.68,1.43,33.73,34.95
2020-11-30 07:00:00,370.5,0.64,80.11,1.42,32.99,34.17
2020-11-30 08:00:00,367.17,0.67,82.25,1.3900000000000001,33.48,34.65
2020-11-30 09:00:00,367.17,0.75,82.97,1.3900000000000001,35.17,36.38
2020-11-30 10:00:00,380.52,1.46,76.53,1.42,36.91,38.17
2020-11-30 11:00:00,400.54,2.36,67.23,1.48,39.21,40.56
