time,co,no2,o3,so2,pm2_5,pm10
2020-11-28 00:00:00,1268.39,21.08,31.11,3.64,63.62,75.22
2020-11-28 01:00:00,894.55,11.65,47.92,2.83,41.64,49.37
2020-11-28 02:00:00,640.87,7.03,65.09,3.04,29.48,35.73
2020-11-28 03:00:00,527.38,5.06,86.55,3.49,29.02,34.88
2020-11-28 04:00:00,467.3,3.86,100.14,3.37,28.95,34.09
2020-11-28 05:00:00,423.91,3.43,101.57,3.13,23.29,27.63
2020-11-28 06:00:00,420.57,3.68,103.0,3.4,22.36,26.7
2020-11-28 07:00:00,433.92,4.16,105.86,3.87,23.43,28.13
2020-11-28 08:00:00,453.95,4.46,111.58,4.29,24.33,29.65
2020-11-28 09:00:00,473.98,4.71,120.16,4.83,26.06,32.25
2020-11-28 10:00:00,494.0,5.57,123.02,5.25,27.99,35.01
2020-11-28 11:00:00,520.71,6.43,115.87,5.31,29.14,36.53
2020-11-28 12:00:00,527.38,6.17,108.72,5.01,29.13,35.96
2020-11-28 13:00:00,473.98,4.76,107.29,5.07,25.28,29.2
2020-11-28 14:00:00,500.68,5.27,97.28,5.54,24.43,27.92
2020-11-28 15:00:00,534.06,5.83,88.69,5.78,23.87,27.0
2020-11-28 16:00:00,547.41,5.91,82.97,5.66,22.76,25.44
2020-11-28 17:00:00,554.09,5.57,82.97,5.84,23.2,25.52
2020-11-28 18:00:00,580.79,5.06,87.26,6.8,27.56,29.7
2020-11-28 19:00:00,594.14,4.16,94.41,7.27,32.25,34.14
2020-11-28 20:00:00,587.46,3.47,94.41,6.5,31.72,33.33
2020-11-28 21:00:00,560.76,3.09,92.98,4.95,28.09,29.33
2020-11-28 22:00:00,527.38,3.04,82.97,3.04,22.45,23.39
2020-11-28 23:00:00,540.73,3.81,62.94,1.79,18.46,19.36
2020-11-29 00:00:00,614.17,5.18,45.78,1.3599999999999999,20.59,21.84
2020-11-29 01:00:00,647.54,5.57,39.7,1.28,23.84,25.8
2020-11-29 02:00:00,614.17,5.36,39.7,1.52,24.05,27.0
2020-11-29 03:00:00,560.76,5.48,44.7,2.18,23.74,27.03
2020-11-29 04:00:00,527.38,5.27,56.51,2.33,23.44,25.42
2020-11-29 05:00:00,514.03,4.5,65.8,2.18,22.33,23.38
2020-11-29 06:00:00,520.71,4.11,69.38,2.12,20.87,21.7
2020-11-29 07:00:00,534.06,3.81,70.1,2.06,20.16,20.92
2020-11-29 08:00:00,547.41,3.81,65.09,2.03,22.77,23.57
2020-11-29 09:00:00,587.46,4.07,60.08,2.09,27.94,28.75
2020-11-29 10:00:00,640.87,4.63,57.22,2.33,34.5,35.41
2020-11-29 11:00:00,674.25,5.18,55.79,2.5,40.26,41.27
2020-11-29 12:00:00,680.92,5.18,55.79,2.35,42.35,43.45
