time,co,no2,o3,so2,pm2_5,pm10,aqi
2020-11-28 00:00:00,8438.11,74.71,0.0,105.86,328.59,477.11,5
2020-11-28 01:00:00,5393.98,57.58,0.0,58.17,209.73,307.78,5
2020-11-28 02:00:00,1789.09,38.04,0.1,17.17,66.01,97.71,5
2020-11-28 03:00:00,814.44,26.39,2.3,9.54,29.97,46.0,4
2020-11-28 04:00:00,547.41,19.19,8.4,8.46,20.61,32.66,3
2020-11-28 05:00:00,494.0,16.11,12.88,8.35,17.94,29.51,2
2020-11-28 06:00:00,527.38,16.79,14.13,9.3,17.58,29.09,2
2020-11-28 07:00:00,667.57,20.05,16.09,12.99,19.16,31.75,2
2020-11-28 08:00:00,567.44,14.74,31.83,14.78,14.48,23.78,2
2020-11-28 09:00:00,567.44,14.05,40.05,15.74,14.74,24.57,2
2020-11-28 10:00:00,534.06,14.05,59.37,16.93,16.19,26.52,2
2020-11-28 11:00:00,447.27,11.48,81.54,14.78,13.65,21.35,2
2020-11-28 12:00:00,407.22,10.45,86.55,13.83,11.31,17.99,2
2020-11-28 13:00:00,387.19,9.68,87.26,12.64,9.92,16.34,2
2020-11-28 14:00:00,423.91,14.05,80.11,15.02,9.94,16.66,2
2020-11-28 15:00:00,487.33,19.02,69.38,16.69,10.81,18.34,2
2020-11-28 16:00:00,520.71,19.71,62.94,14.19,11.67,19.32,2
2020-11-28 17:00:00,687.6,22.96,51.5,11.68,14.36,22.64,2
2020-11-28 18:00:00,974.66,31.19,31.47,11.56,18.93,29.74,2
2020-11-28 19:00:00,1174.93,36.33,15.91,12.4,24.27,39.06,3
2020-11-28 20:00:00,1201.63,34.62,8.14,12.16,28.14,47.31,4
2020-11-28 21:00:00,1401.9,37.01,1.81,15.74,36.59,60.17,4
2020-11-28 22:00:00,2109.53,45.24,0.0,39.58,66.14,91.6,5
2020-11-28 23:00:00,2910.61,58.26,0.0,74.39,113.48,138.32,5
2020-11-29 00:00:00,3044.13,69.23,0.0,71.53,135.52,158.85,5
2020-11-29 01:00:00,2696.99,71.97,0.0,52.93,127.23,147.36,5
2020-11-29 02:00:00,2109.53,67.86,0.0,40.05,103.33,119.26,5
2020-11-29 03:00:00,1708.98,56.21,0.0,30.04,84.94,98.06,5
2020-11-29 04:00:00,1548.77,45.24,0.0,24.56,74.91,86.86,5
