time,co,no2,o3,so2,pm2_5,pm10,aqi
2020-11-28 00:00:00,270.37,1.74,63.66,0.65,8.46,10.25,1
2020-11-28 01:00:00,270.37,1.63,61.51,0.5700000000000001,7.55,9.07,1
2020-11-28 02:00:00,277.04,1.71,57.22,0.51,6.69,8.02,1
2020-11-28 03:00:00,283.72,1.9100000000000001,50.78,0.47000000000000003,6.71,8.08,1
2020-11-28 04:00:00,287.06,1.99,44.7,0.42,6.86,8.27,1
2020-11-28 05:00:00,293.73,2.16,38.27,0.4,7.07,8.54,1
2020-11-28 06:00:00,303.75,2.5700000000000003,29.33,0.42,7.77,9.46,1
2020-11-28 07:00:00,327.11,3.13,21.64,0.61,8.99,11.26,1
2020-11-28 08:00:00,357.15,3.51,20.03,0.89,9.84,12.68,1
2020-11-28 09:00:00,363.83,3.38,29.68,1.01,9.45,12.41,1
2020-11-28 10:00:00,353.81,2.49,50.78,0.98,8.35,10.99,1
2020-11-28 11:00:00,307.08,0.7000000000000001,72.24,0.48,4.36,5.15,1
2020-11-28 12:00:00,303.75,0.56,75.1,0.43,3.43,3.89,1
2020-11-28 13:00:00,300.41,0.58,75.1,0.42,2.84,3.15,1
2020-11-28 14:00:00,310.42,0.76,74.39,0.47000000000000003,2.94,3.2,1
2020-11-28 15:00:00,320.44,1.06,71.53,0.54,3.68,3.93,1
2020-11-28 16:00:00,330.45,1.4100000000000001,67.23,0.61,4.97,5.21,1
2020-11-28 17:00:00,343.8,1.97,61.51,0.72,6.8100000000000005,7.09,1
2020-11-28 18:00:00,350.48,2.55,55.08,0.78,8.27,8.6,1
2020-11-28 19:00:00,357.15,2.91,49.35,0.81,9.09,9.48,1
2020-11-28 20:00:00,367.17,3.21,43.63,0.81,9.93,10.43,1
2020-11-28 21:00:00,377.18,3.34,39.34,0.79,10.75,11.43,2
2020-11-28 22:00:00,377.18,3.3,37.19,0.76,11.16,11.99,2
2020-11-28 23:00:00,377.18,3.51,34.33,0.74,11.23,12.29,2
2020-11-29 00:00:00,383.85,3.77,30.04,0.67,11.44,12.66,2
2020-11-29 01:00:00,383.85,3.73,26.11,0.5700000000000001,12.19,13.47,2
2020-11-29 02:00:00,387.19,3.38,23.6,0.49,13.98,15.28,2
2020-11-29 03:00:00,380.52,2.91,23.96,0.43,15.33,16.57,2
2020-11-29 04:00:00,367.17,2.42,26.11,0.39,15.69,16.87,2
2020-11-29 05:00:00,357.15,1.9500000000000002,30.76,0.37,16.43,17.59,2
2020-11-29 06:00:00,370.5,1.76,35.05,0.4,19.5,20.78,2
2020-11-29 07:00:00,410.56,1.8900000000000001,41.49,0.53,24.01,25.48,3
2020-11-29 08:00:00,447.27,2.21,45.42,0.75,26.44,27.77,4
2020-11-29 09:00:00,467.3,2.08,46.49,0.85,25.67,26.56,4
2020-11-29 10:00:00,480.65,1.63,45.78,0.85,23.1,23.68,3
2020-11-29 11:00:00,494.0,1.26,45.78,0.8300000000000001,20.89,21.27,3
2020-11-29 12:00:00,494.0,1.18,41.13,0.81,19.65,19.95,2
2020-11-29 13:00:00,500.68,1.16,38.62,0.76,18.69,18.97,2
2020-11-29 14:00:00,500.68,1.19,37.19,0.66,17.82,18.09,2
2020-11-29 15:00:00,494.0,1.23,33.26,0.6000000000000001,16.97,17.27,2
2020-11-29 16:00:00,487.33,1.35,30.4,0.5700000000000001,16.15,16.47,2
2020-11-29 17:00:00,494.0,1.82,27.18,0.6000000000000001,15.64,16.06,2
2020-11-29 18:00:00,494.0,2.46,22.35,0.66,15.55,16.14,2
2020-11-29 19:00:00,494.0,2.66,18.42,0.66,15.58,16.36,2
2020-11-29 20:00:00,494.0,2.79,14.84,0.66,16.01,17.11,2
2020-11-29 21:00:00,487.33,2.83,12.16,0.64,16.29,17.73,2
2020-11-29 22:00:00,480.65,2.79,10.55,0.61,16.12,17.74,2
2020-11-29 23:00:00,467.3,2.79,9.39,0.5700000000000001,15.58,17.22,2
2020-11-30 00:00:00,453.95,2.83,7.78,0.48,15.04,16.61,2
2020-11-30 01:00:00,440.6,2.83,6.35,0.43,14.62,16.09,2
2020-11-30 02:00:00,417.23,2.49,6.17,0.38,13.95,15.0,2
2020-11-30 03:00:00,387.19,2.01,7.15,0.34,13.01,13.68,2
2020-11-30 04:00:00,360.49,1.63,9.48,0.31,12.03,12.5,2
2020-11-30 05:00:00,337.12,1.3,14.66,0.28,10.84,11.16,2
2020-11-30 06:00:00,327.11,1.31,15.2,0.31,10.03,10.38,2
2020-11-30 07:00:00,327.11,1.63,16.09,0.41000000000000003,9.16,9.7,1
2020-11-30 08:00:00,330.45,2.08,17.35,0.56,8.42,9.16,1
2020-11-30 09:00:00,327.11,2.01,21.46,0.63,7.91,8.8,1
2020-11-30 10:00:00,317.1,1.63,29.68,0.61,7.76,8.68,1
2020-11-30 11:00:00,300.41,1.15,44.7,0.47000000000000003,7.8,8.43,1
2020-11-30 12:00:00,303.75,1.1400000000000001,51.5,0.48,7.73,8.27,1
2020-11-30 13:00:00,310.42,1.2,55.08,0.53,7.21,7.68,1
2020-11-30 14:00:00,310.42,1.22,57.94,0.56,6.57,7.01,1
2020-11-30 15:00:00,310.42,1.35,57.94,0.61,6.46,6.95,1
2020-11-30 16:00:00,313.76,1.6099999999999999,56.51,0.66,6.32,6.84,1
2020-11-30 17:00:00,320.44,2.29,52.21,0.77,6.26,6.87,1
2020-11-30 18:00:00,327.11,3.13,48.64,0.88,6.21,6.93,1
2020-11-30 19:00:00,327.11,3.47,47.92,0.92,6.27,7.11,1
2020-11-30 20:00:00,343.8,4.28,42.92,1.04,6.88,8.05,1
2020-11-30 21:00:00,367.17,5.01,34.69,1.09,7.75,9.43,1
2020-11-30 22:00:00,383.85,5.18,27.9,1.06,8.6,10.84,1
2020-11-30 23:00:00,390.53,5.27,22.17,0.97,9.42,11.95,1
2020-12-01 00:00:00,387.19,5.06,17.88,0.79,9.74,12.06,1
2020-12-01 01:00:00,380.52,4.67,14.13,0.63,9.89,11.99,1
2020-12-01 02:00:00,363.83,4.07,11.44,0.52,9.95,11.81,1
2020-12-01 03:00:00,350.48,3.68,8.85,0.46,10.19,11.85,2
2020-12-01 04:00:00,350.48,3.51,6.44,0.43,10.4,11.93,2
2020-12-01 05:00:00,347.14,3.38,5.36,0.41000000000000003,10.2,11.57,2
2020-12-01 06:00:00,337.12,3.17,5.19,0.43,9.75,11.02,1
2020-12-01 07:00:00,340.46,3.47,5.68,0.58,9.49,10.97,1
2020-12-01 08:00:00,353.81,4.07,7.24,0.81,9.38,11.23,1
2020-12-01 09:00:00,363.83,4.5,10.82,0.9500000000000001,9.29,11.51,1
2020-12-01 10:00:00,350.48,3.94,21.1,0.87,8.53,10.61,1
2020-12-01 11:00:00,300.41,1.9300000000000002,40.05,0.51,6.16,7.1,1
2020-12-01 12:00:00,303.75,1.78,41.84,0.56,5.95,6.84,1
2020-12-01 13:00:00,303.75,1.76,42.2,0.63,6.23,7.1,1
2020-12-01 14:00:00,287.06,1.5899999999999999,46.49,0.63,6.84,7.61,1
2020-12-01 15:00:00,273.71,1.52,49.35,0.66,7.78,8.59,1
2020-12-01 16:00:00,263.69,1.65,50.07,0.7000000000000001,8.69,9.67,1
2020-12-01 17:00:00,263.69,2.21,47.92,0.81,9.28,10.6,1
2020-12-01 18:00:00,270.37,2.91,45.42,0.93,9.64,11.48,1
2020-12-01 19:00:00,277.04,3.26,45.06,1.0,10.02,12.49,2
2020-12-01 20:00:00,280.38,3.34,46.49,1.03,10.31,13.17,2
2020-12-01 21:00:00,277.04,3.0,49.35,0.9500000000000001,10.14,13.06,2
2020-12-01 22:00:00,267.03,2.61,52.21,0.84,9.25,12.17,1
2020-12-01 23:00:00,263.69,2.44,52.93,0.75,8.01,10.93,1
2020-12-02 00:00:00,263.69,2.4,51.5,0.66,6.98,9.7,1
2020-12-02 01:00:00,260.35,2.29,49.35,0.56,6.25,8.75,1
2020-12-02 02:00:00,260.35,2.19,46.49,0.49,5.79,8.11,1
2020-12-02 03:00:00,263.69,2.19,43.27,0.46,5.5600000000000005,7.76,1
2020-12-02 04:00:00,263.69,2.19,38.62,0.43,5.55,7.6,1
2020-12-02 05:00:00,263.69,2.16,34.33,0.41000000000000003,5.5,7.36,1
2020-12-02 06:00:00,263.69,2.1,30.76,0.41000000000000003,5.29,6.95,1
2020-12-02 07:00:00,267.03,2.25,27.54,0.52,5.17,6.79,1
2020-12-02 08:00:00,280.38,2.29,28.25,0.72,5.2,6.86,1
2020-12-02 09:00:00,287.06,2.49,35.76,0.87,5.3,6.91,1
2020-12-02 10:00:00,280.38,2.16,47.92,0.89,5.26,6.72,1
2020-12-02 11:00:00,236.99,1.03,63.66,0.6900000000000001,4.41,5.28,1
2020-12-02 12:00:00,230.31,0.75,70.81,0.71,4.26,4.92,1
2020-12-02 13:00:00,230.31,0.68,75.1,0.78,4.64,5.24,1
2020-12-02 14:00:00,233.65,0.68,78.68,0.8300000000000001,5.42,6.03,1
2020-12-02 15:00:00,233.65,0.8300000000000001,80.11,0.86,6.09,6.78,2
2020-12-02 16:00:00,233.65,1.08,78.68,0.89,6.7,7.6,1
2020-12-02 17:00:00,240.33,1.52,77.25,0.98,7.97,9.29,1
2020-12-02 18:00:00,250.34,1.9500000000000002,74.39,1.1,9.35,11.21,1
2020-12-02 19:00:00,257.02,2.1,72.96,1.16,10.03,12.33,2
2020-12-02 20:00:00,253.68,2.1,70.1,1.1,8.92,11.4,1
2020-12-02 21:00:00,243.66,1.9300000000000002,65.8,0.92,7.22,9.8,1
2020-12-02 22:00:00,236.99,1.74,64.37,0.81,6.0,8.7,1
2020-12-02 23:00:00,236.99,1.65,64.37,0.75,5.23,7.78,1
2020-12-03 00:00:00,240.33,1.5899999999999999,64.37,0.71,4.79,7.05,1
2020-12-03 01:00:00,243.66,1.48,65.09,0.67,4.8,6.98,1
2020-12-03 02:00:00,243.66,1.46,63.66,0.63,5.23,7.62,1
2020-12-03 03:00:00,247.0,1.5,60.8,0.6000000000000001,5.76,8.42,1
2020-12-03 04:00:00,243.66,1.48,58.65,0.55,5.98,8.81,1
2020-12-03 05:00:00,240.33,1.46,56.51,0.5,5.75,8.55,1
2020-12-03 06:00:00,233.65,1.46,54.36,0.47000000000000003,5.35,8.1,1
2020-12-03 07:00:00,236.99,1.78,51.5,0.55,5.25,8.19,1
2020-12-03 08:00:00,243.66,2.08,51.5,0.7000000000000001,5.18,8.36,1
2020-12-03 09:00:00,236.99,1.8399999999999999,58.65,0.77,4.77,8.17,1
2020-12-03 10:00:00,223.64,1.18,69.38,0.73,4.54,8.22,1
2020-12-03 11:00:00,213.62,0.5700000000000001,77.96,0.66,4.84,9.02,1
2020-12-03 12:00:00,216.96,0.47000000000000003,81.54,0.74,5.62,10.24,2
2020-12-03 13:00:00,216.96,0.47000000000000003,84.4,0.87,6.74,11.49,2
2020-12-03 14:00:00,223.64,0.55,85.12,1.01,8.01,12.7,2
2020-12-03 15:00:00,233.65,0.72,85.83,1.18,9.84,14.72,2
2020-12-03 16:00:00,243.66,0.93,85.83,1.3,10.85,15.33,2
2020-12-03 17:00:00,253.68,1.33,82.97,1.37,11.07,14.96,2
2020-12-03 18:00:00,257.02,1.78,78.68,1.49,11.56,15.41,2
2020-12-03 19:00:00,260.35,1.99,75.82,1.6099999999999999,12.92,17.49,2
2020-12-03 20:00:00,257.02,2.06,72.96,1.62,14.12,19.68,2
2020-12-03 21:00:00,257.02,1.97,71.53,1.46,14.42,20.42,2
2020-12-03 22:00:00,260.35,1.8900000000000001,70.81,1.37,15.1,21.63,2
2020-12-03 23:00:00,273.71,1.82,70.81,1.6099999999999999,16.84,24.19,2
2020-12-04 00:00:00,287.06,1.71,70.81,2.24,20.22,28.38,3
2020-12-04 01:00:00,310.42,1.56,72.96,2.92,25.42,34.84,4
2020-12-04 02:00:00,323.77,1.37,74.39,3.16,30.47,41.26,4
2020-12-04 03:00:00,323.77,1.23,75.1,2.92,33.14,45.0,4
2020-12-04 04:00:00,313.76,1.17,74.39,2.5300000000000002,32.51,44.96,4
2020-12-04 05:00:00,297.07,1.13,72.96,2.12,28.45,40.51,4
2020-12-04 06:00:00,287.06,1.15,70.81,1.83,23.26,34.33,3
2020-12-04 07:00:00,293.73,1.3900000000000001,67.23,1.8599999999999999,19.6,29.91,2
2020-12-04 08:00:00,320.44,1.74,64.37,2.3,18.18,28.01,2
2020-12-04 09:00:00,350.48,1.78,67.95,2.83,19.79,29.29,2
2020-12-04 10:00:00,370.5,1.44,77.96,3.19,22.88,31.75,3
2020-12-04 11:00:00,380.52,1.05,87.98,3.4,25.76,33.83,4
2020-12-04 12:00:00,383.85,0.89,94.41,3.4,27.81,35.3,4
2020-12-04 13:00:00,373.84,0.85,97.28,3.19,26.52,32.81,4
2020-12-04 14:00:00,347.14,0.84,95.84,2.8,22.62,27.54,3
2020-12-04 15:00:00,330.45,0.96,92.98,2.56,18.88,23.16,2
2020-12-04 16:00:00,317.1,1.22,87.26,2.41,15.26,19.22,2
2020-12-04 17:00:00,310.42,1.8599999999999999,77.96,2.35,12.36,15.86,2
2020-12-04 18:00:00,310.42,2.34,70.81,2.3,10.6,13.26,2
2020-12-04 19:00:00,317.1,2.59,67.95,2.3,9.72,11.64,1
2020-12-04 20:00:00,333.79,2.7,67.95,2.44,9.67,11.1,1
2020-12-04 21:00:00,357.15,2.61,69.38,2.95,11.33,12.55,2
2020-12-04 22:00:00,393.87,2.55,70.1,3.8200000000000003,14.29,15.49,2
2020-12-04 23:00:00,427.25,2.59,68.67,4.47,17.46,18.7,2
2020-12-05 00:00:00,447.27,2.74,62.94,4.47,18.79,20.08,2
2020-12-05 01:00:00,453.95,3.0,55.08,4.17,17.56,18.94,2
2020-12-05 02:00:00,460.63,3.34,47.92,3.79,15.06,16.37,2
2020-12-05 03:00:00,460.63,3.56,42.2,3.46,13.07,14.26,2
2020-12-05 04:00:00,460.63,3.68,38.62,3.13,11.13,12.19,2
2020-12-05 05:00:00,453.95,3.77,36.12,2.86,9.75,10.68,1
2020-12-05 06:00:00,447.27,3.86,33.62,2.65,9.19,10.08,1
2020-12-05 07:00:00,447.27,3.94,31.83,2.5300000000000002,8.99,9.93,1
2020-12-05 08:00:00,447.27,3.51,36.84,2.5300000000000002,9.78,10.79,1
2020-12-05 09:00:00,447.27,3.04,51.5,2.62,12.35,13.36,2
2020-12-05 10:00:00,433.92,2.23,70.81,2.71,16.06,17.05,2
2020-12-05 11:00:00,420.57,1.69,81.54,2.83,18.1,18.97,2
2020-12-05 12:00:00,413.9,1.34,88.69,2.89,18.69,19.46,2
2020-12-05 13:00:00,403.88,1.17,92.98,2.95,18.76,19.42,2
2020-12-05 14:00:00,387.19,1.07,94.41,2.77,17.11,17.68,2
2020-12-05 15:00:00,373.84,1.07,91.55,2.68,15.13,15.67,2
2020-12-05 16:00:00,367.17,1.17,87.26,2.74,12.58,13.06,2
2020-12-05 17:00:00,377.18,1.52,80.11,3.13,11.43,11.88,2
2020-12-05 18:00:00,397.21,1.9500000000000002,74.39,3.67,12.5,13.03,2
2020-12-05 19:00:00,417.23,2.23,70.1,4.11,15.65,16.5,2
2020-12-05 20:00:00,413.9,2.42,67.95,4.05,20.71,22.4,3
2020-12-05 21:00:00,390.53,2.38,67.23,3.4,23.24,25.83,3
2020-12-05 22:00:00,360.49,2.21,67.23,2.68,22.15,25.01,3
2020-12-05 23:00:00,340.46,2.12,65.09,2.09,19.94,22.66,2
2020-12-06 00:00:00,327.11,2.06,62.23,1.65,16.96,19.31,2
2020-12-06 01:00:00,323.77,1.9300000000000002,60.08,1.4,13.99,15.89,2
2020-12-06 02:00:00,337.12,1.8,57.94,1.3900000000000001,12.32,13.93,2
2020-12-06 03:00:00,357.15,1.74,55.08,1.57,12.14,13.61,2
2020-12-06 04:00:00,383.85,1.71,52.21,1.8,12.22,13.56,2
2020-12-06 05:00:00,403.88,1.74,49.35,2.0,11.85,12.98,2
2020-12-06 06:00:00,417.23,1.82,47.21,2.12,11.87,12.87,2
2020-12-06 07:00:00,427.25,1.97,46.49,2.18,11.85,12.86,2
2020-12-06 08:00:00,423.91,1.9500000000000002,50.78,2.18,12.01,13.01,2
2020-12-06 09:00:00,407.22,1.71,61.51,2.03,12.12,13.02,2
2020-12-06 10:00:00,383.85,1.29,73.67,1.82,12.38,13.15,2
2020-12-06 11:00:00,360.49,0.9500000000000001,81.54,1.58,11.92,12.54,2
2020-12-06 12:00:00,350.48,0.91,83.69,1.48,10.85,11.37,2
2020-12-06 13:00:00,350.48,1.01,82.25,1.49,9.72,10.18,2
2020-12-06 14:00:00,340.46,1.13,78.68,1.43,8.25,8.68,1
2020-12-06 15:00:00,330.45,1.29,74.39,1.3900000000000001,7.34,7.78,1
2020-12-06 16:00:00,317.1,1.3900000000000001,70.81,1.28,6.61,7.07,1
