time,co,no2,o3,so2,pm2_5,pm10
2020-11-28 00:00:00,440.6,6.08,28.61,2.35,19.64,21.21
2020-11-28 01:00:00,447.27,7.2,27.54,2.47,21.12,22.71
2020-11-28 02:00:00,453.95,7.97,27.54,2.62,22.22,23.84
2020-11-28 03:00:00,453.95,7.8,29.68,2.68,22.73,24.37
2020-11-28 04:00:00,417.23,5.66,42.92,2.21,19.63,20.96
2020-11-28 05:00:00,387.19,4.2,52.21,1.94,16.92,18.06
2020-11-28 06:00:00,373.84,3.64,55.08,1.8900000000000001,15.14,16.2
2020-11-28 07:00:00,363.83,3.38,57.94,1.97,14.24,15.28
2020-11-28 08:00:00,363.83,3.51,57.22,2.27,14.5,15.63
2020-11-28 09:00:00,377.18,4.11,52.93,2.56,15.29,16.56
2020-11-28 10:00:00,400.54,5.1,45.78,2.92,16.35,17.74
2020-11-28 11:00:00,427.25,6.17,37.91,3.22,17.32,18.75
2020-11-28 12:00:00,433.92,6.34,35.76,3.19,17.31,18.61
2020-11-28 13:00:00,433.92,6.17,35.76,3.04,18.36,19.65
2020-11-28 14:00:00,440.6,5.91,37.55,2.86,20.23,21.57
2020-11-28 15:00:00,440.6,5.48,38.98,2.71,22.06,23.38
2020-11-28 16:00:00,440.6,5.36,39.34,2.59,23.4,24.67
2020-11-28 17:00:00,447.27,5.18,39.34,2.5,24.24,25.38
2020-11-28 18:00:00,447.27,4.93,40.05,2.44,24.79,25.81
2020-11-28 19:00:00,447.27,4.63,40.41,2.38,24.69,25.64
2020-11-28 20:00:00,447.27,4.46,41.13,2.47,24.67,25.6
2020-11-28 21:00:00,453.95,4.46,41.49,2.8,26.29,27.27
2020-11-28 22:00:00,453.95,4.63,41.13,3.16,29.39,30.46
2020-11-28 23:00:00,460.63,4.8,38.62,3.13,31.35,32.53
2020-11-29 00:00:00,467.3,5.14,36.12,2.89,32.0,33.27
2020-11-29 01:00:00,480.65,5.06,36.48,2.83,32.41,33.83
2020-11-29 02:00:00,487.33,4.28,42.56,2.95,34.08,35.63
2020-11-29 03:00:00,494.0,3.56,54.36,3.19,39.33,41.04
2020-11-29 04:00:00,480.65,2.19,70.1,3.19,39.98,41.49
2020-11-29 05:00:00,467.3,1.37,80.82,3.25,41.02,42.39
2020-11-29 06:00:00,467.3,1.09,86.55,3.55,44.74,46.13
2020-11-29 07:00:00,460.63,1.06,90.84,3.73,47.67,49.07
2020-11-29 08:00:00,460.63,1.15,92.98,3.8200000000000003,50.4,51.81
2020-11-29 09:00:00,460.63,1.35,95.84,3.8200000000000003,51.0,52.37
2020-11-29 10:00:00,460.63,2.14,91.55,3.49,49.1,50.46
2020-11-29 11:00:00,473.98,3.38,85.12,3.25,50.4,51.93
2020-11-29 12:00:00,487.33,4.16,80.82,3.34,56.35,58.19
2020-11-29 13:00:00,494.0,3.98,81.54,3.58,63.55,65.73
2020-11-29 14:00:00,487.33,3.38,84.4,3.8200000000000003,68.01,70.43
2020-11-29 15:00:00,487.33,3.0,85.83,3.87,69.38,71.93
2020-11-29 16:00:00,487.33,3.17,82.25,3.58,69.21,71.86
2020-11-29 17:00:00,487.33,3.51,75.1,2.92,69.95,72.7
2020-11-29 18:00:00,487.33,3.38,70.1,2.47,71.52,74.34
2020-11-29 19:00:00,473.98,3.0,66.52,2.21,71.85,74.67
2020-11-29 20:00:00,460.63,2.64,64.37,2.15,69.05,71.79
2020-11-29 21:00:00,453.95,2.36,64.37,2.38,64.49,67.09
2020-11-29 22:00:00,440.6,2.34,67.95,3.01,61.36,63.9
2020-11-29 23:00:00,440.6,2.79,67.23,3.52,60.59,63.21
2020-11-30 00:00:00,453.95,3.6,66.52,3.87,60.92,63.63
2020-11-30 01:00:00,473.98,4.24,67.23,4.41,60.91,63.73
2020-11-30 02:00:00,487.33,4.07,67.23,4.83,61.06,64.11
2020-11-30 03:00:00,494.0,3.17,74.39,5.19,63.95,67.16
2020-11-30 04:00:00,494.0,1.99,87.26,5.42,66.04,68.98
2020-11-30 05:00:00,487.33,1.35,97.28,5.42,66.75,69.34
2020-11-30 06:00:00,487.33,1.15,103.0,5.31,65.22,67.57
2020-11-30 07:00:00,487.33,1.18,105.86,5.01,64.4,66.64
2020-11-30 08:00:00,487.33,1.3599999999999999,108.72,4.77,64.08,66.25
2020-11-30 09:00:00,480.65,1.69,107.29,4.59,63.41,65.64
2020-11-30 10:00:00,494.0,3.21,98.71,4.23,63.89,66.35
2020-11-30 11:00:00,520.71,5.57,82.97,3.79,66.8,69.66
2020-11-30 12:00:00,534.06,6.94,72.96,3.49,70.36,73.68
2020-11-30 13:00:00,540.73,7.2,67.95,3.22,73.12,76.91
2020-11-30 14:00:00,534.06,6.86,64.37,3.01,75.31,79.57
2020-11-30 15:00:00,534.06,6.51,61.51,2.83,77.39,82.06
2020-11-30 16:00:00,560.76,8.14,44.7,2.09,79.9,85.27
