time,co,no2,o3,so2,pm2_5,pm10,aqi
2020-11-30 02:00:00,487.33,4.28,61.51,4.17,30.8,33.96,4
2020-11-30 03:00:00,473.98,4.16,60.8,4.23,26.94,29.43,4
2020-11-30 04:00:00,473.98,3.98,60.08,4.23,23.98,25.64,3
2020-11-30 05:00:00,460.63,3.86,60.8,4.17,20.92,22.22,3
2020-11-30 06:00:00,460.63,4.07,62.23,4.41,21.09,22.5,3
2020-11-30 07:00:00,527.38,6.0,62.94,5.36,25.79,27.55,4
2020-11-30 08:00:00,620.84,8.31,65.09,6.14,31.95,34.24,4
2020-11-30 09:00:00,627.52,7.97,71.53,6.5600000000000005,37.06,40.38,4
2020-11-30 10:00:00,580.79,6.6,77.25,7.03,41.98,47.81,4
2020-11-30 11:00:00,560.76,6.43,79.39,8.23,47.22,54.51,4
2020-11-30 12:00:00,567.44,7.03,76.53,9.42,50.82,56.68,5
2020-11-30 13:00:00,580.79,7.45,73.67,10.01,53.12,57.71,5
2020-11-30 14:00:00,600.82,8.31,72.24,10.85,56.31,60.57,5
2020-11-30 15:00:00,607.49,8.65,75.1,11.21,58.79,62.71,5
2020-11-30 16:00:00,614.17,8.57,80.82,11.09,61.04,64.15,5
2020-11-30 17:00:00,647.54,9.0,87.26,10.61,66.25,68.85,5
2020-11-30 18:00:00,700.95,9.94,91.55,10.61,71.6,74.17,5
2020-11-30 19:00:00,707.63,9.43,94.41,10.73,74.68,77.36,5
2020-11-30 20:00:00,660.9,7.71,95.84,10.13,71.64,74.46,5
2020-11-30 21:00:00,567.44,6.0,92.98,8.23,56.03,59.06,5
2020-11-30 22:00:00,494.0,5.74,79.39,6.62,35.86,39.06,4
2020-11-30 23:00:00,453.95,6.08,66.52,5.84,23.73,26.99,3
2020-12-01 00:00:00,420.57,5.48,62.94,5.42,21.11,24.65,3
2020-12-01 01:00:00,403.88,4.46,65.8,5.84,23.88,27.75,3
2020-12-01 02:00:00,403.88,4.24,66.52,7.15,26.95,30.81,4
2020-12-01 03:00:00,410.56,4.33,64.37,8.46,27.62,31.17,4
2020-12-01 04:00:00,410.56,4.16,63.66,9.42,27.69,30.92,4
2020-12-01 05:00:00,410.56,3.77,65.09,9.89,28.96,31.99,4
2020-12-01 06:00:00,417.23,3.73,67.23,10.25,31.4,34.49,4
2020-12-01 07:00:00,447.27,4.76,67.95,10.85,34.34,37.65,4
2020-12-01 08:00:00,480.65,5.83,67.23,10.49,36.05,39.49,4
2020-12-01 09:00:00,473.98,5.91,66.52,9.78,35.38,38.6,4
2020-12-01 10:00:00,447.27,5.4,65.09,9.06,33.24,36.57,4
2020-12-01 11:00:00,427.25,5.36,64.37,8.82,31.73,35.34,4
2020-12-01 12:00:00,407.22,5.01,65.09,8.11,30.65,34.49,4
2020-12-01 13:00:00,393.87,4.76,67.23,7.75,30.98,35.64,4
2020-12-01 14:00:00,403.88,5.1,70.1,8.35,34.34,39.75,4
2020-12-01 15:00:00,417.23,5.27,72.96,8.94,38.85,44.74,4
2020-12-01 16:00:00,433.92,5.74,76.53,9.54,43.69,49.5,4
2020-12-01 17:00:00,473.98,6.94,80.82,10.13,47.7,53.63,4
2020-12-01 18:00:00,494.0,7.97,85.83,10.49,49.32,56.76,4
2020-12-01 19:00:00,473.98,7.45,90.84,9.89,46.5,55.71,4
2020-12-01 20:00:00,433.92,6.17,92.98,9.06,42.34,52.43,4
2020-12-01 21:00:00,410.56,5.23,91.55,8.35,38.63,49.4,4
2020-12-01 22:00:00,403.88,4.67,90.12,7.99,37.29,47.88,4
2020-12-01 23:00:00,397.21,4.24,91.55,7.75,37.96,48.33,4
2020-12-02 00:00:00,377.18,3.38,94.41,7.33,38.19,49.11,4
2020-12-02 01:00:00,360.49,2.7,95.84,7.39,38.91,50.65,4
2020-12-02 02:00:00,360.49,2.55,94.41,7.75,40.67,54.42,4
2020-12-02 03:00:00,367.17,2.5300000000000002,94.41,8.35,43.4,61.74,4
2020-12-02 04:00:00,373.84,2.55,92.98,8.94,44.62,65.11,4
2020-12-02 05:00:00,383.85,2.61,91.55,9.3,45.52,68.96,4
2020-12-02 06:00:00,397.21,2.87,90.84,9.89,48.48,75.4,4
2020-12-02 07:00:00,433.92,4.03,90.84,10.61,50.82,79.34,5
2020-12-02 08:00:00,460.63,5.31,90.12,10.61,48.66,75.85,4
2020-12-02 09:00:00,447.27,5.18,90.84,10.01,43.92,67.11,4
2020-12-02 10:00:00,407.22,4.2,92.98,9.06,40.42,59.47,4
2020-12-02 11:00:00,380.52,3.56,95.84,8.11,38.1,53.65,4
2020-12-02 12:00:00,360.49,3.21,100.14,7.33,37.72,50.21,4
2020-12-02 13:00:00,350.48,2.91,104.43,6.8,40.17,50.88,4
2020-12-02 14:00:00,370.5,3.86,105.86,7.09,44.45,55.62,4
2020-12-02 15:00:00,400.54,4.97,104.43,7.51,48.52,60.63,4
2020-12-02 16:00:00,433.92,5.91,103.0,7.99,52.25,65.4,5
2020-12-02 17:00:00,487.33,7.54,98.71,8.7,54.76,67.8,5
2020-12-02 18:00:00,547.41,9.6,92.98,9.3,54.71,67.07,5
2020-12-02 19:00:00,574.11,10.37,87.98,9.18,52.34,64.03,5
2020-12-02 20:00:00,540.73,9.08,85.83,8.35,47.8,59.37,4
2020-12-02 21:00:00,500.68,7.8,82.97,7.33,42.43,54.2,4
2020-12-02 22:00:00,480.65,7.28,79.39,6.62,39.05,50.95,4
2020-12-02 23:00:00,480.65,7.45,75.1,6.68,39.29,51.71,4
2020-12-03 00:00:00,453.95,6.43,72.96,7.51,44.31,57.27,4
2020-12-03 01:00:00,447.27,4.97,71.53,9.06,54.75,68.88,5
2020-12-03 02:00:00,460.63,4.37,69.38,9.89,59.21,74.16,5
2020-12-03 03:00:00,453.95,3.98,69.38,9.66,52.61,68.76,5
2020-12-03 04:00:00,420.57,3.56,70.81,8.82,43.65,61.12,4
2020-12-03 05:00:00,403.88,3.38,71.53,8.7,42.49,62.63,4
2020-12-03 06:00:00,433.92,3.86,70.1,10.01,51.97,77.99,5
2020-12-03 07:00:00,507.36,5.4,70.81,12.28,67.44,99.84,5
2020-12-03 08:00:00,560.76,6.43,75.82,13.83,77.59,111.78,5
2020-12-03 09:00:00,554.09,6.08,78.68,14.66,75.57,101.65,5
2020-12-03 10:00:00,540.73,5.44,75.1,17.88,78.17,100.24,5
2020-12-03 11:00:00,567.44,5.74,70.1,21.46,90.29,113.98,5
2020-12-03 12:00:00,587.46,5.74,72.24,20.5,98.14,125.14,5
2020-12-03 13:00:00,567.44,5.14,80.82,16.93,97.81,127.2,5
2020-12-03 14:00:00,567.44,6.0,85.83,14.66,97.71,126.88,5
2020-12-03 15:00:00,574.11,6.94,89.41,13.11,97.1,126.44,5
2020-12-03 16:00:00,587.46,7.63,94.41,11.8,96.55,124.4,5
2020-12-03 17:00:00,720.98,12.34,88.69,10.49,99.25,127.33,5
2020-12-03 18:00:00,1001.36,21.42,72.96,10.37,104.38,133.39,5
2020-12-03 19:00:00,1241.68,27.76,60.08,10.85,110.59,139.6,5
2020-12-03 20:00:00,1428.6,32.22,46.49,10.73,118.16,147.54,5
2020-12-03 21:00:00,1655.58,35.3,28.25,10.37,129.89,159.8,5
2020-12-03 22:00:00,1789.09,34.62,17.7,10.13,139.04,168.08,5
2020-12-03 23:00:00,1842.5,32.22,11.36,9.18,142.22,167.49,5
2020-12-04 00:00:00,1708.98,26.73,12.88,6.91,137.32,158.41,5
2020-12-04 01:00:00,1308.44,16.62,28.25,4.89,117.72,133.63,5
2020-12-04 02:00:00,807.76,7.88,55.79,3.93,85.47,96.8,5
2020-12-04 03:00:00,527.38,4.2,76.53,3.4,62.32,72.36,5
2020-12-04 04:00:00,413.9,2.91,88.69,3.34,47.96,58.43,4
2020-12-04 05:00:00,390.53,2.59,94.41,4.23,40.83,53.43,4
2020-12-04 06:00:00,417.23,3.3,91.55,5.6,40.97,55.96,4
2020-12-04 07:00:00,480.65,5.44,86.55,7.21,42.04,58.01,4
2020-12-04 08:00:00,560.76,8.23,80.11,8.7,42.8,59.99,4
2020-12-04 09:00:00,600.82,9.51,75.1,9.89,43.45,62.47,4
2020-12-04 10:00:00,594.14,9.17,74.39,10.25,42.45,60.77,4
2020-12-04 11:00:00,567.44,8.74,77.25,10.01,40.18,55.93,4
2020-12-04 12:00:00,507.36,7.28,85.83,8.7,37.84,49.74,4
2020-12-04 13:00:00,460.63,5.91,97.28,7.45,38.49,47.39,4
2020-12-04 14:00:00,467.3,5.74,104.43,7.21,43.51,50.6,4
2020-12-04 15:00:00,514.03,6.86,107.29,7.99,51.04,57.82,5
2020-12-04 16:00:00,567.44,7.8,105.86,8.35,57.61,64.66,5
2020-12-04 17:00:00,1054.76,21.76,66.52,8.46,68.36,76.0,5
2020-12-04 18:00:00,1708.98,36.33,35.05,10.01,80.85,89.1,5
2020-12-04 19:00:00,2136.23,45.24,21.99,12.64,93.2,102.58,5
2020-12-04 20:00:00,2269.75,49.35,21.1,15.5,104.34,114.84,5
2020-12-04 21:00:00,2243.04,42.16,24.32,14.19,111.85,122.68,5
2020-12-04 22:00:00,2029.42,31.53,33.62,11.56,113.44,123.3,5
2020-12-04 23:00:00,1588.82,21.76,48.64,9.18,104.68,112.62,5
2020-12-05 00:00:00,1188.28,14.57,55.79,6.86,92.88,99.45,5
2020-12-05 01:00:00,814.44,7.88,69.38,5.9,82.72,88.32,5
2020-12-05 02:00:00,614.17,4.41,80.11,5.96,76.5,81.25,5
2020-12-05 03:00:00,574.11,3.98,70.81,5.25,73.95,77.9,5
2020-12-05 04:00:00,574.11,4.33,60.08,4.89,71.54,75.03,5
2020-12-05 05:00:00,580.79,5.27,50.07,4.77,69.01,72.5,5
2020-12-05 06:00:00,620.84,6.86,40.77,5.01,63.37,67.48,5
2020-12-05 07:00:00,807.76,12.51,32.19,6.5600000000000005,58.64,63.92,5
2020-12-05 08:00:00,1148.22,21.76,24.68,8.58,57.94,64.57,5
2020-12-05 09:00:00,1201.63,20.39,32.19,8.11,55.47,62.99,5
2020-12-05 10:00:00,854.49,11.48,54.36,6.8,49.32,55.78,4
2020-12-05 11:00:00,514.03,5.1,80.82,6.32,42.18,46.07,4
2020-12-05 12:00:00,480.65,4.67,82.97,5.72,40.82,43.65,4
2020-12-05 13:00:00,473.98,4.71,84.4,5.31,41.53,44.37,4
2020-12-05 14:00:00,520.71,6.34,80.82,5.48,45.27,48.56,4
2020-12-05 15:00:00,594.14,8.23,76.53,5.96,50.25,54.31,5
2020-12-05 16:00:00,667.57,10.03,76.53,6.38,55.83,61.02,5
2020-12-05 17:00:00,1081.47,21.94,51.5,7.15,64.71,71.42,5
2020-12-05 18:00:00,1562.12,34.27,32.9,9.42,74.8,83.54,5
2020-12-05 19:00:00,1789.09,41.47,28.61,12.76,84.42,94.76,5
2020-12-05 20:00:00,1842.5,45.93,31.11,15.74,92.92,104.35,5
2020-12-05 21:00:00,1762.39,38.04,30.76,13.47,97.34,108.87,5
2020-12-05 22:00:00,1548.77,25.71,31.47,8.94,94.35,104.94,5
2020-12-05 23:00:00,1148.22,15.42,43.27,6.32,81.94,90.84,5
2020-12-06 00:00:00,907.9,10.88,47.21,4.95,75.36,83.64,5
2020-12-06 01:00:00,754.36,7.8,50.07,4.17,70.99,79.11,5
2020-12-06 02:00:00,620.84,5.18,55.79,3.76,65.75,73.27,5
2020-12-06 03:00:00,527.38,3.9,61.51,3.46,59.2,65.72,5
2020-12-06 04:00:00,473.98,3.38,68.67,3.52,54.19,59.56,5
2020-12-06 05:00:00,460.63,3.34,79.39,4.05,53.5,58.32,5
2020-12-06 06:00:00,480.65,3.73,85.83,4.35,57.39,62.24,5
2020-12-06 07:00:00,540.73,5.4,87.26,4.89,61.82,66.56,5
2020-12-06 08:00:00,640.87,8.4,83.69,5.72,64.79,69.42,5
2020-12-06 09:00:00,687.6,9.43,82.25,6.68,67.41,72.16,5
2020-12-06 10:00:00,660.9,8.4,85.12,7.39,68.76,73.73,5
2020-12-06 11:00:00,580.79,6.08,95.84,7.09,68.96,73.84,5
2020-12-06 12:00:00,580.79,6.34,92.98,7.27,68.12,72.58,5
2020-12-06 13:00:00,594.14,7.11,87.98,7.51,65.4,69.39,5
2020-12-06 14:00:00,627.52,8.31,81.54,7.51,61.56,65.22,5
2020-12-06 15:00:00,680.92,10.03,75.1,7.75,58.64,62.1,5
2020-12-06 16:00:00,741.01,12.17,70.1,8.23,55.94,59.34,5
2020-12-06 17:00:00,894.55,16.97,60.08,8.94,55.27,59.27,5
2020-12-06 18:00:00,1108.17,21.94,46.49,9.06,58.13,63.28,5
2020-12-06 19:00:00,1174.93,21.42,37.55,8.11,60.83,67.26,5
2020-12-06 20:00:00,1108.17,18.85,32.54,6.91,63.29,70.65,5
2020-12-06 21:00:00,974.66,14.91,32.19,5.84,63.24,71.2,5
2020-12-06 22:00:00,814.44,11.31,35.41,5.01,61.85,70.43,5
2020-12-06 23:00:00,687.6,9.0,37.55,4.17,60.17,69.21,5
2020-12-07 00:00:00,607.49,7.8,36.12,3.43,58.78,68.02,5
2020-12-07 01:00:00,567.44,6.94,33.26,3.4,59.13,68.44,5
2020-12-07 02:00:00,534.06,5.83,32.9,3.58,60.23,69.15,5
2020-12-07 03:00:00,514.03,5.18,32.9,3.67,62.14,70.41,5
2020-12-07 04:00:00,507.36,5.06,32.19,3.73,63.98,71.75,5
2020-12-07 05:00:00,527.38,5.91,29.33,3.93,66.52,73.56,5
2020-12-07 06:00:00,587.46,7.28,27.9,4.35,69.83,75.77,5
2020-12-07 07:00:00,727.65,10.8,28.97,5.42,75.01,79.88,5
2020-12-07 08:00:00,934.6,17.14,29.33,7.33,80.42,84.53,5
2020-12-07 09:00:00,1094.82,21.25,30.4,9.54,82.11,85.92,5
2020-12-07 10:00:00,1068.12,20.22,35.76,11.44,75.21,78.93,5
2020-12-07 11:00:00,854.49,15.94,45.78,12.52,58.0,61.52,5
2020-12-07 12:00:00,640.87,12.68,50.78,10.97,38.51,42.27,4
2020-12-07 13:00:00,433.92,7.63,59.37,6.8,23.97,28.98,3
2020-12-07 14:00:00,327.11,4.88,65.8,4.41,17.93,23.74,2
2020-12-07 15:00:00,327.11,5.18,66.52,4.23,17.12,22.51,2
2020-12-07 16:00:00,367.17,6.0,65.8,4.47,21.83,26.5,3
2020-12-07 17:00:00,667.57,15.25,48.64,6.02,35.25,40.0,4
2020-12-07 18:00:00,1174.93,29.13,23.6,8.23,51.81,57.29,5
2020-12-07 19:00:00,1588.82,36.33,9.03,10.01,66.52,72.96,5
2020-12-07 20:00:00,2029.42,34.96,1.05,11.44,82.23,90.46,5
2020-12-07 21:00:00,2510.07,27.76,0.02,12.4,99.23,109.29,5
2020-12-07 22:00:00,2803.8,22.96,0.0,13.47,112.65,123.54,5
2020-12-07 23:00:00,2777.1,19.36,0.0,12.52,115.18,124.72,5
2020-12-08 00:00:00,2429.96,18.34,0.01,7.87,107.72,115.97,5
2020-12-08 01:00:00,1895.9,22.62,1.15,4.95,99.0,105.88,5
2020-12-08 02:00:00,1228.33,16.62,22.71,5.01,93.48,99.44,5
2020-12-08 03:00:00,947.95,9.25,33.62,4.71,98.68,105.26,5
2020-12-08 04:00:00,834.47,7.8,39.7,5.54,105.76,113.01,5
2020-12-08 05:00:00,821.11,9.17,47.92,7.87,112.52,120.11,5
2020-12-08 06:00:00,881.2,13.54,56.51,11.68,120.56,128.15,5
2020-12-08 07:00:00,1268.39,28.1,54.36,19.07,131.78,139.92,5
2020-12-08 08:00:00,1895.9,50.72,35.76,24.8,139.19,147.78,5
2020-12-08 09:00:00,2082.82,43.87,23.6,18.12,125.1,132.44,5
2020-12-08 10:00:00,1588.82,23.31,30.76,9.89,99.21,104.98,5
2020-12-08 11:00:00,534.06,6.0,85.83,8.23,65.28,68.15,5
2020-12-08 12:00:00,460.63,5.4,89.41,7.87,59.06,61.03,5
2020-12-08 13:00:00,453.95,5.31,92.98,7.87,61.7,63.56,5
2020-12-08 14:00:00,534.06,7.71,92.98,9.89,74.13,76.2,5
2020-12-08 15:00:00,660.9,10.63,87.26,12.04,90.39,92.87,5
2020-12-08 16:00:00,761.03,12.51,81.54,12.28,101.85,105.17,5
2020-12-08 17:00:00,854.49,14.74,74.39,11.56,105.01,109.6,5
2020-12-08 18:00:00,961.3,16.79,66.52,10.85,105.17,112.03,5
2020-12-08 19:00:00,961.3,15.94,62.23,10.13,104.18,113.75,5
2020-12-08 20:00:00,907.9,13.54,62.94,9.3,102.7,114.14,5
2020-12-08 21:00:00,834.47,10.97,66.52,8.58,102.23,114.87,5
2020-12-08 22:00:00,781.06,9.25,70.81,7.99,106.0,119.56,5
2020-12-08 23:00:00,747.68,8.31,75.1,7.27,112.01,126.47,5
2020-12-09 00:00:00,680.92,6.68,82.25,6.38,113.33,129.03,5
2020-12-09 01:00:00,594.14,4.84,90.12,5.84,110.19,126.43,5
2020-12-09 02:00:00,520.71,3.6,95.84,5.42,103.0,118.0,5
2020-12-09 03:00:00,480.65,3.26,94.41,5.01,95.28,107.55,5
2020-12-09 04:00:00,467.3,3.3,90.84,4.83,89.58,99.31,5
2020-12-09 05:00:00,473.98,3.64,87.98,4.95,87.18,95.2,5
2020-12-09 06:00:00,500.68,4.37,85.12,5.25,87.78,95.02,5
2020-12-09 07:00:00,607.49,7.37,80.11,6.02,91.11,98.23,5
2020-12-09 08:00:00,787.74,12.85,72.24,7.51,96.16,103.79,5
2020-12-09 09:00:00,867.84,14.22,70.81,8.82,100.69,109.36,5
2020-12-09 10:00:00,801.09,11.82,77.96,9.54,103.45,113.73,5
2020-12-09 11:00:00,647.54,8.23,92.98,9.42,104.25,116.93,5
2020-12-09 12:00:00,607.49,7.97,95.84,9.89,102.45,115.48,5
2020-12-09 13:00:00,580.79,7.8,97.28,10.37,94.58,105.87,5
2020-12-09 14:00:00,580.79,8.48,90.84,10.97,84.47,92.96,5
2020-12-09 15:00:00,614.17,10.11,82.97,11.8,78.9,85.86,5
2020-12-09 16:00:00,647.54,11.31,80.11,11.92,76.28,82.45,5
2020-12-09 17:00:00,841.14,16.97,69.38,10.97,78.98,85.53,5
2020-12-09 18:00:00,1214.98,26.39,52.93,11.21,87.72,95.74,5
2020-12-09 19:00:00,1428.6,29.13,46.49,11.44,98.01,107.66,5
2020-12-09 20:00:00,1468.66,27.76,45.06,11.33,108.31,119.24,5
2020-12-09 21:00:00,1361.85,22.62,48.64,10.25,113.44,124.45,5
2020-12-09 22:00:00,1201.63,17.48,52.21,9.18,114.7,125.04,5
2020-12-09 23:00:00,1028.06,13.88,52.93,7.63,113.12,122.57,5
2020-12-10 00:00:00,881.2,10.88,50.78,5.84,110.14,118.85,5
2020-12-10 01:00:00,747.68,8.05,50.07,4.71,107.47,115.96,5
2020-12-10 02:00:00,634.19,5.66,51.5,3.99,105.63,114.24,5
2020-12-10 03:00:00,567.44,4.5,52.21,3.73,104.78,113.76,5
2020-12-10 04:00:00,547.41,4.2,52.21,3.7,104.27,113.54,5
2020-12-10 05:00:00,560.76,4.8,50.07,3.99,104.1,113.65,5
2020-12-10 06:00:00,594.14,5.83,50.78,4.47,103.4,113.24,5
2020-12-10 07:00:00,700.95,9.0,51.5,5.54,102.26,112.39,5
2020-12-10 08:00:00,867.84,14.4,49.35,7.33,98.91,107.95,5
2020-12-10 09:00:00,961.3,16.62,47.21,8.94,96.14,103.52,5
2020-12-10 10:00:00,894.55,14.4,53.64,9.78,95.08,101.29,5
2020-12-10 11:00:00,700.95,9.51,71.53,9.18,97.56,102.95,5
2020-12-10 12:00:00,687.6,8.91,70.1,9.89,105.89,110.9,5
2020-12-10 13:00:00,734.33,10.03,55.08,11.33,112.19,116.88,5
2020-12-10 14:00:00,761.03,12.0,39.7,11.56,106.95,110.95,5
2020-12-10 15:00:00,754.36,12.85,33.62,10.49,91.75,94.94,5
2020-12-10 16:00:00,734.33,13.02,33.62,9.3,76.27,78.92,5
2020-12-10 17:00:00,774.38,15.25,32.19,8.7,68.71,71.19,5
2020-12-10 18:00:00,854.49,17.99,27.54,8.7,69.04,71.62,5
2020-12-10 19:00:00,867.84,18.34,23.6,8.35,72.83,75.5,5
2020-12-10 20:00:00,854.49,18.68,19.85,8.35,75.84,78.58,5
2020-12-10 21:00:00,847.82,18.85,17.17,8.23,76.45,79.19,5
2020-12-10 22:00:00,841.14,18.68,15.2,8.11,76.99,79.75,5
2020-12-10 23:00:00,841.14,17.65,14.48,7.63,78.54,81.31,5
2020-12-11 00:00:00,807.76,14.91,17.17,6.91,80.34,82.93,5
2020-12-11 01:00:00,754.36,11.48,22.71,6.38,82.77,85.24,5
2020-12-11 02:00:00,700.95,8.31,29.33,5.96,84.92,87.23,5
2020-12-11 03:00:00,660.9,6.34,34.33,5.54,83.64,85.88,5
2020-12-11 04:00:00,627.52,5.36,38.27,5.36,81.31,83.53,5
2020-12-11 05:00:00,607.49,5.23,41.13,5.6,80.05,82.29,5
2020-12-11 06:00:00,607.49,5.48,42.56,5.72,80.21,82.46,5
2020-12-11 07:00:00,660.9,7.45,42.56,6.08,80.36,82.75,5
2020-12-11 08:00:00,774.38,11.31,38.98,6.91,80.49,83.05,5
2020-12-11 09:00:00,814.44,12.0,36.84,7.39,79.41,82.18,5
2020-12-11 10:00:00,747.68,10.2,38.27,7.21,80.47,83.45,5
2020-12-11 11:00:00,667.57,8.48,42.56,6.86,84.41,87.64,5
2020-12-11 12:00:00,647.54,8.4,46.49,7.21,88.52,92.05,5
2020-12-11 13:00:00,647.54,8.57,50.07,7.51,89.92,93.4,5
2020-12-11 14:00:00,627.52,7.97,55.79,6.74,85.59,88.85,5
2020-12-11 15:00:00,627.52,8.57,57.22,6.74,79.3,82.43,5
2020-12-11 16:00:00,640.87,9.68,57.94,7.15,73.39,76.45,5
2020-12-11 17:00:00,767.71,14.05,52.93,7.99,72.99,76.47,5
2020-12-11 18:00:00,961.3,18.85,42.92,8.7,75.81,80.22,5
2020-12-11 19:00:00,1028.06,19.19,37.19,8.46,78.17,83.78,5
2020-12-11 20:00:00,1041.41,18.17,32.19,8.11,80.42,87.25,5
2020-12-11 21:00:00,1001.36,16.11,28.97,7.75,81.7,89.36,5
2020-12-11 22:00:00,947.95,13.71,26.82,7.15,81.28,89.4,5
2020-12-11 23:00:00,854.49,11.65,25.03,5.96,78.13,86.4,5
2020-12-12 00:00:00,781.06,10.2,22.53,4.71,74.9,82.87,5
2020-12-12 01:00:00,694.28,7.63,20.92,3.7,72.06,79.69,5
2020-12-12 02:00:00,620.84,5.57,19.67,3.01,70.19,77.57,5
2020-12-12 03:00:00,587.46,4.76,16.81,2.68,69.37,76.63,5
2020-12-12 04:00:00,574.11,4.58,13.95,2.68,69.34,76.5,5
2020-12-12 05:00:00,587.46,5.31,11.36,3.01,70.17,77.04,5
2020-12-12 06:00:00,634.19,6.51,10.55,3.46,73.5,79.9,5
2020-12-12 07:00:00,767.71,9.85,10.28,4.47,79.53,85.7,5
2020-12-12 08:00:00,974.66,15.59,8.76,5.9,87.11,92.77,5
2020-12-12 09:00:00,1241.68,19.88,5.72,7.45,94.35,99.46,5
2020-12-12 10:00:00,1361.85,19.54,6.44,8.46,98.46,103.03,5
2020-12-12 11:00:00,1308.44,16.45,12.16,8.46,97.85,101.74,5
2020-12-12 12:00:00,1188.28,14.91,18.24,8.94,94.07,97.33,5
2020-12-12 13:00:00,1108.17,15.59,24.32,11.33,90.86,93.71,5
2020-12-12 14:00:00,841.14,11.82,42.2,11.33,77.85,80.7,5
2020-12-12 15:00:00,801.09,11.31,50.07,10.85,72.21,75.57,5
2020-12-12 16:00:00,834.47,13.2,53.64,11.68,73.57,77.21,5
2020-12-12 17:00:00,1081.47,21.94,38.27,10.85,79.01,83.4,5
2020-12-12 18:00:00,1508.71,32.56,15.91,10.37,85.52,91.03,5
