time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-07T00:00,26.5,89,24.5,0.0,1008.7,97,8.6,92
2024-12-07T01:00,26.6,90,24.8,0.0,1008.4,99,6.2,83
2024-12-07T02:00,26.4,90,24.6,0.0,1008.0,97,5.4,82
2024-12-07T03:00,26.2,91,24.6,0.0,1007.7,92,5.4,86
2024-12-07T04:00,26.2,90,24.4,0.0,1007.8,55,5.4,82
2024-12-07T05:00,26.1,90,24.3,0.0,1008.2,84,5.1,82
2024-12-07T06:00,26.0,90,24.2,0.0,1008.3,45,4.5,76
2024-12-07T07:00,26.4,89,24.5,0.0,1009.6,40,5.5,79
2024-12-07T08:00,27.2,85,24.5,0.0,1009.9,43,7.9,74
2024-12-07T09:00,28.3,79,24.3,0.0,1010.1,85,10.8,75
2024-12-07T10:00,29.3,73,24.0,0.0,1009.5,100,12.0,74
2024-12-07T11:00,30.3,67,23.5,0.0,1008.7,100,13.5,81
2024-12-07T12:00,31.0,63,23.1,0.0,1008.1,100,14.4,86
2024-12-07T13:00,30.7,68,24.1,0.1,1007.9,89,11.5,86
2024-12-07T14:00,30.3,71,24.4,0.2,1006.9,80,9.7,105
2024-12-07T15:00,29.6,75,24.7,0.7,1006.3,84,11.0,109
2024-12-07T16:00,29.3,76,24.6,0.4,1006.3,63,10.5,94
2024-12-07T17:00,28.8,78,24.5,0.2,1006.9,66,10.1,86
2024-12-07T18:00,28.0,82,24.6,0.0,1007.7,100,7.0,78
2024-12-07T19:00,27.9,84,25.0,0.0,1008.6,100,2.9,60
2024-12-07T20:00,27.6,86,25.1,0.0,1009.3,100,1.8,37
2024-12-07T21:00,27.5,87,25.1,0.1,1009.6,100,1.6,27
2024-12-07T22:00,27.1,88,25.0,0.6,1009.5,72,0.4,90
2024-12-07T23:00,27.1,88,24.9,0.0,1009.2,64,1.1,108
2024-12-08T00:00,27.0,88,24.9,0.0,1008.5,65,2.4,63
