time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-07T00:00,21.5,87,19.2,0.0,1013.1,98,6.1,93
2024-12-07T01:00,21.3,88,19.3,0.0,1013.2,94,5.1,82
2024-12-07T02:00,21.1,88,19.1,0.0,1012.6,98,6.5,90
2024-12-07T03:00,20.9,89,19.1,0.0,1012.6,98,5.8,68
2024-12-07T04:00,20.5,88,18.4,0.0,1013.0,100,6.5,56
2024-12-07T05:00,19.9,86,17.5,0.0,1013.4,100,6.9,62
2024-12-07T06:00,19.4,84,16.6,0.0,1013.9,100,5.7,72
2024-12-07T07:00,19.3,84,16.6,0.0,1014.7,100,5.8,86
2024-12-07T08:00,19.2,83,16.3,0.0,1015.9,100,5.2,78
2024-12-07T09:00,19.2,83,16.3,0.0,1017.0,100,4.9,73
2024-12-07T10:00,19.3,83,16.4,0.0,1017.3,100,5.4,70
2024-12-07T11:00,19.2,83,16.2,0.0,1016.5,100,5.4,70
2024-12-07T12:00,19.0,82,15.9,0.0,1016.1,100,4.9,54
2024-12-07T13:00,19.0,83,16.1,0.0,1015.3,100,6.3,59
2024-12-07T14:00,18.8,82,15.7,0.0,1014.8,100,5.2,56
2024-12-07T15:00,18.9,81,15.6,0.0,1014.7,100,4.2,59
2024-12-07T16:00,18.6,81,15.3,0.0,1015.2,100,4.0,63
2024-12-07T17:00,18.3,81,15.0,0.0,1015.7,100,3.3,84
2024-12-07T18:00,18.0,82,14.9,0.0,1016.5,100,3.1,69
2024-12-07T19:00,18.1,82,15.0,0.0,1017.3,100,3.2,90
2024-12-07T20:00,17.9,81,14.6,0.0,1018.0,100,3.6,96
2024-12-07T21:00,17.7,81,14.4,0.0,1018.3,100,3.3,96
2024-12-07T22:00,17.5,81,14.2,0.0,1018.5,100,3.3,96
2024-12-07T23:00,17.2,80,13.8,0.0,1018.5,100,3.4,108
2024-12-08T00:00,16.9,79,13.3,0.0,1018.6,100,4.6,108
2024-12-08T01:00,16.8,79,13.1,0.0,1018.9,100,4.7,113
2024-12-08T02:00,16.5,78,12.6,0.0,1018.7,100,4.3,114
2024-12-08T03:00,16.3,78,12.5,0.0,1018.4,100,3.7,119
2024-12-08T04:00,16.1,78,12.3,0.0,1018.5,100,3.6,127
2024-12-08T05:00,15.9,76,11.7,0.0,1018.8,100,4.0,117
2024-12-08T06:00,15.7,75,11.3,0.0,1019.3,100,3.8,107
2024-12-08T07:00,15.8,79,12.2,0.0,1020.5,100,2.5,98
2024-12-08T08:00,16.1,76,11.9,0.0,1021.2,99,2.6,106
2024-12-08T09:00,16.5,72,11.4,0.0,1021.9,95,3.7,101
2024-12-08T10:00,17.0,71,11.7,0.0,1021.7,91,4.0,95
2024-12-08T11:00,17.5,70,12.0,0.0,1021.0,93,4.0,85
2024-12-08T12:00,18.0,70,12.4,0.0,1020.3,95,5.0,69
2024-12-08T13:00,18.5,70,13.0,0.0,1018.7,92,4.2,70
2024-12-08T14:00,18.5,70,12.9,0.0,1018.0,93,5.0,60
2024-12-08T15:00,18.3,71,13.0,0.0,1017.1,92,5.3,62
2024-12-08T16:00,18.0,72,12.9,0.0,1017.4,95,4.9,73
2024-12-08T17:00,17.3,76,13.1,0.0,1017.7,93,3.6,84
2024-12-08T18:00,16.8,79,13.2,0.0,1018.3,94,2.6,74
2024-12-08T19:00,16.4,82,13.4,0.0,1018.9,91,2.2,81
2024-12-08T20:00,16.1,83,13.3,0.0,1018.9,94,2.2,90
2024-12-08T21:00,16.1,84,13.4,0.0,1018.9,100,1.8,79
2024-12-08T22:00,15.9,85,13.4,0.0,1018.9,83,2.3,72
2024-12-08T23:00,15.8,86,13.5,0.0,1018.8,84,1.8,79
2024-12-09T00:00,15.4,87,13.2,0.0,1018.6,85,2.5,90
2024-12-09T01:00,15.3,87,13.1,0.0,1018.2,91,1.8,101
2024-12-09T02:00,15.3,88,13.4,0.0,1017.3,100,1.1,72
2024-12-09T03:00,15.3,89,13.5,0.0,1016.8,100,1.0,45
2024-12-09T04:00,15.3,90,13.7,0.0,1016.5,100,1.3,56
2024-12-09T05:00,15.4,90,13.8,0.0,1016.6,100,1.1,72
2024-12-09T06:00,15.3,92,14.0,0.0,1017.0,97,0.7,90
2024-12-09T07:00,15.4,91,13.9,0.0,1017.4,89,1.1,342
2024-12-09T08:00,16.3,83,13.4,0.0,1017.8,95,1.6,333
2024-12-09T09:00,17.0,77,13.0,0.0,1018.2,95,1.9,22
2024-12-09T10:00,18.0,75,13.5,0.0,1017.8,93,3.4,58
2024-12-09T11:00,18.6,71,13.2,0.0,1017.0,89,4.2,70
2024-12-09T12:00,19.5,70,13.9,0.0,1015.7,66,4.8,77
2024-12-09T13:00,20.4,69,14.6,0.0,1014.3,60,5.1,82
2024-12-09T14:00,21.0,70,15.4,0.0,1013.0,45,5.8,86
2024-12-09T15:00,21.2,71,15.7,0.0,1012.3,66,6.1,90
2024-12-09T16:00,20.8,73,15.8,0.0,1012.5,90,4.3,85
2024-12-09T17:00,20.0,78,16.1,0.0,1012.9,89,4.1,75
2024-12-09T18:00,19.0,82,15.9,0.0,1013.3,54,3.1,69
2024-12-09T19:00,18.4,85,15.8,0.0,1013.9,61,2.5,90
2024-12-09T20:00,17.8,88,15.8,0.0,1014.2,80,2.6,74
2024-12-09T21:00,17.6,90,16.0,0.0,1014.4,88,1.8,90
2024-12-09T22:00,17.5,90,15.9,0.0,1014.4,78,1.8,127
2024-12-09T23:00,17.2,92,15.9,0.0,1014.0,64,1.5,135
2024-12-10T00:00,17.1,93,16.0,0.0,1013.8,69,0.4,180
2024-12-10T01:00,16.8,94,15.8,0.0,1013.4,71,0.7,270
2024-12-10T02:00,16.5,95,15.7,0.0,1012.8,67,1.8,323
2024-12-10T03:00,16.4,96,15.8,0.0,1012.4,64,2.4,333
2024-12-10T04:00,16.2,97,15.7,0.0,1012.0,72,1.6,333
2024-12-10T05:00,16.2,96,15.6,0.0,1012.3,87,1.3,326
2024-12-10T06:00,16.2,96,15.6,0.0,1012.8,89,1.0,225
2024-12-10T07:00,16.3,96,15.7,0.0,1013.4,59,1.5,225
2024-12-10T08:00,18.2,91,16.8,0.0,1013.6,46,1.5,135
2024-12-10T09:00,19.9,85,17.3,0.0,1013.8,57,2.6,56
2024-12-10T10:00,21.3,81,17.9,0.0,1013.2,55,4.1,38
2024-12-10T11:00,22.1,80,18.5,0.0,1012.4,72,4.2,31
2024-12-10T12:00,22.8,76,18.4,0.0,1010.9,92,2.5,90
2024-12-10T13:00,24.0,71,18.4,0.0,1009.5,81,2.9,90
2024-12-10T14:00,23.9,73,18.8,0.0,1008.7,62,6.4,52
2024-12-10T15:00,24.0,74,19.1,0.0,1008.4,57,5.1,51
2024-12-10T16:00,23.9,76,19.5,0.0,1008.5,59,3.6,37
2024-12-10T17:00,22.7,82,19.5,0.0,1009.1,63,5.1,356
2024-12-10T18:00,21.0,90,19.3,0.0,1010.1,56,4.2,329
2024-12-10T19:00,20.3,93,19.1,0.0,1010.8,63,3.1,315
2024-12-10T20:00,20.0,94,19.0,0.0,1011.5,67,3.1,291
2024-12-10T21:00,20.0,93,18.9,0.0,1012.0,73,2.5,270
2024-12-10T22:00,20.0,93,18.8,0.0,1012.1,78,2.2,270
2024-12-10T23:00,19.7,94,18.7,0.0,1011.9,70,2.7,293
2024-12-11T00:00,19.3,95,18.5,0.0,1011.8,60,2.8,320
2024-12-11T01:00,19.0,96,18.3,0.0,1011.8,70,2.3,342
2024-12-11T02:00,18.7,97,18.2,0.0,1011.6,82,2.6,326
2024-12-11T03:00,18.8,97,18.3,0.0,1011.5,86,2.3,321
2024-12-11T04:00,18.8,97,18.4,0.0,1011.6,86,2.0,315
2024-12-11T05:00,19.0,97,18.5,0.0,1011.9,91,1.6,297
2024-12-11T06:00,19.2,96,18.5,0.0,1012.5,97,1.4,270
2024-12-11T07:00,19.3,96,18.7,0.0,1013.3,96,1.3,236
2024-12-11T08:00,20.2,95,19.4,0.0,1014.1,95,0.4,180
2024-12-11T09:00,20.8,92,19.5,0.0,1014.7,92,2.0,45
2024-12-11T10:00,22.4,86,20.0,0.0,1014.8,95,3.1,54
2024-12-11T11:00,23.0,83,20.0,0.0,1014.1,96,3.4,58
2024-12-11T12:00,23.7,81,20.2,0.0,1013.0,88,1.8,53
2024-12-11T13:00,24.5,79,20.7,0.0,1011.7,82,1.5,76
2024-12-11T14:00,25.4,76,20.9,0.0,1010.8,46,3.1,69
2024-12-11T15:00,25.8,73,20.6,0.0,1010.4,60,4.7,81
2024-12-11T16:00,25.4,74,20.5,0.0,1010.5,78,4.7,86
2024-12-11T17:00,24.2,82,20.9,0.0,1010.9,26,4.0,80
2024-12-11T18:00,22.6,89,20.7,0.0,1011.7,60,3.7,101
2024-12-11T19:00,21.9,91,20.4,0.0,1012.4,57,4.4,125
2024-12-11T20:00,21.7,92,20.4,0.0,1012.9,68,4.8,103
2024-12-11T21:00,21.9,91,20.4,0.0,1013.3,79,6.2,80
2024-12-11T22:00,21.8,89,19.9,0.0,1013.5,90,7.6,71
2024-12-11T23:00,20.8,86,18.4,0.0,1013.6,91,7.4,67
2024-12-12T00:00,19.5,83,16.6,0.0,1013.5,91,6.3,66
2024-12-12T01:00,18.5,80,15.0,0.0,1013.4,92,5.2,65
2024-12-12T02:00,17.9,80,14.4,0.0,1013.2,91,4.2,70
2024-12-12T03:00,17.6,80,14.1,0.0,1012.9,91,3.6,84
2024-12-12T04:00,17.4,81,14.1,0.0,1012.9,90,3.3,96
2024-12-12T05:00,17.2,82,14.1,0.0,1013.2,92,3.0,104
2024-12-12T06:00,17.1,84,14.4,0.0,1013.8,94,2.3,108
2024-12-12T07:00,17.3,84,14.6,0.0,1014.3,96,2.2,99
2024-12-12T08:00,17.8,83,14.9,0.0,1014.9,93,2.5,90
2024-12-12T09:00,18.7,81,15.4,0.0,1015.4,90,3.3,77
2024-12-12T10:00,19.7,79,16.0,0.0,1015.4,87,4.1,75
2024-12-12T11:00,20.9,77,16.8,0.0,1014.5,87,5.1,82
2024-12-12T12:00,22.3,74,17.4,0.0,1013.2,86,6.1,90
2024-12-12T13:00,23.2,73,18.1,0.0,1012.1,86,7.2,93
2024-12-12T14:00,23.3,73,18.2,0.0,1011.6,83,8.3,92
2024-12-12T15:00,22.8,75,18.2,0.0,1011.4,79,9.4,92
2024-12-12T16:00,22.3,77,18.1,0.0,1011.6,76,9.7,92
2024-12-12T17:00,21.6,80,18.0,0.0,1012.2,80,8.3,90
2024-12-12T18:00,20.7,84,17.9,0.0,1013.1,83,5.8,86
2024-12-12T19:00,20.0,87,17.8,0.0,1013.9,87,4.0,80
2024-12-12T20:00,19.8,88,17.7,0.0,1014.5,91,3.6,84
2024-12-12T21:00,19.7,89,17.8,0.0,1015.0,95,3.6,90
2024-12-12T22:00,19.6,89,17.8,0.0,1015.4,99,4.0,95
2024-12-12T23:00,19.5,88,17.5,0.0,1015.6,98,4.0,95
2024-12-13T00:00,19.4,87,17.2,0.0,1015.8,96,4.0,95
2024-12-13T01:00,19.3,86,16.9,0.0,1015.8,95,4.0,90
2024-12-13T02:00,19.1,86,16.7,0.0,1015.6,95,3.6,84
2024-12-13T03:00,18.9,87,16.7,0.0,1015.3,95,3.8,73
2024-12-13T04:00,18.7,87,16.5,0.0,1015.3,95,3.9,68
2024-12-13T05:00,18.4,86,16.0,0.0,1015.9,96,4.6,72
2024-12-13T06:00,18.0,83,15.1,0.0,1016.7,98,5.2,74
2024-12-13T07:00,17.7,81,14.4,0.0,1017.6,99,5.9,79
2024-12-13T08:00,17.4,79,13.8,0.0,1018.5,97,6.1,87
2024-12-13T09:00,17.1,76,12.9,0.0,1019.5,95,5.8,97
2024-12-13T10:00,17.0,74,12.4,0.0,1019.9,93,5.9,101
2024-12-13T11:00,17.3,72,12.2,0.0,1019.4,92,5.4,98
2024-12-13T12:00,17.7,71,12.4,0.0,1018.4,92,5.4,90
2024-12-13T13:00,18.0,70,12.4,0.0,1017.7,91,5.1,82
2024-12-13T14:00,17.8,70,12.3,0.0,1017.6,78,5.5,79
2024-12-13T15:00,17.6,71,12.3,0.0,1017.4,80,5.4,86
2024-12-13T16:00,17.3,72,12.2,0.0,1017.4,82,5.0,90
2024-12-13T17:00,16.8,74,12.1,0.0,1017.8,86,4.3,90
2024-12-13T18:00,16.2,77,12.2,0.0,1018.5,90,3.6,90
2024-12-13T19:00,15.6,79,12.0,0.0,1019.2,94,2.9,90
2024-12-13T20:00,15.3,80,11.9,0.0,1019.8,90,3.0,104
2024-12-13T21:00,15.0,79,11.4,0.0,1020.3,86,3.2,117
2024-12-13T22:00,14.8,79,11.2,0.0,1020.7,82,3.4,122
2024-12-13T23:00,14.6,79,11.0,0.0,1020.8,84,2.9,120
2024-12-14T00:00,14.5,79,10.9,0.0,1020.6,87,2.4,117
2024-12-14T01:00,14.3,79,10.8,0.0,1020.5,89,1.9,112
2024-12-14T02:00,14.1,79,10.5,0.0,1020.3,87,1.9,112
2024-12-14T03:00,13.8,80,10.4,0.0,1020.0,84,2.3,108
2024-12-14T04:00,13.6,80,10.2,0.0,1020.1,82,2.3,108
2024-12-14T05:00,13.5,81,10.3,0.0,1020.6,88,2.3,108
2024-12-14T06:00,13.6,82,10.6,0.0,1021.5,94,2.1,121
2024-12-14T07:00,13.7,81,10.5,0.0,1022.3,100,2.4,117
2024-12-14T08:00,14.1,77,10.2,0.0,1023.2,100,3.4,108
2024-12-14T09:00,14.6,72,9.7,0.0,1024.0,100,4.7,99
2024-12-14T10:00,15.0,68,9.2,0.0,1024.4,100,5.8,94
2024-12-14T11:00,15.3,67,9.2,0.0,1024.0,100,5.8,90
2024-12-14T12:00,15.5,68,9.6,0.0,1023.1,100,5.1,82
2024-12-14T13:00,15.5,69,9.9,0.0,1022.4,100,4.5,76
2024-12-14T14:00,15.4,70,10.0,0.0,1022.0,100,3.4,72
2024-12-14T15:00,15.2,72,10.2,0.0,1021.7,100,2.1,59
2024-12-14T16:00,15.0,73,10.2,0.0,1021.8,100,1.3,56
2024-12-14T17:00,14.7,75,10.3,0.0,1022.4,100,1.5,104
2024-12-14T18:00,14.4,76,10.2,0.0,1023.3,100,2.6,124
2024-12-14T19:00,14.1,77,10.1,0.0,1024.1,100,3.3,131
2024-12-14T20:00,13.8,77,9.9,0.0,1024.6,100,3.1,126
2024-12-14T21:00,13.6,75,9.3,0.0,1024.9,100,2.6,124
2024-12-14T22:00,13.5,74,9.0,0.0,1025.0,100,1.9,112
2024-12-14T23:00,13.5,73,8.7,0.0,1024.9,100,1.5,104
