time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-07T00:00,24.2,86,21.7,0.0,1012.8,100,2.2,351
2024-12-07T01:00,24.2,86,21.7,0.1,1012.9,97,2.3,342
2024-12-07T02:00,24.2,86,21.7,0.3,1012.3,97,2.5,8
2024-12-07T03:00,24.0,87,21.7,0.3,1012.1,100,4.1,38
2024-12-07T04:00,23.6,89,21.7,0.3,1012.1,100,3.8,41
2024-12-07T05:00,23.7,89,21.7,0.2,1012.6,100,4.1,45
2024-12-07T06:00,23.7,88,21.6,0.0,1013.0,99,4.4,35
2024-12-07T07:00,23.9,88,21.8,0.1,1014.2,100,4.7,32
2024-12-07T08:00,24.2,89,22.2,0.1,1015.1,99,3.7,29
2024-12-07T09:00,25.1,85,22.4,0.1,1015.8,96,4.9,36
2024-12-07T10:00,25.5,83,22.4,0.0,1015.5,94,6.1,40
2024-12-07T11:00,25.7,80,22.0,0.0,1014.8,96,7.6,45
2024-12-07T12:00,25.7,78,21.5,0.0,1014.3,94,8.7,52
2024-12-07T13:00,26.1,76,21.5,0.0,1013.3,90,6.8,58
2024-12-07T14:00,26.2,75,21.4,0.0,1012.6,86,6.6,61
2024-12-07T15:00,26.0,76,21.5,0.0,1012.1,91,6.1,62
2024-12-07T16:00,25.6,78,21.5,0.0,1012.4,90,5.5,67
2024-12-07T17:00,24.8,81,21.3,0.0,1012.7,81,3.5,66
2024-12-07T18:00,24.2,83,21.1,0.0,1013.4,79,3.4,58
2024-12-07T19:00,24.4,84,21.5,0.0,1014.6,91,2.9,60
2024-12-07T20:00,23.9,86,21.4,0.0,1015.2,96,2.6,56
2024-12-07T21:00,23.7,88,21.6,0.4,1015.7,95,2.3,51
2024-12-07T22:00,23.6,89,21.6,0.3,1015.4,94,2.6,16
2024-12-07T23:00,23.6,88,21.5,0.0,1015.4,97,3.0,14
2024-12-08T00:00,23.6,88,21.5,0.0,1015.0,95,3.3,6
2024-12-08T01:00,23.2,90,21.5,0.0,1015.2,81,3.0,346
2024-12-08T02:00,23.1,89,21.2,0.0,1014.5,76,2.9,330
2024-12-08T03:00,22.7,89,20.8,0.0,1014.3,73,3.1,324
2024-12-08T04:00,22.4,89,20.5,0.0,1014.1,81,2.6,344
2024-12-08T05:00,22.3,90,20.5,0.0,1014.6,79,3.3,319
2024-12-08T06:00,21.8,92,20.5,0.0,1015.1,59,3.4,302
2024-12-08T07:00,22.4,90,20.6,0.0,1016.5,81,2.3,342
2024-12-08T08:00,23.0,89,21.1,0.2,1017.3,91,3.8,49
2024-12-08T09:00,23.6,86,21.1,0.2,1017.9,65,5.9,47
2024-12-08T10:00,24.4,81,20.9,0.0,1017.5,85,9.4,47
2024-12-08T11:00,24.1,84,21.2,0.1,1017.0,92,9.4,50
2024-12-08T12:00,24.1,83,21.0,0.2,1016.5,93,9.7,51
2024-12-08T13:00,24.1,83,21.0,0.1,1015.6,83,9.7,63
2024-12-08T14:00,24.0,83,20.9,0.1,1015.2,90,10.5,59
2024-12-08T15:00,23.9,81,20.5,0.0,1014.4,72,8.1,58
2024-12-08T16:00,23.7,83,20.6,0.0,1014.7,93,6.4,52
2024-12-08T17:00,22.9,86,20.4,0.2,1015.3,89,4.8,48
2024-12-08T18:00,22.5,88,20.4,0.2,1016.2,90,2.8,40
2024-12-08T19:00,22.4,89,20.5,0.1,1017.0,98,2.3,18
2024-12-08T20:00,22.4,89,20.5,0.2,1017.4,91,2.4,27
2024-12-08T21:00,22.3,89,20.4,0.2,1017.3,97,1.4,360
2024-12-08T22:00,22.1,88,20.0,0.1,1017.1,100,2.6,286
2024-12-08T23:00,21.7,90,20.0,0.0,1016.9,100,3.3,283
2024-12-09T00:00,21.5,91,20.0,0.0,1016.5,100,2.4,297
2024-12-09T01:00,21.7,90,20.0,0.0,1015.9,100,2.7,337
2024-12-09T02:00,21.7,90,20.0,0.0,1014.9,100,2.6,344
2024-12-09T03:00,21.7,91,20.1,0.0,1014.5,100,2.3,342
2024-12-09T04:00,21.6,90,19.9,0.0,1014.5,100,2.3,309
