time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-07T00:00,25.8,89,23.8,0.4,1009.2,81,6.8,108
2024-12-07T01:00,26.0,89,24.0,0.1,1008.9,100,4.9,107
2024-12-07T02:00,26.0,91,24.4,0.0,1008.4,75,3.3,103
2024-12-07T03:00,26.0,92,24.6,0.0,1007.9,86,3.4,108
2024-12-07T04:00,25.9,93,24.7,0.0,1007.8,48,3.4,108
2024-12-07T05:00,25.7,94,24.6,0.0,1008.2,44,3.3,103
2024-12-07T06:00,25.5,95,24.6,0.0,1008.5,49,3.6,84
2024-12-07T07:00,26.0,94,24.9,0.0,1009.7,49,5.2,78
2024-12-07T08:00,26.9,89,25.0,0.1,1010.2,73,8.4,80
2024-12-07T09:00,27.9,85,25.2,0.2,1010.4,79,8.2,75
2024-12-07T10:00,28.9,80,25.1,0.2,1010.0,83,8.1,69
2024-12-07T11:00,29.7,76,25.0,0.2,1009.2,98,7.0,69
2024-12-07T12:00,30.9,71,25.0,0.0,1008.6,89,5.6,75
2024-12-07T13:00,30.7,70,24.6,0.1,1008.3,97,8.4,70
2024-12-07T14:00,31.0,69,24.7,0.1,1007.1,87,7.4,67
2024-12-07T15:00,30.7,69,24.4,0.1,1006.4,97,7.4,67
2024-12-07T16:00,29.9,76,25.2,0.7,1006.3,100,6.7,54
2024-12-07T17:00,29.1,79,25.1,1.3,1007.1,100,6.2,21
2024-12-07T18:00,28.2,85,25.4,2.2,1008.2,100,4.1,45
2024-12-07T19:00,27.9,86,25.4,1.9,1009.0,100,4.0,117
2024-12-07T20:00,27.4,89,25.5,2.1,1009.7,100,6.1,135
2024-12-07T21:00,26.8,90,25.1,1.3,1010.1,100,6.9,137
2024-12-07T22:00,26.5,90,24.7,0.6,1010.0,100,5.0,150
2024-12-07T23:00,26.3,90,24.6,0.0,1009.6,100,3.8,163
2024-12-08T00:00,26.1,90,24.4,0.0,1008.9,100,3.6,180
2024-12-08T01:00,26.1,90,24.4,0.0,1009.0,90,1.3,214
2024-12-08T02:00,26.0,91,24.4,0.0,1008.4,100,1.3,236
2024-12-08T03:00,25.8,92,24.4,0.0,1008.0,100,1.8,270
2024-12-08T04:00,25.6,93,24.4,0.0,1007.8,64,1.9,292
2024-12-08T05:00,25.6,94,24.6,0.0,1008.3,69,2.3,321
2024-12-08T06:00,25.6,96,25.0,0.0,1008.8,100,4.4,351
2024-12-08T07:00,25.9,91,24.4,0.0,1010.1,54,7.3,11
2024-12-08T08:00,26.6,79,22.7,0.0,1010.6,56,9.8,24
2024-12-08T09:00,27.6,72,22.1,0.0,1010.9,41,11.0,32
2024-12-08T10:00,28.9,66,21.9,0.0,1010.5,95,12.4,36
2024-12-08T11:00,30.3,61,21.9,0.0,1009.7,100,12.5,33
2024-12-08T12:00,31.2,58,21.9,0.0,1008.9,100,12.8,32
2024-12-08T13:00,32.3,53,21.5,0.0,1008.1,100,12.7,29
2024-12-08T14:00,32.4,52,21.3,0.0,1006.9,100,13.6,32
2024-12-08T15:00,32.2,53,21.4,0.0,1006.6,100,14.5,35
2024-12-08T16:00,31.4,56,21.6,0.0,1006.6,100,14.7,36
2024-12-08T17:00,30.7,58,21.5,0.0,1007.4,100,12.8,40
2024-12-08T18:00,29.7,64,22.2,0.0,1008.1,100,7.9,43
2024-12-08T19:00,28.9,70,22.9,0.0,1009.0,100,4.7,32
2024-12-08T20:00,28.4,73,23.1,0.0,1009.5,100,5.2,16
2024-12-08T21:00,28.0,74,22.9,0.0,1009.4,100,7.4,14
2024-12-08T22:00,27.5,74,22.4,0.0,1009.5,100,8.7,24
2024-12-08T23:00,26.9,75,22.1,0.0,1009.2,100,8.7,30
2024-12-09T00:00,26.4,75,21.6,0.0,1009.3,100,8.0,27
2024-12-09T01:00,25.9,75,21.2,0.0,1008.6,100,7.8,13
2024-12-09T02:00,25.5,76,20.9,0.0,1008.1,100,7.8,13
2024-12-09T03:00,25.1,77,20.8,0.0,1007.6,100,7.7,11
2024-12-09T04:00,24.6,78,20.5,0.0,1007.5,100,8.0,5
2024-12-09T05:00,24.4,79,20.5,0.0,1007.8,100,7.7,11
2024-12-09T06:00,24.2,79,20.3,0.0,1008.3,100,8.3,5
2024-12-09T07:00,24.2,79,20.4,0.0,1008.9,30,8.3,360
2024-12-09T08:00,25.3,75,20.6,0.0,1009.9,94,9.7,2
2024-12-09T09:00,26.9,68,20.5,0.0,1010.0,16,11.2,360
2024-12-09T10:00,28.7,62,20.7,0.0,1009.8,97,11.7,11
2024-12-09T11:00,30.1,58,21.0,0.0,1009.3,94,10.4,14
2024-12-09T12:00,31.4,55,21.3,0.0,1008.4,23,10.0,15
2024-12-09T13:00,32.1,53,21.3,0.0,1007.4,100,9.6,20
2024-12-09T14:00,32.0,52,21.0,0.0,1006.3,100,10.0,30
2024-12-09T15:00,31.8,52,20.8,0.0,1005.9,100,10.8,26
2024-12-09T16:00,31.4,53,20.7,0.0,1006.1,100,11.3,22
2024-12-09T17:00,30.8,56,21.0,0.0,1006.7,100,8.9,21
2024-12-09T18:00,30.0,61,21.6,0.0,1007.3,100,5.2,16
2024-12-09T19:00,29.1,66,22.1,0.0,1008.0,100,5.4,360
2024-12-09T20:00,28.6,70,22.6,0.0,1008.5,100,5.6,345
2024-12-09T21:00,28.3,71,22.6,0.0,1008.8,100,6.7,344
2024-12-09T22:00,28.0,71,22.2,0.0,1008.6,100,8.4,350
2024-12-09T23:00,27.5,70,21.5,0.0,1008.6,91,8.6,360
2024-12-10T00:00,26.9,70,21.0,0.0,1008.4,99,9.0,358
2024-12-10T01:00,26.4,72,20.9,0.0,1008.0,100,9.0,360
2024-12-10T02:00,25.9,73,20.7,0.0,1007.5,100,9.0,5
2024-12-10T03:00,25.5,74,20.6,0.0,1007.0,100,8.3,2
2024-12-10T04:00,25.2,75,20.4,0.0,1007.2,98,8.3,358
