time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-07T00:00,21.1,88,19.1,0.0,1014.0,95,9.4,50
2024-12-07T01:00,21.2,87,19.0,0.0,1014.1,98,9.7,48
2024-12-07T02:00,21.1,85,18.5,0.0,1013.6,95,11.1,54
2024-12-07T03:00,20.8,83,17.8,0.0,1013.5,93,12.1,67
2024-12-07T04:00,20.6,84,17.8,0.0,1013.5,84,9.7,68
2024-12-07T05:00,20.2,86,17.8,0.0,1013.6,69,7.7,79
2024-12-07T06:00,19.9,87,17.7,0.0,1014.4,92,8.3,18
2024-12-07T07:00,20.2,90,18.5,0.0,1015.3,94,8.2,23
2024-12-07T08:00,20.7,87,18.5,0.0,1016.5,99,9.2,31
2024-12-07T09:00,21.3,84,18.5,0.0,1017.3,100,11.2,33
2024-12-07T10:00,21.9,81,18.5,0.0,1017.4,95,12.6,37
2024-12-07T11:00,22.1,79,18.3,0.0,1016.6,100,12.0,33
2024-12-07T12:00,21.9,78,17.9,0.0,1016.1,100,12.0,21
2024-12-07T13:00,22.2,79,18.4,0.0,1015.1,100,9.9,19
2024-12-07T14:00,21.6,81,18.2,0.0,1014.5,100,10.1,6
2024-12-07T15:00,21.2,81,17.9,0.0,1014.4,98,9.7,360
2024-12-07T16:00,20.6,80,17.0,0.0,1015.2,96,10.5,344
2024-12-07T17:00,20.0,78,16.0,0.0,1015.7,100,11.4,349
2024-12-07T18:00,19.3,75,14.8,0.0,1016.3,94,11.9,3
2024-12-07T19:00,19.1,78,15.2,0.0,1016.9,93,9.6,347
2024-12-07T20:00,18.6,78,14.7,0.0,1017.8,96,11.9,335
2024-12-07T21:00,18.1,75,13.6,0.0,1018.2,88,13.4,340
2024-12-07T22:00,17.5,75,13.1,0.0,1018.5,86,13.6,348
2024-12-07T23:00,17.1,75,12.6,0.0,1018.4,91,13.2,349
2024-12-08T00:00,16.8,74,12.2,0.0,1018.5,92,12.8,349
