time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-07T00:00,21.1,90,19.4,0.0,1014.6,100,4.3,66
2024-12-07T01:00,21.3,90,19.5,0.0,1014.6,100,4.8,63
2024-12-07T02:00,21.1,88,19.0,0.0,1014.1,100,5.0,69
2024-12-07T03:00,21.0,86,18.5,0.0,1014.0,100,4.9,73
2024-12-07T04:00,20.7,85,18.0,0.0,1014.0,95,6.8,90
2024-12-07T05:00,20.4,86,18.0,0.0,1014.4,92,4.6,45
2024-12-07T06:00,20.3,86,17.9,0.0,1015.0,98,5.8,22
2024-12-07T07:00,20.4,89,18.5,0.0,1015.8,97,5.6,15
2024-12-07T08:00,20.2,86,17.7,0.0,1017.1,98,6.5,6
2024-12-07T09:00,19.9,83,16.9,0.0,1017.9,100,5.8,4
2024-12-07T10:00,20.1,83,17.1,0.0,1018.1,100,8.4,350
2024-12-07T11:00,20.0,83,17.0,0.0,1017.3,100,9.8,354
2024-12-07T12:00,19.7,81,16.4,0.0,1017.0,100,12.3,355
2024-12-07T13:00,19.5,82,16.3,0.0,1015.9,100,10.8,358
2024-12-07T14:00,19.0,82,15.9,0.0,1015.3,97,11.5,358
2024-12-07T15:00,18.9,81,15.5,0.0,1015.3,100,13.8,353
2024-12-07T16:00,18.6,80,15.0,0.0,1015.9,100,13.8,353
2024-12-07T17:00,18.4,79,14.7,0.0,1016.3,100,13.7,357
2024-12-07T18:00,18.0,77,13.9,0.0,1017.1,100,13.5,351
2024-12-07T19:00,18.1,79,14.4,0.0,1017.8,100,12.5,348
2024-12-07T20:00,17.8,78,13.9,0.0,1018.6,100,14.1,347
2024-12-07T21:00,17.5,76,13.2,0.0,1019.0,100,14.7,349
2024-12-07T22:00,17.1,75,12.6,0.0,1019.2,99,14.6,351
2024-12-07T23:00,16.8,74,12.1,0.0,1019.2,100,13.5,351
2024-12-08T00:00,16.6,75,12.1,0.0,1019.3,97,13.6,349
2024-12-08T01:00,16.7,76,12.4,0.0,1019.6,100,14.3,350
2024-12-08T02:00,16.4,75,11.9,0.0,1019.3,100,14.7,349
2024-12-08T03:00,16.1,75,11.7,0.0,1019.2,96,14.3,350
2024-12-08T04:00,15.9,74,11.3,0.0,1019.2,96,14.3,350
2024-12-08T05:00,15.7,73,10.9,0.0,1019.7,99,13.8,351
2024-12-08T06:00,15.6,73,10.7,0.0,1020.1,98,13.5,351
2024-12-08T07:00,15.7,76,11.4,0.0,1021.2,99,12.1,348
2024-12-08T08:00,15.8,76,11.5,0.0,1021.9,99,13.2,349
2024-12-08T09:00,16.1,76,11.8,0.0,1022.7,97,13.6,349
2024-12-08T10:00,16.5,75,12.0,0.0,1022.5,90,14.2,351
2024-12-08T11:00,16.8,73,11.9,0.0,1021.8,96,14.9,352
