time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-07T00:00,25.8,91,24.2,0.1,1009.0,72,2.5,225
2024-12-07T01:00,25.8,92,24.4,0.0,1008.7,94,2.6,236
2024-12-07T02:00,25.6,93,24.4,0.0,1008.4,84,1.1,270
2024-12-07T03:00,25.3,94,24.2,0.0,1008.0,93,1.9,338
2024-12-07T04:00,24.9,96,24.2,0.0,1008.1,62,2.5,8
2024-12-07T05:00,24.9,96,24.2,0.0,1008.5,66,2.6,16
2024-12-07T06:00,24.8,95,23.9,0.0,1008.7,79,2.9,7
2024-12-07T07:00,25.4,95,24.6,0.0,1009.9,61,2.3,18
2024-12-07T08:00,27.0,89,25.0,0.0,1010.3,45,4.1,38
2024-12-07T09:00,28.5,82,25.1,0.0,1010.5,68,5.4,48
2024-12-07T10:00,29.8,77,25.3,0.0,1009.8,56,4.4,35
2024-12-07T11:00,30.7,72,25.1,0.2,1009.0,100,4.4,35
2024-12-07T12:00,31.1,70,25.0,0.1,1008.5,100,4.7,32
2024-12-07T13:00,30.9,74,25.7,0.0,1008.2,93,5.4,356
2024-12-07T14:00,31.1,73,25.7,0.1,1007.1,100,5.7,342
2024-12-07T15:00,30.7,74,25.5,0.5,1006.5,100,5.3,332
2024-12-07T16:00,30.1,75,25.1,0.5,1006.4,100,6.1,332
2024-12-07T17:00,29.1,81,25.5,1.2,1007.0,100,6.0,335
2024-12-07T18:00,28.4,86,25.8,0.2,1008.0,100,1.8,323
2024-12-07T19:00,28.6,83,25.4,2.0,1008.9,100,0.7,360
2024-12-07T20:00,27.5,89,25.5,1.3,1009.6,100,1.5,256
2024-12-07T21:00,27.2,91,25.6,0.4,1009.9,100,1.1,252
2024-12-07T22:00,27.0,90,25.2,0.5,1009.7,100,1.0,315
2024-12-07T23:00,26.7,91,25.1,0.0,1009.5,100,1.8,281
2024-12-08T00:00,26.3,92,24.9,0.0,1008.8,58,2.4,297
2024-12-08T01:00,26.0,92,24.6,0.0,1008.9,49,4.1,315
2024-12-08T02:00,25.7,94,24.6,0.0,1008.2,28,5.0,330
2024-12-08T03:00,25.4,87,23.1,0.0,1007.9,43,6.6,347
2024-12-08T04:00,24.7,83,21.6,0.0,1007.8,70,6.9,354
2024-12-08T05:00,24.1,84,21.2,0.0,1008.3,99,6.8,3
2024-12-08T06:00,23.7,84,20.8,0.0,1008.8,94,7.0,12
2024-12-08T07:00,24.1,86,21.6,0.0,1010.0,17,7.0,12
2024-12-08T08:00,25.4,82,22.1,0.0,1010.6,73,8.9,21
2024-12-08T09:00,26.8,78,22.7,0.0,1010.8,100,10.0,30
2024-12-08T10:00,27.9,75,23.1,0.0,1010.4,100,10.0,38
2024-12-08T11:00,28.7,74,23.6,0.0,1009.7,100,9.4,40
2024-12-08T12:00,29.3,73,24.0,0.0,1009.1,100,9.4,40
2024-12-08T13:00,30.8,66,23.7,0.0,1008.4,100,11.1,29
2024-12-08T14:00,31.0,62,22.9,0.0,1007.3,100,10.8,30
2024-12-08T15:00,31.2,59,22.3,0.0,1006.7,100,9.7,31
2024-12-08T16:00,31.2,61,22.8,0.0,1006.5,100,4.2,31
2024-12-08T17:00,30.4,69,24.1,0.0,1007.3,100,2.9,7
2024-12-08T18:00,29.1,72,23.5,0.0,1008.2,100,7.4,23
2024-12-08T19:00,28.1,65,20.9,0.0,1009.3,100,11.8,31
2024-12-08T20:00,27.2,68,20.7,0.0,1009.7,100,10.8,15
2024-12-08T21:00,26.5,70,20.5,0.0,1009.5,100,11.9,14
2024-12-08T22:00,25.8,71,20.1,0.0,1009.2,100,11.6,22
2024-12-08T23:00,25.1,74,20.2,0.0,1009.3,100,10.7,33
2024-12-09T00:00,24.8,75,20.0,0.0,1009.1,100,9.5,25
2024-12-09T01:00,24.5,76,20.0,0.0,1008.6,100,9.2,26
2024-12-09T02:00,24.2,78,20.1,0.0,1007.9,100,8.7,17
2024-12-09T03:00,24.0,79,20.1,0.0,1007.3,100,8.2,15
2024-12-09T04:00,23.7,80,20.1,0.0,1007.3,100,7.7,11
2024-12-09T05:00,23.5,81,20.0,0.0,1007.5,37,7.6,8
2024-12-09T06:00,23.3,81,19.9,0.0,1007.9,47,8.3,360
2024-12-09T07:00,23.7,83,20.7,0.0,1008.5,100,6.9,9
2024-12-09T08:00,25.2,79,21.3,0.0,1009.2,100,8.0,5
2024-12-09T09:00,26.6,76,22.0,0.0,1009.6,100,7.8,13
2024-12-09T10:00,28.2,72,22.6,0.0,1009.4,51,7.0,12
2024-12-09T11:00,29.7,68,23.2,0.0,1009.0,100,6.4,27
2024-12-09T12:00,30.8,64,23.2,0.0,1008.4,100,7.4,39
2024-12-09T13:00,31.4,59,22.4,0.0,1007.4,100,6.8,58
2024-12-09T14:00,31.7,59,22.7,0.0,1006.2,100,6.9,47
2024-12-09T15:00,31.7,56,21.9,0.0,1005.7,100,9.0,29
2024-12-09T16:00,31.2,58,21.9,0.0,1006.0,100,10.9,17
2024-12-09T17:00,30.0,62,21.9,0.0,1006.5,100,9.4,7
2024-12-09T18:00,28.5,68,22.0,0.0,1007.2,100,6.2,350
2024-12-09T19:00,27.7,72,22.2,0.0,1007.8,100,7.6,357
2024-12-09T20:00,27.1,72,21.6,0.0,1008.3,100,9.4,2
2024-12-09T21:00,26.4,73,21.2,0.0,1008.5,100,9.0,360
2024-12-09T22:00,25.8,74,20.8,0.0,1008.4,100,8.3,355
2024-12-09T23:00,25.3,75,20.5,0.0,1008.4,100,7.2,357
2024-12-10T00:00,24.7,77,20.4,0.0,1008.3,100,6.8,360
2024-12-10T01:00,24.4,78,20.3,0.0,1008.0,86,7.0,12
2024-12-10T02:00,24.2,78,20.1,0.0,1007.5,100,7.1,15
2024-12-10T03:00,24.1,77,19.8,0.0,1006.8,100,7.6,8
2024-12-10T04:00,24.1,76,19.6,0.0,1006.8,100,7.6,8
2024-12-10T05:00,24.0,77,19.7,0.0,1007.2,90,6.6,13
2024-12-10T06:00,23.8,78,19.7,0.0,1007.8,99,6.2,10
2024-12-10T07:00,24.0,81,20.5,0.0,1008.6,98,7.2,3
2024-12-10T08:00,25.1,79,21.2,0.0,1009.4,100,8.4,7
2024-12-10T09:00,26.2,76,21.6,0.0,1009.8,100,8.4,7
2024-12-10T10:00,27.2,73,22.0,0.0,1009.5,100,8.9,14
2024-12-10T11:00,28.3,70,22.3,0.0,1008.9,100,7.9,30
2024-12-10T12:00,29.0,69,22.7,0.0,1007.9,100,7.1,49
2024-12-10T13:00,29.6,67,22.8,0.0,1006.7,100,5.1,45
2024-12-10T14:00,29.7,68,23.2,0.0,1005.8,100,2.5,45
2024-12-10T15:00,29.6,68,23.1,0.0,1005.6,100,3.2,90
2024-12-10T16:00,29.2,69,22.9,0.0,1005.9,100,4.2,149
2024-12-10T17:00,28.4,74,23.3,0.0,1006.3,100,6.1,183
2024-12-10T18:00,27.6,78,23.4,0.0,1006.7,100,5.1,184
2024-12-10T19:00,27.1,81,23.6,0.0,1007.1,100,2.5,180
2024-12-10T20:00,26.7,84,23.7,0.0,1007.8,100,2.7,157
2024-12-10T21:00,26.5,85,23.7,0.0,1007.9,100,1.0,135
2024-12-10T22:00,26.2,86,23.6,0.0,1007.3,100,1.4,270
2024-12-10T23:00,25.9,88,23.7,0.0,1007.3,100,2.3,162
2024-12-11T00:00,25.5,90,23.8,0.0,1007.2,100,2.8,130
2024-12-11T01:00,25.4,91,23.8,0.0,1006.7,100,1.4,180
2024-12-11T02:00,25.2,92,23.8,0.0,1006.3,100,2.4,153
2024-12-11T03:00,25.0,92,23.6,0.0,1006.0,100,0.4,90
2024-12-11T04:00,24.9,93,23.7,0.0,1006.3,100,1.3,34
2024-12-11T05:00,24.6,95,23.7,0.0,1006.6,100,1.8,11
2024-12-11T06:00,24.4,96,23.7,0.0,1007.2,100,1.8,360
2024-12-11T07:00,24.8,95,23.9,0.0,1008.1,100,2.3,342
2024-12-11T08:00,25.9,90,24.1,0.0,1008.8,100,4.2,340
2024-12-11T09:00,26.9,85,24.1,0.0,1009.1,100,6.9,351
2024-12-11T10:00,27.8,78,23.6,0.0,1008.7,100,8.0,355
2024-12-11T11:00,29.0,71,23.2,0.1,1008.4,79,7.7,11
2024-12-11T12:00,29.8,69,23.5,0.0,1007.6,76,8.0,10
2024-12-11T13:00,30.0,67,23.2,0.0,1006.5,100,9.9,10
2024-12-11T14:00,30.2,68,23.6,0.0,1005.6,100,8.6,2
2024-12-11T15:00,30.1,69,23.8,0.1,1005.5,100,6.5,19
2024-12-11T16:00,29.8,70,23.7,0.0,1005.7,100,3.7,11
2024-12-11T17:00,29.4,76,24.7,0.0,1006.2,100,0.7,270
2024-12-11T18:00,28.6,80,24.8,0.0,1006.5,100,2.2,189
2024-12-11T19:00,27.5,85,24.8,0.0,1007.0,100,4.7,176
2024-12-11T20:00,26.8,88,24.7,0.0,1007.2,100,4.7,180
2024-12-11T21:00,26.2,91,24.6,0.0,1007.3,100,3.6,186
2024-12-11T22:00,25.7,93,24.5,0.0,1007.3,100,2.7,203
2024-12-11T23:00,25.4,94,24.4,0.0,1007.1,100,2.8,220
2024-12-12T00:00,25.2,95,24.4,0.0,1006.9,100,3.2,243
2024-12-12T01:00,25.1,95,24.2,0.0,1006.6,100,3.4,252
2024-12-12T02:00,24.9,96,24.2,0.0,1006.3,96,2.9,263
2024-12-12T03:00,24.8,96,24.1,0.0,1005.9,91,1.8,281
2024-12-12T04:00,24.7,97,24.2,0.0,1005.8,87,1.3,326
2024-12-12T05:00,24.5,98,24.2,0.0,1006.2,91,1.1,360
2024-12-12T06:00,24.4,99,24.2,0.0,1006.8,96,1.0,45
2024-12-12T07:00,24.8,97,24.3,0.0,1007.4,100,1.3,56
2024-12-12T08:00,26.2,90,24.4,0.0,1007.8,93,1.8,53
2024-12-12T09:00,28.3,81,24.7,0.0,1008.1,86,1.8,53
2024-12-12T10:00,29.9,74,24.7,0.0,1008.1,79,2.0,45
2024-12-12T11:00,30.7,71,24.8,0.0,1007.6,84,1.8,37
2024-12-12T12:00,31.1,70,25.0,0.0,1006.9,90,1.1,18
2024-12-12T13:00,31.2,70,25.1,0.0,1006.3,95,1.1,342
2024-12-12T14:00,31.0,71,25.1,1.3,1005.8,97,1.5,315
2024-12-12T15:00,30.6,74,25.4,1.3,1005.5,98,2.3,309
2024-12-12T16:00,29.9,77,25.4,1.3,1005.5,100,2.4,297
2024-12-12T17:00,29.1,81,25.5,2.9,1006.2,100,1.1,252
2024-12-12T18:00,28.0,86,25.5,2.9,1007.3,100,2.5,172
2024-12-12T19:00,27.2,90,25.4,2.9,1008.2,100,4.1,165
2024-12-12T20:00,26.8,92,25.4,0.2,1008.6,100,3.6,174
2024-12-12T21:00,26.6,93,25.3,0.2,1008.7,100,2.6,196
2024-12-12T22:00,26.4,94,25.4,0.2,1008.7,100,2.3,231
2024-12-12T23:00,26.3,95,25.4,0.0,1008.5,100,2.2,261
2024-12-13T00:00,26.1,96,25.4,0.0,1008.2,100,1.9,292
2024-12-13T01:00,26.0,97,25.5,0.0,1007.8,100,2.3,309
2024-12-13T02:00,25.9,97,25.4,0.0,1007.3,100,2.3,309
2024-12-13T03:00,25.8,97,25.3,0.0,1006.7,100,2.0,315
2024-12-13T04:00,25.8,97,25.2,0.0,1006.5,100,1.8,307
2024-12-13T05:00,25.7,97,25.2,0.0,1006.8,100,1.8,307
2024-12-13T06:00,25.6,96,24.9,0.0,1007.5,100,1.8,307
2024-12-13T07:00,25.8,95,24.9,0.0,1008.1,100,1.8,323
2024-12-13T08:00,26.5,92,25.1,0.0,1008.6,100,1.5,14
2024-12-13T09:00,27.5,87,25.2,0.0,1009.1,100,3.1,54
2024-12-13T10:00,28.4,83,25.2,0.0,1009.3,100,4.4,55
2024-12-13T11:00,29.0,80,25.2,0.0,1008.8,99,5.2,34
2024-12-13T12:00,29.5,78,25.2,0.0,1008.0,97,6.6,13
2024-12-13T13:00,29.8,76,25.1,0.0,1007.4,96,8.3,2
2024-12-13T14:00,28.1,76,23.5,0.0,1007.5,100,8.3,2
2024-12-13T15:00,28.1,76,23.5,0.0,1007.1,100,9.1,7
2024-12-13T16:00,27.9,76,23.3,0.0,1007.0,100,9.1,9
2024-12-13T17:00,27.4,78,23.2,0.0,1007.3,100,8.0,10
2024-12-13T18:00,26.7,80,22.9,0.0,1007.8,100,6.2,10
2024-12-13T19:00,26.0,82,22.7,0.0,1008.3,100,5.1,8
2024-12-13T20:00,25.6,82,22.3,0.0,1008.7,94,4.7,9
2024-12-13T21:00,25.2,82,21.9,0.0,1009.0,89,4.8,13
2024-12-13T22:00,24.9,82,21.6,0.0,1009.2,83,4.9,17
2024-12-13T23:00,24.6,82,21.3,0.0,1009.2,89,4.9,17
2024-12-14T00:00,24.4,82,21.1,0.0,1009.2,94,5.2,16
2024-12-14T01:00,24.3,82,21.0,0.0,1009.0,100,5.2,16
2024-12-14T02:00,24.2,82,20.9,0.0,1008.7,100,5.0,21
2024-12-14T03:00,24.1,83,21.0,0.0,1008.3,100,4.8,27
2024-12-14T04:00,24.0,83,20.9,0.0,1008.2,100,4.5,29
2024-12-14T05:00,23.8,84,20.9,0.0,1008.5,93,4.0,27
2024-12-14T06:00,23.7,86,21.2,0.0,1008.9,87,3.8,17
2024-12-14T07:00,24.1,85,21.4,0.0,1009.4,80,3.9,22
2024-12-14T08:00,25.5,81,22.0,0.0,1009.9,64,5.1,39
2024-12-14T09:00,27.4,75,22.5,0.0,1010.5,47,7.2,53
2024-12-14T10:00,29.0,70,23.0,0.0,1010.6,31,8.9,58
2024-12-14T11:00,30.1,66,23.1,0.0,1010.0,49,9.9,57
2024-12-14T12:00,30.9,63,23.0,0.0,1009.0,66,10.5,52
2024-12-14T13:00,31.4,61,23.0,0.0,1008.2,84,10.7,48
2024-12-14T14:00,31.5,61,23.1,0.0,1007.6,86,10.2,45
2024-12-14T15:00,31.3,61,22.8,0.0,1007.2,87,9.7,42
2024-12-14T16:00,30.7,62,22.6,0.0,1007.1,89,9.5,37
2024-12-14T17:00,29.7,63,21.9,0.0,1007.7,93,10.3,29
2024-12-14T18:00,28.5,64,21.0,0.0,1008.7,96,11.8,23
2024-12-14T19:00,27.4,65,20.2,0.0,1009.5,100,12.6,20
2024-12-14T20:00,26.6,67,19.9,0.0,1010.1,93,11.6,22
2024-12-14T21:00,26.0,70,20.1,0.0,1010.6,87,9.5,25
2024-12-14T22:00,25.5,72,20.1,0.0,1010.8,80,8.4,31
