time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T00:00,634.95,6.16,50.48,4.06,49.5,56.77
2024-12-15T01:00,636.5,6.13,49.8,3.97,49.18,56.21
2024-12-15T02:00,622.36,6.0,48.62,3.87,48.74,55.63
2024-12-15T03:00,610.56,5.93,48.0,3.85,47.71,54.8
2024-12-15T04:00,607.0,5.97,47.98,3.88,45.9,53.09
2024-12-15T05:00,602.16,6.01,49.61,4.01,45.66,52.91
2024-12-15T06:00,605.04,6.12,50.63,4.19,46.68,53.74
2024-12-15T07:00,601.42,6.06,50.49,4.17,46.87,54.28
2024-12-15T08:00,602.04,6.09,47.97,4.01,45.15,52.34
2024-12-15T09:00,604.18,6.17,45.26,3.9,42.56,49.2
2024-12-15T10:00,607.73,6.19,45.68,3.92,40.05,46.24
2024-12-15T11:00,600.62,5.95,47.02,3.9,37.65,43.04
2024-12-15T12:00,591.94,5.85,47.4,3.89,35.87,40.99
2024-12-15T13:00,575.85,5.53,49.79,3.96,35.86,41.2
2024-12-15T14:00,563.73,5.38,51.09,4.05,34.5,40.06
2024-12-15T15:00,551.23,5.4,51.55,4.06,31.76,37.01
2024-12-15T16:00,550.72,5.45,50.14,4.03,31.86,37.03
2024-12-15T17:00,568.21,5.78,47.91,4.15,34.26,39.3
2024-12-15T18:00,589.67,6.16,44.34,4.08,36.08,41.28
2024-12-15T19:00,579.19,6.0,43.09,3.92,36.42,42.23
2024-12-15T20:00,568.51,5.83,42.96,3.81,36.68,41.88
2024-12-15T21:00,568.97,5.87,43.18,3.92,38.46,43.57
2024-12-15T22:00,572.97,6.0,42.84,4.01,41.96,47.84
2024-12-15T23:00,574.0,6.17,42.41,4.08,45.32,50.92
2024-12-16T00:00,565.43,6.09,42.2,4.07,50.29,55.45
2024-12-16T01:00,549.23,6.05,42.46,4.23,53.69,58.58
2024-12-16T02:00,535.55,5.92,44.18,4.3,55.55,60.04
2024-12-16T03:00,525.03,5.88,44.35,4.27,56.37,60.79
2024-12-16T04:00,529.36,6.02,43.1,4.23,56.43,61.35
2024-12-16T05:00,534.5,6.18,42.17,4.24,56.19,61.42
2024-12-16T06:00,537.4,6.3,41.89,4.22,55.43,60.64
2024-12-16T07:00,540.46,6.35,40.99,4.04,55.15,60.06
2024-12-16T08:00,547.5,6.34,41.29,3.99,55.84,60.88
2024-12-16T09:00,556.72,6.26,43.68,4.11,56.02,61.7
2024-12-16T10:00,571.59,6.38,47.49,4.45,53.89,60.98
2024-12-16T11:00,575.96,6.42,54.73,4.83,48.24,56.04
2024-12-16T12:00,572.42,6.37,61.17,5.05,41.81,49.9
2024-12-16T13:00,562.27,5.89,67.08,5.04,36.93,45.05
2024-12-16T14:00,544.5,5.63,71.37,5.11,34.68,43.08
2024-12-16T15:00,533.0,5.59,74.21,5.28,34.28,42.49
2024-12-16T16:00,524.65,5.71,74.26,5.36,34.34,42.59
2024-12-16T17:00,520.27,5.87,71.05,5.35,34.47,42.26
2024-12-16T18:00,513.51,5.81,64.85,5.17,35.23,42.1
2024-12-16T19:00,512.23,5.59,56.98,4.82,38.5,44.67
2024-12-16T20:00,516.49,5.56,50.2,4.49,44.28,50.0
2024-12-16T21:00,518.88,5.45,48.86,4.44,49.36,54.7
2024-12-16T22:00,519.0,5.36,47.38,4.37,55.67,60.12
2024-12-16T23:00,523.28,5.37,46.61,4.39,61.31,64.74
2024-12-17T00:00,531.87,5.56,45.53,4.31,63.27,66.57
2024-12-17T01:00,536.47,5.61,44.55,4.13,62.71,65.7
2024-12-17T02:00,529.37,5.62,44.85,4.0,62.54,65.48
2024-12-17T03:00,523.56,5.67,45.25,3.97,62.69,65.71
2024-12-17T04:00,521.97,5.74,45.72,3.97,63.96,66.66
2024-12-17T05:00,524.92,5.77,46.59,4.03,66.34,69.06
2024-12-17T06:00,533.43,5.94,46.87,4.1,67.05,69.46
2024-12-17T07:00,539.4,6.12,45.8,4.1,66.26,68.69
2024-12-17T08:00,539.27,6.16,45.39,4.17,65.67,68.73
2024-12-17T09:00,542.48,5.81,48.63,4.42,66.59,70.92
2024-12-17T10:00,552.76,5.42,57.53,4.83,66.04,71.48
