time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T00:00,905.72,14.72,28.82,7.79,66.36,90.66
2024-12-15T01:00,922.02,14.79,28.02,7.76,65.9,90.91
2024-12-15T02:00,881.23,14.18,29.31,7.28,63.48,87.9
2024-12-15T03:00,808.7,12.56,30.85,6.38,57.79,80.96
2024-12-15T04:00,737.21,10.86,33.07,5.38,51.04,71.93
2024-12-15T05:00,706.65,10.6,35.45,5.52,49.74,69.32
2024-12-15T06:00,706.93,10.73,37.56,6.09,51.99,71.08
2024-12-15T07:00,714.25,11.43,38.63,6.64,54.15,72.99
2024-12-15T08:00,705.55,10.9,39.51,6.44,53.61,70.8
2024-12-15T09:00,678.27,9.48,41.73,5.96,51.47,66.01
2024-12-15T10:00,648.11,8.08,46.04,5.6,48.96,61.41
2024-12-15T11:00,646.99,7.99,48.98,5.54,47.46,59.87
2024-12-15T12:00,666.78,8.95,48.79,5.78,44.99,59.16
2024-12-15T13:00,671.63,8.99,52.42,6.2,45.57,61.47
2024-12-15T14:00,667.61,9.6,53.92,6.86,42.15,59.63
2024-12-15T15:00,645.2,10.66,53.84,7.31,36.14,53.44
2024-12-15T16:00,701.08,12.69,50.97,8.39,40.05,58.98
2024-12-15T17:00,806.77,15.87,45.21,9.81,48.29,69.34
2024-12-15T18:00,951.21,18.9,38.93,11.07,59.35,83.37
2024-12-15T19:00,1096.78,23.25,35.27,13.01,72.13,100.81
2024-12-15T20:00,1178.13,26.23,31.77,13.58,77.92,108.19
2024-12-15T21:00,1213.95,28.09,27.45,13.31,80.12,111.28
2024-12-15T22:00,1263.25,28.89,24.35,13.08,89.51,120.05
2024-12-15T23:00,1289.28,28.63,19.98,12.07,93.54,124.24
2024-12-16T00:00,1354.59,28.26,17.23,11.24,105.96,137.79
2024-12-16T01:00,1332.77,25.42,17.33,10.07,110.21,143.41
2024-12-16T02:00,1286.27,23.37,18.54,9.05,109.71,143.06
2024-12-16T03:00,1258.77,22.94,19.25,8.7,110.91,144.02
2024-12-16T04:00,1241.26,22.51,18.67,8.37,111.18,143.4
2024-12-16T05:00,1235.12,22.14,18.57,8.41,111.55,142.93
2024-12-16T06:00,1251.08,22.41,18.2,8.54,111.54,143.73
2024-12-16T07:00,1269.27,22.66,18.47,8.71,113.35,145.82
2024-12-16T08:00,1281.29,22.52,21.51,9.54,116.84,149.53
2024-12-16T09:00,1225.58,20.8,28.7,10.77,114.56,146.02
2024-12-16T10:00,1099.78,17.61,37.67,11.2,101.52,130.7
2024-12-16T11:00,852.84,12.27,49.72,10.19,74.95,97.82
2024-12-16T12:00,635.28,7.29,63.4,8.68,53.43,69.14
2024-12-16T13:00,503.2,4.57,77.59,8.09,42.22,51.36
2024-12-16T14:00,465.9,3.69,86.62,7.97,39.87,46.11
2024-12-16T15:00,476.46,3.99,90.27,8.12,40.07,46.31
2024-12-16T16:00,523.83,5.43,89.23,8.56,42.68,51.29
2024-12-16T17:00,620.17,8.9,83.29,9.48,47.77,62.18
2024-12-16T18:00,903.15,18.22,68.07,12.18,64.83,92.48
2024-12-16T19:00,1370.37,32.94,48.61,16.64,102.76,145.69
2024-12-16T20:00,1798.88,45.35,31.25,19.36,140.27,193.94
2024-12-16T21:00,1873.22,50.12,22.39,19.26,150.4,204.68
