time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T00:00,798.56,15.22,36.14,9.78,76.98,83.65
2024-12-15T01:00,791.69,15.22,36.26,9.81,76.36,82.36
2024-12-15T02:00,778.08,14.86,36.65,9.68,75.64,82.66
2024-12-15T03:00,758.64,14.47,37.48,9.44,73.43,81.76
2024-12-15T04:00,743.85,14.49,37.46,9.53,70.23,78.18
2024-12-15T05:00,747.52,15.0,37.37,10.02,69.8,76.37
2024-12-15T06:00,761.29,15.57,36.3,10.46,71.46,77.02
2024-12-15T07:00,776.63,15.91,35.15,10.69,73.82,79.02
2024-12-15T08:00,772.64,15.91,32.97,10.61,72.03,77.09
2024-12-15T09:00,762.8,15.91,30.65,10.51,67.08,72.05
2024-12-15T10:00,743.27,15.92,30.05,10.67,61.12,66.15
2024-12-15T11:00,727.82,16.1,30.35,10.88,56.75,61.78
2024-12-15T12:00,716.41,16.05,31.28,10.96,53.64,58.73
2024-12-15T13:00,719.65,15.86,35.89,11.61,57.39,62.26
2024-12-15T14:00,713.96,15.45,40.97,12.11,58.07,62.16
2024-12-15T15:00,705.69,15.26,42.9,12.26,55.77,59.46
2024-12-15T16:00,704.62,15.09,40.49,11.84,54.75,58.71
2024-12-15T17:00,733.63,15.41,38.11,11.62,56.76,61.59
2024-12-15T18:00,759.09,15.5,36.32,11.12,59.59,64.82
2024-12-15T19:00,788.02,15.7,38.51,11.39,64.67,70.7
2024-12-15T20:00,793.93,15.57,40.01,11.35,66.54,72.72
2024-12-15T21:00,804.15,15.76,40.77,11.31,68.05,74.31
2024-12-15T22:00,807.59,15.46,40.38,10.7,70.72,78.41
2024-12-15T23:00,801.25,15.0,41.96,10.05,72.05,80.4
2024-12-16T00:00,801.19,14.24,42.8,9.02,78.31,87.06
2024-12-16T01:00,793.57,13.04,44.87,8.53,84.02,91.07
2024-12-16T02:00,782.85,12.14,46.07,8.29,86.73,93.44
2024-12-16T03:00,785.98,11.73,46.56,8.05,88.49,96.24
2024-12-16T04:00,795.69,11.62,45.5,7.79,89.08,98.02
2024-12-16T05:00,801.73,11.61,44.77,7.67,88.87,98.52
2024-12-16T06:00,802.38,11.62,44.24,7.66,87.94,97.61
2024-12-16T07:00,802.44,11.61,43.61,7.45,87.42,97.6
2024-12-16T08:00,807.81,11.59,43.54,7.51,87.95,98.37
