time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T00:00,559.23,9.26,53.37,5.66,39.12,50.6
2024-12-15T01:00,545.75,8.99,53.67,5.62,37.62,48.93
2024-12-15T02:00,536.03,8.78,55.25,5.65,38.92,50.38
2024-12-15T03:00,520.89,8.55,57.13,5.85,40.17,51.47
2024-12-15T04:00,525.94,8.71,56.43,6.11,41.55,51.91
2024-12-15T05:00,553.77,9.19,56.68,6.44,44.15,54.69
2024-12-15T06:00,573.32,9.38,56.55,6.66,46.1,57.7
2024-12-15T07:00,584.04,9.61,55.11,6.77,47.73,59.94
2024-12-15T08:00,568.14,9.5,53.85,6.67,46.38,57.76
2024-12-15T09:00,563.73,9.56,52.7,6.66,44.84,54.43
2024-12-15T10:00,554.27,9.86,51.69,6.67,42.34,50.25
2024-12-15T11:00,537.33,9.74,49.93,6.59,38.93,46.01
2024-12-15T12:00,528.99,9.45,47.94,6.52,36.74,42.59
2024-12-15T13:00,545.39,9.23,49.23,6.55,37.98,45.01
2024-12-15T14:00,557.94,9.27,50.39,6.7,38.92,47.57
2024-12-15T15:00,560.94,9.33,51.04,6.72,39.57,48.44
2024-12-15T16:00,557.63,9.36,48.43,6.47,37.04,44.79
2024-12-15T17:00,577.73,9.79,46.6,6.31,35.56,44.11
2024-12-15T18:00,596.05,10.28,45.49,6.09,35.17,44.56
2024-12-15T19:00,598.16,9.98,47.94,5.85,34.85,45.04
2024-12-15T20:00,589.01,9.81,49.24,5.82,34.66,45.02
2024-12-15T21:00,595.97,10.0,50.11,5.97,35.62,47.56
2024-12-15T22:00,634.24,10.77,49.55,6.03,39.34,51.66
2024-12-15T23:00,674.22,11.01,47.0,5.96,40.76,53.59
2024-12-16T00:00,697.32,10.92,45.23,5.66,42.85,55.22
2024-12-16T01:00,715.35,10.45,46.09,5.65,46.31,58.88
2024-12-16T02:00,734.72,10.34,47.1,5.71,49.78,62.29
2024-12-16T03:00,764.9,10.99,45.68,5.76,52.94,65.32
2024-12-16T04:00,784.84,11.53,44.76,5.91,55.22,68.23
2024-12-16T05:00,792.89,11.88,44.02,6.02,56.2,69.63
2024-12-16T06:00,798.95,12.09,43.95,6.18,56.95,70.18
2024-12-16T07:00,798.34,12.09,43.85,6.17,57.22,69.3
2024-12-16T08:00,798.43,12.17,44.95,6.32,57.14,68.19
2024-12-16T09:00,777.89,12.08,47.19,6.65,54.91,65.69
2024-12-16T10:00,742.31,12.09,49.19,7.18,51.48,62.09
2024-12-16T11:00,715.75,12.18,52.46,7.96,50.57,60.27
2024-12-16T12:00,695.53,11.98,57.56,8.65,53.4,62.95
2024-12-16T13:00,695.86,11.5,62.84,9.09,56.8,67.45
2024-12-16T14:00,698.93,11.33,66.5,9.33,58.44,70.72
2024-12-16T15:00,704.3,11.37,68.41,9.46,58.69,71.99
