time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T00:00,625.53,7.04,59.26,5.49,47.37,52.05
2024-12-15T01:00,624.98,7.07,59.73,5.55,46.95,51.45
2024-12-15T02:00,617.83,7.04,61.5,5.65,47.28,51.98
2024-12-15T03:00,612.2,7.05,63.48,5.8,46.91,52.19
2024-12-15T04:00,608.84,7.15,63.25,5.98,46.15,51.51
2024-12-15T05:00,611.89,7.2,63.49,6.2,46.33,51.3
2024-12-15T06:00,617.05,7.27,62.64,6.32,47.12,51.35
2024-12-15T07:00,624.24,7.33,61.46,6.37,48.23,52.06
2024-12-15T08:00,625.44,7.42,59.45,6.32,46.95,50.87
2024-12-15T09:00,628.93,7.74,56.53,6.35,44.21,48.65
2024-12-15T10:00,631.14,8.11,53.97,6.45,40.91,45.69
2024-12-15T11:00,631.58,8.19,52.71,6.53,37.54,41.66
2024-12-15T12:00,634.99,8.29,51.27,6.61,35.22,38.71
2024-12-15T13:00,634.04,8.25,52.33,6.81,36.63,40.46
2024-12-15T14:00,634.23,8.35,53.2,7.01,37.12,41.92
2024-12-15T15:00,623.18,8.23,54.95,7.13,36.72,41.81
2024-12-15T16:00,622.31,8.18,53.0,6.82,35.41,40.1
2024-12-15T17:00,635.15,8.31,50.79,6.58,36.11,40.15
2024-12-15T18:00,640.94,8.36,49.95,6.21,38.0,41.14
2024-12-15T19:00,638.26,8.29,52.19,6.13,40.87,43.14
2024-12-15T20:00,631.03,8.03,55.72,6.18,41.05,44.97
2024-12-15T21:00,631.29,8.0,57.37,6.26,41.44,46.71
2024-12-15T22:00,617.44,7.61,58.9,6.02,41.6,48.47
2024-12-15T23:00,611.02,7.42,58.03,5.77,41.04,48.12
2024-12-16T00:00,596.73,7.09,58.73,5.45,43.08,50.07
2024-12-16T01:00,588.3,6.93,60.67,5.5,48.04,54.5
2024-12-16T02:00,580.09,6.66,62.75,5.45,51.02,58.05
2024-12-16T03:00,578.67,6.53,62.75,5.33,53.05,61.02
2024-12-16T04:00,588.02,6.7,62.05,5.34,54.93,63.34
2024-12-16T05:00,596.19,6.89,61.15,5.42,56.12,64.14
2024-12-16T06:00,604.54,7.1,61.09,5.5,56.69,64.68
2024-12-16T07:00,610.82,7.19,61.51,5.39,56.48,64.82
2024-12-16T08:00,622.58,7.41,61.1,5.38,56.03,64.55
2024-12-16T09:00,633.2,7.71,59.83,5.63,54.11,62.01
2024-12-16T10:00,648.68,8.41,57.77,6.3,51.99,58.46
2024-12-16T11:00,658.22,8.88,57.37,7.14,49.06,54.63
2024-12-16T12:00,649.4,8.75,59.81,7.64,47.8,54.89
2024-12-16T13:00,645.18,8.35,61.84,7.8,47.23,55.34
2024-12-16T14:00,638.4,8.22,64.46,7.93,48.32,57.06
2024-12-16T15:00,634.68,8.34,66.08,8.04,49.95,58.28
2024-12-16T16:00,630.57,8.46,67.72,8.14,51.64,59.97
2024-12-16T17:00,638.11,8.94,67.94,8.13,53.92,61.37
2024-12-16T18:00,654.57,9.37,68.16,7.88,57.88,64.89
2024-12-16T19:00,665.26,9.53,65.7,6.93,60.31,68.29
2024-12-16T20:00,679.9,9.69,62.74,6.04,61.73,71.96
2024-12-16T21:00,682.81,9.41,58.56,5.28,61.18,70.48
2024-12-16T22:00,675.59,8.87,56.51,4.77,63.02,70.89
2024-12-16T23:00,667.61,8.4,54.91,4.45,63.84,71.25
2024-12-17T00:00,655.74,8.11,53.95,4.28,63.67,71.54
2024-12-17T01:00,639.33,7.7,55.38,4.17,63.23,71.9
2024-12-17T02:00,618.9,7.05,59.38,4.09,64.09,73.06
2024-12-17T03:00,610.35,6.78,61.29,4.19,64.99,73.54
2024-12-17T04:00,610.03,6.62,61.66,4.26,66.07,73.86
2024-12-17T05:00,608.18,6.5,61.49,4.25,66.19,73.82
2024-12-17T06:00,607.79,6.37,61.57,4.29,65.24,73.42
2024-12-17T07:00,608.38,6.35,61.45,4.38,63.96,72.85
2024-12-17T08:00,610.18,6.59,63.48,4.63,64.23,73.69
2024-12-17T09:00,620.44,6.97,66.15,5.34,64.47,74.67
2024-12-17T10:00,627.51,7.39,69.9,6.3,64.35,75.12
2024-12-17T11:00,626.85,6.98,73.29,6.87,60.87,71.63
2024-12-17T12:00,613.62,6.27,79.37,6.9,60.89,71.83
2024-12-17T13:00,603.97,6.11,81.2,6.65,59.9,70.47
2024-12-17T14:00,594.62,6.02,81.56,6.28,59.16,68.98
2024-12-17T15:00,586.56,6.03,81.49,6.02,59.11,67.87
2024-12-17T16:00,595.06,6.32,80.64,5.94,60.48,68.48
2024-12-17T17:00,616.65,6.88,76.27,5.68,60.56,68.01
2024-12-17T18:00,656.2,8.26,68.72,5.48,61.26,68.46
