time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T00:00,656.5,10.77,35.43,5.11,33.47,39.2
2024-12-15T01:00,653.48,10.87,36.06,5.22,32.94,38.97
2024-12-15T02:00,645.43,10.29,34.93,4.8,32.34,38.24
2024-12-15T03:00,643.36,9.45,33.21,4.32,32.03,38.07
2024-12-15T04:00,653.39,9.18,31.66,4.15,33.07,39.23
2024-12-15T05:00,650.97,8.59,32.12,3.81,33.29,39.47
2024-12-15T06:00,644.67,8.23,33.45,3.58,32.73,39.09
2024-12-15T07:00,646.42,8.16,33.13,3.48,32.08,38.25
2024-12-15T08:00,651.1,8.39,32.45,3.52,31.67,37.67
2024-12-15T09:00,652.88,8.68,32.04,3.66,31.88,37.8
2024-12-15T10:00,645.0,8.59,34.1,3.76,31.54,37.09
2024-12-15T11:00,634.22,8.59,36.73,4.05,30.66,35.45
2024-12-15T12:00,629.87,8.87,39.36,4.48,30.61,35.03
2024-12-15T13:00,626.84,8.95,41.97,4.64,31.06,35.61
2024-12-15T14:00,624.28,9.31,44.24,4.97,31.44,36.7
2024-12-15T15:00,628.17,9.72,43.91,5.08,31.8,37.47
2024-12-15T16:00,644.03,10.75,42.46,5.48,32.84,38.83
2024-12-15T17:00,670.64,12.25,39.31,5.84,34.28,40.54
2024-12-15T18:00,707.01,13.56,36.76,6.25,35.97,43.38
2024-12-15T19:00,735.76,13.98,36.36,6.4,36.95,45.56
2024-12-15T20:00,739.97,13.81,35.67,6.19,36.71,45.69
2024-12-15T21:00,727.28,13.34,35.32,5.85,35.3,44.98
2024-12-15T22:00,714.15,12.42,34.96,5.34,35.1,44.06
2024-12-15T23:00,708.14,12.11,34.83,5.22,36.23,45.13
2024-12-16T00:00,690.71,11.35,34.65,5.03,36.47,44.54
2024-12-16T01:00,694.47,10.6,33.19,4.87,37.97,46.16
2024-12-16T02:00,695.82,10.07,31.98,4.61,39.18,47.13
2024-12-16T03:00,696.51,9.7,30.68,4.36,40.12,47.8
2024-12-16T04:00,685.76,9.59,30.41,4.39,40.08,47.84
2024-12-16T05:00,677.66,9.49,30.69,4.4,40.01,47.64
2024-12-16T06:00,677.0,9.56,31.76,4.49,40.11,47.87
2024-12-16T07:00,673.88,9.59,32.14,4.51,39.78,47.49
2024-12-16T08:00,669.07,9.65,34.05,4.61,38.92,46.98
2024-12-16T09:00,658.77,9.76,37.65,4.76,36.96,45.46
2024-12-16T10:00,645.37,9.74,42.24,4.9,34.55,43.43
2024-12-16T11:00,641.08,9.61,47.98,4.9,34.22,42.04
2024-12-16T12:00,621.0,9.08,52.99,4.68,33.41,39.83
2024-12-16T13:00,590.13,8.48,60.51,4.64,31.55,36.8
2024-12-16T14:00,575.08,8.32,64.66,4.74,31.21,35.91
2024-12-16T15:00,572.98,8.42,66.76,4.92,31.65,36.29
2024-12-16T16:00,575.78,8.41,65.11,4.9,32.27,37.27
2024-12-16T17:00,601.16,8.99,61.22,4.97,33.91,39.83
