time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T00:00,1204.16,36.51,7.75,19.47,118.33,126.1
2024-12-15T01:00,1213.64,36.57,7.39,19.45,118.72,126.65
2024-12-15T02:00,1207.1,36.51,7.59,19.25,117.91,125.14
2024-12-15T03:00,1163.3,35.97,8.95,19.13,112.72,119.6
2024-12-15T04:00,1104.91,35.19,10.4,19.36,102.67,109.16
2024-12-15T05:00,1082.49,35.16,11.29,19.92,98.36,104.71
2024-12-15T06:00,1103.82,35.96,10.73,20.72,99.64,106.17
2024-12-15T07:00,1128.51,36.57,10.15,21.05,103.48,110.13
2024-12-15T08:00,1115.41,36.36,9.84,21.25,101.29,108.17
2024-12-15T09:00,1072.89,35.31,9.97,21.29,95.12,100.75
2024-12-15T10:00,1014.95,33.81,12.3,21.42,87.58,91.74
2024-12-15T11:00,982.63,32.66,14.87,21.46,81.73,84.84
2024-12-15T12:00,942.64,31.4,17.74,21.08,76.76,78.75
2024-12-15T13:00,949.53,30.76,25.87,21.94,79.98,83.11
2024-12-15T14:00,939.48,30.28,32.74,22.46,80.14,83.71
2024-12-15T15:00,893.07,29.87,37.1,22.28,72.98,75.34
2024-12-15T16:00,903.53,30.71,32.44,21.67,73.62,75.42
2024-12-15T17:00,973.17,32.02,26.55,21.29,78.41,82.13
2024-12-15T18:00,1100.99,33.67,19.06,20.55,89.11,95.73
2024-12-15T19:00,1210.27,34.67,20.13,20.72,99.76,107.59
2024-12-15T20:00,1250.52,34.97,21.4,20.24,102.17,110.86
2024-12-15T21:00,1255.82,34.79,23.13,19.6,102.6,112.55
2024-12-15T22:00,1325.47,34.5,19.04,18.05,110.44,122.93
2024-12-15T23:00,1323.0,33.33,16.58,16.1,111.49,124.77
2024-12-16T00:00,1399.68,32.3,13.21,14.02,124.47,139.73
2024-12-16T01:00,1430.6,31.3,10.94,13.28,134.74,149.67
2024-12-16T02:00,1432.33,31.01,11.08,13.28,138.6,152.81
2024-12-16T03:00,1414.48,30.6,13.05,13.06,139.52,153.32
2024-12-16T04:00,1431.04,30.53,11.8,12.84,142.32,156.03
2024-12-16T05:00,1432.93,30.22,11.38,12.77,143.3,156.45
2024-12-16T06:00,1443.72,30.18,11.38,12.84,144.54,157.09
2024-12-16T07:00,1464.39,30.07,11.57,12.66,147.29,159.31
2024-12-16T08:00,1483.27,30.08,12.82,13.12,151.64,163.66
2024-12-16T09:00,1442.26,30.24,16.01,14.9,149.4,160.37
2024-12-16T10:00,1328.89,30.63,21.89,18.23,136.56,145.43
2024-12-16T11:00,1101.5,29.15,33.65,21.49,107.7,113.31
2024-12-16T12:00,925.56,25.96,49.31,22.86,85.75,89.79
2024-12-16T13:00,799.84,22.15,68.32,23.37,72.9,76.19
2024-12-16T14:00,743.71,19.72,83.82,23.55,70.3,72.91
2024-12-16T15:00,721.88,18.62,93.27,23.69,70.09,72.63
2024-12-16T16:00,741.32,19.05,95.39,23.7,73.11,76.19
2024-12-16T17:00,799.1,20.68,93.92,23.99,79.09,82.38
2024-12-16T18:00,967.63,23.99,87.31,23.24,93.35,99.75
2024-12-16T19:00,1262.67,26.21,77.42,19.63,118.48,130.89
2024-12-16T20:00,1511.3,27.28,65.16,15.28,140.58,158.78
2024-12-16T21:00,1530.05,27.53,57.47,13.22,143.13,163.12
2024-12-16T22:00,1627.51,29.15,45.01,12.0,158.04,179.6
2024-12-16T23:00,1700.63,29.83,34.44,10.8,170.4,191.45
2024-12-17T00:00,1707.69,29.62,26.95,9.85,171.16,191.88
2024-12-17T01:00,1720.15,29.73,22.04,9.3,171.42,191.16
2024-12-17T02:00,1761.32,30.15,17.88,9.21,177.11,197.22
2024-12-17T03:00,1774.95,30.16,15.41,9.62,179.57,200.15
2024-12-17T04:00,1762.18,29.84,15.04,9.87,180.0,201.14
2024-12-17T05:00,1726.5,29.14,15.29,9.68,178.61,199.84
2024-12-17T06:00,1695.23,29.01,14.04,9.79,175.28,196.16
2024-12-17T07:00,1674.28,29.25,11.7,10.27,171.81,192.0
2024-12-17T08:00,1676.49,29.39,13.23,11.47,173.42,193.7
2024-12-17T09:00,1641.32,29.85,22.87,15.21,173.82,194.54
2024-12-17T10:00,1469.66,29.58,44.2,20.86,160.58,178.21
2024-12-17T11:00,1081.34,24.69,83.92,25.36,124.48,133.85
2024-12-17T12:00,843.55,17.49,119.73,24.15,106.82,113.0
2024-12-17T13:00,711.73,12.83,134.65,21.54,99.14,104.46
2024-12-17T14:00,655.73,10.09,139.83,19.1,98.37,104.26
2024-12-17T15:00,641.45,8.63,140.78,17.35,100.09,106.74
2024-12-17T16:00,659.84,8.26,142.06,16.71,102.74,110.23
2024-12-17T17:00,699.41,9.43,137.49,16.58,104.49,111.46
2024-12-17T18:00,805.93,13.07,124.18,16.39,107.81,115.67
2024-12-17T19:00,990.32,18.78,99.6,15.76,118.1,130.59
2024-12-17T20:00,1214.8,23.42,74.08,14.48,133.65,151.49
2024-12-17T21:00,1386.99,25.56,56.0,12.91,146.03,167.1
2024-12-17T22:00,1441.12,25.52,46.17,12.0,151.16,172.88
2024-12-17T23:00,1451.6,25.83,38.64,12.25,155.64,177.03
2024-12-18T00:00,1563.56,27.78,30.42,13.17,174.63,195.3
2024-12-18T01:00,1685.38,29.72,25.46,13.42,192.51,215.3
2024-12-18T02:00,1725.93,30.6,23.32,13.66,194.36,218.07
2024-12-18T03:00,1707.55,30.94,19.99,14.05,186.24,209.42
2024-12-18T04:00,1635.14,30.48,17.84,14.2,173.14,194.25
2024-12-18T05:00,1571.66,30.39,14.77,14.29,163.5,182.29
2024-12-18T06:00,1533.19,30.82,12.74,14.42,159.73,176.67
2024-12-18T07:00,1519.9,31.23,12.85,14.83,159.38,175.54
2024-12-18T08:00,1464.7,31.15,17.73,16.47,155.71,171.1
2024-12-18T09:00,1365.87,31.24,29.93,20.46,153.74,167.83
2024-12-18T10:00,1139.32,28.93,52.76,24.23,138.64,148.73
2024-12-18T11:00,861.44,22.05,77.82,23.81,110.0,115.79
2024-12-18T12:00,731.3,17.19,92.47,22.09,94.08,98.7
2024-12-18T13:00,679.47,14.53,104.06,21.47,90.07,93.97
2024-12-18T14:00,644.94,13.08,111.61,21.16,87.0,90.29
2024-12-18T15:00,629.51,12.25,117.33,20.93,86.93,90.72
2024-12-18T16:00,634.83,11.73,122.46,20.34,90.38,95.0
2024-12-18T17:00,670.07,11.83,127.82,19.6,98.01,103.94
2024-12-18T18:00,772.44,14.65,123.11,18.21,106.95,115.87
2024-12-18T19:00,999.49,20.35,102.39,17.55,120.51,133.89
2024-12-18T20:00,1313.92,25.04,75.85,15.34,141.62,160.45
2024-12-18T21:00,1392.6,25.68,61.48,13.04,148.01,168.25
2024-12-18T22:00,1459.72,26.6,49.78,11.57,159.83,181.69
2024-12-18T23:00,1634.7,29.11,39.89,11.55,179.77,204.79
2024-12-19T00:00,1743.74,30.9,32.7,11.76,192.14,217.94
2024-12-19T01:00,1760.1,31.6,26.78,12.34,190.8,215.88
2024-12-19T02:00,1752.4,31.27,23.67,12.28,189.65,214.27
2024-12-19T03:00,1756.85,31.24,19.35,12.45,187.46,210.86
2024-12-19T04:00,1736.8,31.54,16.84,12.75,181.89,203.72
2024-12-19T05:00,1700.51,32.38,15.07,13.54,175.92,196.06
2024-12-19T06:00,1650.85,33.23,14.02,14.43,169.98,188.76
2024-12-19T07:00,1614.84,34.11,13.46,15.47,168.76,186.71
2024-12-19T08:00,1589.9,34.6,16.46,17.53,170.96,188.65
2024-12-19T09:00,1427.12,33.49,29.8,21.17,161.52,177.19
2024-12-19T10:00,1100.24,28.39,55.82,23.48,135.13,145.79
2024-12-19T11:00,820.12,21.18,81.26,23.14,107.99,114.87
2024-12-19T12:00,718.33,17.46,94.48,22.65,97.83,103.39
2024-12-19T13:00,683.14,15.7,102.7,22.51,95.91,101.03
2024-12-19T14:00,658.4,14.53,109.0,22.23,93.65,98.54
2024-12-19T15:00,638.69,13.76,113.35,21.73,89.95,95.09
2024-12-19T16:00,634.12,13.64,115.77,21.31,89.23,94.81
2024-12-19T17:00,676.29,15.3,114.18,21.61,94.68,100.77
