time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,968.27,18.7,35.85,8.23,67.43,77.41
2024-12-15T04:00,1080.37,20.59,28.25,8.11,80.84,91.99
2024-12-15T05:00,1353.31,25.38,18.79,10.13,107.83,123.22
2024-12-15T06:00,978.65,13.56,22.63,2.92,85.69,96.06
2024-12-15T07:00,560.77,5.88,36.99,2.41,59.69,67.0
2024-12-15T08:00,394.56,3.23,37.25,0.1,32.71,36.61
2024-12-15T09:00,369.88,2.51,58.8,3.46,40.47,46.78
2024-12-15T10:00,817.03,13.2,58.25,8.71,79.36,90.05
2024-12-15T11:00,862.47,16.33,49.95,9.6,72.99,82.78
2024-12-15T12:00,939.97,19.66,48.87,12.65,86.92,96.83
2024-12-15T13:00,768.84,20.75,63.54,17.14,83.44,91.21
2024-12-15T14:00,830.92,21.45,50.52,16.45,69.95,78.78
2024-12-15T15:00,1070.11,28.31,50.02,20.11,92.33,105.15
2024-12-15T16:00,1013.24,29.28,56.34,21.42,96.57,108.45
2024-12-15T17:00,1305.52,33.68,39.98,21.67,104.84,119.32
2024-12-15T18:00,1505.2,37.18,26.16,18.26,112.55,127.97
2024-12-15T19:00,3195.33,65.59,20.53,36.39,244.6,286.99
2024-12-15T20:00,895.67,14.88,35.13,4.19,77.37,88.89
2024-12-15T21:00,691.32,14.56,31.68,5.16,65.62,76.28
2024-12-15T22:00,590.02,14.73,30.42,6.15,59.62,68.1
2024-12-15T23:00,432.27,10.65,29.74,4.44,43.73,51.98
2024-12-16T00:00,688.24,15.22,33.43,6.94,65.71,76.98
2024-12-16T01:00,741.62,15.35,32.46,6.48,66.61,77.85
2024-12-16T02:00,560.31,10.84,32.39,4.35,52.24,60.96
2024-12-16T03:00,571.68,10.41,37.29,4.93,42.64,49.66
2024-12-16T04:00,820.49,17.16,24.37,7.3,75.16,86.64
2024-12-16T05:00,826.36,16.48,31.58,6.14,62.51,72.16
2024-12-16T06:00,740.31,10.93,31.32,3.32,50.09,57.63
2024-12-16T07:00,592.26,7.94,33.54,2.37,46.72,54.6
2024-12-16T08:00,957.31,17.7,19.13,6.54,85.51,97.54
2024-12-16T09:00,697.82,6.61,42.17,2.34,71.59,80.59
2024-12-16T10:00,724.34,10.03,47.42,7.31,67.56,75.39
2024-12-16T11:00,833.84,14.29,59.62,12.58,102.3,114.58
2024-12-16T12:00,695.75,8.04,59.9,4.2,65.67,76.22
2024-12-16T13:00,525.04,6.57,72.03,5.87,49.77,57.47
2024-12-16T14:00,581.39,9.73,85.51,11.35,54.29,61.61
2024-12-16T15:00,487.95,6.27,97.48,11.75,63.05,70.22
2024-12-16T16:00,540.3,8.53,102.2,13.83,63.54,71.84
2024-12-16T17:00,574.05,10.35,93.71,11.06,55.6,63.3
2024-12-16T18:00,1201.99,30.63,45.82,14.28,110.06,127.69
2024-12-16T19:00,1827.99,40.4,40.38,16.63,144.58,165.77
2024-12-16T20:00,2450.4,52.54,11.06,24.11,197.2,233.73
2024-12-16T21:00,582.55,13.87,32.56,1.26,59.76,69.38
2024-12-16T22:00,770.15,16.9,31.05,3.44,68.23,78.51
2024-12-16T23:00,859.31,16.26,29.06,4.37,77.53,89.31
2024-12-17T00:00,877.34,16.6,23.81,4.36,79.41,90.77
2024-12-17T01:00,902.66,17.32,20.03,4.21,83.42,95.27
2024-12-17T02:00,758.39,15.19,19.38,3.41,70.81,81.24
2024-12-17T03:00,717.61,14.67,21.36,3.34,65.23,75.03
2024-12-17T04:00,774.08,17.07,21.19,4.48,67.43,77.37
2024-12-17T05:00,491.16,8.78,23.79,0.32,54.38,62.27
2024-12-17T06:00,553.27,10.28,18.24,1.84,63.42,72.61
2024-12-17T07:00,366.09,7.59,20.74,1.57,49.91,57.72
2024-12-17T08:00,690.02,14.42,16.54,3.88,67.71,78.5
2024-12-17T09:00,770.59,13.48,25.6,4.59,73.5,84.58
2024-12-17T10:00,1015.18,17.04,32.24,6.32,92.4,106.47
2024-12-17T11:00,570.82,5.26,90.72,7.12,84.33,93.89
2024-12-17T12:00,486.38,4.31,97.78,7.82,67.05,75.45
2024-12-17T13:00,571.28,5.96,100.12,8.42,60.96,69.52
2024-12-17T14:00,288.72,-1.01,109.86,6.45,51.98,57.6
2024-12-17T15:00,296.83,2.93,115.06,10.68,44.43,49.94
2024-12-17T16:00,450.97,4.05,106.96,10.73,61.35,67.06
2024-12-17T17:00,564.78,9.47,107.76,12.65,65.25,72.39
2024-12-17T18:00,1556.36,42.96,63.64,25.92,142.81,163.64
2024-12-17T19:00,4990.95,126.99,-15.46,64.92,352.01,408.9
2024-12-17T20:00,5502.24,131.54,7.56,68.04,422.43,487.75
2024-12-17T21:00,2710.22,47.13,0.51,17.16,192.49,223.54
2024-12-17T22:00,1814.39,32.18,11.5,13.86,152.34,175.72
2024-12-17T23:00,2271.78,46.5,18.76,21.26,190.05,216.82
2024-12-18T00:00,1432.22,29.08,19.03,11.44,121.79,139.44
2024-12-18T01:00,1300.82,26.18,20.79,10.25,116.26,132.31
2024-12-18T02:00,1042.48,17.45,28.43,8.2,96.75,110.41
2024-12-18T03:00,814.42,13.1,35.47,7.66,77.16,87.84
2024-12-18T04:00,760.66,14.66,34.67,8.39,77.53,87.95
2024-12-18T05:00,889.5,17.62,29.12,6.28,74.95,86.37
2024-12-18T06:00,767.4,14.16,29.62,5.3,60.98,70.03
2024-12-18T07:00,746.85,15.39,27.04,4.87,54.5,63.7
2024-12-18T08:00,765.57,15.55,27.95,5.92,58.94,68.54
2024-12-18T09:00,683.78,9.62,31.97,3.02,50.32,58.87
2024-12-18T10:00,817.52,14.22,63.41,8.91,78.66,89.96
2024-12-18T11:00,513.14,7.68,86.14,9.65,64.2,72.41
2024-12-18T12:00,600.02,10.76,106.38,14.79,86.02,95.83
2024-12-18T13:00,712.5,11.44,135.37,21.18,97.55,107.18
2024-12-18T14:00,616.81,11.12,132.52,21.56,90.04,99.63
2024-12-18T15:00,778.85,15.67,131.04,23.03,101.13,112.79
2024-12-18T16:00,597.34,9.68,140.16,19.15,87.51,95.79
2024-12-18T17:00,1311.17,32.41,97.65,26.19,126.92,143.6
2024-12-18T18:00,1582.79,45.26,86.23,31.57,142.7,166.08
2024-12-18T19:00,898.92,25.65,62.4,18.92,95.71,106.39
2024-12-18T20:00,1545.95,39.93,42.11,18.47,129.58,150.12
2024-12-18T21:00,1109.7,17.45,23.02,-0.58,84.42,97.79
