time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,629.8,11.9,62.22,8.4,58.2,66.45
2024-12-15T04:00,670.5,12.78,57.51,8.06,61.7,70.56
2024-12-15T05:00,624.29,10.98,60.93,6.78,56.78,65.28
2024-12-15T06:00,624.65,11.04,53.63,6.12,51.22,59.02
2024-12-15T07:00,570.79,9.27,60.29,5.16,48.41,55.71
2024-12-15T08:00,563.48,9.26,64.44,7.1,52.63,59.36
2024-12-15T09:00,489.56,6.05,72.32,5.89,45.28,50.83
2024-12-15T10:00,646.6,11.9,65.42,8.33,63.94,73.15
2024-12-15T11:00,710.14,13.41,64.3,8.95,66.16,76.31
2024-12-15T12:00,648.63,12.1,60.76,7.89,62.27,71.08
2024-12-15T13:00,613.98,11.54,58.94,7.42,57.0,65.31
2024-12-15T14:00,636.23,11.24,58.91,7.34,56.85,65.24
2024-12-15T15:00,648.63,12.72,55.93,8.12,56.81,64.56
2024-12-15T16:00,696.92,14.13,46.51,8.22,63.79,72.25
2024-12-15T17:00,666.99,13.52,47.81,7.95,62.29,70.27
2024-12-15T18:00,636.38,12.78,47.73,7.26,60.21,67.76
2024-12-15T19:00,616.02,11.66,52.2,7.13,58.95,66.89
2024-12-15T20:00,579.13,10.17,53.07,6.49,54.86,62.14
2024-12-15T21:00,633.53,12.51,46.43,7.84,59.66,67.36
2024-12-15T22:00,916.36,18.16,45.51,9.92,82.58,94.04
2024-12-15T23:00,751.49,13.25,48.91,6.64,71.05,80.2
2024-12-16T00:00,815.34,16.38,43.88,8.88,73.64,83.47
2024-12-16T01:00,905.79,17.93,36.68,9.62,76.47,87.34
2024-12-16T02:00,872.83,17.28,34.37,8.57,71.84,81.94
2024-12-16T03:00,876.38,17.46,33.29,8.02,71.45,81.15
2024-12-16T04:00,762.98,14.02,34.49,6.66,63.19,70.63
2024-12-16T05:00,720.21,11.94,34.76,5.08,59.19,66.02
2024-12-16T06:00,769.19,13.38,36.49,5.86,66.74,75.09
2024-12-16T07:00,716.3,12.83,39.8,6.16,62.4,69.8
2024-12-16T08:00,754.21,13.09,41.69,6.34,68.15,76.05
2024-12-16T09:00,707.63,11.83,53.4,6.95,67.95,75.31
2024-12-16T10:00,703.54,12.16,48.75,6.39,69.09,77.1
2024-12-16T11:00,611.4,10.2,46.18,5.44,58.37,65.28
2024-12-16T12:00,562.09,9.0,44.71,4.5,50.5,56.7
2024-12-16T13:00,664.31,11.24,40.11,6.0,51.19,57.77
2024-12-16T14:00,727.81,13.64,38.73,7.12,60.86,68.07
2024-12-16T15:00,746.14,12.3,36.89,5.14,61.97,69.59
2024-12-16T16:00,779.26,13.5,35.56,5.65,64.72,73.15
2024-12-16T17:00,694.09,10.54,37.95,4.4,57.72,65.33
2024-12-16T18:00,803.12,13.4,33.88,5.06,66.59,74.84
2024-12-16T19:00,852.6,14.53,30.33,5.03,69.56,78.18
2024-12-16T20:00,807.99,11.85,33.4,4.14,68.48,77.33
2024-12-16T21:00,858.2,14.9,32.5,6.23,72.69,81.66
2024-12-16T22:00,763.58,14.56,38.6,6.99,69.06,77.24
