time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,449.04,6.62,40.16,2.9,14.98,20.41
2024-12-15T04:00,510.5,7.98,36.61,3.35,20.42,27.07
2024-12-15T05:00,513.11,9.31,36.77,4.09,21.3,28.44
2024-12-15T06:00,469.99,8.63,40.36,3.5,19.89,26.62
2024-12-15T07:00,474.72,7.99,42.41,3.21,21.28,27.98
2024-12-15T08:00,355.18,4.19,47.5,1.98,13.1,17.38
2024-12-15T09:00,398.52,4.2,47.47,2.37,15.16,19.84
2024-12-15T10:00,340.88,4.08,51.81,2.78,11.91,15.96
2024-12-15T11:00,337.88,4.42,58.72,3.27,12.19,16.42
2024-12-15T12:00,343.48,4.47,58.49,3.24,12.77,17.01
2024-12-15T13:00,344.23,4.53,58.27,3.06,11.67,15.78
2024-12-15T14:00,322.61,4.55,57.81,3.26,10.36,13.92
2024-12-15T15:00,348.41,4.94,53.96,3.01,10.88,13.9
2024-12-15T16:00,394.86,5.92,51.07,3.48,14.73,18.53
2024-12-15T17:00,407.59,5.81,51.47,3.78,15.87,19.57
2024-12-15T18:00,425.6,6.14,56.25,4.21,15.81,19.09
2024-12-15T19:00,391.71,4.9,55.37,2.78,16.06,20.58
2024-12-15T20:00,411.44,5.96,65.42,4.18,20.7,26.31
2024-12-15T21:00,426.2,6.71,56.32,3.49,20.39,26.62
2024-12-15T22:00,441.87,7.56,50.42,3.87,20.07,26.51
2024-12-15T23:00,509.33,9.63,35.44,4.47,19.23,25.36
2024-12-16T00:00,523.29,9.92,32.75,4.68,19.61,25.68
2024-12-16T01:00,596.25,11.1,29.74,5.11,20.51,26.43
2024-12-16T02:00,638.68,10.86,26.99,4.74,21.82,27.53
2024-12-16T03:00,640.04,10.16,29.83,4.52,24.87,31.05
2024-12-16T04:00,608.92,8.74,31.34,3.75,23.95,29.77
2024-12-16T05:00,732.85,12.27,32.37,6.55,37.0,44.13
2024-12-16T06:00,743.24,12.03,31.64,6.43,39.73,47.48
2024-12-16T07:00,890.84,14.3,24.65,7.04,49.8,59.02
2024-12-16T08:00,661.5,11.6,40.67,5.7,37.59,45.16
2024-12-16T09:00,600.76,10.9,52.96,6.39,35.66,43.2
2024-12-16T10:00,565.23,10.4,56.46,6.57,35.77,43.79
2024-12-16T11:00,614.85,13.5,57.26,9.2,37.76,46.79
2024-12-16T12:00,631.57,14.88,64.73,11.23,41.15,50.42
2024-12-16T13:00,556.17,12.46,69.35,9.73,35.62,44.2
2024-12-16T14:00,590.39,10.97,78.36,8.73,37.62,46.24
2024-12-16T15:00,601.95,10.59,84.27,8.42,37.12,45.51
2024-12-16T16:00,660.06,13.52,82.17,10.46,41.22,50.17
2024-12-16T17:00,734.16,17.44,69.42,11.62,43.84,53.55
2024-12-16T18:00,988.39,24.6,49.95,12.64,57.01,69.4
2024-12-16T19:00,1087.17,23.87,25.06,9.81,52.38,64.35
2024-12-16T20:00,932.96,18.38,27.26,7.12,42.0,51.98
2024-12-16T21:00,1096.12,21.83,25.74,9.55,54.32,66.59
2024-12-16T22:00,1083.87,20.53,24.71,9.71,54.75,66.83
2024-12-16T23:00,840.76,16.18,36.71,7.75,45.65,56.5
2024-12-17T00:00,702.59,12.9,37.98,5.79,36.83,46.58
2024-12-17T01:00,630.11,10.29,40.91,4.66,31.79,40.29
2024-12-17T02:00,639.54,10.5,38.97,4.51,33.96,42.9
2024-12-17T03:00,605.96,9.74,46.76,4.4,32.98,41.26
2024-12-17T04:00,660.61,11.11,44.93,4.76,37.05,46.56
2024-12-17T05:00,607.19,9.85,46.93,4.27,30.58,39.12
2024-12-17T06:00,651.3,10.02,45.86,4.03,35.97,44.82
2024-12-17T07:00,575.6,7.41,47.36,2.47,32.9,41.34
2024-12-17T08:00,567.63,8.13,49.67,3.36,31.06,39.14
2024-12-17T09:00,515.13,7.24,54.12,3.68,27.51,35.65
2024-12-17T10:00,556.31,10.78,58.02,7.33,30.95,39.72
2024-12-17T11:00,616.89,12.91,63.85,10.08,37.61,46.89
2024-12-17T12:00,562.16,9.57,84.41,9.04,37.46,45.16
2024-12-17T13:00,534.47,8.79,87.84,8.83,36.33,43.51
2024-12-17T14:00,556.12,8.89,94.17,9.19,41.55,49.15
2024-12-17T15:00,599.96,9.71,96.98,9.7,45.48,53.1
2024-12-17T16:00,579.05,9.27,92.8,8.75,42.26,49.35
2024-12-17T17:00,587.77,10.18,87.25,8.28,42.06,49.08
2024-12-17T18:00,790.76,17.85,65.26,10.84,46.7,55.68
2024-12-17T19:00,847.59,18.88,47.41,8.89,39.54,48.49
2024-12-17T20:00,744.13,15.64,34.63,5.4,32.32,40.4
2024-12-17T21:00,766.32,14.15,25.57,4.07,30.91,40.19
2024-12-17T22:00,660.23,10.82,23.88,3.89,23.27,30.77
2024-12-17T23:00,699.88,11.29,30.92,4.02,27.33,35.27
2024-12-18T00:00,643.21,10.76,27.31,3.37,26.64,33.31
2024-12-18T01:00,606.41,9.94,30.93,3.35,20.74,26.49
2024-12-18T02:00,757.82,12.23,27.55,4.58,29.96,36.94
2024-12-18T03:00,814.95,11.99,23.48,5.49,38.63,46.53
2024-12-18T04:00,877.9,13.88,23.01,7.63,41.99,48.91
2024-12-18T05:00,874.5,15.43,22.52,8.26,44.31,52.7
2024-12-18T06:00,697.39,11.12,24.74,4.11,33.16,41.11
2024-12-18T07:00,679.91,10.6,36.63,3.4,41.73,51.57
2024-12-18T08:00,510.94,8.25,39.74,3.65,21.41,29.04
2024-12-18T09:00,574.91,9.85,66.27,6.88,35.48,44.75
2024-12-18T10:00,554.24,10.52,74.03,8.97,41.04,50.03
2024-12-18T11:00,626.52,10.41,94.0,10.91,46.27,55.14
2024-12-18T12:00,526.97,6.45,102.48,8.96,33.77,40.84
2024-12-18T13:00,479.28,4.02,108.86,7.16,30.44,36.61
2024-12-18T14:00,485.69,4.7,125.6,7.89,40.62,48.36
2024-12-18T15:00,500.03,7.32,118.91,9.46,41.08,49.28
2024-12-18T16:00,519.6,8.5,109.74,9.62,37.73,45.16
2024-12-18T17:00,717.81,13.72,108.15,11.77,47.18,56.46
2024-12-18T18:00,952.42,21.35,80.08,12.94,53.38,64.39
2024-12-18T19:00,1020.08,23.86,58.7,12.22,56.04,67.42
2024-12-18T20:00,764.61,17.23,41.47,8.12,34.28,41.53
2024-12-18T21:00,947.68,18.11,40.39,7.31,43.34,53.58
2024-12-18T22:00,896.6,17.22,28.52,6.68,43.26,54.35
2024-12-18T23:00,1298.17,24.93,23.19,10.38,64.41,80.03
2024-12-19T00:00,959.5,17.34,25.86,7.04,42.71,54.31
2024-12-19T01:00,1072.83,19.37,15.58,9.77,51.63,63.75
2024-12-19T02:00,907.03,15.01,18.23,7.91,42.47,51.22
2024-12-19T03:00,891.86,14.45,21.77,7.1,38.06,43.79
2024-12-19T04:00,942.45,14.6,18.34,7.46,39.59,45.35
2024-12-19T05:00,1691.27,28.79,7.29,14.12,92.95,105.92
2024-12-19T06:00,1171.15,17.43,13.77,8.21,58.74,65.78
2024-12-19T07:00,1047.13,16.31,19.16,7.5,50.44,57.59
2024-12-19T08:00,900.05,14.87,20.26,8.54,42.58,48.55
2024-12-19T09:00,799.27,15.8,30.97,10.91,35.17,41.04
2024-12-19T10:00,620.33,10.5,47.84,8.1,25.77,31.58
2024-12-19T11:00,588.44,11.89,62.02,9.4,32.42,40.34
2024-12-19T12:00,564.27,8.77,87.04,8.48,37.89,45.2
2024-12-19T13:00,591.1,9.81,90.97,9.65,38.09,45.43
2024-12-19T14:00,621.92,11.46,89.1,11.08,40.34,47.85
2024-12-19T15:00,597.35,11.06,88.88,10.87,39.27,46.14
2024-12-19T16:00,584.38,10.35,88.52,9.88,37.95,44.63
2024-12-19T17:00,649.27,12.13,85.8,10.16,39.8,46.77
2024-12-19T18:00,794.47,17.34,70.54,10.87,42.28,50.65
2024-12-19T19:00,770.69,17.32,50.27,8.98,35.97,43.77
2024-12-19T20:00,930.09,18.74,44.3,8.63,44.62,53.78
2024-12-19T21:00,1380.19,31.22,36.54,15.97,72.46,87.76
2024-12-19T22:00,1467.98,28.96,27.53,13.46,69.37,83.82
2024-12-19T23:00,1420.07,26.3,21.54,12.71,59.09,71.21
2024-12-20T00:00,1151.53,23.22,12.45,13.09,43.92,52.86
2024-12-20T01:00,1217.46,22.8,15.78,12.91,53.63,63.41
2024-12-20T02:00,1178.57,20.54,18.46,12.6,52.91,62.49
2024-12-20T03:00,1277.87,23.08,15.02,14.28,57.7,67.21
2024-12-20T04:00,1280.65,21.67,13.99,12.36,60.82,70.79
2024-12-20T05:00,729.72,8.28,27.5,4.06,30.8,36.94
2024-12-20T06:00,869.3,13.18,20.5,6.43,45.59,53.87
2024-12-20T07:00,837.32,14.04,18.45,6.93,45.06,54.15
2024-12-20T08:00,721.44,11.82,27.26,4.9,34.6,43.03
2024-12-20T09:00,592.45,11.44,44.27,5.75,29.12,37.76
2024-12-20T10:00,531.32,8.58,70.53,5.88,31.5,40.49
2024-12-20T11:00,580.78,10.92,80.36,10.43,39.26,47.9
2024-12-20T12:00,499.4,6.99,98.89,8.97,33.4,40.31
2024-12-20T13:00,481.23,5.03,102.04,7.4,31.62,37.72
2024-12-20T14:00,480.12,7.03,111.62,9.17,33.89,41.05
2024-12-20T15:00,554.26,9.0,123.95,11.1,50.21,59.56
2024-12-20T16:00,643.85,11.33,131.74,12.37,68.63,79.35
2024-12-20T17:00,761.77,16.88,96.08,12.24,57.82,68.0
2024-12-20T18:00,1039.49,24.74,72.15,14.55,68.56,81.55
2024-12-20T19:00,1287.46,30.26,30.08,14.89,63.85,78.28
2024-12-20T20:00,797.93,17.11,30.66,6.43,38.44,47.24
2024-12-20T21:00,716.81,15.55,31.68,6.11,31.54,40.22
2024-12-20T22:00,1000.24,20.23,28.93,8.68,51.23,63.11
2024-12-20T23:00,1156.29,20.56,23.73,8.43,59.54,73.03
2024-12-21T00:00,1253.13,21.47,19.18,9.05,68.34,82.65
2024-12-21T01:00,931.46,15.29,22.22,6.08,50.33,59.22
2024-12-21T02:00,731.58,10.03,24.19,3.41,36.08,42.9
2024-12-21T03:00,764.26,11.42,24.21,4.27,42.27,49.89
2024-12-21T04:00,812.46,11.73,18.79,4.32,47.66,55.72
2024-12-21T05:00,940.04,13.67,17.59,5.2,55.32,64.75
2024-12-21T06:00,984.05,13.33,15.78,4.97,59.04,68.38
2024-12-21T07:00,806.32,8.38,21.51,3.06,45.47,52.06
2024-12-21T08:00,687.08,7.11,22.54,3.41,40.22,45.7
2024-12-21T09:00,667.17,7.61,32.43,4.58,45.4,51.57
2024-12-21T10:00,787.96,11.65,46.41,7.78,57.7,66.24
2024-12-21T11:00,680.32,13.3,92.78,12.57,57.26,68.71
2024-12-21T12:00,654.05,11.74,118.51,12.78,65.85,78.03
2024-12-21T13:00,589.1,9.16,132.34,12.84,67.8,78.99
2024-12-21T14:00,545.64,6.94,139.0,11.35,52.96,62.52
2024-12-21T15:00,463.24,3.91,140.24,8.93,43.9,52.02
2024-12-21T16:00,539.57,6.04,145.65,11.21,64.41,74.13
2024-12-21T17:00,511.62,7.75,120.53,8.75,53.61,61.35
2024-12-21T18:00,633.22,12.35,101.03,8.4,49.49,57.66
2024-12-21T19:00,694.52,16.13,63.06,7.87,39.45,47.37
2024-12-21T20:00,904.92,22.33,42.53,9.82,56.45,67.03
2024-12-21T21:00,1528.31,38.59,25.14,17.41,93.38,112.76
2024-12-21T22:00,1593.23,35.61,25.47,15.94,93.92,114.4
2024-12-21T23:00,1762.02,35.51,17.92,14.05,107.3,130.61
2024-12-22T00:00,1449.54,26.93,17.96,11.02,83.53,102.91
2024-12-22T01:00,999.82,18.52,29.04,7.88,58.51,70.11
2024-12-22T02:00,605.53,9.53,40.66,3.57,30.39,37.25
2024-12-22T03:00,670.81,10.22,31.5,3.7,37.77,45.5
2024-12-22T04:00,739.95,10.39,30.37,3.95,45.48,53.6
2024-12-22T05:00,674.03,8.13,30.21,3.61,43.51,51.32
2024-12-22T06:00,794.64,11.39,19.62,5.01,47.35,56.19
2024-12-22T07:00,862.71,12.01,16.94,4.64,51.65,61.54
2024-12-22T08:00,1009.68,16.48,27.58,9.43,67.59,80.43
2024-12-22T09:00,999.67,16.07,31.98,9.04,63.76,75.22
2024-12-22T10:00,1145.14,20.76,44.02,13.5,81.48,96.14
2024-12-22T11:00,1065.83,22.99,62.9,16.77,76.73,90.0
2024-12-22T12:00,829.98,17.88,78.36,14.89,58.87,68.98
2024-12-22T13:00,720.09,16.45,80.26,14.3,46.96,55.44
2024-12-22T14:00,653.47,12.94,82.4,11.99,38.59,45.76
2024-12-22T15:00,632.08,12.03,83.69,11.19,36.98,44.12
2024-12-22T16:00,704.65,14.01,83.54,11.26,44.87,53.52
2024-12-22T17:00,1005.26,23.99,65.51,13.83,63.93,76.79
2024-12-22T18:00,1151.62,28.71,41.93,13.84,64.9,79.29
2024-12-22T19:00,1838.79,44.97,22.37,21.09,104.51,126.09
2024-12-22T20:00,1822.54,42.11,26.07,18.87,102.58,122.48
2024-12-22T21:00,1340.48,29.29,30.01,12.8,74.83,89.46
