time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,513.53,7.98,33.95,3.43,18.67,24.63
2024-12-15T04:00,423.4,5.11,42.83,2.46,11.57,16.14
2024-12-15T05:00,455.79,7.03,39.06,3.09,16.59,21.94
2024-12-15T06:00,479.95,7.75,39.87,3.6,19.33,25.37
2024-12-15T07:00,429.26,6.79,45.99,3.11,17.69,23.84
2024-12-15T08:00,324.13,3.58,53.52,1.69,10.25,14.86
2024-12-15T09:00,341.45,3.61,58.72,1.65,13.84,18.75
2024-12-15T10:00,305.63,3.12,64.44,2.56,12.52,16.96
2024-12-15T11:00,297.52,3.04,63.09,2.85,9.84,14.06
2024-12-15T12:00,354.94,5.37,61.29,4.46,11.74,16.18
2024-12-15T13:00,385.42,5.54,56.6,3.98,12.26,16.51
2024-12-15T14:00,348.48,4.75,48.24,3.2,8.13,11.06
2024-12-15T15:00,367.98,4.79,50.44,2.81,9.97,12.64
2024-12-15T16:00,408.71,6.47,48.3,4.1,9.81,12.15
2024-12-15T17:00,431.6,6.91,52.17,4.36,14.53,18.01
2024-12-15T18:00,478.14,8.46,50.09,5.15,18.61,23.31
2024-12-15T19:00,418.27,5.38,64.43,3.29,21.39,26.98
2024-12-15T20:00,445.46,6.56,51.57,3.37,19.42,24.84
2024-12-15T21:00,389.51,4.78,61.31,2.42,18.94,24.29
2024-12-15T22:00,423.53,6.24,51.95,3.2,18.95,24.42
2024-12-15T23:00,396.89,5.65,58.62,3.22,19.92,25.46
2024-12-16T00:00,414.46,6.71,54.48,3.82,20.36,25.89
2024-12-16T01:00,491.55,8.97,52.12,4.78,24.4,31.14
2024-12-16T02:00,573.39,10.87,48.12,5.32,28.45,36.27
2024-12-16T03:00,584.8,11.2,47.55,5.17,30.09,38.19
2024-12-16T04:00,610.58,11.24,42.61,5.63,31.81,38.94
2024-12-16T05:00,549.0,9.22,45.62,4.71,28.91,35.29
2024-12-16T06:00,582.39,10.33,41.62,5.3,30.45,37.19
2024-12-16T07:00,597.62,10.98,35.35,5.89,27.41,33.35
2024-12-16T08:00,555.47,8.77,44.65,4.76,24.33,30.15
2024-12-16T09:00,533.41,9.28,39.92,6.01,19.21,23.66
2024-12-16T10:00,529.75,8.04,47.43,5.43,21.65,26.77
2024-12-16T11:00,481.95,7.82,58.14,5.54,24.79,30.79
2024-12-16T12:00,518.08,9.98,61.94,7.09,28.36,35.56
2024-12-16T13:00,510.7,10.18,67.64,7.74,30.51,37.77
2024-12-16T14:00,583.55,11.52,82.48,9.13,37.52,45.81
2024-12-16T15:00,651.31,13.7,81.17,10.13,41.76,50.84
2024-12-16T16:00,571.8,11.45,40.92,5.69,22.95,29.98
2024-12-16T17:00,613.33,12.26,32.42,5.43,21.8,29.01
2024-12-16T18:00,735.83,15.15,29.42,6.94,31.13,39.86
2024-12-16T19:00,868.96,17.75,31.67,8.3,41.49,51.82
2024-12-16T20:00,746.82,12.54,31.44,5.08,30.14,37.96
2024-12-16T21:00,848.36,14.26,35.17,6.61,38.23,47.47
