time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,680.7,12.33,42.91,5.55,32.7,41.62
2024-12-15T04:00,745.7,14.6,35.92,6.74,37.42,46.9
2024-12-15T05:00,790.58,14.68,34.09,6.95,41.63,50.73
2024-12-15T06:00,764.72,12.31,37.67,5.46,44.96,53.58
2024-12-15T07:00,868.87,15.75,41.09,7.94,50.99,61.35
2024-12-15T08:00,476.25,5.57,55.94,3.03,27.74,34.18
2024-12-15T09:00,423.05,5.28,62.26,2.4,21.21,27.25
2024-12-15T10:00,415.63,6.2,62.96,3.29,20.27,26.49
2024-12-15T11:00,473.57,9.83,49.0,5.79,21.65,27.45
2024-12-15T12:00,382.79,5.42,49.88,2.75,13.94,18.07
2024-12-15T13:00,394.79,5.85,56.89,3.49,14.28,18.52
2024-12-15T14:00,364.0,3.58,55.0,2.18,11.81,15.16
2024-12-15T15:00,355.32,4.67,47.17,2.45,9.79,13.12
2024-12-15T16:00,401.92,5.27,43.97,2.72,12.92,16.91
2024-12-15T17:00,492.33,9.32,45.68,5.46,22.56,28.34
2024-12-15T18:00,573.08,12.27,43.5,7.11,27.58,34.26
2024-12-15T19:00,453.91,8.12,49.07,4.41,20.35,25.92
2024-12-15T20:00,425.51,6.05,54.39,3.06,20.43,25.46
2024-12-15T21:00,469.74,9.25,56.16,5.42,24.85,31.29
2024-12-15T22:00,551.5,10.24,47.68,5.21,29.25,35.72
2024-12-15T23:00,511.55,8.71,52.03,4.4,27.54,34.37
2024-12-16T00:00,508.13,8.33,52.45,3.85,26.18,33.04
2024-12-16T01:00,480.09,7.34,55.38,3.18,24.06,31.03
2024-12-16T02:00,398.52,4.58,65.52,2.12,18.53,24.77
2024-12-16T03:00,419.96,5.09,63.65,2.45,20.76,27.58
2024-12-16T04:00,462.5,5.8,63.14,2.97,26.97,34.43
2024-12-16T05:00,575.56,8.99,56.92,4.42,32.58,40.5
2024-12-16T06:00,663.21,11.63,51.49,6.04,39.52,48.38
2024-12-16T07:00,593.45,10.96,55.66,6.25,35.75,43.87
2024-12-16T08:00,682.02,15.94,61.68,11.61,53.94,64.09
2024-12-16T09:00,653.93,15.72,56.42,11.68,50.84,59.79
2024-12-16T10:00,663.36,14.22,57.41,9.9,51.52,60.5
2024-12-16T11:00,730.61,18.42,55.61,13.16,55.3,65.49
2024-12-16T12:00,682.73,16.88,50.57,11.73,48.05,57.63
2024-12-16T13:00,546.09,11.3,48.43,7.71,27.3,33.95
2024-12-16T14:00,670.82,15.02,51.79,10.0,34.81,43.4
2024-12-16T15:00,673.7,13.92,71.85,10.29,39.22,48.03
2024-12-16T16:00,630.4,13.29,83.35,10.29,39.15,48.01
