time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,402.74,6.81,19.49,2.09,9.67,11.2
2024-12-15T04:00,384.09,5.96,18.18,1.61,5.89,6.23
2024-12-15T05:00,409.68,6.41,17.6,2.23,8.2,8.54
2024-12-15T06:00,417.62,6.83,17.72,2.0,6.36,6.32
2024-12-15T07:00,474.71,9.17,25.2,2.71,10.92,13.4
2024-12-15T08:00,376.56,6.23,17.26,1.63,5.71,5.6
2024-12-15T09:00,388.2,6.44,19.19,2.19,5.77,5.58
2024-12-15T10:00,410.96,7.16,16.93,1.46,4.01,3.48
2024-12-15T11:00,466.51,9.82,28.12,2.0,7.48,8.37
2024-12-15T12:00,427.75,10.17,25.36,1.84,7.13,8.05
2024-12-15T13:00,426.92,8.2,28.24,1.72,9.09,9.86
2024-12-15T14:00,395.31,6.86,30.56,1.47,6.47,7.91
2024-12-15T15:00,397.78,4.9,22.45,1.17,11.32,12.59
2024-12-15T16:00,374.45,4.25,24.18,1.12,7.52,8.37
2024-12-15T17:00,290.6,2.59,31.9,0.77,6.78,7.97
2024-12-15T18:00,294.37,2.64,35.4,0.86,7.5,9.27
2024-12-15T19:00,292.9,2.74,38.6,1.06,6.8,8.96
2024-12-15T20:00,270.61,2.4,40.24,0.85,4.34,6.44
2024-12-15T21:00,245.3,2.7,35.38,0.92,2.07,3.77
2024-12-15T22:00,237.68,2.54,34.5,0.77,2.57,4.26
2024-12-15T23:00,232.72,2.02,35.96,0.55,3.85,5.61
2024-12-16T00:00,245.68,1.65,39.05,0.43,5.15,7.32
2024-12-16T01:00,231.31,1.96,39.97,0.68,3.71,5.83
2024-12-16T02:00,246.79,2.11,42.97,0.93,3.67,5.83
2024-12-16T03:00,258.67,2.02,43.63,0.77,3.2,5.22
2024-12-16T04:00,258.41,1.79,44.83,0.56,3.73,5.93
2024-12-16T05:00,266.36,1.92,44.77,0.66,4.34,6.56
2024-12-16T06:00,260.09,2.13,41.6,0.72,5.05,7.35
2024-12-16T07:00,238.93,1.56,42.05,0.42,5.45,7.62
2024-12-16T08:00,247.31,1.49,43.72,0.55,6.75,9.2
2024-12-16T09:00,249.46,1.84,45.02,0.68,6.04,8.79
2024-12-16T10:00,252.63,1.2,50.31,0.65,5.06,7.17
2024-12-16T11:00,260.55,1.49,50.56,0.73,4.94,7.02
2024-12-16T12:00,263.22,1.71,49.5,0.66,3.29,5.08
2024-12-16T13:00,256.12,1.32,51.12,0.39,4.22,6.18
2024-12-16T14:00,262.88,1.5,50.94,0.4,5.28,7.34
2024-12-16T15:00,261.25,1.47,49.47,-0.11,3.11,4.88
2024-12-16T16:00,275.53,1.9,47.06,-0.18,1.1,2.35
2024-12-16T17:00,282.07,2.37,40.79,0.06,0.73,1.5
