time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,620.34,11.85,25.75,5.97,23.12,28.51
2024-12-15T04:00,748.72,13.07,28.46,5.51,31.78,39.73
2024-12-15T05:00,836.26,13.8,23.74,5.46,36.7,44.88
2024-12-15T06:00,787.57,11.83,27.67,4.62,35.26,43.01
2024-12-15T07:00,832.51,10.95,25.68,4.5,35.72,42.36
2024-12-15T08:00,784.71,10.52,24.95,5.04,32.62,38.02
2024-12-15T09:00,668.3,11.47,33.16,6.89,29.5,35.4
2024-12-15T10:00,616.74,10.16,38.4,7.06,25.34,30.51
2024-12-15T11:00,562.32,8.23,45.03,5.57,21.53,26.08
2024-12-15T12:00,444.08,5.01,50.47,3.48,14.93,18.43
2024-12-15T13:00,440.72,5.79,46.33,3.74,12.43,16.25
2024-12-15T14:00,460.34,7.08,42.87,4.2,13.95,17.85
2024-12-15T15:00,473.36,8.0,38.1,4.64,11.43,14.34
2024-12-15T16:00,452.56,7.25,34.59,3.89,9.94,12.68
2024-12-15T17:00,458.36,7.44,36.08,3.81,12.43,16.55
2024-12-15T18:00,572.57,10.47,30.4,5.47,16.7,21.49
2024-12-15T19:00,674.39,13.63,22.53,6.68,21.24,27.14
2024-12-15T20:00,705.57,14.23,23.74,7.28,23.27,29.03
2024-12-15T21:00,732.15,12.24,27.64,5.77,28.51,35.34
2024-12-15T22:00,880.02,14.04,22.95,7.09,37.14,44.7
2024-12-15T23:00,988.74,16.08,26.55,8.83,45.52,54.21
2024-12-16T00:00,988.59,16.5,31.87,9.8,48.89,57.74
2024-12-16T01:00,941.53,16.12,34.81,10.03,45.72,53.57
2024-12-16T02:00,1179.24,20.78,17.29,10.95,53.16,62.49
2024-12-16T03:00,1286.56,20.15,13.88,9.73,60.96,70.81
2024-12-16T04:00,1087.04,14.41,23.71,6.9,53.22,62.17
2024-12-16T05:00,885.64,13.26,24.36,6.87,44.85,51.64
2024-12-16T06:00,906.61,12.47,22.41,5.42,48.36,56.16
2024-12-16T07:00,867.21,12.04,27.05,4.51,50.71,59.13
2024-12-16T08:00,745.58,12.76,37.76,6.06,45.22,53.24
