time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,816.13,15.71,25.04,8.43,31.29,37.31
2024-12-15T04:00,948.51,16.77,18.55,8.64,40.13,47.44
2024-12-15T05:00,881.41,13.89,27.79,7.16,38.52,45.36
2024-12-15T06:00,1037.42,15.86,18.62,8.96,46.46,53.26
2024-12-15T07:00,1132.42,17.52,14.56,10.12,51.23,58.66
2024-12-15T08:00,1163.52,18.31,14.71,10.63,51.77,59.49
2024-12-15T09:00,1057.57,17.49,17.41,11.21,45.02,51.68
2024-12-15T10:00,942.34,15.22,20.08,9.91,37.28,42.85
2024-12-15T11:00,851.23,14.14,27.71,10.49,32.73,37.89
2024-12-15T12:00,621.73,9.75,37.29,8.05,19.51,23.29
2024-12-15T13:00,605.57,10.21,36.91,8.0,17.79,20.93
2024-12-15T14:00,568.45,9.17,43.69,6.86,20.56,25.41
2024-12-15T15:00,553.28,8.97,35.87,5.64,14.89,18.75
2024-12-15T16:00,488.5,6.61,29.63,3.02,12.43,16.84
2024-12-15T17:00,559.39,8.81,30.37,3.9,18.27,24.27
2024-12-15T18:00,650.02,10.14,26.83,4.18,22.85,29.14
2024-12-15T19:00,674.26,9.37,23.46,3.45,27.07,33.64
2024-12-15T20:00,866.76,13.59,24.95,5.55,38.98,47.66
2024-12-15T21:00,911.37,14.18,22.12,5.54,45.34,54.97
2024-12-15T22:00,768.34,12.94,29.1,5.85,36.96,45.5
2024-12-15T23:00,767.63,11.52,29.55,4.96,35.67,43.21
2024-12-16T00:00,849.72,14.69,37.25,9.01,46.85,55.09
2024-12-16T01:00,819.38,13.99,40.12,8.61,45.55,53.84
2024-12-16T02:00,778.32,12.72,39.04,6.65,41.34,50.06
2024-12-16T03:00,1109.55,19.81,28.41,9.75,54.22,65.68
2024-12-16T04:00,1236.47,20.06,14.33,8.65,52.03,60.06
2024-12-16T05:00,1291.8,20.62,16.49,8.83,61.41,71.94
2024-12-16T06:00,1078.43,16.31,19.52,8.53,52.29,60.32
2024-12-16T07:00,1014.51,15.51,17.71,7.92,47.74,55.4
2024-12-16T08:00,924.29,11.0,21.98,4.62,48.42,56.29
2024-12-16T09:00,847.92,16.34,40.59,10.93,49.99,57.98
2024-12-16T10:00,747.4,13.33,39.91,8.44,41.6,48.97
2024-12-16T11:00,732.94,12.68,44.43,8.18,34.1,41.11
2024-12-16T12:00,937.23,18.29,48.53,12.09,49.45,58.94
2024-12-16T13:00,712.19,12.12,41.94,8.34,34.88,42.15
2024-12-16T14:00,732.41,14.44,43.85,9.73,37.75,44.93
2024-12-16T15:00,719.83,13.87,48.29,8.85,36.32,43.73
2024-12-16T16:00,890.54,17.68,42.84,10.53,42.99,51.39
2024-12-16T17:00,823.19,15.36,38.34,8.74,41.41,49.98
2024-12-16T18:00,695.71,11.03,40.33,5.68,32.22,38.74
