time,co,no2,o3,so2,pm2_5,pm10
2024-12-15T03:00,405.9,5.26,41.12,2.47,13.22,17.75
2024-12-15T04:00,407.01,5.31,45.87,2.24,16.14,21.53
2024-12-15T05:00,396.15,5.88,51.51,2.76,16.27,22.06
2024-12-15T06:00,385.56,7.07,48.85,3.42,15.06,20.62
2024-12-15T07:00,446.55,8.7,43.79,4.11,18.17,24.62
2024-12-15T08:00,330.82,5.36,49.94,2.6,11.43,16.32
2024-12-15T09:00,350.99,4.25,50.63,1.47,13.0,17.3
2024-12-15T10:00,390.32,5.8,43.2,2.64,14.11,18.32
2024-12-15T11:00,383.28,6.07,47.09,3.75,12.23,15.77
2024-12-15T12:00,358.78,5.52,48.24,3.83,9.87,13.22
2024-12-15T13:00,317.74,2.75,48.14,1.63,7.95,10.18
2024-12-15T14:00,301.7,2.19,54.73,1.0,9.54,12.39
2024-12-15T15:00,307.39,2.45,59.74,1.45,11.63,15.09
2024-12-15T16:00,305.18,2.36,54.23,1.02,10.46,12.97
2024-12-15T17:00,344.26,4.26,64.28,2.87,16.64,20.88
2024-12-15T18:00,363.13,4.24,60.92,2.49,17.76,22.5
2024-12-15T19:00,367.2,3.27,61.88,2.09,17.86,22.56
2024-12-15T20:00,367.8,3.61,59.76,2.04,16.76,21.35
2024-12-15T21:00,344.3,3.7,58.68,2.04,15.03,19.23
2024-12-15T22:00,369.17,5.27,56.44,2.73,16.76,21.59
2024-12-15T23:00,370.05,5.57,52.95,2.95,16.28,20.81
2024-12-16T00:00,378.81,5.71,55.27,3.35,18.01,22.66
2024-12-16T01:00,415.78,6.93,52.72,3.84,18.73,24.19
2024-12-16T02:00,470.31,8.69,48.77,4.84,22.42,28.71
2024-12-16T03:00,472.12,9.37,49.76,5.58,23.98,30.3
2024-12-16T04:00,497.06,9.88,40.98,5.49,23.43,29.54
2024-12-16T05:00,517.29,10.51,38.59,5.88,24.4,30.46
2024-12-16T06:00,512.64,9.92,40.78,5.31,24.14,30.25
2024-12-16T07:00,577.25,11.01,36.8,5.73,27.31,33.69
2024-12-16T08:00,560.15,9.52,43.57,5.53,28.2,33.78
2024-12-16T09:00,567.52,9.97,45.99,6.22,27.63,33.76
2024-12-16T10:00,572.54,10.63,45.18,7.11,26.77,32.95
2024-12-16T11:00,535.64,9.77,51.79,6.5,24.43,30.78
2024-12-16T12:00,479.68,7.75,56.65,4.98,22.34,28.12
2024-12-16T13:00,409.45,5.44,50.72,3.17,14.96,19.17
2024-12-16T14:00,518.56,9.11,47.48,5.97,22.74,28.12
2024-12-16T15:00,658.56,14.06,63.8,10.78,37.42,44.79
2024-12-16T16:00,637.17,12.85,63.92,9.46,35.09,42.56
2024-12-16T17:00,675.83,14.5,67.11,10.06,37.55,45.59
2024-12-16T18:00,682.89,13.55,48.83,6.55,31.65,40.03
2024-12-16T19:00,843.5,17.57,39.95,7.89,42.36,53.42
2024-12-16T20:00,991.89,20.07,30.24,8.64,48.9,60.87
2024-12-16T21:00,794.87,13.6,28.48,5.46,34.54,43.86
2024-12-16T22:00,757.53,12.83,32.14,5.88,32.66,41.08
2024-12-16T23:00,736.16,11.63,34.64,4.92,34.23,42.68
2024-12-17T00:00,784.21,12.13,29.84,5.09,38.38,46.65
2024-12-17T01:00,808.63,12.4,29.07,5.37,40.08,48.2
2024-12-17T02:00,836.11,12.86,27.6,6.13,40.94,48.85
2024-12-17T03:00,775.38,11.76,28.23,6.61,38.66,46.21
2024-12-17T04:00,725.09,9.79,29.13,5.53,36.64,43.8
2024-12-17T05:00,687.26,7.83,30.66,3.12,30.25,36.98
