time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-15T00:00,13.9,81,10.6,0.0,1024.8,100,10.0,296
2024-12-15T01:00,14.0,83,11.1,0.0,1024.7,100,9.8,298
2024-12-15T02:00,13.9,83,11.0,0.0,1024.0,100,8.6,292
2024-12-15T03:00,14.0,82,10.9,0.0,1023.7,100,8.7,294
2024-12-15T04:00,14.1,81,10.8,0.0,1023.6,100,9.6,304
2024-12-15T05:00,14.1,81,10.8,0.0,1024.2,100,10.2,302
2024-12-15T06:00,14.0,80,10.6,0.0,1024.6,100,11.7,304
2024-12-15T07:00,14.3,81,11.1,0.0,1025.4,100,12.7,313
2024-12-15T08:00,14.4,81,11.1,0.0,1026.0,100,12.5,311
2024-12-15T09:00,14.5,82,11.4,0.0,1026.5,100,12.6,307
2024-12-15T10:00,14.5,81,11.3,0.0,1026.5,100,12.6,307
2024-12-15T11:00,14.8,81,11.6,0.0,1026.0,100,12.0,314
2024-12-15T12:00,15.2,80,11.8,0.0,1025.4,100,11.5,321
2024-12-15T13:00,16.3,81,13.0,0.1,1024.1,100,7.1,315
2024-12-15T14:00,15.9,80,12.4,0.5,1023.3,100,7.9,309
2024-12-15T15:00,15.7,79,12.0,0.2,1022.9,100,8.8,305
2024-12-15T16:00,15.3,77,11.3,0.0,1023.0,100,9.2,309
2024-12-15T17:00,14.9,72,9.9,0.0,1023.1,100,9.2,309
2024-12-15T18:00,14.6,68,8.8,0.0,1023.7,98,7.9,309
2024-12-15T19:00,15.6,71,10.3,0.0,1023.6,100,4.3,294
2024-12-15T20:00,15.4,71,10.1,0.0,1024.1,100,4.9,287
2024-12-15T21:00,15.4,70,9.9,0.0,1023.8,98,6.1,310
2024-12-15T22:00,15.4,68,9.5,0.0,1023.6,96,6.8,328
2024-12-15T23:00,15.2,71,9.9,0.0,1023.3,90,5.1,315
