time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-15T00:00,20.2,88,18.2,0.3,1021.6,100,10.6,10
2024-12-15T01:00,20.1,88,18.1,0.1,1021.4,100,9.5,349
2024-12-15T02:00,19.8,88,17.8,0.4,1020.7,100,9.7,338
2024-12-15T03:00,19.1,88,17.1,0.3,1020.4,100,10.6,325
2024-12-15T04:00,18.4,89,16.6,0.3,1020.4,100,9.7,318
2024-12-15T05:00,18.0,89,16.1,0.3,1020.9,100,8.9,310
2024-12-15T06:00,17.9,89,16.1,0.3,1021.2,100,7.4,313
2024-12-15T07:00,17.1,94,16.1,0.6,1022.4,100,6.4,297
2024-12-15T08:00,17.7,93,16.6,0.5,1022.9,100,5.9,308
2024-12-15T09:00,18.1,92,16.8,0.3,1023.3,100,6.9,313
2024-12-15T10:00,18.5,90,16.8,0.7,1023.1,100,6.9,317
2024-12-15T11:00,18.8,89,16.9,0.6,1022.6,100,6.8,328
2024-12-15T12:00,18.9,89,17.0,0.8,1022.1,100,6.4,333
2024-12-15T13:00,19.1,91,17.6,0.6,1021.3,100,6.9,332
2024-12-15T14:00,19.0,90,17.3,0.2,1020.5,100,7.9,330
2024-12-15T15:00,18.7,90,17.0,0.1,1020.2,100,7.7,323
2024-12-15T16:00,18.3,89,16.4,0.5,1020.4,100,7.2,307
2024-12-15T17:00,17.7,89,15.9,0.1,1020.8,100,6.7,286
2024-12-15T18:00,17.4,89,15.6,0.1,1021.6,100,6.2,277
2024-12-15T19:00,18.0,91,16.5,0.1,1021.9,100,4.5,284
2024-12-15T20:00,18.2,90,16.5,0.1,1022.3,100,5.0,291
2024-12-15T21:00,18.1,89,16.3,0.1,1021.9,100,5.5,293
2024-12-15T22:00,17.9,88,15.9,0.0,1021.8,100,6.0,287
2024-12-15T23:00,17.6,88,15.5,0.0,1021.5,100,6.3,283
2024-12-16T00:00,17.4,87,15.2,0.0,1021.2,100,5.9,284
2024-12-16T01:00,16.8,89,15.0,0.0,1021.8,100,6.5,273
2024-12-16T02:00,16.7,88,14.7,0.0,1021.1,100,6.5,270
2024-12-16T03:00,16.5,87,14.3,0.0,1020.7,100,6.8,267
2024-12-16T04:00,16.4,85,13.8,0.0,1020.2,100,7.2,270
2024-12-16T05:00,16.3,83,13.4,0.0,1020.3,100,7.2,270
2024-12-16T06:00,16.3,85,13.7,0.0,1020.9,100,6.2,263
2024-12-16T07:00,16.3,89,14.4,0.2,1022.5,100,6.6,257
2024-12-16T08:00,16.6,91,15.1,0.1,1022.8,100,5.4,262
2024-12-16T09:00,17.4,92,16.0,0.5,1023.3,100,5.4,278
2024-12-16T10:00,18.1,92,16.7,1.0,1022.6,100,6.8,288
2024-12-16T11:00,18.4,90,16.7,0.3,1021.6,100,8.2,293
2024-12-16T12:00,18.3,89,16.4,0.1,1020.5,100,8.9,297
2024-12-16T13:00,17.7,87,15.5,0.0,1020.7,100,10.5,292
2024-12-16T14:00,17.4,87,15.2,0.0,1019.7,100,10.6,288
2024-12-16T15:00,17.0,86,14.6,0.0,1019.2,100,10.3,282
2024-12-16T16:00,16.7,82,13.6,0.0,1018.9,100,9.7,285
2024-12-16T17:00,16.4,80,12.9,0.0,1018.9,100,8.3,288
2024-12-16T18:00,16.4,81,13.1,0.0,1019.5,100,7.3,279
2024-12-16T19:00,16.4,80,12.9,0.0,1020.2,98,6.6,257
2024-12-16T20:00,16.4,82,13.3,0.0,1020.5,93,6.0,253
2024-12-16T21:00,16.4,83,13.5,0.0,1020.3,87,5.6,243
2024-12-16T22:00,16.5,84,13.7,0.0,1020.0,93,6.2,249
2024-12-16T23:00,16.6,84,13.9,0.0,1019.5,95,5.9,259
2024-12-17T00:00,16.7,84,14.0,0.0,1019.1,97,5.4,266
2024-12-17T01:00,16.9,82,13.8,0.0,1018.6,100,5.8,274
2024-12-17T02:00,16.9,81,13.6,0.0,1017.8,100,6.8,273
2024-12-17T03:00,17.0,80,13.5,0.0,1017.4,100,7.2,273
2024-12-17T04:00,17.1,80,13.6,0.0,1017.5,100,8.0,278
2024-12-17T05:00,17.1,80,13.6,0.0,1018.1,100,8.1,283
2024-12-17T06:00,17.2,80,13.7,0.0,1018.3,100,6.9,279
2024-12-17T07:00,17.2,82,14.1,0.0,1018.5,100,6.1,273
2024-12-17T08:00,17.5,82,14.4,0.0,1019.2,99,5.4,266
2024-12-17T09:00,18.5,79,14.7,0.0,1019.6,90,6.8,273
2024-12-17T10:00,19.5,78,15.5,0.0,1019.3,85,8.6,292
2024-12-17T11:00,20.4,76,16.0,0.0,1018.5,85,10.9,304
2024-12-17T12:00,21.3,77,17.1,0.0,1017.1,83,11.5,309
2024-12-17T13:00,21.7,76,17.3,0.0,1015.7,89,11.5,316
2024-12-17T14:00,21.4,78,17.4,0.0,1014.8,98,11.5,328
2024-12-17T15:00,20.9,80,17.3,0.0,1014.8,96,11.4,325
2024-12-17T16:00,20.6,82,17.4,0.0,1015.2,98,7.7,311
2024-12-17T17:00,20.4,86,17.9,0.0,1015.8,94,4.0,297
2024-12-17T18:00,20.0,89,18.1,0.0,1016.4,90,2.2,189
2024-12-17T19:00,19.6,92,18.2,0.0,1017.2,83,2.1,211
2024-12-17T20:00,19.3,94,18.3,0.1,1017.7,96,2.6,236
2024-12-17T21:00,19.3,95,18.4,0.0,1018.0,98,2.8,230
2024-12-17T22:00,19.2,94,18.2,0.0,1018.0,95,3.1,234
2024-12-17T23:00,19.2,94,18.2,0.0,1017.8,92,3.1,249
2024-12-18T00:00,19.2,95,18.3,0.0,1017.9,80,2.6,254
2024-12-18T01:00,18.9,96,18.2,0.0,1017.5,75,3.2,270
2024-12-18T02:00,18.7,96,18.1,0.0,1017.0,88,3.6,270
2024-12-18T03:00,18.9,95,18.0,0.0,1016.7,85,3.7,281
2024-12-18T04:00,18.9,95,18.1,0.1,1017.1,90,4.8,283
2024-12-18T05:00,19.2,93,18.0,0.0,1017.5,91,7.1,285
2024-12-18T06:00,19.2,92,17.8,0.0,1017.9,83,6.0,295
2024-12-18T07:00,19.4,93,18.2,0.0,1018.5,82,5.0,300
2024-12-18T08:00,20.6,91,19.1,0.0,1019.1,85,6.6,315
2024-12-18T09:00,21.6,89,19.7,0.2,1019.6,78,11.1,347
2024-12-18T10:00,21.8,88,19.7,0.4,1019.2,90,11.9,2
2024-12-18T11:00,22.0,87,19.7,0.4,1018.3,95,13.0,5
2024-12-18T12:00,22.4,84,19.6,0.3,1017.0,95,13.7,358
2024-12-18T13:00,23.3,74,18.4,0.1,1015.9,92,16.2,4
2024-12-18T14:00,23.1,68,16.9,0.0,1015.2,90,18.0,12
2024-12-18T15:00,22.4,73,17.3,0.0,1015.3,95,17.2,10
2024-12-18T16:00,21.9,74,17.0,0.0,1015.7,90,14.2,9
2024-12-18T17:00,21.5,76,17.1,0.0,1016.4,100,9.7,358
2024-12-18T18:00,21.1,78,17.1,0.0,1017.1,96,5.8,356
2024-12-18T19:00,20.8,82,17.6,0.0,1017.8,100,4.5,346
2024-12-18T20:00,20.6,87,18.3,0.0,1018.0,90,3.7,331
2024-12-18T21:00,20.5,89,18.6,0.0,1017.8,98,3.1,324
2024-12-18T22:00,20.3,89,18.4,0.0,1017.5,85,2.8,320
2024-12-18T23:00,20.3,88,18.3,0.0,1017.3,90,1.1,288
2024-12-19T00:00,20.3,87,18.1,0.1,1017.1,89,1.8,270
2024-12-19T01:00,19.9,89,18.0,0.1,1016.9,95,2.7,293
2024-12-19T02:00,19.7,90,18.0,0.1,1016.5,93,3.6,307
2024-12-19T03:00,19.5,91,18.0,0.1,1016.3,94,4.8,297
2024-12-19T04:00,19.4,92,18.1,0.1,1016.6,90,6.0,303
2024-12-19T05:00,19.3,92,17.9,0.2,1017.2,89,6.3,301
2024-12-19T06:00,19.2,91,17.7,0.1,1018.0,82,6.4,297
2024-12-19T07:00,19.1,91,17.6,0.0,1018.9,95,7.3,303
2024-12-19T08:00,19.8,86,17.4,0.1,1019.9,90,7.1,315
2024-12-19T09:00,20.6,82,17.4,0.1,1020.5,92,8.1,328
2024-12-19T10:00,20.9,82,17.7,0.1,1020.2,96,9.2,329
2024-12-19T11:00,22.0,82,18.7,0.0,1019.5,84,7.6,329
2024-12-19T12:00,22.2,79,18.3,0.1,1018.6,86,8.0,5
2024-12-19T13:00,22.1,80,18.4,0.3,1017.9,95,7.6,3
2024-12-19T14:00,21.5,81,18.1,0.3,1017.3,93,8.8,348
2024-12-19T15:00,21.5,81,18.1,0.3,1017.3,91,10.3,348
2024-12-19T16:00,21.1,82,17.9,0.3,1017.7,88,10.2,350
2024-12-19T17:00,20.7,83,17.7,0.3,1018.3,88,8.0,352
2024-12-19T18:00,20.4,85,17.8,0.0,1018.6,95,5.9,349
2024-12-19T19:00,20.2,87,17.9,0.0,1019.0,100,4.6,342
