time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-07T00:00,25.5,92,24.1,0.0,1008.7,100,7.8,68
2024-12-07T01:00,25.5,93,24.3,0.0,1008.4,100,6.1,62
2024-12-07T02:00,25.3,94,24.3,0.0,1008.0,91,6.3,66
2024-12-07T03:00,25.2,95,24.4,0.0,1007.6,87,6.8,65
2024-12-07T04:00,25.1,95,24.3,0.0,1007.6,71,6.9,62
2024-12-07T05:00,25.1,95,24.2,0.0,1008.0,65,7.1,66
2024-12-07T06:00,24.9,95,24.1,0.0,1008.1,79,6.8,65
2024-12-07T07:00,25.7,93,24.5,0.0,1009.2,94,7.6,71
2024-12-07T08:00,27.1,85,24.3,0.0,1009.7,98,15.9,77
2024-12-07T09:00,28.7,77,24.3,0.0,1009.8,92,18.9,72
2024-12-07T10:00,29.7,71,23.9,0.0,1009.3,96,20.2,71
2024-12-07T11:00,30.3,69,24.0,0.1,1008.8,100,20.4,76
2024-12-07T12:00,30.2,69,23.9,0.1,1008.4,100,18.5,82
2024-12-07T13:00,30.3,69,24.0,0.1,1008.0,85,16.5,79
2024-12-07T14:00,31.0,66,23.9,0.0,1006.7,92,17.4,84
2024-12-07T15:00,30.6,67,23.7,0.1,1006.1,87,15.9,84
2024-12-07T16:00,29.8,70,23.7,0.2,1006.2,86,15.2,85
2024-12-07T17:00,29.4,70,23.3,0.0,1006.7,100,14.2,83
2024-12-07T18:00,28.3,75,23.5,0.0,1007.7,100,12.6,85
2024-12-07T19:00,27.6,79,23.7,0.0,1008.6,31,9.4,97
2024-12-07T20:00,27.0,83,23.8,0.0,1009.4,44,8.3,95
2024-12-07T21:00,26.5,86,24.0,0.0,1009.6,58,7.6,87
2024-12-07T22:00,26.3,88,24.1,0.0,1009.8,54,8.0,82
2024-12-07T23:00,26.1,89,24.1,0.0,1009.5,93,7.7,79
2024-12-08T00:00,25.8,90,24.1,0.0,1008.9,79,7.2,72
2024-12-08T01:00,25.6,90,23.8,0.0,1008.9,59,6.4,63
2024-12-08T02:00,25.3,91,23.7,0.0,1008.3,52,5.8,60
2024-12-08T03:00,25.1,92,23.7,0.0,1007.8,59,5.2,74
2024-12-08T04:00,24.9,93,23.7,0.0,1007.6,45,5.2,78
2024-12-08T05:00,24.9,92,23.5,0.0,1008.0,100,5.2,74
2024-12-08T06:00,24.9,92,23.5,0.0,1008.5,100,5.4,70
2024-12-08T07:00,25.5,90,23.7,0.0,1009.7,100,6.9,62
2024-12-08T08:00,27.0,85,24.2,0.0,1010.3,62,8.7,66
2024-12-08T09:00,28.6,78,24.4,0.0,1010.4,71,11.7,56
2024-12-08T10:00,29.5,74,24.4,0.1,1010.0,66,12.1,53
2024-12-08T11:00,30.8,69,24.4,0.0,1009.3,72,10.9,46
2024-12-08T12:00,31.8,64,24.2,0.0,1008.5,100,11.5,46
2024-12-08T13:00,31.7,63,23.8,0.1,1007.8,100,10.4,44
2024-12-08T14:00,31.3,64,23.7,0.1,1006.6,100,9.7,42
2024-12-08T15:00,31.3,63,23.4,0.0,1006.3,100,9.2,45
2024-12-08T16:00,30.4,67,23.6,0.1,1006.2,100,8.1,58
2024-12-08T17:00,29.3,73,24.0,0.1,1007.0,100,6.4,74
2024-12-08T18:00,28.5,79,24.5,0.1,1007.7,100,4.2,121
2024-12-08T19:00,28.1,82,24.7,0.0,1008.6,100,4.8,132
2024-12-08T20:00,27.5,86,25.0,0.0,1009.4,100,6.3,121
2024-12-08T21:00,27.1,90,25.3,0.0,1009.5,100,5.0,111
2024-12-08T22:00,26.7,91,25.1,0.0,1009.3,100,4.8,132
2024-12-08T23:00,26.4,92,25.0,0.0,1008.8,100,3.6,127
