time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-15T00:00,15.0,82,11.9,0.0,1023.9,100,1.1,360
2024-12-15T01:00,15.0,83,12.1,0.0,1024.6,100,1.0,315
2024-12-15T02:00,14.8,83,12.0,0.0,1023.7,100,1.9,248
2024-12-15T03:00,14.6,85,12.1,0.0,1023.3,100,2.3,231
2024-12-15T04:00,14.5,86,12.1,0.0,1022.9,100,2.1,211
2024-12-15T05:00,14.4,87,12.2,0.0,1023.3,100,2.5,172
2024-12-15T06:00,14.3,86,12.0,0.0,1023.7,100,3.1,135
2024-12-15T07:00,14.6,87,12.4,0.0,1024.4,100,2.6,124
2024-12-15T08:00,14.8,85,12.3,0.0,1025.1,100,2.9,150
2024-12-15T09:00,15.2,82,12.1,0.0,1025.6,100,4.3,138
2024-12-15T10:00,14.8,71,9.6,0.3,1025.8,100,9.5,155
2024-12-15T11:00,14.2,73,9.4,0.4,1025.5,100,9.0,157
2024-12-15T12:00,14.4,69,8.8,0.1,1024.9,100,9.7,158
2024-12-15T13:00,15.6,66,9.2,0.3,1023.5,100,9.5,169
2024-12-15T14:00,15.2,70,9.7,0.2,1022.4,99,7.9,164
2024-12-15T15:00,15.3,70,9.8,0.0,1021.5,97,7.6,161
2024-12-15T16:00,15.2,71,10.0,0.0,1021.4,91,6.0,147
2024-12-15T17:00,14.7,76,10.5,0.0,1021.3,96,5.7,145
2024-12-15T18:00,13.9,81,10.7,0.0,1021.9,93,3.8,139
2024-12-15T19:00,14.5,82,11.5,0.0,1021.9,92,4.1,142
2024-12-15T20:00,14.0,85,11.5,0.0,1022.4,98,3.2,153
2024-12-15T21:00,13.8,87,11.7,0.0,1022.3,93,2.3,162
2024-12-15T22:00,13.6,88,11.7,0.0,1022.3,95,1.8,180
2024-12-15T23:00,13.6,88,11.7,0.0,1022.4,91,0.7,270
2024-12-16T00:00,13.5,87,11.4,0.0,1022.3,90,1.0,315
2024-12-16T01:00,13.9,92,12.6,0.0,1022.6,93,2.7,293
2024-12-16T02:00,13.4,95,12.6,0.0,1022.4,93,3.2,297
2024-12-16T03:00,13.2,96,12.6,0.0,1021.9,100,3.2,297
2024-12-16T04:00,13.3,96,12.7,0.0,1021.4,98,3.1,291
2024-12-16T05:00,13.3,95,12.5,0.0,1021.0,91,2.5,278
2024-12-16T06:00,13.4,95,12.6,0.0,1021.6,92,3.0,284
2024-12-16T07:00,13.7,96,13.0,0.0,1022.6,93,2.2,270
2024-12-16T08:00,14.9,93,13.8,0.0,1023.2,91,1.8,281
2024-12-16T09:00,16.5,86,14.2,0.0,1023.7,88,1.8,101
2024-12-16T10:00,17.4,83,14.4,0.0,1023.3,88,3.7,101
2024-12-16T11:00,18.6,75,14.0,0.0,1022.2,83,4.8,117
2024-12-16T12:00,19.6,60,11.6,0.0,1020.7,86,6.9,129
2024-12-16T13:00,20.1,55,10.7,0.0,1019.8,75,6.4,133
2024-12-16T14:00,20.4,53,10.5,0.0,1018.4,61,4.7,122
2024-12-16T15:00,20.4,53,10.5,0.0,1017.4,37,4.3,114
2024-12-16T16:00,20.0,54,10.4,0.0,1016.5,9,4.4,125
2024-12-16T17:00,18.7,61,11.0,0.0,1016.4,38,3.6,127
2024-12-16T18:00,16.8,69,11.1,0.0,1016.6,61,2.7,157
2024-12-16T19:00,16.9,70,11.4,0.0,1017.7,87,2.5,172
2024-12-16T20:00,16.4,73,11.5,0.0,1017.9,82,3.1,216
