time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-15T00:00,25.7,93,24.5,0.0,1010.6,95,6.8,58
2024-12-15T01:00,25.2,93,23.9,0.0,1010.4,97,6.3,24
2024-12-15T02:00,24.9,93,23.7,0.0,1009.8,98,6.7,36
2024-12-15T03:00,24.7,93,23.5,0.0,1009.5,99,6.5,34
2024-12-15T04:00,24.6,93,23.4,0.1,1009.8,99,8.4,43
2024-12-15T05:00,24.6,93,23.4,0.0,1010.1,94,6.6,22
2024-12-15T06:00,24.7,91,23.1,0.0,1010.6,93,7.9,16
2024-12-15T07:00,25.0,89,23.1,0.0,1010.9,94,9.4,32
2024-12-15T08:00,25.1,87,22.7,0.0,1011.8,100,11.5,32
2024-12-15T09:00,25.1,88,22.9,0.1,1012.3,100,11.2,33
2024-12-15T10:00,25.5,86,23.0,0.1,1012.1,97,11.1,29
2024-12-15T11:00,26.9,78,22.7,0.0,1011.9,97,13.8,47
2024-12-15T12:00,27.1,78,22.9,0.1,1011.3,97,11.7,45
2024-12-15T13:00,27.1,82,23.8,0.3,1010.8,100,10.4,46
2024-12-15T14:00,26.7,83,23.6,0.7,1009.6,100,8.9,43
2024-12-15T15:00,26.4,86,23.8,1.7,1009.4,100,8.4,40
2024-12-15T16:00,26.1,87,23.7,1.9,1009.3,100,7.7,41
2024-12-15T17:00,26.0,89,24.1,0.3,1010.0,100,5.7,55
2024-12-15T18:00,25.7,91,24.1,1.6,1010.7,100,7.4,39
2024-12-15T19:00,25.8,88,23.7,1.3,1011.5,100,8.1,45
2024-12-15T20:00,25.3,90,23.5,0.3,1011.8,100,7.4,43
2024-12-15T21:00,25.2,91,23.6,0.0,1011.8,100,6.7,36
2024-12-15T22:00,25.1,92,23.7,0.0,1011.7,100,6.0,33
2024-12-15T23:00,25.2,89,23.2,0.0,1011.6,100,7.3,20
2024-12-16T00:00,24.9,86,22.4,0.0,1011.5,99,8.0,18
2024-12-16T01:00,24.5,87,22.2,0.0,1011.6,98,5.9,11
2024-12-16T02:00,24.2,86,21.7,0.0,1010.9,98,6.9,9
2024-12-16T03:00,24.0,85,21.3,0.0,1010.7,98,7.2,6
2024-12-16T04:00,23.7,85,21.0,0.0,1010.5,100,7.6,5
2024-12-16T05:00,23.5,84,20.7,0.0,1010.7,100,7.9,3
2024-12-16T06:00,23.4,83,20.3,0.0,1011.3,100,8.7,7
2024-12-16T07:00,23.6,81,20.2,0.0,1012.6,100,8.0,5
2024-12-16T08:00,23.8,79,19.9,0.0,1013.3,99,9.4,7
2024-12-16T09:00,24.5,77,20.2,0.0,1013.9,99,10.5,8
2024-12-16T10:00,25.4,73,20.2,0.0,1013.5,99,10.9,9
2024-12-16T11:00,27.1,69,20.9,0.0,1012.9,100,10.7,14
2024-12-16T12:00,28.0,65,20.8,0.0,1011.8,81,11.2,21
2024-12-16T13:00,29.5,60,20.9,0.0,1011.3,98,8.8,35
2024-12-16T14:00,29.7,60,21.1,0.0,1010.0,100,8.9,27
2024-12-16T15:00,29.6,60,21.0,0.0,1009.5,100,9.5,25
2024-12-16T16:00,28.7,62,20.7,0.0,1009.3,100,10.8,21
2024-12-16T17:00,27.7,65,20.5,0.0,1009.7,100,10.6,18
2024-12-16T18:00,27.0,69,20.8,0.0,1010.5,100,7.8,13
2024-12-16T19:00,26.9,72,21.4,0.0,1011.4,100,4.7,356
2024-12-16T20:00,26.3,75,21.5,0.0,1012.0,100,5.4,340
2024-12-16T21:00,25.8,77,21.5,0.0,1012.0,100,5.8,338
2024-12-16T22:00,25.4,77,21.1,0.0,1012.0,100,6.5,341
2024-12-16T23:00,25.1,76,20.5,0.0,1011.4,100,7.4,346
2024-12-17T00:00,24.7,77,20.4,0.0,1011.1,85,7.6,355
2024-12-17T01:00,24.3,78,20.2,0.0,1010.6,42,7.9,357
2024-12-17T02:00,23.9,80,20.2,0.0,1010.2,50,7.2,360
2024-12-17T03:00,23.5,81,20.0,0.0,1009.8,62,6.1,3
2024-12-17T04:00,23.2,82,20.0,0.0,1009.9,67,6.1,360
2024-12-17T05:00,23.0,83,20.0,0.0,1010.3,64,6.1,360
2024-12-17T06:00,22.8,83,19.7,0.0,1010.8,70,6.5,3
2024-12-17T07:00,22.7,83,19.7,0.0,1011.3,79,7.2,3
2024-12-17T08:00,23.3,80,19.6,0.0,1012.1,89,8.6,360
2024-12-17T09:00,24.1,76,19.6,0.0,1012.4,94,9.4,360
2024-12-17T10:00,25.2,71,19.5,0.0,1012.2,80,9.4,4
2024-12-17T11:00,26.6,68,20.2,0.0,1011.6,78,8.4,10
2024-12-17T12:00,28.0,64,20.5,0.0,1010.3,59,7.5,17
2024-12-17T13:00,29.0,61,20.7,0.0,1008.8,47,6.8,25
2024-12-17T14:00,29.6,60,21.0,0.0,1007.7,60,5.9,47
2024-12-17T15:00,29.9,58,20.8,0.0,1007.3,64,4.9,54
2024-12-17T16:00,30.0,57,20.5,0.0,1007.7,49,4.3,42
2024-12-17T17:00,29.6,58,20.5,0.0,1008.2,65,4.0,27
2024-12-17T18:00,28.8,64,21.3,0.0,1009.0,83,1.9,22
2024-12-17T19:00,28.4,67,21.7,0.0,1010.0,84,1.8,360
2024-12-17T20:00,27.8,70,21.8,0.0,1010.7,85,3.7,349
2024-12-17T21:00,27.1,73,21.9,0.0,1010.8,67,4.6,342
2024-12-17T22:00,26.5,76,21.9,0.0,1010.8,26,4.8,318
2024-12-17T23:00,26.1,78,21.9,0.0,1010.9,10,5.1,321
2024-12-18T00:00,25.8,79,21.8,0.0,1010.9,36,6.3,336
2024-12-18T01:00,25.4,78,21.3,0.0,1010.4,36,6.2,339
2024-12-18T02:00,24.9,77,20.6,0.0,1009.6,36,6.6,347
2024-12-18T03:00,24.4,78,20.3,0.0,1009.2,20,7.3,349
2024-12-18T04:00,23.9,79,20.0,0.0,1009.2,21,7.3,349
2024-12-18T05:00,23.5,81,20.0,0.0,1009.3,18,6.9,351
2024-12-18T06:00,23.1,82,19.8,0.0,1009.7,6,6.8,357
2024-12-18T07:00,23.0,82,19.8,0.0,1010.6,1,6.8,357
2024-12-18T08:00,24.0,78,19.9,0.0,1011.6,1,7.9,360
2024-12-18T09:00,25.5,72,20.0,0.0,1011.9,0,7.9,3
2024-12-18T10:00,27.1,67,20.5,0.0,1011.7,5,8.0,5
2024-12-18T11:00,28.8,62,20.8,0.0,1010.7,12,8.7,5
2024-12-18T12:00,30.2,57,20.7,0.0,1009.4,20,8.7,7
2024-12-18T13:00,31.3,54,20.8,0.0,1007.8,5,8.9,14
2024-12-18T14:00,32.0,51,20.6,0.0,1006.9,37,8.9,21
2024-12-18T15:00,32.2,48,19.8,0.0,1006.4,46,8.9,27
2024-12-18T16:00,32.0,48,19.6,0.0,1006.6,65,8.5,28
2024-12-18T17:00,31.4,50,19.7,0.0,1007.3,37,7.5,35
2024-12-18T18:00,30.1,56,20.4,0.0,1008.1,97,5.1,39
2024-12-18T19:00,28.9,63,21.2,0.0,1008.9,17,5.2,34
2024-12-18T20:00,28.1,68,21.6,0.0,1009.2,0,4.2,20
2024-12-18T21:00,27.4,72,21.9,0.0,1009.2,22,4.0,350
2024-12-18T22:00,26.8,73,21.6,0.0,1009.0,60,5.8,338
2024-12-18T23:00,26.6,73,21.4,0.0,1009.2,66,5.1,356
2024-12-19T00:00,26.3,73,21.0,0.0,1009.5,71,5.0,21
2024-12-19T01:00,25.6,75,20.8,0.0,1009.5,0,4.7,23
2024-12-19T02:00,25.0,78,20.9,0.0,1009.1,57,4.2,20
