time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-15T00:00,24.6,92,23.2,0.1,1010.8,100,11.3,73
2024-12-15T01:00,24.6,94,23.6,0.5,1010.2,100,5.1,86
2024-12-15T02:00,24.4,96,23.7,0.3,1009.8,100,6.6,45
2024-12-15T03:00,24.1,97,23.6,0.5,1009.5,100,8.0,8
2024-12-15T04:00,24.1,97,23.6,0.2,1009.4,100,6.5,360
2024-12-15T05:00,24.1,96,23.4,0.2,1010.2,100,5.5,23
2024-12-15T06:00,24.0,94,22.9,0.1,1010.9,99,5.7,18
2024-12-15T07:00,24.2,95,23.4,0.0,1011.1,98,4.4,35
2024-12-15T08:00,24.6,94,23.5,0.1,1011.9,98,5.3,28
2024-12-15T09:00,25.2,90,23.5,0.1,1012.4,100,7.4,29
2024-12-15T10:00,25.3,91,23.7,0.1,1012.2,100,7.1,24
2024-12-15T11:00,25.5,90,23.8,0.4,1011.9,100,6.8,25
2024-12-15T12:00,25.7,90,24.0,0.3,1011.5,100,7.4,43
2024-12-15T13:00,26.1,90,24.3,0.2,1010.8,100,8.2,49
2024-12-15T14:00,25.8,91,24.2,1.3,1009.9,100,7.1,45
2024-12-15T15:00,25.9,91,24.3,0.8,1009.6,100,6.4,38
2024-12-15T16:00,25.9,93,24.7,0.4,1009.6,100,5.9,52
2024-12-15T17:00,25.6,93,24.4,0.7,1010.3,100,7.0,69
2024-12-15T18:00,25.1,94,24.0,0.5,1010.9,100,6.0,65
2024-12-15T19:00,25.0,95,24.1,0.0,1011.6,100,4.9,54
2024-12-15T20:00,24.8,95,23.9,0.0,1011.8,100,4.1,45
2024-12-15T21:00,24.6,96,23.9,0.0,1011.7,100,3.4,18
2024-12-15T22:00,24.6,96,23.9,0.0,1011.6,100,2.5,8
2024-12-15T23:00,24.6,96,23.9,0.0,1011.4,100,3.4,342
2024-12-16T00:00,24.5,96,23.8,0.0,1011.3,100,4.2,329
2024-12-16T01:00,24.3,97,23.8,0.0,1011.5,97,4.6,309
2024-12-16T02:00,24.2,94,23.1,0.0,1010.8,100,5.9,322
2024-12-16T03:00,23.9,93,22.7,0.0,1010.5,99,6.4,333
2024-12-16T04:00,23.6,93,22.4,0.0,1010.4,100,6.2,339
2024-12-16T05:00,23.4,92,22.0,0.0,1010.6,100,6.7,344
2024-12-16T06:00,23.1,91,21.6,0.0,1011.1,100,7.0,348
2024-12-16T07:00,23.3,92,21.9,0.0,1012.4,100,6.0,343
2024-12-16T08:00,23.9,89,22.0,0.0,1013.3,100,8.0,352
2024-12-16T09:00,25.0,84,22.1,0.0,1013.8,100,9.0,358
2024-12-16T10:00,25.9,81,22.4,0.0,1013.5,100,9.7,4
2024-12-16T11:00,26.4,76,21.9,0.0,1012.8,100,10.9,17
2024-12-16T12:00,26.5,75,21.7,0.0,1011.8,100,10.3,12
2024-12-16T13:00,27.9,71,22.2,0.0,1011.4,100,7.0,21
2024-12-16T14:00,27.9,70,21.9,0.0,1010.1,100,7.3,11
2024-12-16T15:00,28.0,69,21.8,0.0,1009.7,100,7.6,8
2024-12-16T16:00,27.6,71,21.8,0.0,1009.4,100,8.3,2
2024-12-16T17:00,26.6,77,22.3,0.0,1009.7,100,6.9,354
2024-12-16T18:00,25.7,82,22.4,0.0,1010.5,100,4.7,337
2024-12-16T19:00,25.6,83,22.5,0.0,1011.3,100,2.9,300
2024-12-16T20:00,25.2,85,22.5,0.0,1011.9,100,3.1,291
2024-12-16T21:00,24.9,86,22.4,0.0,1011.8,100,3.1,291
2024-12-16T22:00,24.8,87,22.5,0.0,1011.8,100,3.1,291
2024-12-16T23:00,24.5,88,22.4,0.0,1011.3,100,3.1,315
2024-12-17T00:00,24.1,89,22.2,0.0,1011.0,100,3.1,339
2024-12-17T01:00,23.6,90,21.9,0.0,1010.6,100,4.0,355
2024-12-17T02:00,23.2,89,21.3,0.0,1010.1,100,4.3,360
2024-12-17T03:00,22.8,86,20.3,0.0,1009.7,100,4.7,356
2024-12-17T04:00,22.3,85,19.7,0.0,1009.7,68,4.7,351
2024-12-17T05:00,22.0,87,19.7,0.0,1010.3,76,4.4,351
2024-12-17T06:00,21.8,88,19.7,0.0,1010.7,100,4.1,345
2024-12-17T07:00,22.1,89,20.2,0.0,1011.1,95,4.6,342
2024-12-17T08:00,23.1,84,20.3,0.0,1011.9,89,5.7,342
2024-12-17T09:00,24.4,80,20.7,0.0,1012.2,79,6.4,344
2024-12-17T10:00,26.0,77,21.7,0.0,1012.0,61,5.9,346
2024-12-17T11:00,27.7,72,22.2,0.0,1011.5,92,3.8,17
2024-12-17T12:00,28.6,68,22.1,0.0,1010.1,83,2.4,27
2024-12-17T13:00,29.2,66,22.2,0.0,1008.6,77,2.2,360
2024-12-17T14:00,29.7,63,21.9,0.0,1007.4,86,3.5,24
2024-12-17T15:00,29.8,63,22.0,0.0,1007.1,86,4.7,356
2024-12-17T16:00,29.6,63,21.8,0.0,1007.5,91,5.4,352
2024-12-17T17:00,28.7,70,22.7,0.0,1008.1,76,5.0,339
2024-12-17T18:00,27.3,77,22.9,0.0,1009.0,75,4.3,336
2024-12-17T19:00,26.8,81,23.3,0.0,1010.0,79,1.6,27
2024-12-17T20:00,26.1,85,23.4,0.0,1010.7,18,4.6,135
2024-12-17T21:00,25.0,93,23.8,0.0,1010.9,12,5.0,150
2024-12-17T22:00,24.7,93,23.5,0.0,1010.9,59,4.3,175
2024-12-17T23:00,24.5,92,23.1,0.0,1010.9,70,3.4,198
2024-12-18T00:00,24.2,92,22.8,0.0,1010.9,51,3.1,225
2024-12-18T01:00,23.8,93,22.6,0.0,1010.3,29,3.2,243
2024-12-18T02:00,23.5,96,22.8,0.0,1009.5,34,3.2,270
2024-12-18T03:00,23.3,96,22.6,0.0,1009.0,54,3.5,294
2024-12-18T04:00,23.2,94,22.2,0.0,1009.1,66,3.8,311
2024-12-18T05:00,22.8,92,21.4,0.0,1009.3,58,4.3,336
2024-12-18T06:00,22.4,90,20.7,0.0,1009.7,30,4.4,351
2024-12-18T07:00,22.6,89,20.7,0.0,1010.4,14,4.7,351
2024-12-18T08:00,24.0,81,20.6,0.0,1011.5,2,5.4,356
2024-12-18T09:00,25.7,77,21.3,0.0,1011.7,0,5.0,360
2024-12-18T10:00,27.3,73,22.1,0.0,1011.3,11,4.3,360
2024-12-18T11:00,28.9,69,22.6,0.0,1010.5,24,4.3,355
2024-12-18T12:00,30.0,66,23.0,0.0,1009.3,43,3.2,360
2024-12-18T13:00,30.8,61,22.4,0.0,1007.8,66,4.0,360
2024-12-18T14:00,31.2,58,22.0,0.0,1006.9,65,5.4,8
2024-12-18T15:00,31.3,56,21.5,0.0,1006.5,91,7.6,19
2024-12-18T16:00,30.8,59,21.8,0.0,1006.8,69,8.0,18
2024-12-18T17:00,29.7,65,22.4,0.0,1007.5,37,5.5,23
2024-12-18T18:00,28.3,74,23.2,0.0,1008.3,14,2.5,45
2024-12-18T19:00,27.6,77,23.2,0.0,1009.0,69,3.6,143
2024-12-18T20:00,26.1,88,24.0,0.0,1009.3,61,5.9,142
2024-12-18T21:00,25.6,92,24.2,0.0,1009.4,61,6.1,135
2024-12-18T22:00,25.2,93,24.0,0.0,1009.3,42,3.6,135
2024-12-18T23:00,25.0,93,23.8,0.0,1009.4,46,1.0,225
2024-12-19T00:00,24.6,94,23.6,0.0,1009.5,80,3.3,276
2024-12-19T01:00,24.5,95,23.6,0.0,1009.4,78,3.4,288
2024-12-19T02:00,24.4,96,23.7,0.0,1009.0,92,3.9,292
2024-12-19T03:00,24.3,96,23.6,0.0,1008.8,93,4.1,308
2024-12-19T04:00,24.1,92,22.7,0.0,1008.9,93,4.7,328
2024-12-19T05:00,23.7,85,21.0,0.0,1009.3,100,5.0,339
2024-12-19T06:00,23.1,83,20.0,0.0,1010.0,100,5.0,339
2024-12-19T07:00,23.1,85,20.4,0.0,1011.0,100,5.0,339
2024-12-19T08:00,24.1,81,20.7,0.0,1012.1,92,5.5,349
2024-12-19T09:00,25.6,77,21.2,0.0,1012.2,83,5.2,348
2024-12-19T10:00,27.4,72,21.9,0.0,1011.8,71,5.2,344
2024-12-19T11:00,28.9,67,22.2,0.0,1010.9,42,5.0,339
2024-12-19T12:00,30.0,63,22.2,0.0,1010.0,70,4.0,350
2024-12-19T13:00,30.5,61,22.2,0.0,1008.9,73,5.4,352
2024-12-19T14:00,30.8,58,21.6,0.0,1007.8,78,6.9,6
2024-12-19T15:00,30.5,59,21.6,0.0,1007.6,81,8.4,7
2024-12-19T16:00,30.4,60,21.7,0.0,1008.1,85,7.3,20
2024-12-19T17:00,29.8,65,22.5,0.0,1008.9,79,4.2,31
2024-12-19T18:00,28.3,73,23.0,0.0,1009.2,71,3.5,114
2024-12-19T19:00,26.6,83,23.5,0.0,1009.7,98,6.6,139
2024-12-19T20:00,25.8,89,23.9,0.0,1010.3,100,6.4,137
2024-12-19T21:00,25.4,89,23.5,0.0,1010.8,100,4.0,85
2024-12-19T22:00,25.0,92,23.6,0.0,1010.8,100,2.5,8
2024-12-19T23:00,24.3,96,23.6,0.0,1010.6,99,4.2,340
2024-12-20T00:00,24.1,91,22.5,0.0,1010.4,57,4.7,337
2024-12-20T01:00,23.5,79,19.6,0.0,1010.1,61,5.0,339
2024-12-20T02:00,22.7,79,18.9,0.0,1009.8,62,5.0,339
2024-12-20T03:00,21.9,80,18.3,0.0,1009.6,64,4.8,347
