time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-15T00:00,25.4,91,23.8,0.0,1010.4,83,9.8,62
2024-12-15T01:00,25.3,90,23.6,0.0,1010.1,78,9.1,56
2024-12-15T02:00,25.3,89,23.4,0.1,1009.4,87,12.2,56
2024-12-15T03:00,25.3,87,23.0,0.0,1009.1,95,13.2,55
2024-12-15T04:00,25.2,88,23.1,0.1,1009.4,89,12.7,55
2024-12-15T05:00,25.0,88,22.9,0.0,1009.9,92,12.8,50
2024-12-15T06:00,24.9,89,22.9,0.0,1010.4,91,12.5,49
2024-12-15T07:00,25.0,90,23.3,0.0,1010.5,87,11.7,45
2024-12-15T08:00,25.5,88,23.4,0.1,1011.4,87,14.5,48
2024-12-15T09:00,26.2,86,23.7,0.1,1011.8,88,16.9,56
2024-12-15T10:00,27.4,83,24.2,0.2,1011.6,88,18.5,66
2024-12-15T11:00,28.0,78,23.8,0.1,1011.3,100,21.3,71
2024-12-15T12:00,27.4,80,23.7,0.9,1011.0,100,20.3,70
2024-12-15T13:00,27.7,82,24.3,0.4,1010.4,100,17.8,69
2024-12-15T14:00,27.1,84,24.1,2.1,1009.4,100,18.1,69
2024-12-15T15:00,27.0,84,24.1,1.0,1009.0,100,19.0,65
2024-12-15T16:00,26.5,84,23.6,0.7,1008.9,100,19.8,63
2024-12-15T17:00,25.9,86,23.4,0.4,1009.7,100,18.8,64
2024-12-15T18:00,25.5,86,23.0,0.1,1010.2,100,16.6,60
2024-12-15T19:00,25.6,85,22.9,0.0,1011.0,100,15.4,57
2024-12-15T20:00,25.5,85,22.8,0.0,1011.2,100,15.0,55
2024-12-15T21:00,25.4,84,22.5,0.0,1011.4,100,15.2,54
2024-12-15T22:00,25.3,85,22.6,0.0,1011.3,100,14.7,54
2024-12-15T23:00,25.3,85,22.6,0.0,1011.3,100,14.2,54
2024-12-16T00:00,25.1,85,22.4,0.0,1011.2,100,13.2,55
2024-12-16T01:00,24.8,88,22.7,0.0,1011.3,100,10.1,55
2024-12-16T02:00,24.6,89,22.7,0.0,1010.6,100,9.8,54
2024-12-16T03:00,24.5,90,22.8,0.0,1010.4,100,9.5,53
2024-12-16T04:00,24.4,91,22.8,0.0,1010.2,100,8.4,47
2024-12-16T05:00,24.2,92,22.8,0.0,1010.3,100,8.0,36
2024-12-16T06:00,24.1,92,22.7,0.0,1010.9,100,7.3,20
2024-12-16T07:00,24.3,93,23.1,0.0,1012.1,100,6.4,16
2024-12-16T08:00,24.9,90,23.1,0.0,1012.9,100,8.9,14
2024-12-16T09:00,25.8,85,23.1,0.0,1013.4,100,10.8,15
2024-12-16T10:00,26.3,81,22.8,0.0,1013.2,100,11.6,16
2024-12-16T11:00,26.4,80,22.7,0.0,1012.7,100,9.8,17
2024-12-16T12:00,26.2,80,22.5,0.0,1011.8,100,9.0,29
2024-12-16T13:00,27.0,77,22.6,0.0,1011.5,100,9.5,65
2024-12-16T14:00,27.5,74,22.4,0.0,1010.2,100,9.4,67
2024-12-16T15:00,27.8,73,22.5,0.0,1009.6,100,9.0,74
2024-12-16T16:00,27.8,73,22.5,0.0,1009.2,100,8.8,81
2024-12-16T17:00,27.1,78,22.9,0.0,1009.4,100,7.9,87
2024-12-16T18:00,26.0,84,23.1,0.0,1010.3,100,6.8,87
2024-12-16T19:00,25.4,87,23.1,0.0,1011.3,100,5.9,104
2024-12-16T20:00,25.2,88,23.1,0.0,1011.9,100,5.8,94
2024-12-16T21:00,25.0,90,23.2,0.0,1012.0,100,5.6,75
2024-12-16T22:00,24.7,91,23.2,0.0,1012.1,100,5.2,65
2024-12-16T23:00,24.5,92,23.1,0.0,1011.5,100,4.7,58
2024-12-17T00:00,24.2,93,23.0,0.0,1011.2,100,3.8,49
2024-12-17T01:00,24.0,94,23.0,0.0,1010.8,100,3.3,41
2024-12-17T02:00,23.9,95,23.1,0.0,1010.4,100,2.9,30
2024-12-17T03:00,23.8,95,23.0,0.0,1009.8,80,3.6,360
2024-12-17T04:00,23.7,93,22.5,0.0,1009.9,59,3.6,354
2024-12-17T05:00,23.5,93,22.3,0.0,1010.2,67,4.0,355
2024-12-17T06:00,23.2,92,21.8,0.0,1010.6,86,4.7,356
2024-12-17T07:00,23.4,90,21.6,0.0,1011.0,89,5.4,360
2024-12-17T08:00,24.2,86,21.7,0.0,1011.7,90,7.2,360
2024-12-17T09:00,25.5,82,22.2,0.0,1012.1,69,7.2,6
2024-12-17T10:00,27.2,76,22.6,0.0,1012.0,88,8.1,45
2024-12-17T11:00,28.8,69,22.5,0.0,1011.3,82,8.8,55
2024-12-17T12:00,30.1,63,22.3,0.0,1010.0,86,11.6,64
2024-12-17T13:00,30.6,60,22.0,0.0,1008.5,88,13.0,76
2024-12-17T14:00,30.4,62,22.3,0.0,1007.5,87,13.3,90
2024-12-17T15:00,29.7,65,22.4,0.0,1007.3,93,12.6,103
2024-12-17T16:00,28.4,74,23.3,0.0,1007.8,88,12.1,117
2024-12-17T17:00,27.2,80,23.4,0.0,1008.5,88,10.2,122
2024-12-17T18:00,26.3,83,23.2,0.0,1009.4,86,7.6,121
2024-12-17T19:00,25.8,87,23.5,0.0,1010.2,85,6.5,109
2024-12-17T20:00,25.5,89,23.6,0.0,1010.9,76,5.8,90
2024-12-17T21:00,25.2,89,23.3,0.0,1011.2,70,5.6,63
2024-12-17T22:00,25.0,89,23.0,0.0,1011.2,81,5.4,48
2024-12-17T23:00,24.8,89,22.9,0.0,1011.3,100,4.8,48
2024-12-18T00:00,24.6,89,22.7,0.0,1011.2,100,3.9,56
2024-12-18T01:00,24.4,91,22.8,0.0,1010.5,84,3.3,41
2024-12-18T02:00,24.1,92,22.7,0.0,1009.7,97,3.2,27
2024-12-18T03:00,23.8,93,22.6,0.0,1009.3,100,3.3,6
2024-12-18T04:00,23.6,93,22.4,0.0,1009.2,61,3.8,343
2024-12-18T05:00,23.5,94,22.5,0.0,1009.3,51,3.5,336
2024-12-18T06:00,23.3,94,22.3,0.0,1009.8,43,3.4,342
2024-12-18T07:00,23.7,94,22.7,0.0,1010.7,53,3.3,347
2024-12-18T08:00,25.3,85,22.6,0.0,1011.6,60,6.6,351
2024-12-18T09:00,26.4,77,22.0,0.0,1011.7,52,6.8,360
2024-12-18T10:00,27.7,72,22.2,0.0,1011.5,41,6.9,9
2024-12-18T11:00,28.9,68,22.4,0.0,1010.7,65,6.6,22
2024-12-18T12:00,30.0,64,22.4,0.0,1009.4,69,5.7,35
2024-12-18T13:00,30.8,61,22.4,0.0,1008.0,85,6.0,57
2024-12-18T14:00,31.2,58,21.9,0.0,1007.1,88,6.9,84
2024-12-18T15:00,30.9,59,22.0,0.0,1006.8,100,8.9,104
2024-12-18T16:00,29.5,68,23.0,0.1,1007.3,92,10.0,120
2024-12-18T17:00,27.8,78,23.6,0.0,1008.0,81,10.9,124
2024-12-18T18:00,26.6,84,23.7,0.0,1008.6,95,8.3,124
2024-12-18T19:00,26.0,88,23.9,0.0,1009.3,75,7.1,114
2024-12-18T20:00,25.7,90,24.0,0.0,1009.7,76,7.3,110
2024-12-18T21:00,25.6,91,24.0,0.0,1009.8,77,7.2,108
2024-12-18T22:00,25.4,91,23.8,0.0,1009.7,65,5.5,101
2024-12-18T23:00,25.1,91,23.6,0.0,1009.6,100,4.0,95
2024-12-19T00:00,24.9,92,23.5,0.0,1009.6,100,4.0,95
2024-12-19T01:00,24.7,93,23.5,0.0,1009.6,93,4.0,63
2024-12-19T02:00,24.5,94,23.5,0.0,1009.2,70,2.7,23
2024-12-19T03:00,24.2,95,23.4,0.0,1008.9,96,2.5,360
2024-12-19T04:00,24.0,96,23.3,0.0,1009.0,100,2.9,360
2024-12-19T05:00,23.8,96,23.2,0.0,1009.5,60,2.9,7
2024-12-19T06:00,23.7,96,23.1,0.0,1010.1,78,2.9,353
2024-12-19T07:00,24.1,95,23.3,0.0,1011.0,90,2.9,353
2024-12-19T08:00,25.3,91,23.8,0.0,1012.0,94,4.0,355
2024-12-19T09:00,26.8,83,23.7,0.0,1012.0,93,6.0,25
2024-12-19T10:00,28.0,77,23.6,0.0,1011.5,93,6.0,33
2024-12-19T11:00,29.3,70,23.3,0.0,1010.7,94,4.3,24
2024-12-19T12:00,29.8,67,23.0,0.0,1009.8,95,4.5,29
2024-12-19T13:00,29.9,65,22.6,0.0,1008.8,96,5.4,37
2024-12-19T14:00,29.7,67,22.9,0.1,1008.3,95,5.9,76
2024-12-19T15:00,29.1,71,23.3,0.1,1008.1,100,7.0,111
2024-12-19T16:00,28.1,76,23.5,0.3,1008.6,92,7.3,110
2024-12-19T17:00,27.6,79,23.6,0.2,1009.3,79,6.0,115
2024-12-19T18:00,26.8,84,23.8,0.0,1009.7,66,6.3,121
2024-12-19T19:00,26.0,88,23.9,0.0,1010.4,99,8.2,113
2024-12-19T20:00,25.6,89,23.7,0.0,1010.8,100,8.8,109
2024-12-19T21:00,25.4,89,23.4,0.1,1011.0,100,7.9,90
2024-12-19T22:00,25.2,89,23.3,0.0,1010.7,100,4.3,90
2024-12-19T23:00,25.1,90,23.4,0.0,1010.6,100,5.8,97
2024-12-20T00:00,25.0,89,23.1,0.0,1010.5,100,5.9,76
2024-12-20T01:00,24.9,88,22.8,0.0,1010.1,99,6.0,65
2024-12-20T02:00,24.7,89,22.7,0.0,1009.8,99,5.4,53
2024-12-20T03:00,24.4,90,22.7,0.0,1009.4,100,4.9,36
2024-12-20T04:00,24.2,91,22.7,0.0,1009.4,100,4.7,23
2024-12-20T05:00,24.0,92,22.6,0.0,1009.9,100,4.6,18
