time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-12-15T00:00,24.9,94,23.8,5.3,1013.6,100,15.8,35
2024-12-15T01:00,24.6,93,23.4,6.3,1012.8,100,15.0,21
2024-12-15T02:00,24.6,93,23.4,4.9,1012.3,100,14.7,28
2024-12-15T03:00,24.6,93,23.4,3.4,1011.7,100,13.7,30
2024-12-15T04:00,24.4,93,23.2,3.3,1012.1,100,13.8,28
2024-12-15T05:00,24.5,92,23.1,2.3,1012.8,100,14.5,30
2024-12-15T06:00,24.4,92,23.0,2.7,1013.4,100,14.5,27
2024-12-15T07:00,25.1,93,23.9,4.1,1013.5,100,14.9,32
2024-12-15T08:00,25.1,92,23.7,1.9,1014.3,100,14.5,30
2024-12-15T09:00,25.1,91,23.5,1.4,1014.6,100,15.1,28
2024-12-15T10:00,24.9,93,23.7,4.3,1014.9,100,15.2,31
2024-12-15T11:00,24.7,93,23.5,4.9,1014.8,100,13.1,21
2024-12-15T12:00,24.6,93,23.4,5.8,1014.5,100,12.2,14
2024-12-15T13:00,24.5,91,22.9,4.7,1013.8,100,12.3,3
2024-12-15T14:00,24.4,91,22.8,3.7,1013.0,100,10.8,2
2024-12-15T15:00,24.3,90,22.6,2.9,1012.9,100,11.9,3
2024-12-15T16:00,24.2,90,22.4,2.3,1013.0,100,11.9,3
2024-12-15T17:00,24.1,90,22.3,1.8,1013.5,100,11.9,5
2024-12-15T18:00,24.1,89,22.1,1.3,1014.0,100,12.8,10
2024-12-15T19:00,24.2,87,21.9,0.7,1014.9,100,14.6,9
2024-12-15T20:00,24.2,87,21.9,0.7,1015.1,100,14.3,12
2024-12-15T21:00,24.2,86,21.7,0.5,1015.0,100,14.6,16
2024-12-15T22:00,24.1,85,21.4,0.1,1014.8,100,15.2,14
2024-12-15T23:00,24.2,84,21.3,0.0,1014.4,100,15.5,12
2024-12-16T00:00,24.2,83,21.1,0.0,1014.0,100,16.5,10
2024-12-16T01:00,24.2,83,21.1,0.0,1013.9,100,16.6,1
2024-12-16T02:00,24.2,82,20.9,0.0,1013.2,99,15.8,360
2024-12-16T03:00,24.2,81,20.7,0.0,1012.8,97,15.9,3
2024-12-16T04:00,24.2,80,20.5,0.0,1012.4,99,15.5,3
2024-12-16T05:00,24.1,80,20.5,0.0,1012.6,99,15.2,7
2024-12-16T06:00,24.0,80,20.4,0.1,1013.2,99,15.5,5
2024-12-16T07:00,24.3,80,20.6,0.0,1014.8,99,17.0,356
2024-12-16T08:00,24.5,78,20.4,0.0,1015.5,99,16.2,356
2024-12-16T09:00,24.6,78,20.5,0.0,1015.8,99,16.9,2
2024-12-16T10:00,24.8,79,20.9,0.0,1015.6,98,16.9,2
2024-12-16T11:00,25.0,78,20.9,0.0,1014.8,96,17.3,4
2024-12-16T12:00,25.3,77,20.9,0.0,1013.8,97,18.4,4
2024-12-16T13:00,26.0,75,21.2,0.0,1013.8,92,20.3,6
2024-12-16T14:00,25.7,75,21.0,0.0,1012.6,90,19.2,6
2024-12-16T15:00,25.5,76,20.9,0.0,1012.1,89,19.3,9
2024-12-16T16:00,25.1,76,20.6,0.0,1011.9,93,17.9,10
2024-12-16T17:00,24.7,76,20.2,0.0,1012.1,92,16.5,10
2024-12-16T18:00,24.5,76,20.0,0.0,1012.9,87,15.9,6
2024-12-16T19:00,24.5,76,20.0,0.0,1014.0,72,13.7,5
2024-12-16T20:00,24.4,76,19.9,0.0,1014.6,71,13.7,2
2024-12-16T21:00,24.2,77,19.9,0.0,1014.4,78,13.8,6
2024-12-16T22:00,24.1,77,19.8,0.0,1014.2,76,13.0,3
2024-12-16T23:00,24.1,77,19.8,0.0,1013.8,72,12.2,360
2024-12-17T00:00,24.0,77,19.7,0.0,1013.4,79,11.9,360
2024-12-17T01:00,24.0,76,19.5,0.0,1013.0,82,11.9,357
2024-12-17T02:00,23.9,76,19.4,0.0,1012.2,80,11.7,351
2024-12-17T03:00,23.9,76,19.4,0.0,1011.8,86,12.5,348
2024-12-17T04:00,23.9,76,19.4,0.0,1011.7,80,12.3,345
2024-12-17T05:00,23.9,76,19.4,0.0,1012.2,82,12.7,345
2024-12-17T06:00,23.9,76,19.4,0.0,1012.7,76,12.7,352
2024-12-17T07:00,24.1,77,19.8,0.0,1013.1,78,11.7,351
2024-12-17T08:00,24.5,78,20.4,0.0,1013.8,78,13.0,358
2024-12-17T09:00,25.2,76,20.6,0.0,1014.0,74,15.2,356
2024-12-17T10:00,25.8,73,20.6,0.0,1013.7,81,19.4,360
2024-12-17T11:00,26.2,72,20.8,0.0,1013.2,91,18.8,4
2024-12-17T12:00,26.5,71,20.8,0.0,1012.1,76,19.6,6
2024-12-17T13:00,26.5,71,20.8,0.0,1010.8,76,20.0,7
2024-12-17T14:00,26.6,71,20.9,0.0,1009.8,79,17.9,10
2024-12-17T15:00,26.2,72,20.8,0.0,1009.7,81,16.5,10
2024-12-17T16:00,25.9,72,20.5,0.0,1010.2,87,15.3,8
2024-12-17T17:00,25.4,73,20.2,0.0,1010.9,90,13.8,6
2024-12-17T18:00,25.1,74,20.1,0.0,1011.6,90,12.3,7
2024-12-17T19:00,25.0,74,20.1,0.0,1012.4,76,11.6,7
2024-12-17T20:00,24.9,75,20.1,0.0,1012.9,81,12.6,358
2024-12-17T21:00,24.9,75,20.1,0.0,1012.9,86,12.3,357
2024-12-17T22:00,24.8,75,20.1,0.0,1012.9,87,11.5,360
2024-12-17T23:00,24.7,75,20.0,0.0,1012.8,77,11.9,358
2024-12-18T00:00,24.7,75,19.9,0.0,1012.5,69,12.0,353
2024-12-18T01:00,24.6,75,19.9,0.0,1011.9,78,12.0,351
2024-12-18T02:00,24.5,75,19.8,0.0,1011.2,78,11.3,351
2024-12-18T03:00,24.4,76,19.9,0.0,1010.9,68,11.3,351
2024-12-18T04:00,24.4,76,19.9,0.0,1011.1,73,11.4,349
2024-12-18T05:00,24.4,75,19.7,0.0,1011.3,74,12.1,350
2024-12-18T06:00,24.4,75,19.7,0.0,1011.7,73,11.7,351
2024-12-18T07:00,24.6,76,20.1,0.0,1012.4,73,11.3,353
2024-12-18T08:00,25.0,77,20.7,0.0,1013.1,73,11.9,358
2024-12-18T09:00,25.7,76,21.2,0.0,1013.2,76,14.1,3
2024-12-18T10:00,26.2,74,21.2,0.0,1012.8,80,18.5,7
2024-12-18T11:00,26.6,73,21.3,0.0,1012.1,79,19.3,9
2024-12-18T12:00,26.9,72,21.4,0.0,1011.0,79,22.5,6
2024-12-18T13:00,26.7,73,21.4,0.0,1010.0,88,19.7,9
2024-12-18T14:00,26.7,73,21.5,0.0,1009.5,74,22.6,9
2024-12-18T15:00,26.4,75,21.6,0.0,1009.5,76,18.7,11
2024-12-18T16:00,25.9,76,21.3,0.0,1010.0,83,17.8,14
2024-12-18T17:00,25.5,76,20.9,0.0,1010.8,79,16.5,11
2024-12-18T18:00,25.0,78,20.9,0.0,1011.6,79,16.5,10
2024-12-18T19:00,24.9,78,20.8,0.0,1012.4,78,16.0,9
2024-12-18T20:00,24.8,78,20.7,0.0,1012.7,77,15.9,6
2024-12-18T21:00,24.6,79,20.7,0.0,1012.6,81,15.6,7
2024-12-18T22:00,24.6,79,20.7,0.0,1012.2,82,15.5,4
2024-12-18T23:00,24.5,79,20.6,0.0,1011.9,82,15.5,4
2024-12-19T00:00,24.5,79,20.6,0.0,1011.7,85,15.5,4
2024-12-19T01:00,24.5,79,20.6,0.0,1011.4,82,15.2,4
2024-12-19T02:00,24.4,79,20.5,0.0,1010.9,86,14.8,4
2024-12-19T03:00,24.3,80,20.6,0.0,1010.8,80,14.8,3
