time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,14.7,82.0,11.7,0.0,0.0,984.7,27.0,15.8,178.0
2024-10-22T01:00,15.4,85.0,12.9,0.6,0.0,984.9,100.0,20.8,203.0
2024-10-22T02:00,16.3,85.0,13.9,0.2,0.0,985.1,100.0,20.3,216.0
2024-10-22T03:00,16.0,92.0,14.7,0.1,0.0,985.4,100.0,17.1,228.0
2024-10-22T04:00,15.7,94.0,14.8,0.1,0.0,986.0,100.0,16.9,248.0
2024-10-22T05:00,13.3,89.0,11.5,0.1,0.0,987.2,100.0,21.1,324.0
2024-10-22T06:00,11.7,90.0,10.2,0.0,0.0,988.4,84.0,16.6,328.0
2024-10-22T07:00,10.7,90.0,9.1,0.0,0.0,989.1,80.0,14.7,337.0
2024-10-22T08:00,9.9,92.0,8.7,0.0,0.0,989.9,90.0,10.9,333.0
2024-10-22T09:00,10.2,90.0,8.6,0.0,0.0,991.1,4.0,10.7,327.0
2024-10-22T10:00,11.0,84.0,8.3,0.0,0.0,991.9,1.0,9.8,324.0
2024-10-22T11:00,11.9,81.0,8.7,0.0,0.0,992.5,0.0,9.6,320.0
2024-10-22T12:00,13.0,75.0,8.7,0.0,0.0,993.0,14.0,9.8,317.0
2024-10-22T13:00,13.9,70.0,8.6,0.0,0.0,993.1,30.0,9.0,317.0
2024-10-22T14:00,14.6,66.0,8.3,0.0,0.0,993.4,40.0,8.6,321.0
2024-10-22T15:00,14.9,62.0,7.8,0.0,0.0,993.4,66.0,8.3,340.0
2024-10-22T16:00,14.7,61.0,7.3,0.0,0.0,993.5,41.0,9.1,328.0
2024-10-22T17:00,14.1,64.0,7.3,0.0,0.0,993.9,32.0,10.2,326.0
2024-10-22T18:00,12.6,73.0,8.0,0.0,0.0,994.0,14.0,7.9,339.0
2024-10-22T19:00,10.7,81.0,7.6,0.0,0.0,994.2,3.0,6.8,349.0
2024-10-22T20:00,9.9,84.0,7.3,0.0,0.0,994.5,0.0,7.4,337.0
2024-10-22T21:00,9.3,85.0,6.9,0.0,0.0,994.9,0.0,7.9,333.0
2024-10-22T22:00,8.4,88.0,6.6,0.0,0.0,995.4,1.0,6.8,343.0
2024-10-22T23:00,7.4,91.0,6.1,0.0,0.0,995.4,1.0,8.1,348.0
2024-10-23T00:00,6.4,94.0,5.5,0.0,0.0,995.8,0.0,9.4,1.0
2024-10-23T01:00,6.2,95.0,5.4,0.0,0.0,995.9,9.0,8.0,28.0
2024-10-23T02:00,5.6,96.0,5.0,0.0,0.0,996.0,0.0,7.8,9.0
2024-10-23T03:00,5.2,97.0,4.8,0.0,0.0,996.3,0.0,7.4,7.0
2024-10-23T04:00,4.9,98.0,4.6,0.0,0.0,996.3,0.0,7.9,11.0
2024-10-23T05:00,4.6,98.0,4.3,0.0,0.0,995.9,0.0,9.3,37.0
2024-10-23T06:00,4.4,98.0,4.2,0.0,0.0,995.9,0.0,8.0,27.0
2024-10-23T07:00,4.5,98.0,4.1,0.0,0.0,996.0,0.0,7.2,22.0
2024-10-23T08:00,4.3,97.0,3.9,0.0,0.0,995.9,0.0,8.7,40.0
2024-10-23T09:00,6.1,95.0,5.3,0.0,0.0,996.7,0.0,7.0,42.0
2024-10-23T10:00,8.6,90.0,7.0,0.0,0.0,997.3,0.0,7.3,42.0
2024-10-23T11:00,10.8,84.0,8.3,0.0,0.0,997.6,0.0,6.0,61.0
2024-10-23T12:00,12.5,76.0,8.3,0.0,0.0,997.6,0.0,7.6,71.0
2024-10-23T13:00,13.4,70.0,8.1,0.0,0.0,997.3,0.0,8.0,70.0
2024-10-23T14:00,14.1,68.0,8.3,0.0,0.0,996.6,2.0,9.7,68.0
2024-10-23T15:00,14.6,63.0,7.7,0.0,0.0,996.1,45.0,14.3,72.0
2024-10-23T16:00,14.5,64.0,7.7,0.0,0.0,995.6,9.0,13.9,66.0
2024-10-23T17:00,13.9,68.0,8.1,0.0,0.0,995.2,3.0,12.3,63.0
2024-10-23T18:00,12.3,76.0,8.1,0.0,0.0,994.6,0.0,9.5,58.0
2024-10-23T19:00,10.3,84.0,7.7,0.0,0.0,994.4,0.0,10.4,62.0
2024-10-23T20:00,9.3,88.0,7.4,0.0,0.0,994.3,0.0,10.4,81.0
2024-10-23T21:00,8.4,89.0,6.7,0.0,0.0,994.1,0.0,10.1,86.0
2024-10-23T22:00,7.6,90.0,6.1,0.0,0.0,993.9,0.0,9.0,77.0
2024-10-23T23:00,7.1,91.0,5.8,0.0,0.0,993.6,0.0,8.9,71.0
2024-10-24T00:00,6.8,92.0,5.7,0.0,0.0,993.2,0.0,9.7,68.0
2024-10-24T01:00,6.7,92.0,5.5,0.0,0.0,992.7,0.0,10.7,70.0
2024-10-24T02:00,6.5,93.0,5.4,0.0,0.0,992.1,0.0,10.4,75.0
2024-10-24T03:00,5.9,95.0,5.1,0.0,0.0,991.6,0.0,9.6,82.0
2024-10-24T04:00,5.7,95.0,5.0,0.0,0.0,990.9,0.0,8.8,86.0
2024-10-24T05:00,5.6,96.0,4.9,0.0,0.0,990.1,1.0,7.9,91.0
2024-10-24T06:00,5.6,96.0,5.0,0.0,0.0,989.7,4.0,7.4,93.0
2024-10-24T07:00,5.7,97.0,5.2,0.0,0.0,989.3,11.0,7.7,93.0
2024-10-24T08:00,6.0,97.0,5.5,0.0,0.0,989.1,18.0,9.0,103.0
