time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,9.0,77.0,5.1,0.0,0.0,1013.9,20.0,13.0,217.0
2024-10-22T01:00,8.7,80.0,5.4,0.0,0.0,1013.9,75.0,12.4,219.0
2024-10-22T02:00,9.2,80.0,5.9,0.0,0.0,1014.0,100.0,11.1,220.0
2024-10-22T03:00,9.6,80.0,6.3,0.0,0.0,1014.0,100.0,10.7,224.0
2024-10-22T04:00,10.7,80.0,7.5,0.0,0.0,1014.0,100.0,9.2,225.0
2024-10-22T05:00,10.5,84.0,7.9,0.1,0.0,1013.9,100.0,9.5,213.0
2024-10-22T06:00,10.3,87.0,8.2,0.1,0.0,1013.7,100.0,8.0,208.0
2024-10-22T07:00,10.2,89.0,8.5,0.1,0.0,1013.5,100.0,11.1,203.0
2024-10-22T08:00,10.3,90.0,8.7,0.0,0.0,1013.2,100.0,10.0,195.0
2024-10-22T09:00,10.4,90.0,8.9,0.0,0.0,1012.9,100.0,12.0,193.0
2024-10-22T10:00,10.7,90.0,9.2,0.0,0.0,1012.5,100.0,10.9,193.0
2024-10-22T11:00,11.3,88.0,9.3,0.0,0.0,1012.7,100.0,10.0,208.0
2024-10-22T12:00,12.6,83.0,9.7,0.0,0.0,1012.3,45.0,9.6,203.0
2024-10-22T13:00,14.4,75.0,10.1,0.0,0.0,1011.8,100.0,12.0,204.0
2024-10-22T14:00,14.3,74.0,9.6,0.0,0.0,1011.2,82.0,13.6,198.0
2024-10-22T15:00,13.3,79.0,9.6,0.0,0.0,1010.5,89.0,13.0,197.0
2024-10-22T16:00,14.1,71.0,9.0,0.0,0.0,1010.1,92.0,13.0,182.0
2024-10-22T17:00,13.3,73.0,8.6,0.0,0.0,1009.2,40.0,14.9,181.0
2024-10-22T18:00,12.7,74.0,8.3,0.0,0.0,1008.9,65.0,14.3,199.0
2024-10-22T19:00,12.8,74.0,8.3,0.0,0.0,1008.9,32.0,14.6,206.0
2024-10-22T20:00,11.7,78.0,8.0,0.0,0.0,1008.3,35.0,15.6,206.0
2024-10-22T21:00,11.4,77.0,7.6,0.0,0.0,1008.1,39.0,16.3,212.0
2024-10-22T22:00,11.2,78.0,7.5,0.0,0.0,1008.0,17.0,16.2,219.0
2024-10-22T23:00,10.8,81.0,7.7,0.0,0.0,1007.8,34.0,15.8,228.0
2024-10-23T00:00,10.5,84.0,7.8,0.0,0.0,1007.8,38.0,14.7,237.0
2024-10-23T01:00,10.5,87.0,8.3,0.0,0.0,1007.8,100.0,14.2,246.0
2024-10-23T02:00,11.8,88.0,9.8,0.0,0.0,1008.0,100.0,17.0,264.0
2024-10-23T03:00,12.1,90.0,10.6,0.0,0.0,1008.5,91.0,22.8,289.0
2024-10-23T04:00,11.6,89.0,9.8,0.0,0.0,1010.0,90.0,22.9,299.0
2024-10-23T05:00,10.9,90.0,9.2,0.0,0.0,1010.9,90.0,19.0,296.0
2024-10-23T06:00,10.6,89.0,8.9,0.0,0.0,1011.6,90.0,17.5,287.0
2024-10-23T07:00,10.0,90.0,8.5,0.0,0.0,1012.1,90.0,17.9,282.0
2024-10-23T08:00,9.4,91.0,8.0,0.0,0.0,1012.2,23.0,17.8,279.0
2024-10-23T09:00,9.1,93.0,8.0,0.0,0.0,1013.0,90.0,18.6,272.0
2024-10-23T10:00,10.3,87.0,8.2,0.0,0.0,1013.6,90.0,24.9,279.0
2024-10-23T11:00,10.7,86.0,8.4,0.1,0.0,1014.1,91.0,27.9,283.0
2024-10-23T12:00,11.4,84.0,8.8,0.1,0.0,1014.4,51.0,21.1,275.0
2024-10-23T13:00,12.7,74.0,8.1,0.1,0.0,1014.7,14.0,23.6,281.0
2024-10-23T14:00,13.2,67.0,7.2,0.0,0.0,1014.9,22.0,23.4,280.0
2024-10-23T15:00,13.4,63.0,6.4,0.0,0.0,1015.3,14.0,25.0,282.0
2024-10-23T16:00,12.7,61.0,5.4,0.0,0.0,1015.7,11.0,23.2,280.0
2024-10-23T17:00,11.9,64.0,5.3,0.0,0.0,1016.0,2.0,20.5,280.0
2024-10-23T18:00,10.4,68.0,4.8,0.0,0.0,1016.3,1.0,18.1,277.0
2024-10-23T19:00,9.5,72.0,4.7,0.0,0.0,1016.9,1.0,17.6,276.0
2024-10-23T20:00,8.7,74.0,4.3,0.0,0.0,1017.0,3.0,17.5,275.0
2024-10-23T21:00,8.1,77.0,4.3,0.0,0.0,1017.5,34.0,17.5,275.0
2024-10-23T22:00,8.0,79.0,4.7,0.0,0.0,1017.6,73.0,17.2,275.0
2024-10-23T23:00,8.0,83.0,5.2,0.0,0.0,1017.8,91.0,16.6,275.0
2024-10-24T00:00,8.2,83.0,5.5,0.0,0.0,1018.0,53.0,16.4,273.0
2024-10-24T01:00,7.9,86.0,5.7,0.0,0.0,1018.0,34.0,16.4,271.0
2024-10-24T02:00,7.6,90.0,6.0,0.0,0.0,1017.9,39.0,16.7,269.0
2024-10-24T03:00,7.6,92.0,6.3,0.0,0.0,1017.8,94.0,17.6,269.0
2024-10-24T04:00,7.4,95.0,6.6,0.0,0.0,1017.5,27.0,16.9,268.0
2024-10-24T05:00,7.2,95.0,6.5,0.0,0.0,1017.2,90.0,17.1,262.0
2024-10-24T06:00,8.1,92.0,6.8,0.0,0.0,1017.5,100.0,18.0,266.0
2024-10-24T07:00,8.4,90.0,6.8,0.0,0.0,1017.3,96.0,17.8,268.0
2024-10-24T08:00,8.6,89.0,6.9,0.0,0.0,1017.2,93.0,17.5,265.0
2024-10-24T09:00,8.8,89.0,7.1,0.0,0.0,1017.4,100.0,18.1,265.0
2024-10-24T10:00,9.3,87.0,7.3,0.0,0.0,1017.5,99.0,18.9,269.0
2024-10-24T11:00,9.7,87.0,7.6,0.0,0.0,1017.5,100.0,19.9,265.0
2024-10-24T12:00,9.8,86.0,7.6,0.0,0.0,1017.6,100.0,19.7,264.0
2024-10-24T13:00,10.4,84.0,7.8,0.0,0.0,1017.4,100.0,21.8,271.0
2024-10-24T14:00,11.0,82.0,8.0,0.0,0.0,1017.2,100.0,20.9,278.0
2024-10-24T15:00,11.1,82.0,8.2,0.0,0.0,1017.1,100.0,21.1,282.0
2024-10-24T16:00,10.7,83.0,7.9,0.0,0.0,1017.5,100.0,20.3,271.0
2024-10-24T17:00,10.4,84.0,7.8,0.0,0.0,1017.4,100.0,16.0,269.0
2024-10-24T18:00,10.1,86.0,7.8,0.0,0.0,1017.4,100.0,15.5,265.0
2024-10-24T19:00,10.3,85.0,7.8,0.0,0.0,1017.3,90.0,15.9,273.0
2024-10-24T20:00,10.4,84.0,7.7,0.0,0.0,1017.3,90.0,15.7,283.0
2024-10-24T21:00,10.4,82.0,7.5,0.0,0.0,1017.6,90.0,14.7,290.0
2024-10-24T22:00,10.2,83.0,7.4,0.0,0.0,1018.0,90.0,13.5,286.0
2024-10-24T23:00,9.9,84.0,7.4,0.0,0.0,1017.7,94.0,12.9,282.0
2024-10-25T00:00,9.7,85.0,7.3,0.0,0.0,1017.4,94.0,12.8,281.0
2024-10-25T01:00,9.3,87.0,7.2,0.0,0.0,1017.0,90.0,12.5,282.0
2024-10-25T02:00,9.2,87.0,7.1,0.0,0.0,1016.9,90.0,13.0,284.0
2024-10-25T03:00,9.1,87.0,7.0,0.0,0.0,1016.8,90.0,12.8,287.0
