time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,15.1,81.0,11.9,0.0,0.0,1014.7,30.0,3.9,112.0
2024-10-22T01:00,14.3,83.0,11.5,0.0,0.0,1014.6,28.0,4.2,110.0
2024-10-22T02:00,13.7,84.0,11.0,0.0,0.0,1014.1,20.0,3.1,118.0
2024-10-22T03:00,12.8,81.0,9.6,0.0,0.0,1014.0,21.0,2.4,103.0
2024-10-22T04:00,11.0,86.0,8.7,0.0,0.0,1013.8,24.0,3.1,111.0
2024-10-22T05:00,10.5,85.0,8.0,0.0,0.0,1013.8,10.0,3.4,106.0
2024-10-22T06:00,11.0,80.0,7.7,0.0,0.0,1013.9,24.0,3.2,109.0
2024-10-22T07:00,11.6,77.0,7.7,0.0,0.0,1014.0,22.0,3.1,114.0
2024-10-22T08:00,13.5,72.0,8.6,0.0,0.0,1014.2,18.0,2.9,120.0
2024-10-22T09:00,17.6,69.0,11.9,0.0,0.0,1014.5,18.0,2.6,164.0
2024-10-22T10:00,20.4,57.0,11.7,0.0,0.0,1014.4,18.0,1.6,297.0
2024-10-22T11:00,22.1,54.0,12.2,0.0,0.0,1014.3,14.0,3.2,297.0
2024-10-22T12:00,23.2,50.0,12.2,0.0,0.0,1014.4,9.0,5.2,292.0
2024-10-22T13:00,23.5,50.0,12.5,0.0,0.0,1014.2,4.0,7.6,297.0
2024-10-22T14:00,23.4,50.0,12.5,0.0,0.0,1013.9,5.0,8.3,303.0
2024-10-22T15:00,23.5,50.0,12.4,0.0,0.0,1013.4,11.0,7.6,304.0
2024-10-22T16:00,22.3,53.0,12.2,0.0,0.0,1013.5,11.0,9.2,305.0
2024-10-22T17:00,20.1,62.0,12.7,0.0,0.0,1013.6,6.0,6.9,307.0
2024-10-22T18:00,17.2,76.0,13.0,0.0,0.0,1013.7,5.0,7.7,323.0
2024-10-22T19:00,18.7,66.0,12.2,0.0,0.0,1013.9,0.0,2.0,80.0
2024-10-22T20:00,18.1,68.0,12.0,0.0,0.0,1014.1,0.0,0.7,104.0
2024-10-22T21:00,18.1,67.0,11.8,0.0,0.0,1014.5,0.0,1.7,103.0
2024-10-22T22:00,14.9,79.0,11.3,0.0,0.0,1014.5,0.0,4.5,146.0
2024-10-22T23:00,14.2,81.0,11.0,0.0,0.0,1014.5,0.0,5.5,153.0
2024-10-23T00:00,13.5,83.0,10.6,0.0,0.0,1014.4,0.0,5.8,129.0
