time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,9.8,77.0,5.9,0.0,0.0,965.3,0.0,2.7,188.0
2024-10-22T01:00,9.3,78.0,5.7,0.0,0.0,965.3,0.0,2.5,188.0
2024-10-22T02:00,8.8,79.0,5.4,0.0,0.0,965.2,0.0,2.7,184.0
2024-10-22T03:00,7.5,80.0,4.3,0.0,0.0,965.3,0.0,3.4,174.0
2024-10-22T04:00,7.7,80.0,4.5,0.0,0.0,964.9,0.0,3.4,174.0
2024-10-22T05:00,7.9,80.0,4.6,0.0,0.0,964.8,0.0,3.1,177.0
2024-10-22T06:00,7.8,81.0,4.7,0.0,0.0,964.7,0.0,3.1,173.0
2024-10-22T07:00,7.7,80.0,4.5,0.0,0.0,964.3,0.0,2.9,176.0
2024-10-22T08:00,9.7,78.0,6.0,0.0,0.0,965.1,0.0,2.0,185.0
2024-10-22T09:00,13.6,65.0,7.2,0.0,0.0,966.2,0.0,0.6,326.0
2024-10-22T10:00,15.5,61.0,8.0,0.0,0.0,966.6,0.0,3.8,11.0
2024-10-22T11:00,17.1,58.0,8.8,0.0,0.0,966.4,0.0,4.3,15.0
2024-10-22T12:00,18.7,55.0,9.5,0.0,0.0,966.3,0.0,4.4,21.0
2024-10-22T13:00,20.0,51.0,9.7,0.0,0.0,966.0,0.0,4.6,26.0
2024-10-22T14:00,20.8,49.0,9.6,0.0,0.0,965.4,0.0,4.2,20.0
2024-10-22T15:00,20.6,45.0,8.2,0.0,0.0,965.4,0.0,3.4,335.0
2024-10-22T16:00,20.1,47.0,8.5,0.0,0.0,965.0,0.0,2.6,348.0
2024-10-22T17:00,19.2,48.0,8.0,0.0,0.0,964.9,0.0,0.9,349.0
2024-10-22T18:00,15.1,70.0,9.8,0.0,0.0,964.3,0.0,3.4,186.0
2024-10-22T19:00,14.3,74.0,9.8,0.0,0.0,964.5,0.0,2.9,191.0
2024-10-22T20:00,13.8,76.0,9.6,0.0,0.0,964.7,0.0,3.8,185.0
2024-10-22T21:00,13.1,77.0,9.2,0.0,0.0,964.7,1.0,3.8,185.0
2024-10-22T22:00,12.4,78.0,8.8,0.0,0.0,964.9,1.0,3.4,183.0
2024-10-22T23:00,11.8,79.0,8.3,0.0,0.0,964.9,0.0,3.4,183.0
2024-10-23T00:00,11.3,80.0,7.9,0.0,0.0,965.2,0.0,3.4,183.0
2024-10-23T01:00,11.0,79.0,7.5,0.0,0.0,965.1,0.0,3.3,174.0
2024-10-23T02:00,11.0,78.0,7.2,0.0,0.0,965.0,5.0,3.7,169.0
2024-10-23T03:00,11.9,72.0,7.1,0.0,0.0,966.0,0.0,5.2,160.0
2024-10-23T04:00,13.5,66.0,7.3,0.0,0.0,966.3,0.0,3.6,171.0
2024-10-23T05:00,12.6,70.0,7.2,0.0,0.0,966.3,0.0,4.0,172.0
2024-10-23T06:00,12.6,69.0,7.1,0.0,0.0,966.1,1.0,4.0,162.0
2024-10-23T07:00,12.6,69.0,7.1,0.0,0.0,966.0,0.0,3.6,160.0
2024-10-23T08:00,11.0,82.0,8.0,0.0,0.0,966.0,0.0,3.1,173.0
2024-10-23T09:00,13.8,72.0,8.9,0.0,0.0,967.1,0.0,1.0,158.0
2024-10-23T10:00,15.3,69.0,9.6,0.0,0.0,967.5,1.0,2.0,350.0
2024-10-23T11:00,16.6,65.0,9.9,0.0,0.0,967.5,1.0,2.8,345.0
2024-10-23T12:00,18.0,60.0,10.1,0.0,0.0,967.5,6.0,3.1,350.0
2024-10-23T13:00,18.9,58.0,10.4,0.0,0.0,967.3,21.0,3.8,335.0
2024-10-23T14:00,19.4,57.0,10.7,0.0,0.0,966.8,22.0,4.3,318.0
2024-10-23T15:00,19.3,60.0,11.3,0.0,0.0,966.7,29.0,5.0,314.0
2024-10-23T16:00,18.8,62.0,11.3,0.0,0.0,966.5,28.0,4.4,277.0
2024-10-23T17:00,17.7,70.0,12.2,0.0,0.0,966.3,17.0,3.6,221.0
2024-10-23T18:00,15.4,77.0,11.4,0.0,0.0,966.0,31.0,4.1,209.0
2024-10-23T19:00,14.8,77.0,10.9,0.0,0.0,966.4,34.0,4.6,228.0
2024-10-23T20:00,16.3,67.0,10.2,0.0,0.0,967.0,36.0,3.1,201.0
2024-10-23T21:00,15.1,72.0,10.1,0.0,0.0,967.0,32.0,2.2,185.0
2024-10-23T22:00,14.1,76.0,10.0,0.0,0.0,967.3,33.0,1.4,157.0
2024-10-23T23:00,11.5,88.0,9.6,0.0,0.0,966.7,35.0,3.3,171.0
2024-10-24T00:00,11.5,88.0,9.6,0.0,0.0,966.8,30.0,2.7,152.0
2024-10-24T01:00,11.1,89.0,9.4,0.0,0.0,966.5,30.0,2.3,151.0
2024-10-24T02:00,10.6,90.0,9.0,0.0,0.0,966.4,35.0,3.3,158.0
2024-10-24T03:00,10.5,89.0,8.8,0.0,0.0,966.4,40.0,2.6,164.0
2024-10-24T04:00,10.3,87.0,8.2,0.0,0.0,966.0,65.0,3.0,163.0
2024-10-24T05:00,10.4,84.0,7.9,0.0,0.0,965.9,67.0,3.1,173.0
2024-10-24T06:00,10.5,81.0,7.3,0.0,0.0,965.7,45.0,2.3,157.0
2024-10-24T07:00,10.9,76.0,6.7,0.0,0.0,965.7,32.0,1.4,180.0
2024-10-24T08:00,11.0,81.0,7.8,0.0,0.0,966.0,37.0,1.1,171.0
2024-10-24T09:00,13.2,69.0,7.6,0.0,0.0,966.4,37.0,1.5,225.0
2024-10-24T10:00,14.3,69.0,8.7,0.0,0.0,966.6,33.0,3.0,343.0
2024-10-24T11:00,15.6,68.0,9.7,0.0,0.0,966.8,38.0,4.3,343.0
2024-10-24T12:00,17.0,65.0,10.4,0.0,0.0,966.9,41.0,4.0,357.0
2024-10-24T13:00,18.4,61.0,10.9,0.0,0.0,966.2,32.0,4.0,3.0
2024-10-24T14:00,19.4,58.0,11.0,0.0,0.0,965.7,35.0,4.8,13.0
2024-10-24T15:00,18.2,64.0,11.2,0.0,0.0,965.7,51.0,1.6,360.0
2024-10-24T16:00,18.1,65.0,11.5,0.0,0.0,965.3,49.0,2.4,17.0
2024-10-24T17:00,16.9,76.0,12.6,0.0,0.0,965.0,45.0,1.3,360.0
2024-10-24T18:00,14.4,84.0,11.7,0.0,0.0,964.4,32.0,2.3,203.0
2024-10-24T19:00,14.4,85.0,11.9,0.0,0.0,964.4,37.0,2.4,189.0
2024-10-24T20:00,13.4,89.0,11.6,0.0,0.0,964.4,48.0,1.1,180.0
2024-10-24T21:00,15.2,79.0,11.6,0.0,0.0,964.8,50.0,0.6,162.0
2024-10-24T22:00,14.7,81.0,11.5,0.0,0.0,964.8,41.0,1.1,171.0
