time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,8.5,76.0,4.4,0.0,0.0,990.2,81.0,41.4,223.0
2024-10-22T01:00,8.3,78.0,4.7,0.0,0.0,989.9,26.0,46.3,224.0
2024-10-22T02:00,8.0,84.0,5.4,0.1,0.0,990.2,68.0,52.3,231.0
2024-10-22T03:00,7.9,75.0,3.8,0.0,0.0,990.6,17.0,55.2,244.0
2024-10-22T04:00,7.5,76.0,3.6,0.0,0.0,990.8,52.0,55.0,243.0
2024-10-22T05:00,7.6,74.0,3.3,0.5,0.0,990.8,30.0,53.6,240.0
2024-10-22T06:00,7.1,78.0,3.4,0.0,0.0,990.8,65.0,55.1,239.0
2024-10-22T07:00,7.1,78.0,3.5,0.5,0.0,991.2,100.0,51.0,249.0
2024-10-22T08:00,7.1,82.0,4.3,0.6,0.0,992.1,74.0,52.7,250.0
2024-10-22T09:00,6.8,81.0,3.8,0.0,0.0,993.0,76.0,48.9,249.0
2024-10-22T10:00,6.7,81.0,3.6,0.3,0.0,993.3,87.0,58.9,252.0
2024-10-22T11:00,6.4,85.0,4.1,0.1,0.0,993.7,84.0,55.5,256.0
2024-10-22T12:00,7.2,80.0,4.1,0.5,0.0,994.8,29.0,52.9,262.0
2024-10-22T13:00,7.4,79.0,4.1,0.1,0.0,996.6,68.0,54.2,280.0
2024-10-22T14:00,8.0,79.0,4.6,0.0,0.0,998.2,19.0,47.6,284.0
2024-10-22T15:00,7.8,78.0,4.2,0.0,0.0,1000.1,18.0,45.5,279.0
2024-10-22T16:00,8.1,74.0,3.8,0.0,0.0,1001.6,49.0,40.8,275.0
2024-10-22T17:00,8.3,75.0,4.1,0.0,0.0,1002.7,100.0,38.7,271.0
2024-10-22T18:00,8.3,78.0,4.7,0.0,0.0,1003.8,21.0,40.3,269.0
2024-10-22T19:00,8.4,76.0,4.4,0.0,0.0,1004.7,70.0,41.2,258.0
2024-10-22T20:00,8.8,73.0,4.1,0.0,0.0,1005.4,90.0,34.9,251.0
2024-10-22T21:00,8.9,74.0,4.4,0.0,0.0,1005.4,100.0,36.9,235.0
2024-10-22T22:00,9.0,70.0,3.7,0.0,0.0,1004.6,89.0,29.9,223.0
2024-10-22T23:00,8.8,76.0,4.8,0.4,0.0,1003.6,100.0,31.7,202.0
2024-10-23T00:00,8.2,86.0,6.0,3.0,0.0,1001.8,100.0,33.3,182.0
2024-10-23T01:00,9.1,89.0,7.3,1.3,0.0,999.4,100.0,43.4,180.0
2024-10-23T02:00,10.3,89.0,8.5,1.4,0.0,998.1,100.0,51.1,209.0
2024-10-23T03:00,10.6,89.0,8.8,1.4,0.0,997.4,100.0,52.9,217.0
2024-10-23T04:00,10.9,89.0,9.2,2.0,0.0,997.1,100.0,58.6,227.0
2024-10-23T05:00,10.9,88.0,9.0,0.0,0.0,997.3,57.0,53.8,232.0
2024-10-23T06:00,10.6,90.0,9.0,0.0,0.0,998.0,46.0,51.7,236.0
2024-10-23T07:00,10.7,88.0,8.8,0.0,0.0,998.4,59.0,49.0,234.0
2024-10-23T08:00,10.7,89.0,8.9,0.0,0.0,999.1,61.0,47.3,230.0
2024-10-23T09:00,10.6,91.0,9.2,0.0,0.0,999.6,100.0,44.9,228.0
2024-10-23T10:00,10.6,90.0,9.1,0.1,0.0,1000.3,100.0,45.5,228.0
2024-10-23T11:00,10.7,91.0,9.3,0.5,0.0,1000.4,100.0,45.8,221.0
2024-10-23T12:00,10.7,90.0,9.2,0.4,0.0,1000.3,100.0,45.2,218.0
2024-10-23T13:00,11.3,89.0,9.6,1.2,0.0,1000.1,100.0,57.6,217.0
2024-10-23T14:00,11.4,90.0,9.7,0.0,0.0,1000.7,100.0,53.2,219.0
2024-10-23T15:00,11.4,90.0,9.7,0.0,0.0,1000.9,100.0,52.8,217.0
2024-10-23T16:00,11.4,88.0,9.6,0.1,0.0,1000.7,100.0,56.9,217.0
2024-10-23T17:00,11.4,88.0,9.5,0.0,0.0,1000.3,100.0,54.0,217.0
2024-10-23T18:00,11.4,88.0,9.5,0.0,0.0,1000.3,100.0,54.1,214.0
2024-10-23T19:00,11.2,90.0,9.6,0.0,0.0,1000.7,100.0,51.7,211.0
2024-10-23T20:00,11.2,90.0,9.6,0.1,0.0,1001.0,100.0,52.5,204.0
2024-10-23T21:00,11.2,90.0,9.5,0.4,0.0,1000.8,100.0,49.9,201.0
2024-10-23T22:00,11.2,90.0,9.5,0.2,0.0,1000.3,100.0,50.2,197.0
2024-10-23T23:00,11.1,89.0,9.4,0.4,0.0,999.5,100.0,52.5,196.0
2024-10-24T00:00,11.0,88.0,9.1,0.2,0.0,998.5,100.0,54.0,191.0
2024-10-24T01:00,11.0,87.0,8.8,0.1,0.0,997.7,100.0,54.1,184.0
2024-10-24T02:00,11.1,85.0,8.6,0.3,0.0,996.8,100.0,57.1,180.0
2024-10-24T03:00,11.1,85.0,8.6,0.4,0.0,995.2,100.0,60.9,178.0
2024-10-24T04:00,10.9,85.0,8.4,1.8,0.0,993.8,100.0,61.7,179.0
2024-10-24T05:00,10.9,85.0,8.4,0.5,0.0,992.4,100.0,61.8,183.0
2024-10-24T06:00,11.0,85.0,8.7,2.1,0.0,991.2,100.0,63.3,183.0
2024-10-24T07:00,11.1,86.0,8.8,1.2,0.0,990.2,100.0,64.3,186.0
2024-10-24T08:00,11.0,88.0,9.0,1.0,0.0,989.6,100.0,60.2,188.0
2024-10-24T09:00,11.1,89.0,9.3,0.7,0.0,990.0,100.0,57.6,196.0
2024-10-24T10:00,10.7,91.0,9.4,0.4,0.0,991.2,100.0,47.7,218.0
2024-10-24T11:00,9.9,88.0,8.0,0.0,0.0,992.8,100.0,36.8,236.0
2024-10-24T12:00,9.8,87.0,7.7,0.0,0.0,993.8,68.0,36.8,228.0
2024-10-24T13:00,9.8,85.0,7.4,0.0,0.0,994.7,72.0,41.3,223.0
2024-10-24T14:00,9.6,83.0,6.8,0.0,0.0,995.8,46.0,46.4,215.0
2024-10-24T15:00,9.6,82.0,6.7,0.0,0.0,996.2,40.0,49.4,217.0
2024-10-24T16:00,9.5,82.0,6.7,0.0,0.0,996.9,66.0,51.6,220.0
2024-10-24T17:00,9.4,84.0,6.8,0.1,0.0,997.6,42.0,49.5,222.0
2024-10-24T18:00,9.4,84.0,6.8,0.0,0.0,998.3,39.0,45.9,229.0
2024-10-24T19:00,9.4,84.0,6.8,0.0,0.0,999.4,40.0,42.6,229.0
2024-10-24T20:00,9.4,83.0,6.6,0.0,0.0,1000.3,75.0,42.0,232.0
2024-10-24T21:00,9.2,84.0,6.7,0.0,0.0,1001.0,95.0,40.7,237.0
2024-10-24T22:00,9.1,85.0,6.8,0.0,0.0,1001.9,94.0,38.8,238.0
2024-10-24T23:00,9.0,84.0,6.5,0.0,0.0,1002.4,100.0,37.0,242.0
2024-10-25T00:00,8.9,83.0,6.1,0.0,0.0,1003.0,100.0,36.9,253.0
2024-10-25T01:00,8.7,83.0,5.9,0.0,0.0,1003.8,90.0,34.1,261.0
