time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,5.3,84.0,2.8,0.0,0.0,1021.8,0.0,5.6,297.0
2024-10-22T01:00,3.9,88.0,2.1,0.0,0.0,1021.6,0.0,7.5,290.0
2024-10-22T02:00,4.9,83.0,2.2,0.0,0.0,1021.9,0.0,4.6,296.0
2024-10-22T03:00,6.0,79.0,2.6,0.0,0.0,1021.8,0.0,2.7,312.0
2024-10-22T04:00,5.1,83.0,2.4,0.0,0.0,1021.7,0.0,2.7,302.0
2024-10-22T05:00,4.0,86.0,1.8,0.0,0.0,1021.6,0.0,3.6,300.0
2024-10-22T06:00,4.6,82.0,1.9,0.0,0.0,1021.5,0.0,3.1,291.0
2024-10-22T07:00,5.6,78.0,2.1,0.0,0.0,1021.5,0.0,3.1,260.0
2024-10-22T08:00,5.5,78.0,2.0,0.0,0.0,1021.3,0.0,3.6,200.0
2024-10-22T09:00,6.3,80.0,3.1,0.0,0.0,1021.6,0.0,4.6,154.0
2024-10-22T10:00,9.8,71.0,4.8,0.0,0.0,1021.7,0.0,4.0,129.0
2024-10-22T11:00,12.7,60.0,5.2,0.0,0.0,1021.7,0.0,4.2,144.0
2024-10-22T12:00,14.9,51.0,5.0,0.0,0.0,1021.3,4.0,5.8,154.0
2024-10-22T13:00,16.5,46.0,4.7,0.0,0.0,1020.8,0.0,7.0,162.0
2024-10-22T14:00,17.3,43.0,4.5,0.0,0.0,1020.3,18.0,8.2,165.0
2024-10-22T15:00,17.8,41.0,4.3,0.0,0.0,1019.8,19.0,8.1,163.0
2024-10-22T16:00,17.7,36.0,2.5,0.0,0.0,1019.4,14.0,8.2,165.0
2024-10-22T17:00,16.0,46.0,4.2,0.0,0.0,1018.8,22.0,7.6,158.0
2024-10-22T18:00,13.0,51.0,3.1,0.0,0.0,1018.5,0.0,9.1,163.0
2024-10-22T19:00,11.4,56.0,2.9,0.0,0.0,1018.6,0.0,10.0,173.0
2024-10-22T20:00,10.4,59.0,2.7,0.0,0.0,1018.6,0.0,10.1,178.0
2024-10-22T21:00,9.6,61.0,2.3,0.0,0.0,1018.6,0.0,9.6,186.0
2024-10-22T22:00,8.9,62.0,2.0,0.0,0.0,1018.5,0.0,9.4,191.0
2024-10-22T23:00,8.2,65.0,1.9,0.0,0.0,1018.4,0.0,9.1,189.0
2024-10-23T00:00,7.8,67.0,2.2,0.0,0.0,1018.5,0.0,9.0,190.0
2024-10-23T01:00,7.5,69.0,2.2,0.0,0.0,1018.3,0.0,8.8,191.0
2024-10-23T02:00,6.9,71.0,2.1,0.0,0.0,1018.3,0.0,8.1,193.0
2024-10-23T03:00,6.3,75.0,2.2,0.0,0.0,1017.9,0.0,7.3,197.0
2024-10-23T04:00,6.9,78.0,3.2,0.0,0.0,1017.5,0.0,7.7,204.0
2024-10-23T05:00,6.4,81.0,3.4,0.0,0.0,1017.6,0.0,7.2,217.0
2024-10-23T06:00,5.3,86.0,3.1,0.0,0.0,1017.7,0.0,9.7,235.0
2024-10-23T07:00,4.6,89.0,2.9,0.0,0.0,1017.8,0.0,9.6,265.0
2024-10-23T08:00,5.2,89.0,3.6,0.0,0.0,1017.9,0.0,5.8,266.0
2024-10-23T09:00,7.7,83.0,4.9,0.0,0.0,1018.6,0.0,7.5,287.0
2024-10-23T10:00,10.6,73.0,6.0,0.0,0.0,1019.1,0.0,6.1,310.0
2024-10-23T11:00,12.8,67.0,6.9,0.0,0.0,1019.0,0.0,8.3,319.0
2024-10-23T12:00,14.7,62.0,7.4,0.0,0.0,1018.9,0.0,10.1,325.0
2024-10-23T13:00,16.2,59.0,8.2,0.0,0.0,1018.7,0.0,10.1,327.0
2024-10-23T14:00,17.1,60.0,9.2,0.0,0.0,1018.5,0.0,10.8,324.0
2024-10-23T15:00,17.3,61.0,9.7,0.0,0.0,1018.5,0.0,11.9,322.0
2024-10-23T16:00,17.1,61.0,9.5,0.0,0.0,1018.7,1.0,12.0,323.0
2024-10-23T17:00,16.3,66.0,9.9,0.0,0.0,1018.7,30.0,11.7,322.0
2024-10-23T18:00,15.0,71.0,9.8,0.0,0.0,1019.2,84.0,12.7,324.0
2024-10-23T19:00,14.0,77.0,10.0,0.0,0.0,1019.7,17.0,11.7,316.0
2024-10-23T20:00,13.7,81.0,10.5,0.0,0.0,1020.2,88.0,15.1,325.0
2024-10-23T21:00,13.4,81.0,10.2,0.0,0.0,1020.5,14.0,14.8,330.0
2024-10-23T22:00,12.9,82.0,9.8,0.0,0.0,1020.9,90.0,11.9,329.0
2024-10-23T23:00,12.6,83.0,9.8,0.0,0.0,1021.0,89.0,12.4,327.0
2024-10-24T00:00,12.7,80.0,9.3,0.0,0.0,1021.5,72.0,13.5,331.0
2024-10-24T01:00,11.3,84.0,8.7,0.0,0.0,1022.0,14.0,14.1,339.0
2024-10-24T02:00,9.6,89.0,7.8,0.0,0.0,1022.5,0.0,12.3,337.0
2024-10-24T03:00,8.4,92.0,7.1,0.0,0.0,1022.4,0.0,11.2,334.0
2024-10-24T04:00,7.7,91.0,6.3,0.0,0.0,1022.8,1.0,10.5,331.0
